term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__BUMETANIDE,-0.3682117030923584,-0.6872476483230712,1.0,25.12%,ACE;ADD1;SLC12A2,DGIdb_Drug_Targets_2024__BUMETANIDE
DGIdb_Drug_Targets_2024__INDOMETHACIN,-0.295928801236584,-0.6823584051378222,0.9981909824345304,15.12%,ENO2;FST;ACE;BDNF,DGIdb_Drug_Targets_2024__INDOMETHACIN
DGIdb_Drug_Targets_2024__IBUPROFEN,-0.3334024286809872,-0.6823168475859719,0.9972810337193,3.99%,AMACR,DGIdb_Drug_Targets_2024__IBUPROFEN
DGIdb_Drug_Targets_2024__FENRETINIDE,0.3714701970772132,0.680964993975247,0.9884501825607604,4.63%,ATXN2,DGIdb_Drug_Targets_2024__FENRETINIDE
DGIdb_Drug_Targets_2024__METFORMIN,-0.2821106864728965,-0.675840649303964,1.0,30.55%,NBEA;PRKAB1;MTOR;PRKAA1;PRKAG2;PRKAG1;PTEN;PRKAB2;MAP2K1;IGF1R,DGIdb_Drug_Targets_2024__METFORMIN
DGIdb_Drug_Targets_2024__BUSULFAN,0.3518014330569333,0.6661137103165299,0.991001604320433,22.55%,ADK;ITGAL;MTHFR,DGIdb_Drug_Targets_2024__BUSULFAN
DGIdb_Drug_Targets_2024__EPIRUBICIN,0.3396886688721647,0.6538374657826405,0.9873582571484812,23.67%,ABCB1;PIK3R2;IRS1,DGIdb_Drug_Targets_2024__EPIRUBICIN
DGIdb_Drug_Targets_2024__CELECOXIB,0.2821152319910668,0.6488042279623341,0.988462079988362,23.37%,CACNA2D1;BGLAP;PDK1;CASP9,DGIdb_Drug_Targets_2024__CELECOXIB
DGIdb_Drug_Targets_2024__TEMSIROLIMUS,-0.3016624693537965,-0.6464502320058534,1.0,2.75%,RPTOR,DGIdb_Drug_Targets_2024__TEMSIROLIMUS
DGIdb_Drug_Targets_2024__CAMPTOTHECIN,0.2921292471352837,0.6388280564828853,0.9866148650905834,18.13%,ATXN2;ABCB1;XRCC5,DGIdb_Drug_Targets_2024__CAMPTOTHECIN
DGIdb_Drug_Targets_2024__DICLOFENAC,0.3597225720284731,0.6357780494174623,0.9885776745353538,8.43%,MPO,DGIdb_Drug_Targets_2024__DICLOFENAC
DGIdb_Drug_Targets_2024__RITUXIMAB,0.3302396620132107,0.6306265013930227,0.989875840324412,26.17%,ABCB1;RPS19;FCGR3A,DGIdb_Drug_Targets_2024__RITUXIMAB
DGIdb_Drug_Targets_2024__CYTARABINE,0.3011995277772329,0.6298163107693519,0.9900432424706292,26.06%,TPMT;NT5C3A;BMP7;ABCC4;IDH1,DGIdb_Drug_Targets_2024__CYTARABINE
DGIdb_Drug_Targets_2024__PF 04691502,0.3361366880879489,0.6228593684339208,0.9929909855423332,32.59%,PIK3R2;PIK3CA;PIK3R1,DGIdb_Drug_Targets_2024__PF 04691502
DGIdb_Drug_Targets_2024__VS 5584,0.3361366880879489,0.6228593684339208,0.9929909855423332,32.59%,PIK3R2;PIK3CA;PIK3R1,DGIdb_Drug_Targets_2024__VS 5584
DGIdb_Drug_Targets_2024__DS 7423,0.3361366880879489,0.6228593684339208,0.9929909855423332,32.59%,PIK3R2;PIK3CA;PIK3R1,DGIdb_Drug_Targets_2024__DS 7423
DGIdb_Drug_Targets_2024__SULFASALAZINE,-0.2968555693728903,-0.6210579639324292,1.0,70.37%,NT5E;PTGS1;HLA-B;G6PD;ACAT1;TYMP;MTR,DGIdb_Drug_Targets_2024__SULFASALAZINE
DGIdb_Drug_Targets_2024__RADIOTHERAPY,0.3244995349976525,0.6179181998093656,0.9933087362510334,33.98%,OSMR;IDH1;PIK3CA;CDH2,DGIdb_Drug_Targets_2024__RADIOTHERAPY
DGIdb_Drug_Targets_2024__IPATASERTIB,0.3502466114834884,0.6174547390869003,0.9931738056668694,4.77%,FGFR3,DGIdb_Drug_Targets_2024__IPATASERTIB
DGIdb_Drug_Targets_2024__NEVIRAPINE,-0.3109770896648613,-0.6042599293858076,1.0,4.68%,ABCC3,DGIdb_Drug_Targets_2024__NEVIRAPINE
DGIdb_Drug_Targets_2024__LUSUTROMBOPAG,0.3455045162030743,0.6038245178044387,0.9965124419833142,17.02%,F5,DGIdb_Drug_Targets_2024__LUSUTROMBOPAG
DGIdb_Drug_Targets_2024__GLUCAGON,-0.3041388914549937,-0.5989858982674721,1.0,16.36%,BDNF;GPT,DGIdb_Drug_Targets_2024__GLUCAGON
DGIdb_Drug_Targets_2024__MK 2461,-0.3054628937168899,-0.5862423707419954,1.0,11.18%,NTRK2,DGIdb_Drug_Targets_2024__MK 2461
DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE,-0.2589839503548121,-0.5856636950595167,1.0,16.45%,SERPINE1;BDNF;MAPK3,DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE
DGIdb_Drug_Targets_2024__ACETAMINOPHEN,-0.2787293014209924,-0.5742585991075582,1.0,4.12%,CDK2,DGIdb_Drug_Targets_2024__ACETAMINOPHEN
DGIdb_Drug_Targets_2024__GEMCITABINE,0.2368123820965137,0.5690520515710755,1.0,32.01%,FGFR3;ACSS2;PPP1R18;SERPINA5;CD274;KRAS;MTHFR;TNC;FKBP5;PIK3CA;FHL2;MTHFD1,DGIdb_Drug_Targets_2024__GEMCITABINE
DGIdb_Drug_Targets_2024__GEDATOLISIB,0.2896472163616133,0.5655061264241027,0.9998532762844126,32.79%,PIK3R2;PIK3CA;PIK3R1;AKT1,DGIdb_Drug_Targets_2024__GEDATOLISIB
DGIdb_Drug_Targets_2024__VORINOSTAT,0.257426851920266,0.5544075347058038,0.9990352492230744,4.28%,TUBB6,DGIdb_Drug_Targets_2024__VORINOSTAT
DGIdb_Drug_Targets_2024__WARFARIN,0.260218875181182,0.5540194877413591,0.9987532295291288,22.55%,VWF;BGLAP;MTHFR,DGIdb_Drug_Targets_2024__WARFARIN
DGIdb_Drug_Targets_2024__ASPIRIN,0.2253463321402918,0.5510048229897151,0.9988310383970668,21.33%,HLA-DPB1;FAS;IRS2;LPA;ZDHHC3;HLA-DQB1;NAT1,DGIdb_Drug_Targets_2024__ASPIRIN
DGIdb_Drug_Targets_2024__PROGESTERONE,-0.2251069278229843,-0.5491005044115522,1.0,11.71%,TGM2;PRKAB1;SLC2A1,DGIdb_Drug_Targets_2024__PROGESTERONE
DGIdb_Drug_Targets_2024__BOSUTINIB,0.3101727487779191,0.5444747353220003,0.9986894364458934,13.56%,HCK,DGIdb_Drug_Targets_2024__BOSUTINIB
DGIdb_Drug_Targets_2024__TRIAMTERENE,0.3101018352103398,0.5427091531690051,0.9976225826084584,37.70%,GAA;IDH1;HSPB1,DGIdb_Drug_Targets_2024__TRIAMTERENE
DGIdb_Drug_Targets_2024__FASUDIL,-0.2271441244464624,-0.5394621738633978,1.0,8.02%,AKT3;CDK5,DGIdb_Drug_Targets_2024__FASUDIL
DGIdb_Drug_Targets_2024__OLAPARIB,-0.2607923254574524,-0.5303663653889665,1.0,73.97%,JAK2;BRAF;PTEN;PPP2R2A;IDH2;PIK3CA;IDH1,DGIdb_Drug_Targets_2024__OLAPARIB
DGIdb_Drug_Targets_2024__BORTEZOMIB,0.1912052404073819,0.5279698447987544,0.9946449735336088,4.88%,FGFR3;CTSB,DGIdb_Drug_Targets_2024__BORTEZOMIB
DGIdb_Drug_Targets_2024__MYCOPHENOLIC ACID,-0.2312356264536533,-0.5137826830856115,1.0,16.38%,SMN2;SNCA;NFATC1,DGIdb_Drug_Targets_2024__MYCOPHENOLIC ACID
DGIdb_Drug_Targets_2024__BRYOSTATIN,-0.2479133368851003,-0.4718301072934626,1.0,75.25%,PRKD2;PRKCA;PRKCQ;PRKCB;PRKCD,DGIdb_Drug_Targets_2024__BRYOSTATIN
DGIdb_Drug_Targets_2024__BUPROPION,0.2302835280440668,0.4276848252078705,1.0,27.04%,APOE;FKBP5,DGIdb_Drug_Targets_2024__BUPROPION
