"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0071901","GO:0071901",38,"GO:0045936",0.647310136351784,100,"negative regulation of protein serine/threonine kinase activity","negative regulation of phosphate metabolic process",0.838193717277487,0.2815,0.881
"GO:0018210","GO:0018210",28,"GO:0018243",0.644820597821529,110,"peptidyl-threonine modification","protein O-linked glycosylation via threonine",0.921476439790576,0.331,0.843
"GO:0042325","GO:0042325",38,"GO:0045936",0.644820597821529,1049,"regulation of phosphorylation","negative regulation of phosphate metabolic process",0.868764397905759,0.3205,0.844
"GO:0033135","GO:0033135",38,"GO:0045936",0.640063446907036,138,"regulation of peptidyl-serine phosphorylation","negative regulation of phosphate metabolic process",0.862895287958115,0.377375,0.682
"GO:0045927","GO:0045927",65,"GO:0045927",0.635426868385624,256,"positive regulation of growth","positive regulation of growth",0.942869109947644,1,0
"GO:0001501","GO:0001501",66,"GO:0001501",0.624169648969533,530,"skeletal system development","skeletal system development",0.910319371727749,1,0
"GO:0070925","GO:0070925",64,"GO:1902117",0.624146252397473,988,"organelle assembly","positive regulation of organelle assembly",0.908821989528796,0.473333333333333,0.754
"GO:0042326","GO:0042326",38,"GO:0045936",0.622197981727273,327,"negative regulation of phosphorylation","negative regulation of phosphate metabolic process",0.854434554973822,0.275125,0.985
"GO:0043409","GO:0043409",48,"GO:1901223",0.618001879381152,176,"negative regulation of MAPK cascade","negative regulation of non-canonical NF-kappaB signal transduction",0.871623036649215,0.578333333333333,0.702
"GO:0043412","GO:0043412",67,"GO:0043412",0.613906446228533,3253,"macromolecule modification","macromolecule modification",0.920329842931937,1,0
"GO:0010569","GO:0010569",51,"GO:2000042",0.609908171751147,73,"regulation of double-strand break repair via homologous recombination","negative regulation of double-strand break repair via homologous recombination",0.859251308900524,0.3355,0.931
"GO:1902115","GO:1902115",64,"GO:1902117",0.606003866741654,218,"regulation of organelle assembly","positive regulation of organelle assembly",0.86882722513089,0.417333333333333,0.922
"GO:0090101","GO:0090101",37,"GO:0060391",0.602190299219695,179,"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","positive regulation of SMAD protein signal transduction",0.862842931937173,0.314166666666667,0.793
