,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
21,GO:0034116,positive regulation of heterotypic cell-cell adhesion,GO:0034116,0.1261362,75.34815,309.9289,BMP7,Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)
22,GO:0015677,copper ion import,GO:0015677,0.1261362,125.6049,567.2463,ATP7B,Copper Ion Import (GO:0015677)
23,GO:0000578,embryonic axis specification,GO:0000578,0.1261362,62.78395,248.6535,STIL,Embryonic Axis Specification (GO:0000578)
24,GO:0051784,negative regulation of nuclear division,GO:0051784,0.1261362,75.34815,309.9289,BMP7,Negative Regulation Of Nuclear Division (GO:0051784)
25,GO:0018243,protein O-linked glycosylation via threonine,GO:0018243,0.1261362,53.80952,205.9964,GALNT6,Protein O-linked Glycosylation Via Threonine (GO:0018243)
26,GO:0072678,T cell migration,GO:0072678,0.1261362,94.19444,404.4985,CXCL16,T Cell Migration (GO:0072678)
27,GO:0018146,keratan sulfate biosynthetic process,GO:0018146,0.1261362,62.78395,248.6535,ST3GAL1,Keratan Sulfate Biosynthetic Process (GO:0018146)
28,GO:0070874,negative regulation of glycogen metabolic process,GO:0070874,0.1261362,94.19444,404.4985,PASK,Negative Regulation Of Glycogen Metabolic Process (GO:0070874)
29,GO:0046601,positive regulation of centriole replication,GO:0046601,0.1261362,53.80952,205.9964,STIL,Positive Regulation Of Centriole Replication (GO:0046601)
30,GO:0001657,ureteric bud development,GO:0001657,0.1261362,53.80952,205.9964,BMP7,Ureteric Bud Development (GO:0001657)
31,GO:0006878,intracellular copper ion homeostasis,GO:0006878,0.1265322,47.0787,174.7462,ATP7B,Intracellular Copper Ion Homeostasis (GO:0006878)
32,GO:0050765,negative regulation of phagocytosis,GO:0050765,0.1265322,47.0787,174.7462,PIP4P2,Negative Regulation Of Phagocytosis (GO:0050765)
33,GO:0060485,mesenchyme development,GO:0060485,0.1265322,47.0787,174.7462,BMP7,Mesenchyme Development (GO:0060485)
34,GO:0061384,heart trabecula morphogenesis,GO:0061384,0.1332666,41.84362,150.9612,BMP7,Heart Trabecula Morphogenesis (GO:0061384)
35,GO:0045665,negative regulation of neuron differentiation,GO:0045665,0.1332666,41.84362,150.9612,BMP7,Negative Regulation Of Neuron Differentiation (GO:0045665)
36,GO:0060391,positive regulation of SMAD protein signal transduction,GO:0060391,0.1393162,37.65556,132.3124,BMP7,Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)
37,GO:0032801,receptor catabolic process,GO:0032801,0.140454,34.22896,117.339,ZNRF3,Receptor Catabolic Process (GO:0032801)
38,GO:0046688,response to copper ion,GO:0046688,0.140454,34.22896,117.339,ATP7B,Response To Copper Ion (GO:0046688)
39,GO:0045936,negative regulation of phosphate metabolic process,GO:0045936,0.140454,34.22896,117.339,BMP7,Negative Regulation Of Phosphate Metabolic Process (GO:0045936)
40,GO:0042692,muscle cell differentiation,GO:0042692,0.1454456,31.37346,105.0803,ACTN2,Muscle Cell Differentiation (GO:0042692)
41,GO:0007286,spermatid development,GO:0007286,0.1471546,23.52083,72.59335,RFX2,Spermatid Development (GO:0007286)
42,GO:0060173,limb development,GO:0060173,0.1471546,25.09136,78.92865,ZNRF3,Limb Development (GO:0060173)
43,GO:0019751,polyol metabolic process,GO:0019751,0.1471546,26.88624,86.27453,INPP5J,Polyol Metabolic Process (GO:0019751)
44,GO:0048041,focal adhesion assembly,GO:0048041,0.1471546,26.88624,86.27453,ACTN2,Focal Adhesion Assembly (GO:0048041)
45,GO:0071539,protein localization to centrosome,GO:0071539,0.1471546,23.52083,72.59335,STIL,Protein Localization To Centrosome (GO:0071539)
46,GO:1901223,negative regulation of non-canonical NF-kappaB signal transduction,GO:1901223,0.1471546,23.52083,72.59335,BMP7,Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)
47,GO:0015908,fatty acid transport,GO:0015908,0.1471546,25.09136,78.92865,SLC27A3,Fatty Acid Transport (GO:0015908)
48,GO:0007224,smoothened signaling pathway,GO:0007224,0.1489844,22.13508,67.08034,STIL,Smoothened Signaling Pathway (GO:0007224)
49,GO:0032414,positive regulation of ion transmembrane transporter activity,GO:0032414,0.1489844,22.13508,67.08034,ACTN2,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)
50,GO:0009894,regulation of catabolic process,GO:0009894,0.150688,19.80117,57.97326,ODC1,Regulation Of Catabolic Process (GO:0009894)
51,GO:0070169,positive regulation of biomineral tissue development,GO:0070169,0.150688,18.80926,54.17619,BMP7,Positive Regulation Of Biomineral Tissue Development (GO:0070169)
52,GO:0045669,positive regulation of osteoblast differentiation,GO:0045669,0.150688,18.80926,54.17619,BMP7,Positive Regulation Of Osteoblast Differentiation (GO:0045669)
53,GO:2000042,negative regulation of double-strand break repair via homologous recombination,GO:2000042,0.150688,20.90329,62.24473,POLQ,Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042)
54,GO:2000008,regulation of protein localization to cell surface,GO:2000008,0.1519442,17.09596,47.73104,ACTN2,Regulation Of Protein Localization To Cell Surface (GO:2000008)
55,GO:0060606,tube closure,GO:0060606,0.1519442,17.91182,50.78156,STIL,Tube Closure (GO:0060606)
56,GO:0002221,pattern recognition receptor signaling pathway,GO:0002221,0.1592641,13.92318,36.2253,ALPK1,Pattern Recognition Receptor Signaling Pathway (GO:0002221)
57,GO:0006284,base-excision repair,GO:0006284,0.1823722,10.73228,25.33838,POLQ,Base-Excision Repair (GO:0006284)
58,GO:0044272,sulfur compound biosynthetic process,GO:0044272,0.1946703,9.386111,21.00072,ST3GAL1,Sulfur Compound Biosynthetic Process (GO:0044272)
59,GO:0071456,cellular response to hypoxia,GO:0071456,0.2055142,8.728682,18.9475,BMP7,Cellular Response To Hypoxia (GO:0071456)
60,GO:0031032,actomyosin structure organization,GO:0031032,0.2133697,8.157005,17.20038,ACTN2,Actomyosin Structure Organization (GO:0031032)
61,GO:0032088,negative regulation of NF-kappaB transcription factor activity,GO:0032088,0.2181718,7.655329,15.6987,BMP7,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)
62,GO:0034612,response to tumor necrosis factor,GO:0034612,0.225263,7.211538,14.39652,CXCL16,Response To Tumor Necrosis Factor (GO:0034612)
63,GO:1902117,positive regulation of organelle assembly,GO:1902117,0.225263,6.943073,13.62141,STIL,Positive Regulation Of Organelle Assembly (GO:1902117)
64,GO:0045927,positive regulation of growth,GO:0045927,0.2315118,6.575699,12.57701,CXCL16,Positive Regulation Of Growth (GO:0045927)
65,GO:0001501,skeletal system development,GO:0001501,0.2375912,6.351538,11.94939,BMP7,Skeletal System Development (GO:0001501)
66,GO:0043412,macromolecule modification,GO:0043412,0.2432728,6.042413,11.09646,ST3GAL1,Macromolecule Modification (GO:0043412)
