"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0061384","GO:0061384",31,"GO:0060347",0.75190161596458,32,"heart trabecula morphogenesis","heart trabecula formation",0.944241014799154,0.525,0.95
"GO:2000811","GO:2000811",77,"GO:2000811",0.75190161596458,18,"negative regulation of anoikis","negative regulation of anoikis",0.903059196617336,0.5095,0
"GO:2001222","GO:2001222",16,"GO:2001223",0.75190161596458,48,"regulation of neuron migration","negative regulation of neuron migration",0.849991543340381,0.480857142857143,0.912
"GO:0055008","GO:0055008",45,"GO:0060415",0.75190161596458,61,"cardiac muscle tissue morphogenesis","muscle tissue morphogenesis",0.89215644820296,0.44,0.987
"GO:0014033","GO:0014033",29,"GO:0001837",0.75190161596458,95,"neural crest cell differentiation","epithelial to mesenchymal transition",0.916023255813953,0.4225,0.877
"GO:0015012","GO:0015012",35,"GO:0006024",0.75190161596458,33,"heparan sulfate proteoglycan biosynthetic process","glycosaminoglycan biosynthetic process",0.935788583509514,0.4098,0.62
"GO:1901654","GO:1901654",47,"GO:0034695",0.75190161596458,208,"response to ketone","response to prostaglandin E",0.94223044397463,0.40525,0.849
"GO:1901797","GO:1901797",73,"GO:0043518",0.75190161596458,34,"negative regulation of signal transduction by p53 class mediator","negative regulation of DNA damage response, signal transduction by p53 class mediator",0.846372093023256,0.399333333333333,0.939
"GO:0051604","GO:0051604",51,"GO:0072378",0.75190161596458,549,"protein maturation","blood coagulation, fibrin clot formation",0.92423467230444,0.397,0.741
"GO:0007178","GO:0007178",66,"GO:0010640",0.75190161596458,410,"transmembrane receptor protein serine/threonine kinase signaling pathway","regulation of platelet-derived growth factor receptor signaling pathway",0.871251585623679,0.3942,0.617
"GO:2001239","GO:2001239",72,"GO:1901099",0.75190161596458,46,"regulation of extrinsic apoptotic signaling pathway in absence of ligand","negative regulation of signal transduction in absence of ligand",0.857560253699789,0.368,0.914
"GO:0035025","GO:0035025",76,"GO:0035025",0.75190161596458,34,"positive regulation of Rho protein signal transduction","positive regulation of Rho protein signal transduction",0.844369978858351,0.363666666666667,0
"GO:2000810","GO:2000810",53,"GO:0002934",0.75190161596458,22,"regulation of bicellular tight junction assembly","desmosome organization",0.917792811839323,0.355,0.683
"GO:0002092","GO:0002092",75,"GO:0002092",0.75190161596458,27,"positive regulation of receptor internalization","positive regulation of receptor internalization",0.866640591966173,0.3535,0
"GO:0051896","GO:0051896",50,"GO:0051897",0.75190161596458,248,"regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.854279069767442,0.353,0.965
"GO:0071624","GO:0071624",18,"GO:0050926",0.75190161596458,28,"positive regulation of granulocyte chemotaxis","regulation of positive chemotaxis",0.804619450317125,0.335625,0.714
"GO:0034142","GO:0034142",64,"GO:0034122",0.75190161596458,55,"toll-like receptor 4 signaling pathway","negative regulation of toll-like receptor signaling pathway",0.804477801268499,0.328363636363636,0.702
"GO:0051965","GO:0051965",53,"GO:0002934",0.75190161596458,63,"positive regulation of synapse assembly","desmosome organization",0.79192600422833,0.311833333333333,0.553
"GO:0050687","GO:0050687",64,"GO:0034122",0.75190161596458,52,"negative regulation of defense response to virus","negative regulation of toll-like receptor signaling pathway",0.845837209302326,0.311454545454545,0.609
"GO:0001914","GO:0001914",33,"GO:0002768",0.75190161596458,50,"regulation of T cell mediated cytotoxicity","immune response-regulating cell surface receptor signaling pathway",0.859498942917548,0.30825,0.641
"GO:0042130","GO:0042130",17,"GO:0002683",0.75190161596458,72,"negative regulation of T cell proliferation","negative regulation of immune system process",0.783957716701903,0.3062,0.815
"GO:0050672","GO:0050672",17,"GO:0002683",0.75190161596458,88,"negative regulation of lymphocyte proliferation","negative regulation of immune system process",0.801813953488372,0.2972,0.831
"GO:0090330","GO:0090330",19,"GO:0007162",0.75190161596458,27,"regulation of platelet aggregation","negative regulation of cell adhesion",0.822968287526427,0.285,0.657
"GO:0050868","GO:0050868",19,"GO:0007162",0.75190161596458,133,"negative regulation of T cell activation","negative regulation of cell adhesion",0.789188160676533,0.284916666666667,0.934
"GO:0007411","GO:0007411",68,"GO:0097485",0.746290628139922,233,"axon guidance","neuron projection guidance",0.851972515856237,0.334,0.995
"GO:0032102","GO:0032102",44,"GO:0070562",0.742536466126452,481,"negative regulation of response to external stimulus","regulation of vitamin D receptor signaling pathway",0.832035940803383,0.535666666666667,0.573
"GO:0061008","GO:0061008",79,"GO:0061008",0.742536466126452,145,"hepaticobiliary system development","hepaticobiliary system development",0.922782241014799,0.5015,0
"GO:0070328","GO:0070328",78,"GO:0070328",0.742536466126452,43,"triglyceride homeostasis","triglyceride homeostasis",0.986627906976744,0.417222222222222,0
"GO:0043277","GO:0043277",75,"GO:0002092",0.742536466126452,48,"apoptotic cell clearance","positive regulation of receptor internalization",0.964964059196617,0.415833333333333,0.597
"GO:0090022","GO:0090022",16,"GO:2001223",0.742536466126452,34,"regulation of neutrophil chemotaxis","negative regulation of neuron migration",0.828319238900634,0.386571428571429,0.504
"GO:0015909","GO:0015909",80,"GO:0015909",0.742536466126452,67,"long-chain fatty acid transport","long-chain fatty acid transport",0.973752642706131,0.375333333333333,0
"GO:0090050","GO:0090050",12,"GO:0045765",0.742536466126452,35,"positive regulation of cell migration involved in sprouting angiogenesis","regulation of angiogenesis",0.798864693446089,0.362142857142857,0.714
"GO:0032330","GO:0032330",61,"GO:0060612",0.742536466126452,53,"regulation of chondrocyte differentiation","adipose tissue development",0.83445665961945,0.3034,0.758
"GO:0002478","GO:0002478",71,"GO:0002428",0.742536466126452,40,"antigen processing and presentation of exogenous peptide antigen","antigen processing and presentation of peptide antigen via MHC class Ib",0.959602536997886,0.250625,0.823
"GO:0060173","GO:0060173",82,"GO:0060173",0.732351513710586,182,"limb development","limb development",0.925898520084567,1,0
"GO:0019935","GO:0019935",62,"GO:0050848",0.732351513710586,83,"cyclic-nucleotide-mediated signaling","regulation of calcium-mediated signaling",0.887674418604651,0.411666666666667,0.798
"GO:1903900","GO:1903900",81,"GO:1903900",0.732351513710586,143,"regulation of viral life cycle","regulation of viral life cycle",0.946228329809725,0.411,0
"GO:1903902","GO:1903902",81,"GO:1903900",0.732351513710586,24,"positive regulation of viral life cycle","regulation of viral life cycle",0.923486257928118,0.4,0.866
"GO:0043491","GO:0043491",50,"GO:0051897",0.732351513710586,290,"phosphatidylinositol 3-kinase/protein kinase B signal transduction","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.877050739957717,0.360333333333333,0.943
"GO:0031954","GO:0031954",40,"GO:0050730",0.732351513710586,26,"positive regulation of protein autophosphorylation","regulation of peptidyl-tyrosine phosphorylation",0.855365750528541,0.355076923076923,0.615
"GO:0060043","GO:0060043",4,"GO:0060317",0.732351513710586,47,"regulation of cardiac muscle cell proliferation","cardiac epithelial to mesenchymal transition",0.816970401691332,0.350777777777778,0.563
"GO:1902175","GO:1902175",74,"GO:1902229",0.732351513710586,46,"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.85584355179704,0.345625,0.796
"GO:0002483","GO:0002483",71,"GO:0002428",0.732351513710586,25,"antigen processing and presentation of endogenous peptide antigen","antigen processing and presentation of peptide antigen via MHC class Ib",0.958974630021142,0.2195,0.826
"GO:0001818","GO:0001818",83,"GO:0001818",0.722005706322454,381,"negative regulation of cytokine production","negative regulation of cytokine production",0.788289640591966,0.5675,0
"GO:0006826","GO:0006826",60,"GO:1904064",0.72139545620381,59,"iron ion transport","positive regulation of cation transmembrane transport",0.974782241014799,0.465125,0.585
"GO:0003180","GO:0003180",37,"GO:0060973",0.72139545620381,38,"aortic valve morphogenesis","cell migration involved in heart development",0.906,0.46,0.534
"GO:0010837","GO:0010837",10,"GO:0001936",0.72139545620381,47,"regulation of keratinocyte proliferation","regulation of endothelial cell proliferation",0.919374207188161,0.3364,0.781
"GO:0007159","GO:0007159",19,"GO:0007162",0.72139545620381,419,"leukocyte cell-cell adhesion","negative regulation of cell adhesion",0.95692177589852,0.31475,0.688
"GO:0001916","GO:0001916",33,"GO:0002768",0.72139545620381,40,"positive regulation of T cell mediated cytotoxicity","immune response-regulating cell surface receptor signaling pathway",0.834610993657505,0.30125,0.628
"GO:0002224","GO:0002224",64,"GO:0034122",0.72139545620381,74,"toll-like receptor signaling pathway","negative regulation of toll-like receptor signaling pathway",0.803329809725159,0.277272727272727,0.901
"GO:2000209","GO:2000209",77,"GO:2000811",0.715322521632505,24,"regulation of anoikis","negative regulation of anoikis",0.926128964059197,0.5095,0.981
"GO:1901223","GO:1901223",39,"GO:0070372",0.715322521632505,43,"negative regulation of non-canonical NF-kappaB signal transduction","regulation of ERK1 and ERK2 cascade",0.847262156448203,0.479375,0.538
"GO:0030166","GO:0030166",35,"GO:0006024",0.715322521632505,65,"proteoglycan biosynthetic process","glycosaminoglycan biosynthetic process",0.933501057082452,0.4574,0.662
"GO:0003176","GO:0003176",37,"GO:0060973",0.715322521632505,43,"aortic valve development","cell migration involved in heart development",0.908306553911205,0.457125,0.538
"GO:2001259","GO:2001259",60,"GO:1904064",0.715322521632505,49,"positive regulation of cation channel activity","positive regulation of cation transmembrane transport",0.860397463002114,0.372125,0.926
"GO:0030003","GO:0030003",78,"GO:0070328",0.715322521632505,526,"intracellular monoatomic cation homeostasis","triglyceride homeostasis",0.984262156448203,0.327777777777778,0.673
"GO:0043065","GO:0043065",74,"GO:1902229",0.715322521632505,540,"positive regulation of apoptotic process","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.867947145877378,0.3096875,0.601
"GO:1901888","GO:1901888",53,"GO:0002934",0.715322521632505,213,"regulation of cell junction assembly","desmosome organization",0.902334038054968,0.295666666666667,0.6
"GO:0043066","GO:0043066",74,"GO:1902229",0.715322521632505,918,"negative regulation of apoptotic process","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.868150105708245,0.2821875,0.631
"GO:1901342","GO:1901342",12,"GO:0045765",0.715322521632505,354,"regulation of vasculature development","regulation of angiogenesis",0.826338266384778,0.251142857142857,0.995
"GO:0022617","GO:0022617",48,"GO:0045229",0.708162471066658,62,"extracellular matrix disassembly","external encapsulating structure organization",0.9643044397463,0.5695,0.861
"GO:0060412","GO:0060412",37,"GO:0060973",0.708162471066658,43,"ventricular septum morphogenesis","cell migration involved in heart development",0.900600422832981,0.427,0.539
"GO:0001778","GO:0001778",43,"GO:1905684",0.708162471066658,29,"plasma membrane repair","regulation of plasma membrane repair",0.91708245243129,0.404333333333333,0.918
"GO:0032414","GO:0032414",60,"GO:1904064",0.708162471066658,85,"positive regulation of ion transmembrane transporter activity","positive regulation of cation transmembrane transport",0.855029598308668,0.375125,0.947
"GO:0045840","GO:0045840",58,"GO:0051785",0.708162471066658,44,"positive regulation of mitotic nuclear division","positive regulation of nuclear division",0.87961310782241,0.36275,0.978
"GO:0007507","GO:0007507",12,"GO:0045765",0.708162471066658,617,"heart development","regulation of angiogenesis",0.881805496828753,0.344785714285714,0.734
"GO:0001912","GO:0001912",33,"GO:0002768",0.708162471066658,69,"positive regulation of leukocyte mediated cytotoxicity","immune response-regulating cell surface receptor signaling pathway",0.868904862579281,0.337375,0.562
"GO:0050863","GO:0050863",25,"GO:0046629",0.708162471066658,381,"regulation of T cell activation","gamma-delta T cell activation",0.824704016913319,0.323833333333333,0.7
"GO:0055010","GO:0055010",4,"GO:0060317",0.708162471066658,47,"ventricular cardiac muscle tissue morphogenesis","cardiac epithelial to mesenchymal transition",0.892665961945032,0.307666666666667,0.685
"GO:0022411","GO:0022411",86,"GO:0022411",0.706902744308352,497,"cellular component disassembly","cellular component disassembly",0.964420718816068,1,0
"GO:0015698","GO:0015698",85,"GO:0015698",0.706902744308352,169,"inorganic anion transport","inorganic anion transport",0.976050739957717,1,0
"GO:0062014","GO:0062014",84,"GO:0062014",0.706902744308352,115,"negative regulation of small molecule metabolic process","negative regulation of small molecule metabolic process",0.875644820295983,1,0
"GO:0007157","GO:0007157",69,"GO:0090136",0.706902744308352,53,"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","epithelial cell-cell adhesion",0.964171247357294,0.4475,0.53
"GO:0000041","GO:0000041",60,"GO:1904064",0.706902744308352,100,"transition metal ion transport","positive regulation of cation transmembrane transport",0.973040169133192,0.434375,0.629
"GO:0001570","GO:0001570",12,"GO:0045765",0.706902744308352,83,"vasculogenesis","regulation of angiogenesis",0.892374207188161,0.374714285714286,0.723
"GO:2001257","GO:2001257",60,"GO:1904064",0.706902744308352,123,"regulation of cation channel activity","positive regulation of cation transmembrane transport",0.884813953488372,0.374625,0.829
"GO:0015908","GO:0015908",80,"GO:0015909",0.706902744308352,116,"fatty acid transport","long-chain fatty acid transport",0.97269133192389,0.362,0.959
"GO:0001706","GO:0001706",30,"GO:0001702",0.706902744308352,58,"endoderm formation","gastrulation with mouth forming second",0.909577167019027,0.3344,0.78
"GO:1902230","GO:1902230",74,"GO:1902229",0.706902744308352,30,"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.826938689217759,0.332625,0.986
"GO:0043086","GO:0043086",3,"GO:0010951",0.706902744308352,480,"negative regulation of catalytic activity","negative regulation of endopeptidase activity",0.917008456659619,0.252461538461538,0.881
"GO:0010952","GO:0010952",8,"GO:0052548",0.706902744308352,170,"positive regulation of peptidase activity","regulation of endopeptidase activity",0.834651162790698,0.220571428571429,0.94
"GO:0009952","GO:0009952",87,"GO:0009952",0.697635082499264,219,"anterior/posterior pattern specification","anterior/posterior pattern specification",0.925799154334038,1,0
"GO:0001889","GO:0001889",79,"GO:0061008",0.697635082499264,142,"liver development","hepaticobiliary system development",0.91583932346723,0.5015,0.997
"GO:0003208","GO:0003208",37,"GO:0060973",0.697635082499264,71,"cardiac ventricle morphogenesis","cell migration involved in heart development",0.896137420718816,0.421875,0.56
"GO:0032722","GO:0032722",13,"GO:0032642",0.697635082499264,72,"positive regulation of chemokine production","regulation of chemokine production",0.815374207188161,0.3205,0.969
"GO:0030193","GO:0030193",41,"GO:0050818",0.697635082499264,68,"regulation of blood coagulation","regulation of coagulation",0.802978858350951,0.27825,0.994
"GO:0052547","GO:0052547",8,"GO:0052548",0.697635082499264,312,"regulation of peptidase activity","regulation of endopeptidase activity",0.861042283298097,0.230142857142857,0.989
"GO:0031327","GO:0031327",88,"GO:0031327",0.694271044541763,2801,"negative regulation of cellular biosynthetic process","negative regulation of cellular biosynthetic process",0.822420718816068,0.3486,0
"GO:0007219","GO:0007219",89,"GO:0007219",0.693975351271075,181,"Notch signaling pathway","Notch signaling pathway",0.884896405919662,1,0
"GO:0043516","GO:0043516",73,"GO:0043518",0.693975351271075,38,"regulation of DNA damage response, signal transduction by p53 class mediator","negative regulation of DNA damage response, signal transduction by p53 class mediator",0.86154334038055,0.396666666666667,0.947
"GO:0006096","GO:0006096",59,"GO:0046394",0.693975351271075,89,"glycolytic process","carboxylic acid biosynthetic process",0.937644820295983,0.394,0.658
"GO:0071364","GO:0071364",54,"GO:0007179",0.693975351271075,42,"cellular response to epidermal growth factor stimulus","transforming growth factor beta receptor signaling pathway",0.950188160676533,0.372428571428571,0.666
"GO:0045912","GO:0045912",32,"GO:0006000",0.693975351271075,56,"negative regulation of carbohydrate metabolic process","fructose metabolic process",0.877716701902748,0.356555555555556,0.591
"GO:0007409","GO:0007409",68,"GO:0097485",0.693975351271075,448,"axonogenesis","neuron projection guidance",0.843824524312896,0.3325,0.868
"GO:0061448","GO:0061448",61,"GO:0060612",0.693975351271075,285,"connective tissue development","adipose tissue development",0.933482029598309,0.3284,0.859
"GO:0002833","GO:0002833",64,"GO:0034122",0.693975351271075,369,"positive regulation of response to biotic stimulus","negative regulation of toll-like receptor signaling pathway",0.833904862579281,0.249,0.754
"GO:0001934","GO:0001934",40,"GO:0050730",0.693975351271075,609,"positive regulation of protein phosphorylation","regulation of peptidyl-tyrosine phosphorylation",0.812670190274841,0.228461538461538,0.806
"GO:0048754","GO:0048754",45,"GO:0060415",0.686047194103487,156,"branching morphogenesis of an epithelial tube","muscle tissue morphogenesis",0.902063424947146,0.4705,0.686
"GO:0006820","GO:0006820",60,"GO:1904064",0.686047194103487,172,"monoatomic anion transport","positive regulation of cation transmembrane transport",0.973120507399577,0.446125,0.59
"GO:0046579","GO:0046579",76,"GO:0035025",0.686047194103487,59,"positive regulation of Ras protein signal transduction","positive regulation of Rho protein signal transduction",0.839143763213531,0.385,0.968
"GO:0031952","GO:0031952",40,"GO:0050730",0.686047194103487,41,"regulation of protein autophosphorylation","regulation of peptidyl-tyrosine phosphorylation",0.88031289640592,0.353538461538462,0.633
"GO:0051963","GO:0051963",53,"GO:0002934",0.686047194103487,114,"regulation of synapse assembly","desmosome organization",0.839012684989429,0.303,0.58
"GO:0002711","GO:0002711",33,"GO:0002768",0.686047194103487,69,"positive regulation of T cell mediated immunity","immune response-regulating cell surface receptor signaling pathway",0.837215644820296,0.301875,0.656
"GO:0022407","GO:0022407",19,"GO:0007162",0.686047194103487,493,"regulation of cell-cell adhesion","negative regulation of cell adhesion",0.897492600422833,0.260583333333333,0.849
"GO:0030336","GO:0030336",18,"GO:0050926",0.679420051587454,373,"negative regulation of cell migration","regulation of positive chemotaxis",0.866133192389006,0.313875,0.614
"GO:0071985","GO:0071985",90,"GO:0071985",0.675682349750991,47,"multivesicular body sorting pathway","multivesicular body sorting pathway",0.966315010570824,0.6705,0
"GO:0014032","GO:0014032",70,"GO:0048864",0.675682349750991,82,"neural crest cell development","stem cell development",0.914359408033827,0.5025,0.995
"GO:0050727","GO:0050727",7,"GO:0002526",0.675682349750991,425,"regulation of inflammatory response","acute inflammatory response",0.853171247357294,0.452333333333333,0.737
"GO:0006111","GO:0006111",32,"GO:0006000",0.675682349750991,53,"regulation of gluconeogenesis","fructose metabolic process",0.893598308668076,0.266555555555556,0.708
"GO:1901655","GO:1901655",47,"GO:0034695",0.674957268996149,103,"cellular response to ketone","response to prostaglandin E",0.928401691331924,0.42425,0.807
"GO:0003281","GO:0003281",37,"GO:0060973",0.674957268996149,74,"ventricular septum development","cell migration involved in heart development",0.902879492600423,0.412875,0.555
"GO:0032757","GO:0032757",1,"GO:0001817",0.674957268996149,63,"positive regulation of interleukin-8 production","regulation of cytokine production",0.820219873150106,0.41,0.704
"GO:0070849","GO:0070849",54,"GO:0007179",0.674957268996149,46,"response to epidermal growth factor","transforming growth factor beta receptor signaling pathway",0.95007399577167,0.372857142857143,0.665
"GO:0042129","GO:0042129",25,"GO:0046629",0.674957268996149,182,"regulation of T cell proliferation","gamma-delta T cell activation",0.81954334038055,0.361666666666667,0.653
"GO:0050691","GO:0050691",64,"GO:0034122",0.674957268996149,44,"regulation of defense response to virus by host","negative regulation of toll-like receptor signaling pathway",0.874646934460888,0.361636363636364,0.599
"GO:0035987","GO:0035987",30,"GO:0001702",0.674957268996149,49,"endodermal cell differentiation","gastrulation with mouth forming second",0.899374207188161,0.3414,0.769
"GO:0048705","GO:0048705",65,"GO:0060349",0.674957268996149,230,"skeletal system morphogenesis","bone morphogenesis",0.898968287526427,0.33675,0.934
"GO:0090049","GO:0090049",12,"GO:0045765",0.674957268996149,80,"regulation of cell migration involved in sprouting angiogenesis","regulation of angiogenesis",0.812980972515856,0.328,0.757
"GO:2000134","GO:2000134",91,"GO:2000134",0.674957268996149,86,"negative regulation of G1/S transition of mitotic cell cycle","negative regulation of G1/S transition of mitotic cell cycle",0.902150105708245,0.2846,0
"GO:0050921","GO:0050921",18,"GO:0050926",0.674957268996149,145,"positive regulation of chemotaxis","regulation of positive chemotaxis",0.815401691331924,0.27025,0.809
"GO:0051962","GO:0051962",92,"GO:0051962",0.668644383168883,290,"positive regulation of nervous system development","positive regulation of nervous system development",0.810640591966173,0.627,0
"GO:0006821","GO:0006821",60,"GO:1904064",0.668644383168883,125,"chloride transport","positive regulation of cation transmembrane transport",0.972433403805497,0.45625,0.576
"GO:2000351","GO:2000351",74,"GO:1902229",0.668644383168883,61,"regulation of endothelial cell apoptotic process","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.922871035940803,0.453875,0.511
"GO:0045669","GO:0045669",9,"GO:0045667",0.668644383168883,74,"positive regulation of osteoblast differentiation","regulation of osteoblast differentiation",0.843139534883721,0.35325,0.95
"GO:0060348","GO:0060348",65,"GO:0060349",0.668644383168883,215,"bone development","bone morphogenesis",0.909596194503171,0.3365,0.941
"GO:1902807","GO:1902807",91,"GO:2000134",0.668644383168883,95,"negative regulation of cell cycle G1/S phase transition","negative regulation of G1/S transition of mitotic cell cycle",0.901767441860465,0.2968,0.991
"GO:0002221","GO:0002221",64,"GO:0034122",0.668644383168883,236,"pattern recognition receptor signaling pathway","negative regulation of toll-like receptor signaling pathway",0.781545454545455,0.242181818181818,0.791
"GO:0048013","GO:0048013",66,"GO:0010640",0.657113464103986,51,"ephrin receptor signaling pathway","regulation of platelet-derived growth factor receptor signaling pathway",0.893384778012685,0.4488,0.597
"GO:0007156","GO:0007156",69,"GO:0090136",0.657113464103986,168,"homophilic cell adhesion via plasma membrane adhesion molecules","epithelial cell-cell adhesion",0.96146511627907,0.42,0.566
"GO:0002090","GO:0002090",75,"GO:0002092",0.657113464103986,63,"regulation of receptor internalization","positive regulation of receptor internalization",0.88954334038055,0.339666666666667,0.942
"GO:0090303","GO:0090303",63,"GO:0042060",0.64759460125573,62,"positive regulation of wound healing","wound healing",0.849126849894292,0.584,0.832
"GO:0003007","GO:0003007",4,"GO:0060317",0.64759460125573,264,"heart morphogenesis","cardiac epithelial to mesenchymal transition",0.883205073995772,0.36,0.808
"GO:0030509","GO:0030509",54,"GO:0007179",0.64759460125573,167,"BMP signaling pathway","transforming growth factor beta receptor signaling pathway",0.870720930232558,0.318714285714286,0.836
"GO:0002040","GO:0002040",12,"GO:0045765",0.64759460125573,190,"sprouting angiogenesis","regulation of angiogenesis",0.895171247357294,0.285357142857143,0.826
"GO:0030199","GO:0030199",2,"GO:0071711",0.634401396422734,65,"collagen fibril organization","basement membrane organization",0.96407399577167,0.379,0.742
"GO:0016052","GO:0016052",32,"GO:0006000",0.624549837078805,163,"carbohydrate catabolic process","fructose metabolic process",0.951131078224101,0.341444444444444,0.642
"GO:1901991","GO:1901991",91,"GO:2000134",0.624549837078805,196,"negative regulation of mitotic cell cycle phase transition","negative regulation of G1/S transition of mitotic cell cycle",0.895338266384778,0.3096,0.926
"GO:0048514","GO:0048514",12,"GO:0045765",0.624549837078805,707,"blood vessel morphogenesis","regulation of angiogenesis",0.884446088794926,0.242714285714286,0.897
"GO:0032526","GO:0032526",93,"GO:0032526",0.616550169446188,106,"response to retinoic acid","response to retinoic acid",0.945742071881607,0.564666666666667,0
"GO:0048260","GO:0048260",75,"GO:0002092",0.616550169446188,53,"positive regulation of receptor-mediated endocytosis","positive regulation of receptor internalization",0.859794926004228,0.342333333333333,0.953
"GO:0045921","GO:0045921",94,"GO:0045921",0.616550169446188,78,"positive regulation of exocytosis","positive regulation of exocytosis",0.876205073995772,0.33325,0
"GO:0071773","GO:0071773",54,"GO:0007179",0.616550169446188,179,"cellular response to BMP stimulus","transforming growth factor beta receptor signaling pathway",0.943492600422833,0.324285714285714,0.769
"GO:0030218","GO:0030218",34,"GO:0060216",0.611668740162508,131,"erythrocyte differentiation","definitive hemopoiesis",0.873186046511628,0.549333333333333,0.567
"GO:0045600","GO:0045600",95,"GO:0045600",0.611668740162508,71,"positive regulation of fat cell differentiation","positive regulation of fat cell differentiation",0.85092177589852,0.383666666666667,0
"GO:0007088","GO:0007088",58,"GO:0051785",0.611668740162508,118,"regulation of mitotic nuclear division","positive regulation of nuclear division",0.903661733615222,0.3635,0.913
"GO:2001244","GO:2001244",74,"GO:1902229",0.611668740162508,64,"positive regulation of intrinsic apoptotic signaling pathway","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.82300422832981,0.299125,0.81
"GO:2001233","GO:2001233",74,"GO:1902229",0.611668740162508,398,"regulation of apoptotic signaling pathway","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.837101479915433,0.262125,0.808
"GO:0051346","GO:0051346",3,"GO:0010951",0.611668740162508,218,"negative regulation of hydrolase activity","negative regulation of endopeptidase activity",0.919668076109937,0.247076923076923,0.954
"GO:0050954","GO:0050954",98,"GO:0050954",0.608409356061774,181,"sensory perception of mechanical stimulus","sensory perception of mechanical stimulus",0.95223044397463,0.5055,0
"GO:0048524","GO:0048524",81,"GO:1903900",0.608409356061774,64,"positive regulation of viral process","regulation of viral life cycle",0.917794926004228,0.388333333333333,0.901
"GO:0031401","GO:0031401",96,"GO:0031401",0.608409356061774,813,"positive regulation of protein modification process","positive regulation of protein modification process",0.83138266384778,0.3728,0
"GO:0050776","GO:0050776",33,"GO:0002768",0.608409356061774,932,"regulation of immune response","immune response-regulating cell surface receptor signaling pathway",0.830006342494715,0.361875,0.863
"GO:1901890","GO:1901890",53,"GO:0002934",0.608409356061774,106,"positive regulation of cell junction assembly","desmosome organization",0.874725158562368,0.307333333333333,0.569
"GO:0060070","GO:0060070",97,"GO:0060070",0.608409356061774,316,"canonical Wnt signaling pathway","canonical Wnt signaling pathway",0.874384778012685,0.2692,0
"GO:0019318","GO:0019318",32,"GO:0006000",0.608409356061774,233,"hexose metabolic process","fructose metabolic process",0.945067653276956,0.251111111111111,0.794
"GO:0032418","GO:0032418",100,"GO:0032418",0.607954273166731,86,"lysosome localization","lysosome localization",0.980892177589852,1,0
"GO:0008544","GO:0008544",29,"GO:0001837",0.607954273166731,385,"epidermis development","epithelial to mesenchymal transition",0.93491754756871,0.583,0.56
"GO:0051241","GO:0051241",83,"GO:0001818",0.607954273166731,1247,"negative regulation of multicellular organismal process","negative regulation of cytokine production",0.826758985200846,0.5675,0.865
"GO:0007605","GO:0007605",98,"GO:0050954",0.607954273166731,158,"sensory perception of sound","sensory perception of mechanical stimulus",0.952689217758985,0.5055,0.989
"GO:0006767","GO:0006767",24,"GO:0019852",0.607954273166731,60,"water-soluble vitamin metabolic process","L-ascorbic acid metabolic process",0.960327695560254,0.387,0.88
"GO:0006090","GO:0006090",59,"GO:0046394",0.607954273166731,118,"pyruvate metabolic process","carboxylic acid biosynthetic process",0.946646934460888,0.383,0.677
"GO:0048585","GO:0048585",99,"GO:0048585",0.607954273166731,1754,"negative regulation of response to stimulus","negative regulation of response to stimulus",0.822336152219873,0.381333333333333,0
"GO:0043410","GO:0043410",39,"GO:0070372",0.607954273166731,474,"positive regulation of MAPK cascade","regulation of ERK1 and ERK2 cascade",0.808329809725159,0.304875,0.87
"GO:0002832","GO:0002832",64,"GO:0034122",0.607954273166731,150,"negative regulation of response to biotic stimulus","negative regulation of toll-like receptor signaling pathway",0.851202959830867,0.290454545454545,0.65
"GO:0043434","GO:0043434",26,"GO:0034698",0.602553456384131,430,"response to peptide hormone","response to gonadotropin",0.930934460887949,0.4296,0.673
"GO:0032677","GO:0032677",1,"GO:0001817",0.602553456384131,103,"regulation of interleukin-8 production","regulation of cytokine production",0.844067653276956,0.414375,0.734
"GO:0015718","GO:0015718",80,"GO:0015909",0.602553456384131,179,"monocarboxylic acid transport","long-chain fatty acid transport",0.973253699788584,0.376666666666667,0.915
"GO:0055074","GO:0055074",78,"GO:0070328",0.602553456384131,331,"calcium ion homeostasis","triglyceride homeostasis",0.984744186046512,0.34,0.649
"GO:0006879","GO:0006879",78,"GO:0070328",0.596185505725331,73,"intracellular iron ion homeostasis","triglyceride homeostasis",0.98646088794926,0.419444444444444,0.573
"GO:0032872","GO:0032872",39,"GO:0070372",0.596185505725331,186,"regulation of stress-activated MAPK cascade","regulation of ERK1 and ERK2 cascade",0.841972515856237,0.333125,0.798
