Protein_Group	Genes	Protein_Names	SAX_22001_B_Avg_Peptide_Count	SAX_22001_M1_Avg_Peptide_Count	SAX_22001_M3_Avg_Peptide_Count	SAX_42001_B_Avg_Peptide_Count	SAX_42001_M1_Avg_Peptide_Count	SAX_42001_M3_Avg_Peptide_Count	SAX_62001_B_Avg_Peptide_Count	SAX_62001_M1_Avg_Peptide_Count	SAX_62001_M3_Avg_Peptide_Count	SAX_72001_B_Avg_Peptide_Count	SAX_72001_M1_Avg_Peptide_Count	SAX_72001_M3_Avg_Peptide_Count	SAX_Pooled_Avg_Peptide_Count	RAW_22001_B_Avg_Peptide_Count	RAW_22001_M1_Avg_Peptide_Count	RAW_22001_M3_Avg_Peptide_Count	RAW_42001_B_Avg_Peptide_Count	RAW_42001_M1_Avg_Peptide_Count	RAW_42001_M3_Avg_Peptide_Count	RAW_62001_B_Avg_Peptide_Count	RAW_62001_M1_Avg_Peptide_Count	RAW_62001_M3_Avg_Peptide_Count	RAW_72001_B_Avg_Peptide_Count	RAW_72001_M1_Avg_Peptide_Count	RAW_72001_M3_Avg_Peptide_Count	RAW_Pooled_Avg_Peptide_Count	Species	Intensity_SAX_22001_B_BR1_TR1	Intensity_SAX_22001_B_BR2_TR1	Intensity_SAX_22001_B_BR3_TR1	Intensity_SAX_22001_M1_BR1_TR1	Intensity_SAX_22001_M1_BR2_TR1	Intensity_SAX_22001_M1_BR3_TR1	Intensity_SAX_22001_M3_BR1_TR1	Intensity_SAX_22001_M3_BR2_TR1	Intensity_SAX_22001_M3_BR3_TR1	Intensity_SAX_42001_B_BR1_TR1	Intensity_SAX_42001_B_BR2_TR1	Intensity_SAX_42001_B_BR3_TR1	Intensity_SAX_42001_M1_BR1_TR1	Intensity_SAX_42001_M1_BR2_TR1	Intensity_SAX_42001_M1_BR3_TR1	Intensity_SAX_42001_M3_BR2_TR1	Intensity_SAX_42001_M3_BR3_TR1	Intensity_SAX_62001_B_BR1_TR1	Intensity_SAX_62001_B_BR2_TR1	Intensity_SAX_62001_B_BR3_TR1	Intensity_SAX_62001_M1_BR1_TR1	Intensity_SAX_62001_M1_BR2_TR1	Intensity_SAX_62001_M1_BR3_TR1	Intensity_SAX_62001_M3_BR1_TR1	Intensity_SAX_62001_M3_BR2_TR1	Intensity_SAX_62001_M3_BR3_TR1	Intensity_SAX_72001_B_BR1_TR1	Intensity_SAX_72001_B_BR2_TR1	Intensity_SAX_72001_B_BR3_TR1	Intensity_SAX_72001_M1_BR1_TR1	Intensity_SAX_72001_M1_BR2_TR1	Intensity_SAX_72001_M1_BR3_TR1	Intensity_SAX_72001_M3_BR1_TR1	Intensity_SAX_72001_M3_BR2_TR1	Intensity_SAX_72001_M3_BR3_TR1	Intensity_SAX_Pooled_BR1_TR1	Intensity_SAX_Pooled_BR2_TR1	Intensity_SAX_Pooled_BR3_TR1	Intensity_SAX_Pooled_BR4_TR1	Intensity_SAX_Pooled_BR5_TR1	Intensity_SAX_Pooled_BR6_TR1	Intensity_RAW_22001_B_BR1_TR1	Intensity_RAW_22001_B_BR2_TR1	Intensity_RAW_22001_B_BR3_TR1	Intensity_RAW_22001_M1_BR2_TR1	Intensity_RAW_22001_M1_BR3_TR1	Intensity_RAW_22001_M3_BR1_TR1	Intensity_RAW_22001_M3_BR2_TR1	Intensity_RAW_22001_M3_BR3_TR1	Intensity_RAW_42001_B_BR1_TR1	Intensity_RAW_42001_B_BR3_TR1	Intensity_RAW_42001_M1_BR1_TR1	Intensity_RAW_42001_M1_BR2_TR1	Intensity_RAW_42001_M1_BR3_TR1	Intensity_RAW_42001_M3_BR2_TR1	Intensity_RAW_42001_M3_BR3_TR1	Intensity_RAW_62001_B_BR1_TR1	Intensity_RAW_62001_B_BR2_TR1	Intensity_RAW_62001_B_BR3_TR1	Intensity_RAW_62001_M1_BR1_TR1	Intensity_RAW_62001_M1_BR2_TR1	Intensity_RAW_62001_M1_BR3_TR1	Intensity_RAW_62001_M3_BR1_TR1	Intensity_RAW_62001_M3_BR2_TR1	Intensity_RAW_62001_M3_BR3_TR1	Intensity_RAW_72001_B_BR1_TR1	Intensity_RAW_72001_B_BR3_TR1	Intensity_RAW_72001_M1_BR1_TR1	Intensity_RAW_72001_M1_BR2_TR1	Intensity_RAW_72001_M1_BR3_TR1	Intensity_RAW_72001_M3_BR1_TR1	Intensity_RAW_72001_M3_BR2_TR1	Intensity_RAW_72001_M3_BR3_TR1	Intensity_RAW_Pooled_BR1_TR1	Intensity_RAW_Pooled_BR2_TR1	Intensity_RAW_Pooled_BR3_TR1	Intensity_RAW_Pooled_BR4_TR1	Intensity_RAW_Pooled_BR5_TR1	Intensity_RAW_Pooled_BR6_TR1
A0A075B666	Igkv13-85	A0A075B666_MOUSE	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.16666666666666666	MOUSE													945648.75	973202.25	765381.6	863174.1	508829.4																																	215205.39	234006.69	208876.03																207096.03				623778.7	377414.0					435722.2	
A0A075B6H7	IGKV3-7	KV37_HUMAN	1.0	0.3333333333333333	1.0	1.3333333333333333	2.0	2.0	1.0	1.0	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.0	1.6666666666666667	0.5	1.3333333333333333	1.5	1.3333333333333333	1.5	1.3333333333333333	0.6666666666666666	2.0	0.5	1.0	1.0	1.8333333333333333	HUMAN	4620167.0	4446377.0	3218337.0		2201504.5		2772812.2	2072656.0	2442379.5	5952579.0	6247774.0	8099202.0	4421401.0	4418216.5	5492743.0	3530327.0	7282645.5	6127355.5	2359251.0	6343282.0	2416877.2	7611047.0	6271981.5	1989634.2	2624970.0	2207881.5	2926971.5	6185692.0	3583019.5	2273833.5	4629218.0	7088342.0	2347343.8	1091730.8	4742666.5	8233340.0	4654328.0	6428561.5	9273659.0	5092191.0	7949587.5	1586261.6	1781958.5	1172343.8		8432.957	801458.75	823303.5	1090324.1	3624794.0	7479260.0	5662842.0	4107358.0	7694735.0	7074092.0	10688353.0		1948952.0	2880068.5	1671189.1		1984239.6	2076044.0	1979493.4	1565712.1	2843532.8		1602195.6	808762.6	1326514.4	35274.277	1618718.0	1744310.6	6077587.5	3272881.2	4732544.5	6453485.0	5171204.0	5626304.0
A0A075B6H9	IGLV4-69	LV469_HUMAN	2.6666666666666665	2.6666666666666665	2.3333333333333335	2.6666666666666665	2.6666666666666665	2.5	2.6666666666666665	3.0	2.6666666666666665	2.6666666666666665	2.3333333333333335	2.0	2.5	1.0	1.0	1.3333333333333333	2.0	1.3333333333333333	1.0	1.0	0.6666666666666666	1.0	0.5	1.3333333333333333	1.0	0.8333333333333334	HUMAN	3899111.2	7512270.5	9252648.0	5358570.5	3293667.8	6349969.0	7716471.5	2882219.2	2464767.2	4106461.8	10964242.0	9224380.0	2637043.5	18878550.0	3914901.2	10047808.0	3538021.2	3569097.0	1227436.5	8571841.0	2926172.8	10233454.0	9943630.0	4743838.5	1153954.0	6105485.0	9569923.0	3325091.2	24412006.0	1117377.9	2156297.8	14956399.0	1619264.1	10617454.0	15126996.0	5062979.5	6388396.0	9622832.0	10639340.0	1002930.1	4235240.5	758008.3	1973346.4	6187786.5	2394584.2	3536379.2	7325568.0	1454858.2	4248258.5	3394173.5	7371694.5	8918619.0	2066221.6	6312834.5	3119529.2	496742.12	1262578.0	2992945.5	1556284.0		419597.1	4191310.2	837914.9	3052395.2	3241965.8		2459876.0	1412111.4	1560979.5	1075220.6	668357.25	7128866.0	4936794.5				3229050.0	957405.56	884493.4
A0A075B6I0	IGLV8-61	LV861_HUMAN	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	HUMAN	388864220.0	397054980.0	412631500.0	281620900.0	345250050.0	333970370.0	361537470.0	310832740.0	254062020.0	319925150.0	359659870.0	296103400.0	335903260.0	447298400.0	489561200.0	468930750.0	602974900.0	711939140.0	748453100.0	736953800.0	284325860.0	642171260.0	683889300.0	274111360.0	522886900.0	324296060.0	360001800.0	511701020.0	419377950.0	377724380.0	549786700.0	461450000.0	822766660.0	196112740.0	650179200.0	794605100.0	926949200.0	798315260.0	693077200.0	563640500.0	756938100.0	455918100.0	307780380.0	361758200.0	308233600.0	411504740.0	174057900.0	268815970.0	243459890.0	242364670.0	545657500.0	582558340.0	468350080.0	635360640.0	521862720.0	519304900.0	781934400.0	540672300.0	558004300.0	277238100.0	488249250.0	463479200.0	332998500.0	429430400.0	683536500.0	1232004500.0	1180179200.0	1253913100.0	653489400.0	1188993900.0	576398100.0	1314720500.0	1355977600.0	159146580.0	129666290.0	196954750.0	484186100.0	975155400.0	592259200.0
A0A075B6I1	IGLV4-60	LV460_HUMAN	2.0	1.6666666666666667	1.0	0.0	0.0	0.0	1.0	1.6666666666666667	0.6666666666666666	1.6666666666666667	0.6666666666666666	1.0	1.1666666666666667	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	1268599.1	1081081.5	1305767.8	1649530.9	13168.81	1198123.4	2347082.8	8009.0044										1019712.94		2106865.0	480285.6	2477181.0	2982578.0			1348861.0	729917.94	8829.44	2081330.4			1631061.0		1218664.6	2021593.9	868089.25		1484348.6	1369835.5		14803.337										527029.4																												
A0A075B6I4	IGLV10-54	LVX54_HUMAN	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.5	1.3333333333333333	2.0	1.0	1.6666666666666667	1.6666666666666667	0.0	0.0	0.0	1.0	HUMAN										34742332.0	42863730.0	37840800.0	59965960.0	81905290.0	28492226.0	71594460.0	62603012.0	45825104.0	37111256.0	50500576.0	15635415.0	56366630.0	64226296.0	22319004.0	33751370.0	36964520.0										84769470.0	70218770.0	68102210.0	123825460.0	47103200.0	59468784.0									17973544.0	32301756.0	31393876.0	10012189.0	33775140.0	26749990.0	32998612.0	9709668.0	6867066.0	7390140.5	14999083.0	25025810.0	24410432.0	9785285.0	6243739.0	13819186.0												43116892.0	34029868.0	27158408.0
A0A075B6I7	IGLV5-48	LV548_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN																																				506254.88	755469.3	1251756.6	638030.75	591735.4	723462.44																																						
A0A075B6I9	IGLV7-46	LV746_HUMAN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	HUMAN	36504770.0	35273524.0	29178718.0	23279120.0	27014540.0	25393286.0	28477336.0	31029122.0	23600172.0	24898478.0	28548654.0	28861642.0	37002420.0	48365970.0	44006556.0	45954210.0	43416120.0	52351144.0	37962530.0	54677730.0	13297226.0	59626612.0	49823868.0	43124144.0	68238360.0	61338284.0	8109496.5	11299315.0	11204628.0	3837336.0	12006665.0	9784014.0	6279267.0	5823336.5	19073212.0	25039228.0	25088610.0	35286876.0	42903180.0	28508610.0	35497440.0	38576084.0	31617202.0	32033720.0	31624784.0	24399132.0	16956324.0	24793816.0	18068026.0	25291892.0	32293788.0	40357104.0	53188464.0	42721784.0	30299356.0	46393748.0	21199526.0	13416608.0	10217595.0	10952709.0	10028407.0	15028532.0	13418196.0	12545318.0	15329028.0	27717268.0	23333292.0	19589642.0	14019387.0	18097166.0	12822563.0	22175494.0	24872022.0	11229005.0	10990063.0	7711144.5	42184436.0	32990812.0	33343958.0
A0A075B6J1	IGLV5-37	LV537_HUMAN	0.0	0.0	0.0	1.0	1.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.8333333333333334	HUMAN										397509.5	563775.5	796135.56	753775.8	589311.9	825328.2	384918.22	413667.66			79583.58																147527.11		154914.06	114461.81		176060.1	180109.7	158477.5	182640.23	175373.67	145856.8	83439.53		79806.62	1233431.0	1073665.5	1092195.0	1565731.5	1017891.9	558135.8	799833.5	463360.47	262604.3	178496.81	227000.4	331134.9	252204.02	104683.4	210449.02	197022.14			116853.32	91246.88	187728.9	110695.28	185018.98	198633.95		229736.89	146980.9	237216.45	226483.73	165401.67
A0A075B6J2	IGLV2-33	LV233_HUMAN	0.6666666666666666	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	1.0	0.3333333333333333	0.0	0.0	0.5	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.5	0.6666666666666666	0.6666666666666666	0.5	HUMAN		1893882.9	1633880.1	1175418.4	1596866.8	1322869.1	1163705.1	1063157.8	1436103.6									1014462.94	563102.25	673365.75	181066.53	746662.5	615300.9	349893.28	154470.83		1324059.5	1485891.9	924632.2		1876809.6	1255963.6	2162953.2	163580.38	2583666.5	2228491.8	1701073.8	1548143.2	2791792.0	620962.3	2484391.5	518329.12								325269.47		657382.9							677355.6		386755.2	290714.03			489287.2		1079785.2	2192056.0		2629624.5	1650667.9	3919431.5					4028526.8	3870054.2	4817088.5
A0A075B6J6	IGLV3-22	LV322_HUMAN	0.0	0.0	0.0	2.6666666666666665	2.6666666666666665	3.0	1.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.0	0.0	2.3333333333333335	0.0	0.0	0.0	1.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	HUMAN										237675.33	600627.0	372752.2	476200.78	445218.62	231752.12	1178119.1	1834430.6	83660.555	175096.72	80621.43			72992.016	47203.336		149067.31		68801.55		51192.97	37924.465					350730.34	276391.47	360040.78	397192.3	170063.14	291232.1									110999.734	63585.04	27499.326		79832.45		116934.6																					24869.031		
A0A075B6J9	IGLV2-18	LV218_HUMAN	5.0	4.666666666666667	5.0	5.0	4.333333333333333	5.0	4.666666666666667	4.666666666666667	4.666666666666667	4.666666666666667	4.0	4.333333333333333	4.5	3.0	3.0	3.3333333333333335	4.0	3.6666666666666665	4.0	3.0	3.0	3.6666666666666665	3.5	3.6666666666666665	4.333333333333333	3.8333333333333335	HUMAN	182656540.0	188476480.0	167176260.0	109724140.0	116516010.0	138898740.0	154823410.0	151061150.0	133554990.0	228578740.0	232194200.0	233439260.0	204293730.0	288923000.0	326283900.0	285932860.0	374336220.0	154319890.0	51729740.0	164079950.0	23169594.0	189422620.0	177836140.0	127699810.0	44319988.0	140421060.0	249401520.0	82702650.0	312276830.0	45746304.0	85570240.0	91852550.0	89914760.0	62839324.0	125608870.0	351338270.0	100495980.0	385082560.0	448076450.0	54467764.0	133353110.0	13189282.0	12896229.0	11664216.0	10468557.0	11480356.0	4484338.0	43331416.0	6410265.0	40222990.0	91069110.0	60797260.0	63762144.0	59729412.0	51326430.0	85323400.0	17931642.0	14784544.0	13926904.0	10115028.0	14164658.0	13586963.0	14069986.0	10828040.0	15404098.0	48793424.0	46684570.0	52231140.0	140397580.0	47448108.0	98685050.0	64197110.0	68486100.0	115312570.0	83838190.0	126169520.0	44730012.0	47326420.0	42527970.0
A0A075B6K0	IGLV3-16	LV316_HUMAN	1.3333333333333333	2.0	1.6666666666666667	2.0	2.0	2.0	0.6666666666666666	0.3333333333333333	1.0	0.0	0.0	0.0	1.6666666666666667	1.3333333333333333	1.5	1.6666666666666667	2.0	2.0	2.0	1.0	0.3333333333333333	0.3333333333333333	0.5	0.0	0.0	1.3333333333333333	HUMAN	197627740.0	168109840.0	61116670.0	132921450.0	125158664.0	126434170.0	120055784.0	107309670.0	169915310.0	5724531.5	6012424.0	5020680.5	4709777.5	7764188.5	7602596.0	3036359.5	5119007.5	495757.94	140187.94				351843.3	375106.75	308286.7	447491.47										3244605.2	1803026.4	3046209.2	633266.2	1229968.9	2836265.0	8544655.0	8313686.5	6958394.5	6737645.0	8256794.5	6899688.5	11103024.0	7449412.5	1758287.0	3107980.5	2569468.5	2221184.0	2376811.5	1702773.8	2015480.5	1417696.8	1474500.4				1040030.06	1740499.0			571905.4								4017229.8	2663746.5	1998415.0	3776941.5	2559440.2	3365800.0
A0A075B6K2	IGLV3-12	LV312_HUMAN	2.0	2.0	2.0	2.0	1.3333333333333333	2.0	1.3333333333333333	0.6666666666666666	2.0	2.0	1.6666666666666667	1.6666666666666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666666666667	1.0	2.0	2.0	2.0	1.6666666666666667	1.6666666666666667	HUMAN	7221151.0	5575415.0	2514313.2	739777.9	2663571.0	3036003.0	2912526.8	1859260.2	3199212.2	2272838.0	1901232.9	3801341.5	2013573.8	2756454.2	3333137.2	2424355.5	3143258.8	1647383.6	957213.3	1660207.4		1428463.9	1216654.2	7099308.0	3922940.0	16080797.0	1895256.8	1394377.0	1901636.8	1514861.1	2888692.2	2601014.0	3253183.0	8598142.0	4736056.0	3532220.8	1349866.5	1864870.4	7406459.5	1345701.4	2320157.0	10379556.0	11442156.0	9677318.0	10718152.0	10074588.0	3393137.0	5984535.5	6613949.0	1741103.9	2690491.5	3116077.5	1972777.1	3468134.8	1070389.2	1512561.9	6723886.0	6021915.0	6656019.0	4766352.5	2838132.5	6085753.0	15876104.0	15153881.0	17931134.0	3897777.8	3008784.5	3494627.8	1625523.4	1707732.4	164532.39	2920407.8	2219772.8	1116881.0	875433.9	1523359.0	6750124.0	5385956.0	7140853.0
A0A075B6K4	IGLV3-10	LV310_HUMAN	3.0	2.6666666666666665	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.8333333333333335	0.0	0.0	1.0	2.5	2.6666666666666665	2.0	2.3333333333333335	2.3333333333333335	2.3333333333333335	2.5	2.3333333333333335	3.0	2.0	HUMAN	35018324.0	34466852.0	36149788.0	33038212.0	37506460.0	38313868.0	30550212.0	28898118.0	27233484.0	314595940.0	397391230.0	338066180.0	277138340.0	246611090.0	317241730.0	458568540.0	620440200.0	138256820.0	120698504.0	137801940.0	61669264.0	118942010.0	118651210.0	182875660.0	215510800.0	204938320.0	89692110.0	91579010.0	117429980.0	121398110.0	160939920.0	104954720.0	144268350.0	17473122.0	152316900.0	205470270.0	175007460.0	224069740.0	193675020.0	132012184.0	219783980.0						6660441.0	14191741.0		192984100.0	240099280.0	257874850.0	201337070.0	204198420.0	159490530.0	332537570.0	36076588.0	78043210.0	54900750.0	34671780.0	37300856.0	64378890.0	109033450.0	63555600.0	93570664.0	36925790.0	13467062.0	26028328.0	17810780.0	11867597.0	13110209.0	22128304.0	20148862.0	129168344.0	88462296.0	93038580.0	180608430.0	151273600.0	180832640.0
A0A075B6K5	IGLV3-9	LV39_HUMAN	3.6666666666666665	2.6666666666666665	3.6666666666666665	3.0	4.0	3.0	3.0	4.0	3.6666666666666665	3.0	3.6666666666666665	3.3333333333333335	3.8333333333333335	4.666666666666667	4.5	4.333333333333333	5.0	5.0	5.0	5.0	4.666666666666667	5.0	4.5	5.0	4.0	5.0	HUMAN	175308130.0	238488780.0	242581800.0	66207760.0	103265620.0	84900160.0	95746990.0	128520530.0	96023860.0	201778880.0	181276640.0	187144210.0	290738300.0	297913730.0	310836030.0	174335460.0	182957040.0	145667490.0	156254160.0	143567040.0	50085700.0	183837970.0	200430610.0	292986200.0	148661730.0	315366530.0	88147490.0	85538350.0	83115990.0	49078404.0	113804280.0	107278850.0	51995970.0	16843300.0	110150790.0	284693100.0	67241630.0	176609100.0	338115740.0	156803840.0	267818740.0	167392000.0	166313740.0	107100660.0	131796184.0	144238340.0	117980690.0	90918104.0	96669016.0	168472670.0	299438600.0	366737280.0	234323420.0	268614900.0	225110240.0	293454660.0	352880960.0	314024420.0	272176800.0	189465460.0	174324320.0	239348110.0	597602600.0	493382000.0	622089600.0	164951820.0	95038260.0	179883550.0	56112416.0	119049300.0	49650740.0	157229540.0	148714740.0	155049950.0	189405800.0	161003980.0	378731460.0	430790100.0	520192770.0
A0A075B6K6	IGLV4-3	LV403_HUMAN	2.0	2.0	2.0	2.0	2.0	2.0	1.3333333333333333	1.0	1.3333333333333333	1.6666666666666667	1.3333333333333333	1.3333333333333333	2.0	1.6666666666666667	1.5	0.6666666666666666	2.0	2.0	2.0	1.3333333333333333	2.0	2.0	1.5	1.6666666666666667	0.6666666666666666	0.8333333333333334	HUMAN	3198688.0	2470342.0	2637197.5	2439340.8	1890528.2	1793163.0	2336798.2	2230322.5	1395547.2	1527063.2	1776339.4	1595632.5	1376806.2	1407537.2	1716696.8	1925600.8	1772848.9	930108.06	838534.44	419357.5		680906.6	795848.94		608011.25	689896.25	1390219.5	912035.5	1143900.1	188167.23	446810.06	1915280.8		929793.5	2267177.8	3282752.0	3076762.0	2763743.5	3683307.0	2420775.5	1993463.8	665300.6	692651.5	228340.72	515972.22	800422.1	169892.47		120984.805	868698.06	1078241.0	1588252.2	1208008.6	1625060.2	1066800.4	1515721.8	835003.8	257510.36	321189.9	805478.4	571501.44	642047.25	2799965.0	2799757.8	1946208.0	772675.06	740880.56	666639.1	131808.78	481646.12		599622.5					755201.0	617746.0	796793.0
A0A075B6Q5	IGHV3-64	HV364_HUMAN	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.3333333333333333	2.0	2.0	2.0	2.0	2.0	HUMAN	54008670.0	50688084.0	60955550.0	39571576.0	35354784.0	35442550.0	50224730.0	49617616.0	47769676.0	30176962.0	34263020.0	30180684.0	35217290.0	33497972.0	39995636.0	38214170.0	50393896.0	42120600.0	28286668.0	34962104.0	14038144.0	40994700.0	42610360.0	37272500.0	29739444.0	40456230.0	17090756.0	19932070.0	24284312.0	19743678.0	26993988.0	20373450.0	29916348.0	2971459.2	38674224.0	24117800.0	21607800.0	27238416.0	26391256.0	8668255.0	30231734.0	54282476.0	58476256.0	36778692.0	47212348.0	53129780.0	26516796.0	39080710.0	32300142.0	49636050.0	98783840.0	86332800.0	56898700.0	71504136.0	42351600.0	93188024.0	100660260.0	149805400.0	121686960.0	57836570.0	81779800.0	74160850.0	73529490.0	51694084.0	62543810.0	120940070.0	105207736.0	104004260.0	67802330.0	63715970.0	46737836.0	125691590.0	78473540.0	59465050.0	46197080.0	61931210.0	74679130.0	96339240.0	57490496.0
A0A075B6R2	IGHV4-4	HV404_HUMAN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	HUMAN	12350797.0	12984633.0	9096244.0	5634750.0	8140749.0	4739361.5	5143816.0	6110697.0	5973886.0	53110650.0	52847304.0	56950200.0	38599236.0	33262400.0	43222670.0	53093496.0	79609080.0	25556568.0	11853134.0	15366233.0	1615108.9	22163850.0	23175178.0	43292056.0	11744939.0	47406850.0	30580878.0	32980200.0	17735756.0	14955739.0	21412562.0	44353540.0	19820732.0	6634533.0	41130692.0	33952416.0	10308851.0	29948324.0	36567910.0	4773750.0	24675216.0	6696361.5	6250766.0	5324187.0	4979147.0	5140222.5	1031209.4	3430431.2	2359196.0	66918260.0	73503670.0	53508530.0	61995364.0	46149656.0	34183892.0	47874060.0	21036384.0	37862132.0	28247308.0	12396374.0	15502258.0	23479148.0	22747476.0	32134068.0	17998014.0	16960132.0	14929668.0	18871098.0	11146487.0	9516091.0	11051637.0	13249022.0	14240961.0	33261784.0	32173696.0	47828770.0	45009692.0	39499084.0	45333180.0
A0A075B6S2	IGKV2D-29	KVD29_HUMAN	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	HUMAN	247956900.0	241750380.0	184778140.0	184186160.0	212249090.0	175486350.0	206743140.0	200126110.0	211385890.0	67760640.0	92208440.0	97467340.0	70350130.0	75759110.0	68662340.0	89327630.0	100327960.0	81553130.0	45639720.0	77099820.0	13155666.0	74194470.0	65573604.0	115607360.0	65380660.0	140902370.0	587639360.0	606923260.0	615527800.0	402518530.0	495374000.0	577546050.0	355544320.0	11121148.0	486185700.0	218980160.0	125551780.0	236526500.0	278169340.0	55430868.0	209180220.0	99335150.0	101759460.0	65039896.0	85240860.0	92433010.0	29085458.0	67006596.0	45697196.0	70788450.0	77571920.0	66039120.0	45796816.0	50266840.0	44042110.0	77615710.0	27674812.0	47957016.0	51099296.0	28740216.0	28367052.0	40823016.0	35171896.0	42196710.0	35079376.0	95793510.0	88700296.0	85181390.0	40098960.0	96640060.0	35470424.0	76573060.0	81978740.0	267885870.0	215811840.0	303651900.0	175548340.0	167106200.0	179179060.0
A0A075B6S4	IGKV1D-17	KVD17_HUMAN	2.3333333333333335	2.0	2.0	1.3333333333333333	1.6666666666666667	2.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	1.5	1.6666666666666667	1.5	1.3333333333333333	0.0	0.3333333333333333	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	HUMAN	2734150.0	1989035.2	2478375.8	868991.0	943879.9	1629617.8	1871972.5	2360445.5	1755870.0	607516.06	7022.259	5838.038	540023.94	13883.918	774094.9	603157.9	34998.902													5825.65						54234.45	4117.6904	40279.125	381258.1		173783.52	725378.75	444003.22	504054.66	356272.7	448963.38	202915.45	200727.89	376239.4					235415.34		212109.1																							285731.28
A0A075B6S5	IGKV1-27	KV127_HUMAN	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	HUMAN	167725400.0	147625000.0	167060670.0	116722540.0	139383100.0	127583780.0	97211064.0	108659144.0	113890070.0	280935420.0	328027940.0	365272500.0	317423700.0	402103140.0	342333400.0	367310270.0	334837700.0	150535300.0	98548820.0	129388990.0	51783820.0	185800000.0	162185580.0	95689430.0	67826970.0	103934590.0	135953660.0	191050260.0	112326140.0	146053490.0	140718500.0	195350060.0	186992780.0	11828013.0	164847540.0	246017860.0	171054270.0	228910770.0	355886980.0	164545820.0	279334140.0	71542290.0	89230530.0	77841320.0	82979176.0	85217016.0	45360756.0	52662304.0	50437372.0	250629650.0	235123870.0	214952460.0	213059170.0	219321340.0	186208860.0	243821200.0	195091220.0	268665020.0	223343040.0	130187384.0	140631330.0	167062110.0	83445210.0	95928570.0	64628070.0	127292260.0	94279100.0	117188340.0	76203370.0	93897330.0	64246000.0	119588830.0	126218136.0	121984440.0	102685896.0	151775760.0	199352670.0	173793860.0	189497150.0
