"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0000281","GO:0000281",61,"GO:0000281",0.663906268403067,88,"mitotic cytokinesis","mitotic cytokinesis",0.940679060665362,0.263166666666667,0
"GO:0071375","GO:0071375",55,"GO:1990776",0.663906268403067,310,"cellular response to peptide hormone stimulus","response to angiotensin",0.915954990215264,0.262333333333333,0.786
"GO:2000625","GO:2000625",3,"GO:2000630",0.663906268403067,11,"regulation of miRNA catabolic process","positive regulation of miRNA metabolic process",0.853264187866928,0.250363636363636,0.851
"GO:0045859","GO:0045859",9,"GO:0045860",0.663906268403067,503,"regulation of protein kinase activity","positive regulation of protein kinase activity",0.822424657534247,0.239928571428571,0.94
"GO:0010587","GO:0010587",3,"GO:2000630",0.663906268403067,20,"miRNA catabolic process","positive regulation of miRNA metabolic process",0.887628180039139,0.232818181818182,0.865
"GO:1901988","GO:1901988",69,"GO:1901988",0.663906268403067,277,"negative regulation of cell cycle phase transition","negative regulation of cell cycle phase transition",0.859045009784736,0.224157894736842,0
"GO:0060236","GO:0060236",27,"GO:0007052",0.663906268403067,42,"regulation of mitotic spindle organization","mitotic spindle organization",0.826252446183953,0.219133333333333,0.911
"GO:1902893","GO:1902893",3,"GO:2000630",0.663906268403067,70,"regulation of miRNA transcription","positive regulation of miRNA metabolic process",0.853236790606654,0.204727272727273,0.965
"GO:0046148","GO:0046148",87,"GO:0046148",0.663476427553443,57,"pigment biosynthetic process","pigment biosynthetic process",0.957356164383562,1,0
"GO:0048015","GO:0048015",85,"GO:0048015",0.663476427553443,26,"phosphatidylinositol-mediated signaling","phosphatidylinositol-mediated signaling",0.905998043052838,1,0
"GO:0090382","GO:0090382",84,"GO:0090382",0.663476427553443,30,"phagosome maturation","phagosome maturation",0.923138943248532,1,0
"GO:0030575","GO:0030575",78,"GO:0030575",0.663476427553443,16,"nuclear body organization","nuclear body organization",0.926968688845401,1,0
"GO:0060047","GO:0060047",6,"GO:0007616",0.663476427553443,243,"heart contraction","long-term memory",0.962107632093933,0.649,0.502
"GO:0043589","GO:0043589",74,"GO:0043589",0.663476427553443,12,"skin morphogenesis","skin morphogenesis",0.967522504892368,0.6165,0
"GO:0043030","GO:0043030",56,"GO:0002694",0.663476427553443,62,"regulation of macrophage activation","regulation of leukocyte activation",0.903960861056751,0.6105,0.779
"GO:0048705","GO:0048705",31,"GO:0048048",0.663476427553443,230,"skeletal system morphogenesis","embryonic eye morphogenesis",0.947095890410959,0.584333333333333,0.568
"GO:0007063","GO:0007063",72,"GO:0007063",0.663476427553443,17,"regulation of sister chromatid cohesion","regulation of sister chromatid cohesion",0.848187866927593,0.54025,0
"GO:0097720","GO:0097720",71,"GO:0097720",0.663476427553443,48,"calcineurin-mediated signaling","calcineurin-mediated signaling",0.898534246575342,0.5045,0
"GO:0033173","GO:0033173",71,"GO:0097720",0.663476427553443,45,"calcineurin-NFAT signaling cascade","calcineurin-mediated signaling",0.899454011741683,0.5045,0.991
"GO:0048562","GO:0048562",31,"GO:0048048",0.663476427553443,295,"embryonic organ morphogenesis","embryonic eye morphogenesis",0.94640313111546,0.496666666666667,0.831
"GO:0070922","GO:0070922",70,"GO:0070922",0.663476427553443,10,"RISC complex assembly","RISC complex assembly",0.820084148727984,0.4732,0
"GO:0010883","GO:0010883",25,"GO:0071694",0.663476427553443,54,"regulation of lipid storage","maintenance of protein location in extracellular region",0.928684931506849,0.462,0.658
"GO:0031641","GO:0031641",59,"GO:0032288",0.663476427553443,45,"regulation of myelination","myelin assembly",0.888909980430528,0.461666666666667,0.805
"GO:0045604","GO:0045604",75,"GO:0045604",0.663476427553443,60,"regulation of epidermal cell differentiation","regulation of epidermal cell differentiation",0.888884540117417,0.447666666666667,0
"GO:0030324","GO:0030324",17,"GO:0060428",0.663476427553443,188,"lung development","lung epithelium development",0.948362035225049,0.447,0.884
"GO:0010468","GO:0010468",44,"GO:0045944",0.663476427553443,5467,"regulation of gene expression","positive regulation of transcription by RNA polymerase II",0.818299412915851,0.432571428571429,0.634
"GO:1901163","GO:1901163",86,"GO:1901163",0.663476427553443,17,"regulation of trophoblast cell migration","regulation of trophoblast cell migration",0.912796477495108,0.411,0
"GO:0051044","GO:0051044",76,"GO:0051044",0.663476427553443,16,"positive regulation of membrane protein ectodomain proteolysis","positive regulation of membrane protein ectodomain proteolysis",0.83745988258317,0.409777777777778,0
"GO:1902904","GO:1902904",22,"GO:1902903",0.663476427553443,167,"negative regulation of supramolecular fiber organization","regulation of supramolecular fiber organization",0.831238747553816,0.408666666666667,0.918
"GO:1902905","GO:1902905",22,"GO:1902903",0.663476427553443,175,"positive regulation of supramolecular fiber organization","regulation of supramolecular fiber organization",0.8296771037182,0.406666666666667,0.924
"GO:0030177","GO:0030177",57,"GO:0060291",0.663476427553443,146,"positive regulation of Wnt signaling pathway","long-term synaptic potentiation",0.85081409001957,0.4028,0.551
"GO:0071354","GO:0071354",29,"GO:0070741",0.663476427553443,40,"cellular response to interleukin-6","response to interleukin-6",0.93313698630137,0.402090909090909,0.995
"GO:0030501","GO:0030501",88,"GO:0030501",0.663476427553443,44,"positive regulation of bone mineralization","positive regulation of bone mineralization",0.879113502935421,0.4,0
"GO:0034727","GO:0034727",8,"GO:0044804",0.663476427553443,10,"piecemeal microautophagy of the nucleus","nucleophagy",0.925230919765166,0.3966,0.95
"GO:0006699","GO:0006699",83,"GO:0006699",0.663476427553443,37,"bile acid biosynthetic process","bile acid biosynthetic process",0.907555772994129,0.387666666666667,0
"GO:0031054","GO:0031054",54,"GO:0030422",0.663476427553443,17,"pre-miRNA processing","siRNA processing",0.850111545988258,0.385857142857143,0.781
"GO:0043647","GO:0043647",40,"GO:1902931",0.663476427553443,45,"inositol phosphate metabolic process","negative regulation of alcohol biosynthetic process",0.920931506849315,0.3725,0.66
"GO:1901836","GO:1901836",66,"GO:1901838",0.663476427553443,15,"regulation of transcription of nucleolar large rRNA by RNA polymerase I","positive regulation of transcription of nucleolar large rRNA by RNA polymerase I",0.869684931506849,0.371666666666667,0.978
"GO:0043010","GO:0043010",79,"GO:0043010",0.663476427553443,344,"camera-type eye development","camera-type eye development",0.946769080234834,0.370666666666667,0
"GO:0006275","GO:0006275",73,"GO:0006275",0.663476427553443,124,"regulation of DNA replication","regulation of DNA replication",0.862772994129159,0.368833333333333,0
"GO:0008156","GO:0008156",73,"GO:0006275",0.663476427553443,25,"negative regulation of DNA replication","regulation of DNA replication",0.854262230919765,0.355,0.893
"GO:0051302","GO:0051302",61,"GO:0000281",0.663476427553443,186,"regulation of cell division","mitotic cytokinesis",0.930409001956947,0.354166666666667,0.764
"GO:2000811","GO:2000811",49,"GO:0043276",0.663476427553443,18,"negative regulation of anoikis","anoikis",0.911802348336595,0.353333333333333,0.959
"GO:0010804","GO:0010804",29,"GO:0070741",0.663476427553443,27,"negative regulation of tumor necrosis factor-mediated signaling pathway","response to interleukin-6",0.856105675146771,0.351818181818182,0.537
"GO:0061099","GO:0061099",9,"GO:0045860",0.663476427553443,24,"negative regulation of protein tyrosine kinase activity","positive regulation of protein kinase activity",0.834387475538161,0.345785714285714,0.736
"GO:0016567","GO:0016567",82,"GO:0016567",0.663476427553443,751,"protein ubiquitination","protein ubiquitination",0.908097847358121,0.328166666666667,0
"GO:1900745","GO:1900745",77,"GO:1900745",0.663476427553443,31,"positive regulation of p38MAPK cascade","positive regulation of p38MAPK cascade",0.854158512720157,0.32775,0
"GO:0030316","GO:0030316",80,"GO:0030316",0.663476427553443,106,"osteoclast differentiation","osteoclast differentiation",0.949457925636008,0.326428571428571,0
"GO:1902117","GO:1902117",45,"GO:2001251",0.663476427553443,83,"positive regulation of organelle assembly","negative regulation of chromosome organization",0.818232876712329,0.312153846153846,0.608
"GO:0010629","GO:0010629",34,"GO:0010558",0.663476427553443,1623,"negative regulation of gene expression","negative regulation of macromolecule biosynthetic process",0.809001956947162,0.3064,0.899
"GO:0006941","GO:0006941",52,"GO:0055119",0.663476427553443,186,"striated muscle contraction","relaxation of cardiac muscle",0.961125244618395,0.301833333333333,0.696
"GO:0032465","GO:0032465",61,"GO:0000281",0.663476427553443,93,"regulation of cytokinesis","mitotic cytokinesis",0.896688845401174,0.2805,0.878
"GO:0006357","GO:0006357",81,"GO:0006357",0.663476427553443,2581,"regulation of transcription by RNA polymerase II","regulation of transcription by RNA polymerase II",0.816422700587084,0.278333333333333,0
"GO:1902749","GO:1902749",69,"GO:1901988",0.663476427553443,116,"regulation of cell cycle G2/M phase transition","negative regulation of cell cycle phase transition",0.896383561643836,0.275631578947368,0.84
"GO:0006783","GO:0006783",53,"GO:0006778",0.663476427553443,31,"heme biosynthetic process","porphyrin-containing compound metabolic process",0.902888454011742,0.26425,0.969
"GO:0032374","GO:0032374",37,"GO:1905954",0.663476427553443,80,"regulation of cholesterol transport","positive regulation of lipid localization",0.924544031311155,0.259,0.887
