Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Mature B Cell Differentiation Involved in Immune Response (GO:0002313),0.3057365014622558,0.7307512255797474,0.8355029585798817,0.9565404406107775,1.0,5/6,60.75%,NOTCH2;DOCK10;MFNG;DOCK11;LFNG
prerank,GO_Biological_Process_2025__Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041),0.23774532565201037,0.7306914400898944,0.8242105263157895,0.9561132829441658,1.0,9/15,57.50%,GPX1;STX4;SERPINE1;THBS1;MADD;DDX3X;TMBIM1;BMP5;BCL2L1
prerank,GO_Biological_Process_2025__TOR Signaling (GO:0031929),0.29069395586824415,0.730543070015456,0.8271889400921659,0.9557870023799458,1.0,7/7,71.00%,LAMTOR1;LAMTOR3;LAMTOR5;LAMTOR2;LAMTOR4;MEAK7;SYAP1
prerank,GO_Biological_Process_2025__Regulation of Telomere Maintenance (GO:0032204),0.28819478074194005,0.7297195208304683,0.8168373151308305,0.9563334373570942,1.0,1/7,4.31%,SRC
prerank,GO_Biological_Process_2025__Regulation of Activated T Cell Proliferation (GO:0046006),0.26198806054931234,0.728951864791217,0.8522222222222222,0.9567553396675385,1.0,5/10,53.86%,PRKAR1A;LGALS9;CRTAM;PPP3CA;RPS3
prerank,GO_Biological_Process_2025__Response to Glucose (GO:0009749),0.23985085238607856,0.7280367189414589,0.8418803418803419,0.9573899388525201,1.0,2/15,7.98%,LPL;GAS6
prerank,GO_Biological_Process_2025__Signal Release (GO:0023061),0.3247138486745802,0.7279704494175379,0.8314745972738538,0.9569718508805737,1.0,4/5,60.56%,PCSK5;ABCC4;TGM2;ADAM17
prerank,GO_Biological_Process_2025__Negative Regulation of Response to Endoplasmic Reticulum Stress (GO:1903573),0.2562606564951901,0.7278771727915346,0.8159041394335512,0.9565798979348069,1.0,10/11,68.99%,PTPN1;LPCAT3;USP14;SGTA;SVIP;TXNDC12;PARK7;BCL2L1;RACK1;UBXN1
prerank,GO_Biological_Process_2025__Regulation of Protein Localization to Plasma Membrane (GO:1903076),0.1956961601793145,0.7270743646572158,0.8998998998998999,0.9570526778981048,1.0,34/41,72.43%,CLTC;TGFB1;SPTBN1;LRRC15;STX7;KIF5B;NRXN1;STX4;VAMP8;ARF6;PGRMC1;TMEM59;CIB1;RHOG;CAMK2G;AP2M1;LDLRAP1;TMBIM1;WNK1;VPS4A;RAMP3;DAB2;BCL2L1;NUMB;ITGB1;PICALM;APPL1;SQSTM1;CAMK2B;CAMK2D;CNPY4;MMP14;VTI1B;DLG1
prerank,GO_Biological_Process_2025__Negative Regulation of Protein Secretion (GO:0050709),0.32590361083377334,0.7265799003682427,0.8463444857496902,0.9571514399840263,1.0,2/5,30.12%,ERP29;CHGA
prerank,GO_Biological_Process_2025__Nitrogen Compound Transport (GO:0071705),0.19845187057778974,0.7265428993616582,0.9007021063189569,0.9567039830883901,1.0,32/41,72.21%,RAB7A;MIA3;MYH9;SLC44A2;SLC44A1;ARL6IP5;RHAG;HSP90B1;LRP1B;CMTM6;SCAMP2;ABCC4;SCAMP3;TMEM30A;SLC1A5;RCN3;CERT1;SLC29A1;RUFY1;RAMP3;SNX18;SLC7A1;LRRC8D;RAB38;CHMP2A;SLC18A2;ABCC1;ZG16;ARRDC1;TOM1;SCAMP1;GIPC1
prerank,GO_Biological_Process_2025__Glycogen Metabolic Process (GO:0005977),0.3008199898112003,0.7258758032333107,0.8564593301435407,0.9570006418203714,1.0,4/6,57.43%,PYGB;PYGL;GYG1;UGP2
prerank,Reactome_Pathways_2024__Activation of G Protein Gated Potassium Channels,0.28922932686135433,0.7253013719164009,0.8307508939213349,0.9571897644606572,1.0,3/7,28.24%,GNG11;GNG5;GNB4
prerank,GO_Biological_Process_2025__Epithelium Development (GO:0060429),0.2006126251809441,0.7245684350036797,0.8883299798792756,0.9575684586551827,1.0,9/36,24.15%,TGFB1;CDHR2;PDCD10;VDAC1;GSTK1;FGFR2;CPT1A;TOLLIP;FN3K
prerank,GO_Biological_Process_2025__Metal Ion Transport (GO:0030001),0.21947920971102233,0.7237647474295565,0.8543388429752066,0.9580235658907698,1.0,2/20,1.21%,CDH23;ATP2A3
prerank,GO_Biological_Process_2025__Regulation of Leukocyte Cell-Cell Adhesion (GO:1903037),0.32108431761579576,0.7234982792578104,0.8481481481481481,0.9578530834949406,1.0,1/5,7.72%,MIA3
prerank,GO_Biological_Process_2025__Neuron Maturation (GO:0042551),0.2793927877830932,0.7234677480900098,0.8331415420023015,0.9573920461439063,1.0,1/8,0.99%,APP
