Protein_Group	Genes	SAX_72001_B_vs_RAW_72001_B_logFC	SAX_72001_B_vs_RAW_72001_B_pval	Removed?	Contaminant?
P11150	LIPC	4.33066472173126	1.15384936381832e-05	No	No
P11166	SLC2A1	5.1449477885927	5.878229306656121e-09	No	No
P11169	SLC2A3	8.3046884196512	2.94976775681894e-19	No	No
P11171	EPB41	9.60766395365691	1.74280761102485e-23	No	No
P11172	UMPS	6.27624585588674	4.12850532674174e-13	No	No
P11177	PDHB	10.9858309541491	1.77673956365562e-24	No	No
P11182	DBT	7.68075604585655	1.48582856487069e-11	No	No
P11215	ITGAM	5.25330002362775	0.000134251368417	No	No
P11216	PYGB	6.84348003922539	1.19966594618508e-12	No	No
P11226	MBL2	5.58590551918661	2.4846916926329804e-19	No	No
P11233	RALA	7.69156813334689	3.40288662094169e-23	No	No
P11234	RALB	5.85544909942482	3.7076722281549103e-20	No	No
P11274	BCR	9.12040811443579	3.4852713322852795e-30	No	No
P11277	SPTB	12.168254437485	7.48761020602041e-31	No	No
P11279	LAMP1	3.19749297474423	6.66255168198434e-10	No	No
P11310	ACADM	9.5710251617636	3.86501697277692e-24	No	No
P11362	FGFR1	9.29908432312455	2.7988820839688e-20	No	No
P11413	G6PD	6.98731224552522	1.91798584718314e-16	No	No
P11441	UBL4A	7.46639066588279	4.15005826125173e-19	No	No
P11586	MTHFD1	8.07621702377875	3.02802902777563e-08	No	No
P11597	CETP	3.28867158713709	4.376875543447021e-09	No	No
P11717	IGF2R	2.6639062222928	4.42968472032275e-06	No	No
P11766	ADH5	5.35643772797722	3.09720497089316e-14	No	No
P11908	PRPS2	6.22825646234953	7.62385896949867e-21	No	No
P11940	PABPC1	7.07703847313742	1.0013907409185401e-21	No	No
P12004	PCNA	3.74064149466697	8.89056315176468e-08	No	No
P12074	COX6A1	6.46529962180918	1.0633149743346e-20	No	No
P12081	HARS1	6.57507902731951	4.73211915960868e-08	No	No
P12109	COL6A1	2.92353737913548	8.20328376198889e-08	No	No
P12110	COL6A2	6.96494208793298	1.10745776977094e-17	No	No
P12111	COL6A3	3.06293580774841	3.8535931445698905e-09	No	No
P12236	SLC25A6	7.32652209455441	8.70861052532469e-21	No	No
P12259	F5	5.97086324411153	2.65016515413977e-20	No	No
P12268	IMPDH2	7.35026316618097	1.58044851661095e-11	No	No
P12273	PIP	5.62392800229031	8.13424443964703e-11	No	No
P12318	FCGR2A	4.21949616106379	1.16917323080848e-09	No	No
P12429	ANXA3	7.1754064992628	7.55238053693648e-16	No	No
P12814	ACTN1	7.85639638217677	6.69172396596479e-20	No	No
P12829	MYL4	1.90237273192202	0.000550190326323	No	No
P12830	CDH1	7.84437380150128	9.92063781114909e-25	No	No
P12838	DEFA4	1.25668084459279	0.0097178715950445	No	No
P12931	SRC	7.16988502340472	4.02309929990028e-16	No	No
P12956	XRCC6	5.08891509705306	1.07049354112273e-06	No	No
P13010	XRCC5	4.91259835890735	1.47483756139924e-06	No	No
P13073	COX4I1	11.5255118373827	1.9348534919366597e-34	No	No
P13224	GP1BB	6.264834525613	2.09769162766631e-10	No	No
P13284	IFI30	2.93942660104347	7.23748375240678e-05	No	No
P13489	RNH1	6.61454516469625	2.69751318796725e-17	No	No
P13497	BMP1	6.86441983160851	3.2123549043144902e-21	No	No
P13501	CCL5	6.51100716187167	1.0482515750842099e-22	No	No
P13521	SCG2	3.73299590925925	2.3331505428539297e-11	No	No
P13591	NCAM1	7.4991789824762	3.8322127784714797e-22	No	No
P13598	ICAM2	4.4977474419988	1.04959275088691e-13	No	No
P13611	VCAN	12.5501156908203	1.10397211292793e-27	No	No
P13612	ITGA4	6.2268487227084	1.80511670946578e-13	No	No
P13639	EEF2	4.99360595237635	1.84309570069994e-08	No	No
P13667	PDIA4	9.27546512112244	3.03494116368801e-26	No	No
P13674	P4HA1	8.43295776570996	1.88740792961267e-26	No	No
P13693	TPT1	4.23449534230856	3.0072859234469096e-11	No	No
P13716	ALAD	6.28094100861538	8.620068087255841e-15	No	No
P13727	PRG2	6.38316334334315	8.331006383872731e-20	No	No
P13747	HLA-E	7.61955248632441	1.1283932646828101e-20	No	No
P13796	LCP1	4.77263697173617	3.03434337284342e-16	No	No
P13797	PLS3	4.94721006084388	9.71950443790179e-12	No	No
P13798	APEH	12.5834243467991	6.1768837564532e-30	No	No
P13804	ETFA	11.8108029850133	3.0240373228546697e-29	No	No
P13807	GYS1	6.17485093621266	9.434421488915811e-15	No	No
P13861	PRKAR2A	9.59070912204856	2.96727510091399e-27	No	No
P13942	COL11A2	6.63049757756696	2.11396671134406e-15	No	No
P13987	CD59	7.00440449637161	3.7728557949326303e-14	No	No
P14151	SELL	3.14867861055445	7.74358842219968e-10	No	No
P14174	MIF	5.04807545099173	2.21741461377091e-07	No	No
P14209	CD99	5.14935044730665	1.33956966959151e-10	No	No
P14314	PRKCSH	8.7246511375205	4.65310760951639e-20	No	No
P14317	HCLS1	11.5311450320899	3.04746669607836e-32	No	No
P14324	FDPS	7.77066805225947	3.15952579086791e-07	No	No
P14406	COX7A2	8.25747764225253	7.03618374139053e-22	No	No
P14543	NID1	7.81244798033525	1.22152730348803e-22	No	No
P14550	AKR1A1	3.92799984266093	0.0022336279982469	No	No
P14618	PKM	5.50210564424647	1.97568691938871e-16	No	No
P14621	ACYP2	3.18161868652856	1.9429070759077202e-10	No	No
P14625	HSP90B1	7.66318050884097	2.6232687443985e-23	No	No
P14649	MYL6B	4.93251099881886	6.56313950004571e-17	No	No
P14735	IDE	7.43704161931364	9.487554219974061e-09	No	No
P14770	GP9	8.80034074159459	7.550839634633231e-25	No	No
P14778	IL1R1	8.19764482739462	3.23474833604291e-22	No	No
P14780	MMP9	4.28047091838506	1.05282029157107e-07	No	No
P14854	COX6B1	5.19483038553815	1.20238857145072e-07	No	No
P14868	DARS1	10.4220566064927	6.80642751035917e-26	No	No
P14923	JUP	6.7060788337309	1.46676066792502e-07	No	No
P14927	UQCRB	8.7278127138453	1.84731814656096e-18	No	No
P15121	AKR1B1	7.65720702397224	2.31494060910933e-11	No	No
P15153	RAC2	5.85862917654626	1.63887873191012e-08	No	No
P15169	CPN1	4.65853791371532	1.84745346491763e-14	No	No
P15170	GSPT1	8.58513253514263	2.72445021337396e-23	No	No
P15289	ARSA	6.34593662513291	1.74725488860128e-16	No	No
P15291	B4GALT1	7.03063443809075	1.0751191189374e-15	No	No
P15311	EZR	5.82321352928664	3.5680542192413e-05	No	No
P15374	UCHL3	7.30177043208935	5.21036313792909e-23	No	No
P15498	VAV1	9.99035578032254	1.5613848605663302e-25	No	No
P15529	CD46	8.00195098961934	5.1494872796337596e-26	No	No
P15531	NME1	5.67763296419514	6.47388264238479e-13	No	No
P15586	GNS	5.99590162257578	4.2423721316329e-11	No	No
P15735	PHKG2	4.93031376283033	1.86446673896014e-16	No	No
P15880	RPS2	5.24560985067941	4.8611299853687894e-11	No	No
P15941	MUC1	3.11378520418334	0.0006271507243494	No	No
P16070	CD44	6.34137439978003	3.5791663327298997e-13	No	No
P16109	SELP	6.17768878215593	1.0598989366235999e-13	No	No
P16112	ACAN	5.68389096397662	2.39105115382395e-16	No	No
P16150	SPN	6.38410758790849	1.20761880975327e-23	No	No
P16152	CBR1	5.17321139963238	8.393004105625029e-11	No	No
P16157	ANK1	11.794317796437	4.75454019683923e-32	No	No
P16219	ACADS	7.99997042857095	3.15693091996287e-14	No	No
P16234	PDGFRA	8.16604814058195	1.47233553324882e-26	No	No
P16278	GLB1	10.3471456517607	6.18602179967723e-24	No	No
P16284	PECAM1	7.79407646064033	9.81104021456861e-21	No	No
P16298	PPP3CB	7.4866526809494	7.17919930148308e-16	No	No
P16333	NCK1	7.19361017336416	3.7528864713354105e-15	No	No
P16401	H1-5	4.89755824302744	0.001706218424604	No	No
P16435	POR	7.05806416176782	4.00978613602725e-14	No	No
P16452	EPB42	6.45908145670872	3.3218316245266e-13	No	No
P16591	FER	6.86126640922459	2.5370144238592798e-18	No	No
P16615	ATP2A2	10.630468260761	7.9320288293706095e-28	No	No
P16671	CD36	6.60670921503799	8.57922216239645e-15	No	No
P16870	CPE	10.2733095062407	1.1283526923419299e-12	No	No
P16871	IL7R	8.59176199986645	7.142716089328401e-26	No	No
P16885	PLCG2	10.5277996380423	6.99569603401403e-22	No	No
P16930	FAH	2.50379106625099	3.41471401253676e-06	No	No
P17050	NAGA	5.77216301883125	1.49315861843023e-14	No	No
P17152	TMEM11	6.07757384890925	8.28519895588503e-16	No	No
P17252	PRKCA	9.07578885829246	6.05118447117989e-27	No	No
P17301	ITGA2	7.42988930003525	5.0970011920999204e-17	No	No
P17612	PRKACA	8.75467402193608	1.15001717260275e-25	No	No
P17655	CAPN2	12.5591137057886	3.0678743588749604e-31	No	No
P17812	CTPS1	8.00785293728576	7.49767674741394e-18	No	No
P17813	ENG	5.26748350504018	2.90951562455497e-10	No	No
P17858	PFKL	9.33043450189466	8.00585786904904e-18	No	No
P17931	LGALS3	3.32488113838785	0.0001753635455101	No	No
P17980	PSMC3	10.7217963793921	3.42906522396466e-29	No	No
P17987	TCP1	9.99543002713449	7.92283763010589e-18	No	No
P18031	PTPN1	11.6752886079314	1.16361889362787e-27	No	No
P18054	ALOX12	8.22416078484675	2.75038326510358e-20	No	No
P18084	ITGB5	9.87740493251499	1.0670931733254e-23	No	No
P18085	ARF4	6.13660005449922	3.9938051279095903e-17	No	No
P18206	VCL	4.26546266475664	3.82514083675612e-14	No	No
P18428	LBP	4.2975992449843	4.3170335691016497e-11	No	No
P18433	PTPRA	9.53967536217497	1.9712717004898798e-22	No	No
P18440	NAT1	4.51563980980584	4.551960561631351e-15	No	No
P18621	RPL17	3.53849504496328	0.000343713907225	No	No
P18669	PGAM1	3.76750205869439	0.0007756007848012	No	No
P18827	SDC1	10.2223315465771	3.42740026937894e-36	No	No
P18850	ATF6	5.11341228786931	0.0006069598133816	No	No
P18859	ATP5PF	10.0260215913257	1.1671744666454501e-23	No	No
P19021	PAM	6.50354753347643	8.02308182779787e-20	No	No
P19022	CDH2	4.22440127778454	8.94008120751696e-10	No	No
P19086	GNAZ	12.0918953535669	6.625077307873539e-33	No	No
P19256	CD58	3.47087910900591	1.7835372390139e-07	No	No
P19320	VCAM1	3.88173408744698	5.20393887500291e-13	No	No
P19338	NCL	8.24017490065729	2.964246356941e-18	No	No
P19367	HK1	7.98602041194172	1.51514178777209e-21	No	No
P19397	CD53	8.29656574666112	1.3800561037647501e-19	No	No
P19404	NDUFV2	8.58822799682849	4.6071592986133e-28	No	No
P19474	TRIM21	7.0936674951007	2.219270646325e-17	No	No
P19525	EIF2AK2	9.77233386198683	1.1711978082390301e-20	No	No
P19634	SLC9A1	10.0309736633816	1.10789901867016e-27	No	No
P19784	CSNK2A2	5.3899147441652	5.22751772428878e-18	No	No
P19823	ITIH2	5.80397921972969	5.20822095097099e-21	No	No
P19827	ITIH1	6.07030431358234	8.86277413309682e-25	No	No
P19838	NFKB1	6.62774644430498	1.79753319882943e-10	No	No
P19883	FST	6.84822626265902	2.0159748253220002e-16	No	No
P19971	TYMP	5.25596021604717	7.45680018765206e-12	No	No
P20020	ATP2B1	7.27102096198811	4.05290972557276e-08	No	No
P20036	HLA-DPA1	5.05793863033406	1.5454238516544199e-16	No	No
P20042	EIF2S2	6.88934722344313	2.49156327291891e-08	No	No
P20073	ANXA7	8.23456392315783	6.3381715691971004e-15	No	No
P20142	PGC	5.9581269502891	8.25721796317164e-18	No	No
P20160	AZU1	5.47582040619946	5.94173062519652e-10	No	No
P20338	RAB4A	9.27501699993636	1.21723715315979e-24	No	No
P20339	RAB5A	7.77674624965026	1.60432875864662e-22	No	No
P20340	RAB6A	10.5464770823745	5.78387805005205e-29	No	No
P20618	PSMB1	9.79642826876425	4.29405854809372e-28	No	No
P20645	M6PR	9.69214721563351	3.88957884165381e-27	No	No
P20674	COX5A	11.9739745424022	2.0100549799139297e-33	No	No
P20700	LMNB1	5.71833916601382	1.31211949713648e-21	No	No
P20701	ITGAL	6.05435975898764	6.05797613191113e-12	No	No
P20774	OGN	6.18843798397182	2.25951044311449e-20	No	No
P20810	CAST	9.61258605059297	1.04573484085528e-27	No	No
P20851	C4BPB	6.19553985853659	3.77071207877051e-18	No	No
P20908	COL5A1	8.79744457395034	2.2538785192552102e-23	No	No
P20936	RASA1	8.89905008128506	2.2521379537404697e-18	No	No
P20962	PTMS	5.1563028065879	4.35452749377748e-17	No	No
P21266	GSTM3	8.09052144362896	1.0275597692934901e-17	No	No
P21281	ATP6V1B2	8.90579481880117	2.0150095176790898e-26	No	No
P21283	ATP6V1C1	5.82426360605339	7.97058189214477e-14	No	No
P21291	CSRP1	5.80214153234033	8.95317921521954e-21	No	No
P21333	FLNA	7.73541645626127	9.91049815084227e-24	No	No
P21399	ACO1	7.33482619344058	1.1060735521979201e-10	No	No
P21583	KITLG	3.62167280131304	3.50592823543972e-05	No	No
P21589	NT5E	5.01813137370582	6.06676174423251e-10	No	No
P21731	TBXA2R	6.87516157677047	1.37683717599049e-19	No	No
P21796	VDAC1	12.426866235763	1.3139026753105e-27	No	No
P21802	FGFR2	10.1251114282157	1.22892896577878e-11	No	No
P21810	BGN	6.3894815356804	9.183966712877991e-15	No	No
P21912	SDHB	9.22865743684759	3.14765560387286e-27	No	No
P21926	CD9	7.55747813096999	2.34098647738537e-23	No	No
P21964	COMT	8.14150705565236	1.29941476629602e-16	No	No
P21980	TGM2	5.29108214720542	3.11908936329838e-09	No	No
P22001	KCNA3	5.881037592184	6.593402728526311e-20	No	No
P22003	BMP5	3.17528409476371	1.80881304665932e-06	No	No
P22033	MMUT	5.32823393322483	4.3182229514094906e-15	No	No
P22059	OSBP	9.16460288550093	3.0622512776641903e-19	No	No
P22061	PCMT1	6.25547028337759	2.02455407210965e-14	No	No
P22102	GART	9.37568984303049	1.83652758108043e-18	No	No
P22105	TNXB	5.57026408587691	1.05174707366077e-18	No	No
P22223	CDH3	10.8475578544008	3.06674651401845e-24	No	No
P22234	PAICS	10.3484525842752	4.07790102953813e-27	No	No
P22304	IDS	9.44088045948226	4.43302845364474e-21	No	No
P22307	SCP2	8.62103221186609	6.87152005278083e-21	No	No
P22314	UBA1	9.94409122833917	3.5097152408396e-18	No	No
P22352	GPX3	3.24712106771453	1.83359378672208e-09	No	No
P22392	NME2	6.86329677011015	8.0263469549347395e-22	No	No
P22455	FGFR4	3.73310820685994	5.62104690776287e-06	No	No
P22466	GAL	5.04357882842492	1.8148971183282e-09	No	No
P22570	FDXR	6.69028349623173	2.45341793478716e-13	No	No
P22607	FGFR3	6.28315677576786	6.23920553731157e-08	No	No
P22626	HNRNPA2B1	6.56481981989371	4.022503620808e-09	No	No
P22681	CBL	7.60296909642168	5.28101118951021e-16	No	No
P22692	IGFBP4	3.1242986460648	1.02362658729963e-07	No	No
P22694	PRKACB	10.8183366102792	1.3455200882453302e-25	No	No
P22695	UQCRC2	12.0421550795644	2.26455647202763e-32	No	No
P22735	TGM1	3.97266530873785	0.0038527615145845	No	No
P22748	CA4	4.11660770989332	0.0012818567683831	No	No
P22792	CPN2	5.31333351333243	1.75449372785733e-20	No	No
P22830	FECH	6.38993114574857	7.763304869944681e-19	No	No
P22891	PROZ	7.83887843750377	1.639917568547e-25	No	No
P23141	CES1	4.9109130232028	1.73192806327177e-09	No	No
P23142	FBLN1	6.90857529744448	5.14211634053857e-24	No	No
P23219	PTGS1	10.9621785954026	1.95883508171108e-26	No	No
P23229	ITGA6	9.6749683300372	1.3319010174828401e-20	No	No
P23258	TUBG1	4.4841085722727	5.18031352644661e-15	No	No
P23284	PPIB	5.19939640938943	5.35434391309006e-13	No	No
P23327	HRC	4.73964493654277	4.4351086508137495e-12	No	No
P23368	ME2	12.3259565155475	3.7392950233336397e-34	No	No
P23381	WARS1	5.345197471376	2.47945940904312e-13	No	No
P23396	RPS3	5.83997649820269	4.44800857628818e-12	No	No
P23435	CBLN1	10.1412656629448	5.25747097013914e-32	No	No
P23443	RPS6KB1	2.14452393537424	0.0006758469736516	No	No
P23458	JAK1	5.39988184194326	2.42941887443288e-08	No	No
P23467	PTPRB	4.93087676596228	5.82339370392111e-05	No	No
P23470	PTPRG	6.50308498980287	6.3609250805512804e-21	No	No
P23471	PTPRZ1	7.03911002694747	3.25382889676465e-16	No	No
P23526	AHCY	6.79624661126903	3.03193748708848e-14	No	No
P23528	CFL1	4.04987966219	2.15917290678236e-07	No	No
P23588	EIF4B	9.86753145511743	3.84715859409369e-24	No	No
P23610	F8A3	6.72379356050254	1.4393364720331402e-15	No	No
P23743	DGKA	5.9932255977164	6.98037423446762e-14	No	No
P23786	CPT2	9.23475947088548	7.467851315574771e-23	No	No
P23919	DTYMK	9.08308783161464	4.46341059448369e-13	No	No
P24043	LAMA2	8.50452568854444	3.56861435375272e-19	No	No
P24158	PRTN3	3.90324915310307	0.0001789088982453	No	No
P24386	CHM	2.89406688737968	5.82529606723226e-06	No	No
P24534	EEF1B2	7.86863637363194	5.25481928760382e-16	No	No
P24539	ATP5PB	11.7097725240848	2.81048209403448e-28	No	No
P24557	TBXAS1	13.5942613666574	3.9313279473351696e-33	No	No
P24593	IGFBP5	1.52871939746691	0.0095832025333381	No	No
P24666	ACP1	5.17207190639249	1.00654097890033e-11	No	No
P24752	ACAT1	9.29856175671063	3.88947183867302e-23	No	No
P24821	TNC	6.42992781969698	5.05360371938497e-22	No	No
P24844	MYL9	7.13126796547036	1.3314103405780498e-22	No	No
P24855	DNASE1	8.72334167572538	2.6938794168175003e-16	No	No
P24941	CDK2	1.93528997316016	0.0001424470286598	No	No
P25098	GRK2	4.0964375196766	3.32174808960766e-05	No	No
P25116	F2R	7.67061387701923	4.29397141325664e-13	No	No
P25325	MPST	11.1332731585651	5.65191795183426e-11	No	No
P25391	LAMA1	7.11124213814599	3.38314060685705e-23	No	No
P25398	RPS12	3.38696725675356	1.18778576584483e-06	No	No
P25685	DNAJB1	5.82455986025223	3.5967574593324897e-13	No	No
P25686	DNAJB2	6.60425684213139	3.25001767675215e-16	No	No
P25705	ATP5F1A	9.04156748009959	9.65240112159192e-14	No	No
P25774	CTSS	5.24628682575112	3.73972460869176e-13	No	No
P25786	PSMA1	8.23055841245286	1.0317702547149101e-25	No	No
P25787	PSMA2	7.99744488723257	1.37286895447054e-22	No	No
P25788	PSMA3	7.34331526241137	1.6320035204181001e-21	No	No
P25789	PSMA4	8.76551598092821	4.1394030835297703e-19	No	No
P25815	S100P	3.04373175688064	6.643605146675761e-10	No	No
P25940	COL5A3	2.5538428039485	1.17624023885163e-05	No	No
P26022	PTX3	10.7020506398401	2.75730250765553e-25	No	No
P26038	MSN	3.72039750073608	5.86914375222967e-09	No	No
P26196	DDX6	8.24700620332969	1.4664360346251302e-09	No	No
P26232	CTNNA2	4.91444771658927	2.8154060596151004e-16	No	No
P26440	IVD	12.4380774578289	1.0856756308448e-17	No	No
P26447	S100A4	6.43479354387932	6.01212099563916e-19	No	No
P26572	MGAT1	3.31307210840559	1.4285571879246e-07	No	No
P26583	HMGB2	5.9732940354609	3.7534494001877702e-19	No	No
P26599	PTBP1	7.64868450955364	7.48045143393763e-15	No	No
P26639	TARS1	8.89147537910909	1.81388088776668e-21	No	No
P26640	VARS1	8.13007081817805	1.68231435565096e-18	No	No
P26641	EEF1G	8.8856785078819	3.99037986434074e-20	No	No
P26885	FKBP2	5.48301507858071	4.21478002678592e-16	No	No
P27105	STOM	7.41800142334847	1.34121435642605e-21	No	No
P27169	PON1	5.3740911071367	6.1881961566302e-20	No	No
P27338	MAOB	10.0361486630633	5.62511977949399e-29	No	No
P27348	YWHAQ	6.85186266548129	1.1482228454024598e-22	No	No
P27449	ATP6V0C	10.2384161620552	9.169088634075319e-30	No	No
P27701	CD82	8.89433866618373	4.00494975384837e-26	No	No
P27707	DCK	5.07014250504005	2.38778113480595e-08	No	No
P27708	CAD	9.51268404741757	2.9173073995779297e-22	No	No
P27797	CALR	8.00370901037284	1.29619124474835e-23	No	No
P27816	MAP4	9.86307829293753	2.09167562801136e-21	No	No
P27824	CANX	9.66842548409326	9.056618382213061e-23	No	No
P27986	PIK3R1	10.2785115244962	4.17676806764711e-16	No	No
P27987	ITPKB	9.43460724334964	1.67160905672107e-20	No	No
P28062	PSMB8	9.49368281391924	2.54618276768511e-27	No	No
P28065	PSMB9	12.3697458258668	1.3692419524199399e-34	No	No
P28066	PSMA5	9.34607183989753	6.82479556249663e-19	No	No
P28070	PSMB4	13.9469336825067	1.20050642580772e-34	No	No
P28072	PSMB6	6.95241680651967	1.60744455444734e-24	No	No
P28074	PSMB5	13.173654068325	2.88360743013897e-37	No	No
P28161	GSTM2	7.46437473094551	1.442915585537e-20	No	No
P28288	ABCD3	6.14930783610579	2.7343569679154904e-09	No	No
P28290	ITPRID2	6.82167794708722	1.2576826224542098e-11	No	No
P28300	LOX	3.13104231079253	6.04529945287216e-07	No	No
P28331	NDUFS1	11.1897867205387	9.97416820891111e-25	No	No
P28482	MAPK1	6.81793291510583	1.8478955645409002e-15	No	No
P28676	GCA	7.53435439755816	1.33560512293074e-06	No	No
P28838	LAP3	9.2663666433626	2.60215064696364e-16	No	No
P28845	HSD11B1	6.66987691865569	2.71140812105775e-11	No	No
P28906	CD34	10.639690548983	4.87321261804416e-28	No	No
P28907	CD38	4.26572962056391	1.70870743892502e-08	No	No
P29122	PCSK6	6.66103559476521	2.2752813191949303e-19	No	No
P29144	TPP2	11.3047334856453	2.0650248483434e-29	No	No
P29218	IMPA1	6.54522864471846	3.3597992361933303e-19	No	No
P29279	CCN2	6.64035204628668	9.05677242940136e-17	No	No
P29350	PTPN6	8.0436809565663	7.093874196001221e-19	No	No
P29353	SHC1	4.82053413218396	1.06159373315164e-10	No	No
P29401	TKT	2.36066199527872	0.0014566654608838	No	No
P29692	EEF1D	12.2716631340748	1.84567586225492e-32	No	No
P29965	CD40LG	7.14513772298092	1.55111094024738e-17	No	No
P29966	MARCKS	5.1949152657854	1.94759366717818e-13	No	No
P29992	GNA11	2.50554432522114	0.0020544582657717	No	No
P30038	ALDH4A1	6.93567929320799	1.8380123326320703e-15	No	No
P30040	ERP29	6.51092260365493	3.5199665296849797e-12	No	No
P30041	PRDX6	6.27319749348371	1.18765462728018e-18	No	No
P30044	PRDX5	7.71689123625552	8.42261520594294e-15	No	No
P30046	DDT	3.68993128194076	3.825698491075091e-09	No	No
P30048	PRDX3	9.3051640794267	2.25949889136775e-22	No	No
P30049	ATP5F1D	9.63079398519306	1.31128449995553e-23	No	No
P30050	RPL12	4.34156528664957	7.30589467608952e-10	No	No
P30084	ECHS1	10.0508602436314	8.86479860309639e-25	No	No
P30085	CMPK1	9.80708483206776	1.47699874760044e-21	No	No
P30086	PEBP1	4.55099531946257	7.105503409329e-07	No	No
P30101	PDIA3	6.52099034178301	5.06084914917063e-21	No	No
P30153	PPP2R1A	12.732934025609	5.90864525502402e-20	No	No
P30273	FCER1G	6.38154178046774	1.06983675758583e-19	No	No
P30405	PPIF	11.2917764280917	5.1413653851580895e-30	No	No
P30419	NMT1	4.96806105151799	2.25483980902123e-07	No	No
P30519	HMOX2	4.56801325318194	7.671979476271591e-14	No	No
P30520	ADSS2	3.90365469554937	1.46601983755951e-09	No	No
P30530	AXL	6.70893028135823	3.85080121024222e-16	No	No
P30536	TSPO	5.44573468229541	2.38368915376769e-15	No	No
P30566	ADSL	9.60210112669577	6.5520844306048e-24	No	No
P30622	CLIP1	9.70556391818665	6.44014690405859e-27	No	No
P30626	SRI	5.70747215447842	6.325344743514541e-14	No	No
P30740	SERPINB1	5.30706818316781	2.5926176246788e-14	No	No
P30825	SLC7A1	2.99877142405176	6.06811049563896e-08	No	No
P30837	ALDH1B1	2.79125197042743	2.51351349093529e-07	No	No
P30990	NTS	7.93994274128734	1.32516572601384e-21	No	No
P31040	SDHA	10.0816516972887	6.29238540031544e-30	No	No
P31146	CORO1A	5.37662953703878	1.2729872219778201e-15	No	No
P31150	GDI1	6.55516952027601	1.67193911647663e-18	No	No
P31151	S100A7	7.03257522002095	1.73136646376982e-13	No	No
P31153	MAT2A	5.0484630762741	2.72799317517622e-09	No	No
P31321	PRKAR1B	4.97989045217788	3.41837046522002e-16	No	No
P31323	PRKAR2B	11.5957613331452	1.25062828822421e-32	No	No
P31431	SDC4	7.39796300571355	2.35812959808984e-17	No	No
P31641	SLC6A6	7.26227209668446	1.67943177696233e-24	No	No
P31645	SLC6A4	6.98576417456038	4.10615044661706e-21	No	No
P31689	DNAJA1	8.53632242396215	1.14138765024036e-19	No	No
P31749	AKT1	6.11063120444546	1.8655790637966e-14	No	No
P31751	AKT2	7.8151424818762	1.57757890818312e-16	No	No
P31930	UQCRC1	11.4518633101207	1.7636440504524e-31	No	No
P31937	HIBADH	8.1506939163963	8.64517972240148e-20	No	No
P31939	ATIC	7.03170253406834	1.2075190241657e-08	No	No
P31944	CASP14	6.16932027477976	0.0002628504692509	No	No
P31946	YWHAB	7.81744724734082	4.37007346934574e-18	No	No
P31947	SFN	3.33862630718403	1.53406078724465e-05	No	No
P31948	STIP1	7.26093213309299	2.01043880559529e-14	No	No
P31949	S100A11	3.23690701742534	1.5095387938837202e-09	No	No
P32004	L1CAM	7.03066216690585	1.01244950694694e-14	No	No
P32019	INPP5B	8.248845429041	1.55131427746675e-19	No	No
P32119	PRDX2	2.23814284294204	5.18977330822735e-07	No	No
P32121	ARRB2	3.85158689740632	2.54804795075851e-11	No	No
P32321	DCTD	6.20049855375626	1.59150647322632e-18	No	No
P32942	ICAM3	2.98713167054343	0.0024599038467716	No	No
P33121	ACSL1	8.11179898389354	1.38131551161105e-16	No	No
P33151	CDH5	2.27079931874782	2.94605516010592e-06	No	No
P33176	KIF5B	11.4590497152834	3.85934638077663e-27	No	No
P33241	LSP1	5.48962763222351	1.49920700056222e-18	No	No
P33316	DUT	4.11198058933876	7.43187820180602e-06	No	No
P33527	ABCC1	8.47668798280058	2.18903943982261e-19	No	No
P33897	ABCD1	5.32081755426272	3.2335981485911e-14	No	No
P33947	KDELR2	2.16204520081719	3.12410636680208e-06	No	No
P34896	SHMT1	5.77886118348329	2.45423468085026e-13	No	No
P34897	SHMT2	9.57146680271192	3.2823705315929603e-19	No	No
P34913	EPHX2	9.12728340454598	2.47201478638618e-11	No	No
P34932	HSPA4	13.025725272405	1.25981196547575e-26	No	No
P34947	GRK5	7.31485678563181	1.17399441854324e-08	No	No
P34949	MPI	4.50730424356556	3.96386993090774e-07	No	No
P35030	PRSS3	3.92831975331085	1.02821718117407e-08	No	No
P35052	GPC1	7.12037704349467	1.13261126563311e-15	No	No
P35221	CTNNA1	5.67668826645967	2.1301202126003097e-12	No	No
P35222	CTNNB1	11.5477601610178	1.60438461015077e-06	No	No
P35232	PHB	12.0252933303923	6.16102251461324e-25	No	No
P35236	PTPN7	5.78206448842255	5.543009819936159e-11	No	No
P35237	SERPINB6	5.57894217170507	5.1120968766166795e-12	No	No
P35241	RDX	6.25441048328468	1.95036006934118e-10	No	No
P35244	RPA3	6.35875348864404	1.6663735719240399e-18	No	No
P35268	RPL22	4.10814907862554	4.14582339476314e-08	No	No
P35270	SPR	2.36584525798199	0.0001028806704606	No	No
P35442	THBS2	11.9594051897308	2.51266124955923e-33	No	No
P35443	THBS4	6.87172663503159	2.6154754354002103e-19	No	No
P35555	FBN1	6.80432531771894	1.7190735052381502e-09	No	No
P35568	IRS1	2.36997321670084	0.0025138577763684	No	No
P35573	AGL	4.05000295546727	1.3997735896618902e-09	No	No
P35579	MYH9	7.86705005929498	1.0745191907596901e-17	No	No
P35580	MYH10	4.44133144256845	3.8036021714417796e-11	No	No
P35606	COPB2	12.0761626234337	2.25742383784414e-34	No	No
P35611	ADD1	11.2741476225563	3.74706406030982e-33	No	No
