Protein_Group	Genes	SAX_22001_M1_vs_RAW_22001_M1_logFC	SAX_22001_M1_vs_RAW_22001_M1_pval	Removed?	Contaminant?
P02679	FGG	3.8243256830669	7.78541056222895e-15	No	No
P02730	SLC4A1	7.97029745019477	2.6739112987925902e-21	No	No
P02741	CRP	8.141302212418	1.6453535240614699e-26	No	No
P02743	APCS	2.8822419488924	2.0994487384360802e-09	No	No
P02748	C9	6.20058109098813	1.1600495514194e-22	No	No
P02751	FN1	6.55473175250696	8.65238907114583e-20	No	No
P02753	RBP4	4.35722196132079	4.1916946117604104e-14	No	No
P02760	AMBP	4.53034939060962	1.68251644780299e-16	No	No
P02766	TTR	3.34084227277249	1.74083258828145e-07	No	No
P02775	PPBP	3.06445895663299	0.000226097082784	No	No
P02776	PF4	8.97365806966414	2.27509929883118e-25	No	No
P02786	TFRC	3.57921084299609	2.7204038941290297e-12	No	No
P02792	FTL	3.00347792938696	0.0001523326243682	No	No
P02794	FTH1	6.68777558535882	5.5913554155138894e-12	No	No
P02810	PRH2	12.5448305733462	3.28758786401835e-37	No	No
P04003	C4BPA	6.41383131182015	6.66966777910239e-25	No	No
P04004	VTN	5.74116051442651	4.2827034781526703e-19	No	No
P04040	CAT	3.05698844998067	1.45024996652032e-09	No	No
P04062	GBA	5.88650500955072	3.7740846842782e-17	No	No
P04070	PROC	9.05226284625928	5.21266872702143e-27	No	No
P04080	CSTB	3.83346121784536	6.63949592223961e-09	No	No
P04083	ANXA1	7.6335177393469	3.41932316049547e-14	No	No
P04085	PDGFA	4.85460154493514	4.73160175450068e-14	No	No
P04114	APOB	1.07640385497721	0.0088827391513317	No	No
P04156	PRNP	2.62421171766563	5.08387388037739e-06	No	No
P04179	SOD2	6.72564874578828	1.96466341378105e-18	No	No
P04180	LCAT	1.82549275384149	3.33059053308994e-05	No	No
P04233	CD74	5.21995845496605	1.9412907839539698e-12	No	No
P04271	S100B	6.32272643670403	1.3429697429885302e-19	No	No
P04275	VWF	6.60593790364671	4.56044466131031e-20	No	No
P04350	TUBB4A	9.86625100293083	2.7513713546072903e-21	No	No
P04406	GAPDH	7.16611484157135	1.647627932794e-25	No	No
P04424	ASL	2.94840025100011	0.0088668460489741	No	No
P04430	IGKV1-16	2.21065952056161	1.40466202589353e-05	No	No
P04439	HLA-A	2.75968393898392	6.65803272260533e-09	No	No
P04632	CAPNS1	11.9733248266952	7.43114933896262e-26	No	No
P04792	HSPB1	10.0892251476558	1.32143219846369e-19	No	No
P04839	CYBB	3.89818207574532	0.0001649213545509	No	No
P04843	RPN1	11.101238512464	7.31380395918608e-29	No	No
P04844	RPN2	10.8299478063277	7.50111194193907e-27	No	No
P04899	GNAI2	11.4370449559372	9.79906826310749e-36	No	No
P05019	IGF1	3.49964320091991	6.19372412071469e-08	No	No
P05023	ATP1A1	9.98672269842128	5.0711557724484e-25	No	No
P05026	ATP1B1	1.93566276858487	0.0010226052392672	No	No
P05060	CHGB	9.91917683373706	2.7401400644092198e-28	No	No
P05067	APP	13.2485065985418	4.81219913466722e-28	No	No
P05090	APOD	1.1972175421367	0.0062317705043887	No	No
P05106	ITGB3	9.44252153634181	3.32965229894462e-19	No	No
P05107	ITGB2	5.4871637816201	1.50986007943079e-12	No	No
P05109	S100A8	1.75671196871178	0.0018180630543457	No	No
P05121	SERPINE1	8.26503467518594	3.6847646921793396e-18	No	No
P05141	SLC25A5	6.88802876218851	4.461173094074411e-15	No	No
P05154	SERPINA5	1.56717683983222	0.0003087125331474	No	No
P05155	SERPING1	4.02516945668981	7.88512566182038e-15	No	No
P05164	MPO	4.48084127340934	3.24862403478993e-07	No	No
P05165	PCCA	5.7398565184544	1.36671042638312e-08	No	No
P05166	PCCB	6.7797587927593	3.39875032483235e-07	No	No
P05186	ALPL	2.7238845849989	0.0002087138911431	No	No
P05198	EIF2S1	9.32921620034459	3.38228019657608e-26	No	No
P05362	ICAM1	1.37120678917157	0.0032714183052183	No	No
P05386	RPLP1	10.9790468136906	8.047900575638851e-25	No	No
P05387	RPLP2	12.3192963998682	7.69841982681704e-23	No	No
P05388	RPLP0	7.72271371457378	3.96083222889431e-18	No	No
P05408	SCG5	5.99897979152597	1.80839832937944e-14	No	No
P05546	SERPIND1	3.83886340030399	2.08574466415809e-12	No	No
P05556	ITGB1	5.09579642530343	2.985226264582e-16	No	No
P05771	PRKCB	9.76491857086543	9.83987463071795e-29	No	No
P05981	HPN	2.05837146611361	0.0001410741664532	No	No
P05997	COL5A2	8.16093155139834	5.709967093048481e-25	No	No
P06239	LCK	4.0355972905235	2.51474810774775e-05	No	No
P06241	FYN	8.80372912176087	2.3706650509395602e-23	No	No
P06280	GLA	3.98459358598835	0.0001163206602862	No	No
P06307	CCK	1.13431913499593	0.006591208953174	No	No
P06315	IGKV5-2	6.46286885283459	3.1654486909393904e-09	No	No
P06454	PTMA	4.78833780503915	3.80552464196246e-07	No	No
P06576	ATP5F1B	13.3322868133303	1.20558089783474e-34	No	No
P06702	S100A9	2.03785762004912	8.02540022977233e-05	No	No
P06703	S100A6	3.6375396470481	7.31065342397383e-09	No	No
P06729	CD2	3.92345081024932	4.44044826497629e-05	No	No
P06730	EIF4E	6.22118707428299	5.72557237715124e-16	No	No
P06733	ENO1	5.69801882315221	1.16818628980691e-13	No	No
P06734	FCER2	7.41796466998142	7.03992638799468e-10	No	No
P06737	PYGL	8.17661938728071	4.79098052626879e-13	No	No
P06744	GPI	6.55171464348569	1.06632626344088e-17	No	No
P06753	TPM3	6.93540296344579	1.45950186407944e-08	No	No
P06756	ITGAV	9.8053035589263	1.85823193925472e-24	No	No
P06858	LPL	11.5324363172969	1.11980422764787e-16	No	No
P06865	HEXA	9.87244844466975	8.91471692331507e-22	No	No
P06870	KLK1	4.56328952993308	5.72667114960611e-15	No	No
P07093	SERPINE2	9.46134419947751	1.2748146692135898e-18	No	No
P07099	EPHX1	5.57431632684733	0.0030482208428688	No	No
P07108	DBI	3.09070497873905	1.55673893568588e-06	No	No
P07195	LDHB	2.63756672211696	3.79639183022167e-08	No	No
P07203	GPX1	12.5001700193093	4.2329993032815e-27	No	No
P07204	THBD	5.54924569634498	6.0276458402256e-05	No	No
P07225	PROS1	7.39723476773434	2.3596559026141702e-23	No	No
P07237	P4HB	8.65783086445998	1.9686225861627e-25	No	No
P07333	CSF1R	6.62264076260981	1.4058143234551e-19	No	No
P07339	CTSD	2.91796609845967	2.47743596949208e-07	No	No
P07355	ANXA2	7.52443661671035	1.0716540523761402e-15	No	No
P07359	GP1BA	7.31817200691482	1.9293062607308102e-25	No	No
P07384	CAPN1	8.14104698189412	1.42367039367558e-24	No	No
P07437	TUBB	13.862768045768	1.82524166604251e-31	No	No
P07476	IVL	10.9399363462099	2.2883616687592202e-23	No	No
P07478	PRSS2	7.80509941061879	2.1949259915391702e-20	No	No
P07585	DCN	8.73472499529185	2.8192458464188697e-28	No	No
P07602	PSAP	4.93946270967997	9.77430637720494e-11	No	No
P07686	HEXB	3.86534367080712	3.97983961198656e-05	No	No
P07711	CTSL	3.49804444090838	0.0091495870840244	No	No
P07737	PFN1	6.48696970148372	3.62402617426847e-24	No	No
P07741	APRT	8.6280186269959	4.85020037355495e-22	No	No
P07766	CD3E	1.55876734331056	0.0017588676368073	No	No
P07814	EPRS1	5.93084672420734	4.63555331470062e-18	No	No
P07858	CTSB	5.38172618021911	2.7047496466616803e-09	No	No
P07900	HSP90AA1	9.23056457723839	1.1566469670376901e-21	No	No
P07910	HNRNPC	4.46015994658659	1.41342730720187e-07	No	No
P07911	UMOD	5.86824519888162	7.87718975051544e-06	No	No
P07942	LAMB1	7.18032315142783	3.60384492417012e-14	No	No
P07947	YES1	5.01536721335357	2.4907710701358497e-13	No	No
P07948	LYN	10.7135399583753	2.0820303909121e-28	No	No
P07954	FH	10.0432323913042	3.81932255127165e-21	No	No
P07988	SFTPB	3.18060026361977	7.1743359590781e-05	No	No
P07996	THBS1	7.93341341673948	2.59749123506025e-28	No	No
P08123	COL1A2	3.2378759157047	0.0079549769365311	No	No
P08133	ANXA6	7.47112164711021	9.5909327556494e-11	No	No
P08174	CD55	5.67567272611792	5.4341019509810605e-09	No	No
P08195	SLC3A2	2.31931192394183	6.58986261318222e-06	No	No
P08237	PFKM	3.21179903932239	0.0036354268450702	No	No
P08238	HSP90AB1	12.4132707757217	6.35795632952737e-26	No	No
P08240	SRPRA	3.40905160540546	0.0005448135275351	No	No
P08246	ELANE	3.72486325614923	1.58220210430386e-07	No	No
P08254	MMP3	4.78851554497878	1.89004143716807e-13	No	No
P08294	SOD3	7.9976391671951	2.077153977564e-25	No	No
P08311	CTSG	8.68042790448668	9.69793752017682e-13	No	No
P08319	ADH4	5.06463625243845	6.90252824488497e-07	No	No
P08473	MME	5.24187091294747	1.51322896126697e-13	No	No
P08476	INHBA	6.30927395861083	4.4035940751358397e-16	No	No
P08493	MGP	2.61489528590476	1.32589064604933e-05	No	No
P08514	ITGA2B	9.57343197168954	1.04083630846272e-24	No	No
P08519	LPA	3.46956254983749	1.3768266841730402e-09	No	No
P08559	PDHA1	7.44684738114214	2.9307778318690006e-17	No	No
P08567	PLEK	12.6197430391566	3.13617031717442e-28	No	No
P08571	CD14	1.25943113393934	0.0042257554131341	No	No
P08574	CYC1	8.24181313098833	2.1366938941125197e-22	No	No
P08575	PTPRC	10.9496344631867	4.90061340770592e-31	No	No
P08582	MELTF	2.96984789603721	0.0005562626914376	No	No
P08631	HCK	6.27573524079032	9.39466863730311e-13	No	No
P08648	ITGA5	7.0205658886613	5.59006075039641e-15	No	No
P08670	VIM	12.3304059897191	4.047985232333521e-31	No	No
P08709	F7	8.07873961490116	8.8475642063379e-25	No	No
P08754	GNAI3	6.68523126857493	1.29043459120645e-23	No	No
P08758	ANXA5	9.03825934900841	4.81490681739179e-21	No	No
P08833	IGFBP1	6.91532810992765	1.11011252824494e-21	No	No
P08865	RPSA	8.92726681608794	4.5983172747390304e-17	No	No
P08887	IL6R	6.54771237108428	1.30647402978659e-21	No	No
P08962	CD63	10.1226680839483	2.18321208474859e-30	No	No
P09093	CELA3A	2.04016842376273	0.0002964834489382	No	No
P09104	ENO2	8.42338688022565	7.84629390400252e-17	No	No
P09110	ACAA1	6.39833313424899	3.1355282353740797e-16	No	No
P09237	MMP7	2.60027835096767	1.65444684803873e-06	No	No
P09326	CD48	3.55247958068372	1.46254148798262e-06	No	No
P09382	LGALS1	4.22876471671824	6.0960191644333e-09	No	No
P09417	QDPR	4.9126736151544	2.32836335450174e-06	No	No
P09466	PAEP	7.69223654685189	1.22054875770049e-13	No	No
P09486	SPARC	9.2068520134805	2.09487910807573e-28	No	No
P09493	TPM1	11.573599720553	3.71589570985529e-22	No	No
P09496	CLTA	8.69367399872608	2.52469225323544e-26	No	No
P09497	CLTB	7.40959910350417	8.67661098083642e-21	No	No
P09525	ANXA4	3.93183427428826	1.00553711089422e-06	No	No
P09543	CNP	8.23833074868636	8.07198804959593e-27	No	No
P09603	CSF1	10.0063120659221	1.8574295004561904e-15	No	No
P09619	PDGFRB	9.33593210783145	7.677524561788771e-31	No	No
P09622	DLD	8.66200378414083	5.36531932567203e-21	No	No
P09668	CTSH	5.59028562477316	8.570865507294111e-15	No	No
P09669	COX6C	6.94290545770909	3.55154968630966e-20	No	No
P09693	CD3G	1.83023109127469	0.0008856451406372	No	No
P09871	C1S	6.99280636043853	2.0416121246998202e-24	No	No
P09912	IFI6	3.50731457029701	2.8559157465426498e-11	No	No
P0C0L4	C4A	5.90262451228359	7.487243865419461e-19	No	No
P0C0L5	C4B	5.61158838882445	7.059094323535669e-18	No	No
P0C7M8	CLEC2L	4.15694998170984	4.22601202864229e-13	No	No
P0C7P3	SLFN14	6.61803821826502	5.1262355438640405e-20	No	No
P0DJI8	SAA1	1.84510866497272	0.0005893855010557	No	No
P0DJI9	SAA2	3.29732052997242	4.65499472563925e-07	No	No
P0DP08	IGHV4-38-2	3.74866300078803	2.04457691458471e-08	No	No
P10114	RAP2A	3.44768230539954	4.35487461793466e-10	No	No
P10124	SRGN	12.7424371169523	3.7295203690461496e-33	No	No
P10155	RO60	5.83910120991292	1.4278125788734401e-15	No	No
P10253	GAA	3.93065509742153	1.5036713068968e-11	No	No
P10301	RRAS	8.27875886100945	4.36495594233907e-20	No	No
P10321	HLA-C	6.63259108544636	5.2523237690639e-09	No	No
P10451	SPP1	8.62408656080033	1.0116465835699501e-23	No	No
P10515	DLAT	8.0590473727282	5.975046626269831e-20	No	No
P10586	PTPRF	2.4694259115162	1.46066359437247e-05	No	No
P10606	COX5B	9.97264083082482	4.41534348692726e-21	No	No
P10619	CTSA	9.49647186952076	9.08271040425049e-24	No	No
P10644	PRKAR1A	10.1639679338563	1.0938278869732398e-30	No	No
P10645	CHGA	7.90907397218172	4.30001995461345e-21	No	No
P10646	TFPI	6.04822337689047	1.61422091792614e-16	No	No
P10721	KIT	3.42238797829829	6.97253824855691e-08	No	No
P10768	ESD	5.38212210592766	1.26142418784687e-10	No	No
P10809	HSPD1	12.5401762584694	8.68391393847726e-32	No	No
P10909	CLU	3.63084927257754	1.4758475957520599e-12	No	No
P10915	HAPLN1	8.11876762075757	1.82852241568278e-18	No	No
P11021	HSPA5	7.04316641228292	4.1214567732835305e-23	No	No
P11047	LAMC1	9.58295813869068	1.4460518981526298e-22	No	No
P11049	CD37	7.88105219023836	4.88594515461765e-25	No	No
P11117	ACP2	5.81243029221679	9.085205409478761e-17	No	No
P11142	HSPA8	8.17984872790426	9.568514562546451e-19	No	No
P11150	LIPC	4.71646858254175	2.44297958276089e-06	No	No
P11166	SLC2A1	6.25819899690335	1.9165791579334198e-11	No	No
P11169	SLC2A3	8.65678823631039	4.62149355455289e-20	No	No
P11171	EPB41	10.743261151639	7.15803099449339e-26	No	No
P11172	UMPS	4.44050716394034	1.50035819735103e-08	No	No
P11177	PDHB	8.32829628058931	7.05175253007099e-19	No	No
P11182	DBT	3.8871678264257	8.49428418395143e-05	No	No
P11215	ITGAM	5.00973235499313	0.0002515281604662	No	No
P11216	PYGB	9.48140708919396	3.85387355788027e-18	No	No
P11226	MBL2	5.98348207709585	1.12558955593327e-20	No	No
P11233	RALA	7.11756190482073	1.3379389872863001e-21	No	No
P11234	RALB	9.10082090213141	1.50339367136935e-29	No	No
P11277	SPTB	13.1373759931376	1.26679034964927e-32	No	No
P11279	LAMP1	1.93559303821075	3.7733400558698e-05	No	No
P11310	ACADM	8.99793665494235	7.61543581096613e-23	No	No
P11362	FGFR1	10.9173217356992	1.51942780520201e-23	No	No
P11413	G6PD	11.6239088792168	1.26436925170414e-26	No	No
P11441	UBL4A	4.08309002223744	1.3930261437560302e-09	No	No
P11586	MTHFD1	4.66221513527007	0.0005013812484609	No	No
P11597	CETP	2.43268689411815	3.9472915718898e-06	No	No
P11717	IGF2R	2.98585492227205	4.57722612627293e-07	No	No
P11766	ADH5	9.07025548181885	3.43778257993545e-24	No	No
P11908	PRPS2	5.41504492622084	3.8127830341016e-18	No	No
P11940	PABPC1	5.99428834064386	1.77905191062564e-18	No	No
P12081	HARS1	4.3684029490274	0.0001040294308695	No	No
P12109	COL6A1	4.11047640415305	5.35439500839644e-12	No	No
P12110	COL6A2	6.79659436893268	3.09540552972159e-17	No	No
P12111	COL6A3	3.64019105801861	2.4250617309485498e-11	No	No
P12236	SLC25A6	5.63562057566241	6.835860123973279e-16	No	No
P12259	F5	6.33568914438546	1.73891590758016e-21	No	No
P12268	IMPDH2	5.6602560151266	2.68414864211711e-08	No	No
P12273	PIP	10.4666294100404	2.34335420659276e-21	No	No
P12318	FCGR2A	3.0310034769535	2.76960551907094e-06	No	No
P12429	ANXA3	7.23023485915835	5.57521950162799e-16	No	No
P12814	ACTN1	9.54378393824722	7.41630150774848e-24	No	No
P12829	MYL4	3.11569058350135	1.38243491768271e-07	No	No
P12830	CDH1	8.51770302725281	1.63272230985429e-26	No	No
P12883	MYH7	5.28708307782848	1.6023742695185101e-15	No	No
P12931	SRC	11.5395783291913	1.6678821335004402e-25	No	No
P12956	XRCC6	4.59680575959496	7.40759493961698e-06	No	No
P13073	COX4I1	9.93958209029013	5.42308654858468e-31	No	No
P13224	GP1BB	8.25161913277646	1.92030687511499e-14	No	No
P13284	IFI30	2.26127638084564	0.0017228994238954	No	No
P13489	RNH1	3.56329950047958	2.67699019473052e-08	No	No
P13497	BMP1	7.56995505670454	3.1791195385578997e-23	No	No
P13501	CCL5	6.81142139204605	1.20173150738322e-23	No	No
P13521	SCG2	5.43288348159587	2.1264247451053602e-17	No	No
P13591	NCAM1	8.14913290993308	7.17043528073409e-24	No	No
P13598	ICAM2	4.69007067737469	2.2373845112247402e-14	No	No
P13611	VCAN	10.4901292122737	8.50872839230811e-24	No	No
P13612	ITGA4	8.59156426366642	4.44863406649112e-19	No	No
P13639	EEF2	7.87003652011505	1.02580291563704e-14	No	No
P13667	PDIA4	10.7890526799493	1.29918444054786e-29	No	No
P13674	P4HA1	7.99741112607214	2.6825455790742e-25	No	No
P13716	ALAD	10.270459978111	3.61437691540987e-24	No	No
P13727	PRG2	8.06703114424766	1.36268972290329e-24	No	No
P13747	HLA-E	6.87390012996804	1.1193587647624e-18	No	No
P13796	LCP1	4.51489252446467	2.7417309487012603e-15	No	No
P13797	PLS3	6.57594806837557	2.9060800973021003e-16	No	No
P13798	APEH	12.9479324458942	1.3767067877718398e-30	No	No
P13804	ETFA	9.800181104772	3.9995741565451504e-25	No	No
P13861	PRKAR2A	8.65699068225835	5.08335908481269e-25	No	No
P13942	COL11A2	7.7154898823806	4.23087764034392e-18	No	No
P13987	CD59	2.25860623755049	0.002242760176986	No	No
P14151	SELL	4.49002114744203	5.1357967054969904e-15	No	No
P14174	MIF	8.44903479448721	5.4936473497432205e-14	No	No
P14209	CD99	5.09334126057342	1.86177774439462e-10	No	No
P14314	PRKCSH	8.97080176445502	1.31711543735845e-20	No	No
P14317	HCLS1	9.91440388617164	8.69351049581203e-29	No	No
P14324	FDPS	5.89143277480679	5.07041798483433e-05	No	No
P14406	COX7A2	6.58094976047602	1.73336825380765e-17	No	No
P14543	NID1	8.75918585905338	4.73536935375781e-25	No	No
P14550	AKR1A1	4.01701189206214	0.0018016321987831	No	No
P14618	PKM	6.8858159728046	1.21107474108341e-20	No	No
P14625	HSP90B1	8.5174795410772	1.4773087716890401e-25	No	No
P14735	IDE	3.62662221762488	0.0018630730601586	No	No
P14770	GP9	12.9450518571466	1.5282543295221498e-33	No	No
P14778	IL1R1	9.38075619111119	4.7650338243668005e-25	No	No
P14780	MMP9	6.4629784532758	6.81360634294717e-13	No	No
P14868	DARS1	8.58131049610433	8.448925899826849e-22	No	No
P14923	JUP	5.10043643914871	2.83013843547345e-05	No	No
P14927	UQCRB	7.45220721232133	1.27887853282391e-15	No	No
P15121	AKR1B1	3.40963023972829	0.0005337892077756	No	No
P15144	ANPEP	1.5823309763444	0.0020372095675411	No	No
P15153	RAC2	10.8316965998502	1.4016317463922502e-17	No	No
P15169	CPN1	5.46238048838153	3.33573602151787e-17	No	No
P15170	GSPT1	7.27561646435107	6.076741635509361e-20	No	No
P15289	ARSA	6.00751966869844	1.56482410307609e-15	No	No
P15291	B4GALT1	5.00567076558622	1.53244918362256e-10	No	No
P15311	EZR	6.95397874823456	1.55345277919588e-06	No	No
P15374	UCHL3	6.7709781845955	1.8357848067261402e-21	No	No
P15498	VAV1	8.07360579019637	4.35860279258012e-21	No	No
P15529	CD46	5.04369685703435	8.632343171659041e-17	No	No
P15531	NME1	8.84784918412546	9.48923103439715e-21	No	No
P15586	GNS	5.88953350939011	7.39930953203774e-11	No	No
P15924	DSP	6.91349039137622	5.99693589791231e-07	No	No
P15941	MUC1	6.9018923095621	5.433739978506829e-11	No	No
P16070	CD44	6.8138391573587	2.61884446292356e-14	No	No
P16109	SELP	5.69814425656346	1.8244186880165097e-12	No	No
P16112	ACAN	6.41621513630209	1.4786499714417898e-18	No	No
P16150	SPN	9.11559346541627	1.56922624662048e-31	No	No
P16152	CBR1	6.11576041990331	3.2961899385409e-13	No	No
P16157	ANK1	12.4224272577725	2.94418086670824e-33	No	No
P16219	ACADS	4.25550645577941	1.84250007924819e-06	No	No
P16234	PDGFRA	9.53066133662764	5.13787369695315e-30	No	No
P16278	GLB1	8.73601318592355	1.80067163878769e-20	No	No
P16284	PECAM1	7.92270901817607	4.62519563250749e-21	No	No
P16298	PPP3CB	4.98552539991495	8.07456477302178e-10	No	No
P16435	POR	7.09884310215748	3.23745846956223e-14	No	No
P16452	EPB42	9.01819936944517	5.59990474766882e-19	No	No
P16591	FER	3.88906915119074	1.63371663505822e-09	No	No
P16615	ATP2A2	10.9824003381997	1.4828514587419898e-28	No	No
P16662	UGT2B7	5.61844758840254	2.1483662027452802e-09	No	No
P16671	CD36	6.67062965579209	5.93407928270307e-15	No	No
P16870	CPE	11.1240600676812	6.64841410120425e-14	No	No
P16871	IL7R	11.6970587136704	7.656907237134129e-33	No	No
P16885	PLCG2	7.4055686953903	2.7142285394180804e-15	No	No
P17050	NAGA	4.55165953640486	5.3929241984531e-11	No	No
P17174	GOT1	2.39939439926198	0.0044093384047574	No	No
P17301	ITGA2	6.27045698566144	3.9991596318780703e-14	No	No
P17612	PRKACA	7.13243144390857	2.25780408302871e-21	No	No
P17655	CAPN2	13.5004156304665	6.47744766322783e-33	No	No
P17812	CTPS1	3.71074788896302	4.29244416761076e-07	No	No
P17858	PFKL	4.28261137736012	5.43432581640374e-07	No	No
P17931	LGALS3	2.86227948312775	0.0010447588614186	No	No
P17980	PSMC3	9.90497217750134	2.0373600619721e-27	No	No
P17987	TCP1	11.9565380501765	2.75219775039567e-21	No	No
P18031	PTPN1	9.72048559110652	1.0828174937605101e-23	No	No
P18054	ALOX12	10.6567247121553	1.1688827860297e-25	No	No
P18075	BMP7	3.26229110554672	1.8025413701906301e-09	No	No
P18084	ITGB5	9.21638417554837	2.93461198191412e-22	No	No
P18085	ARF4	9.08105999066526	6.51196553293955e-25	No	No
P18206	VCL	6.40824919150619	1.3670581631386001e-21	No	No
P18428	LBP	4.15466250655932	1.22490527477855e-10	No	No
P18433	PTPRA	7.73742440549879	2.6023499030815598e-18	No	No
P18827	SDC1	11.7213412079435	1.77145405567561e-39	No	No
P18859	ATP5PF	8.10147908654421	2.32582456405851e-19	No	No
P19021	PAM	6.97661480371911	3.27727249827869e-21	No	No
P19022	CDH2	3.67568424315898	3.51838397068025e-08	No	No
P19086	GNAZ	10.3433301362696	2.5842867716042e-29	No	No
P19320	VCAM1	4.47485959863289	2.6814384490219e-15	No	No
P19338	NCL	6.76307685153813	9.065917638380881e-15	No	No
P19367	HK1	11.5582644581823	1.63414442558844e-29	No	No
P19397	CD53	9.44350652753818	3.62707606680937e-22	No	No
P19404	NDUFV2	7.35847839843168	1.10386442049099e-24	No	No
P19474	TRIM21	3.80023084543486	2.73679534628839e-08	No	No
P19634	SLC9A1	7.76787035878666	3.3051545635686e-22	No	No
P19823	ITIH2	6.07606825036974	6.18828386410256e-22	No	No
P19827	ITIH1	6.56624567480569	1.76357986338666e-26	No	No
P19883	FST	9.09738846788663	7.839219609794389e-22	No	No
P19971	TYMP	9.45561306426145	3.41032607406584e-22	No	No
P20036	HLA-DPA1	5.7354754102104	7.6074732169964e-19	No	No
P20042	EIF2S2	4.95722985162797	2.07931480401948e-05	No	No
P20073	ANXA7	7.87053165731038	3.4958472652199804e-14	No	No
P20142	PGC	8.33555000636043	1.62966605523629e-24	No	No
P20338	RAB4A	8.00017504280415	1.45452279646498e-21	No	No
P20339	RAB5A	6.0402422459933	1.3700491602910001e-17	No	No
P20340	RAB6A	8.74013660184907	7.882177862923461e-25	No	No
P20618	PSMB1	9.47078594635185	2.42545242574885e-27	No	No
P20645	M6PR	8.18907695099627	1.66743921626705e-23	No	No
P20674	COX5A	10.749649623532	6.3860317996293405e-31	No	No
P20700	LMNB1	6.42140694641983	5.20512719780779e-24	No	No
P20701	ITGAL	7.07412609817696	2.50512692531917e-14	No	No
P20774	OGN	6.16226075490238	2.7385687790515103e-20	No	No
P20810	CAST	8.43451951903577	7.5073113239784e-25	No	No
P20851	C4BPB	6.53728659352196	3.6495667501155504e-19	No	No
P20908	COL5A1	6.01500234608933	4.80329460740871e-16	No	No
P20936	RASA1	6.76741952850101	1.21955261560924e-13	No	No
P20962	PTMS	5.23766348761067	2.26652783043593e-17	No	No
P20963	CD247	6.19631779180422	4.70168098750617e-10	No	No
P21266	GSTM3	8.97879231126797	1.10334593968094e-19	No	No
P21281	ATP6V1B2	7.80537187049346	1.3647359457941402e-23	No	No
P21291	CSRP1	10.9615486428245	8.48439164129187e-35	No	No
P21333	FLNA	8.99192284637161	5.62062023903204e-27	No	No
P21399	ACO1	4.23341006585684	3.0747712852242e-05	No	No
P21583	KITLG	6.17830011801261	2.26855339189054e-10	No	No
P21589	NT5E	6.52325129374366	1.18928539482691e-13	No	No
P21731	TBXA2R	4.88486723477514	1.42190849866333e-13	No	No
P21796	VDAC1	10.5261855976955	5.25890484270549e-24	No	No
P21802	FGFR2	9.8132862871571	3.3442724815785197e-11	No	No
P21810	BGN	7.26514184510899	5.55687822419038e-17	No	No
P21912	SDHB	8.04324631454624	3.0160217536451803e-24	No	No
P21926	CD9	12.628061210981	6.945427955664621e-35	No	No
P21964	COMT	5.67476008141748	5.88364641496555e-11	No	No
P21980	TGM2	6.2713632961297	2.0576716706287697e-11	No	No
P22003	BMP5	5.72071625366872	1.45053257050468e-13	No	No
P22059	OSBP	5.43091933891963	1.0922588388452001e-10	No	No
P22061	PCMT1	7.74662980165779	3.67062718933394e-18	No	No
P22102	GART	5.65393787562793	2.21613133472632e-10	No	No
P22105	TNXB	6.14492414167536	1.3162523701976901e-20	No	No
P22223	CDH3	12.6612029923137	1.33676175036815e-27	No	No
P22234	PAICS	8.9425627957508	5.86060666797462e-24	No	No
P22303	ACHE	2.79924299480794	0.0073722105172215	No	No
P22304	IDS	10.5507546764408	2.34333602848855e-23	No	No
P22307	SCP2	6.22053985728668	6.803297805499651e-15	No	No
P22314	UBA1	9.83429618120837	5.64454877479337e-18	No	No
P22352	GPX3	3.55268891906439	1.35745568543316e-10	No	No
P22455	FGFR4	6.45449541026566	4.85700699830548e-12	No	No
P22466	GAL	5.84288954748289	2.2704666438338298e-11	No	No
P22570	FDXR	4.61197941078727	1.99686752399936e-08	No	No
P22607	FGFR3	9.81807238454482	9.035395896174651e-14	No	No
P22692	IGFBP4	3.66827090561083	1.7279499409824802e-09	No	No
P22694	PRKACB	8.98846346605051	1.0477714518662301e-21	No	No
P22695	UQCRC2	10.5429119766977	2.54320466920936e-29	No	No
P22735	TGM1	4.69481226176284	0.0007507896231826	No	No
P22748	CA4	7.47385130124525	7.63094768063164e-08	No	No
P22792	CPN2	6.05927159962108	3.7541882810320104e-23	No	No
P22830	FECH	6.45914144012337	4.84153361139654e-19	No	No
P22891	PROZ	8.34464756910648	7.07926494322767e-27	No	No
P23083	IGHV1-2	2.07701337555425	1.04465607707813e-05	No	No
P23141	CES1	3.55968920857924	3.04832319370861e-06	No	No
P23142	FBLN1	7.40952036267002	1.6349503733641302e-25	No	No
P23219	PTGS1	11.5270922850687	1.52749021239686e-27	No	No
P23229	ITGA6	12.3907090839529	9.46096151560639e-26	No	No
P23284	PPIB	6.91834934709936	8.026275143710939e-18	No	No
P23327	HRC	6.12554411927829	3.45817316228744e-16	No	No
P23368	ME2	10.0872640900482	1.61297277173064e-29	No	No
P23381	WARS1	5.50278042838424	8.689288514631381e-14	No	No
P23396	RPS3	5.75708003151521	7.14286678510481e-12	No	No
P23435	CBLN1	10.6988562594523	2.9834263924578598e-33	No	No
P23458	JAK1	4.99097781613663	1.57680930911788e-07	No	No
