Protein_Group	Genes	SAX_42001_M1_vs_RAW_42001_M1_logFC	SAX_42001_M1_vs_RAW_42001_M1_pval	Removed?	Contaminant?
P08887	IL6R	6.499130529799	9.20992260749755e-24	No	No
P08962	CD63	8.59397432986383	3.3444861153265597e-29	No	No
P09104	ENO2	7.92049870803506	9.71058529663429e-18	No	No
P09110	ACAA1	4.71348423902164	4.80193493408905e-13	No	No
P09237	MMP7	1.87538807410555	6.63663668807193e-05	No	No
P09326	CD48	2.44732956878747	0.0001169694166718	No	No
P09382	LGALS1	2.82925701944117	4.04490193074024e-06	No	No
P09466	PAEP	9.26922383929117	7.8682881442153e-19	No	No
P09486	SPARC	7.38889898717014	5.21401464908161e-26	No	No
P09493	TPM1	10.0074204675801	1.81083721230433e-21	No	No
P09496	CLTA	8.28040026814255	1.03634398590597e-27	No	No
P09543	CNP	6.68016222074025	1.08424025033691e-24	No	No
P09603	CSF1	8.68365282805002	5.9957253569307e-15	No	No
P09619	PDGFRB	10.7229761241074	1.0483201376002499e-36	No	No
P09622	DLD	6.58890842562994	7.06117001269102e-18	No	No
P09668	CTSH	4.19571839987659	4.54446262795608e-12	No	No
P09669	COX6C	5.01549910238456	3.33729030295523e-16	No	No
P09871	C1S	6.18058740654031	3.65335757271842e-24	No	No
P09912	IFI6	6.69146191641728	6.80407902311545e-25	No	No
P09958	FURIN	5.12671435036219	6.96675420305896e-10	No	No
P0C0L4	C4A	5.36927098666352	3.56972582347334e-19	No	No
P0C0L5	C4B	5.76825223149565	1.5298387611903e-20	No	No
P0DJI9	SAA2	2.26367137106969	5.51964913579089e-05	No	No
P0DTE1	IGHV3-38-3	1.35550454553395	0.006640865296419	No	No
P0DTE2	IGHV8-51-1	7.18305081730669	4.56129695194165e-23	No	No
P10124	SRGN	5.40622093186203	2.37358526326121e-17	No	No
P10253	GAA	2.6306761007794	5.20361270468585e-08	No	No
P10301	RRAS	6.16385811076337	1.17850211236487e-16	No	No
P10321	HLA-C	5.47249755747224	4.07509373561277e-08	No	No
P10451	SPP1	8.35100598399234	2.04904640727559e-25	No	No
P10586	PTPRF	1.4914753456403	0.0022642793159114	No	No
P10606	COX5B	5.58439994283663	8.55598372718113e-13	No	No
P10619	CTSA	2.55006865166463	6.22348604197768e-06	No	No
P10644	PRKAR1A	8.9534294550518	2.4416665757782797e-30	No	No
P10645	CHGA	6.43797561324817	3.03396399085349e-19	No	No
P10646	TFPI	4.827042025584	1.42082394042121e-14	No	No
P10720	PF4V1	4.48270184417421	1.7692326424897e-12	No	No
P10721	KIT	2.30238894961288	2.01794180591227e-05	No	No
P10809	HSPD1	5.02793630200157	2.5204973034452604e-15	No	No
P10909	CLU	3.16312058712253	3.60274764229631e-12	No	No
P10915	HAPLN1	9.00267111601684	1.02835550298119e-22	No	No
P11021	HSPA5	6.28121795660722	4.74124887258075e-23	No	No
P11047	LAMC1	7.94386336621137	5.06893345585518e-21	No	No
P11049	CD37	5.62454248854169	2.2344394201241e-20	No	No
P11117	ACP2	2.64829572241566	1.99296066209989e-07	No	No
P11142	HSPA8	5.46994535444308	1.10488530609455e-13	No	No
P11150	LIPC	7.4938691670328	4.16667304268642e-13	No	No
P11166	SLC2A1	6.37666021262998	2.30774292340709e-13	No	No
P11169	SLC2A3	9.3474864526114	6.72931907418542e-24	No	No
P11171	EPB41	10.4028402458617	1.2883993628104399e-27	No	No
P11177	PDHB	4.9343450927295	5.79275635946373e-12	No	No
P11215	ITGAM	3.37196864160192	0.0047756804002598	No	No
P11216	PYGB	7.54833961658209	4.82957606338971e-16	No	No
P11226	MBL2	2.36001873951002	4.64424142986449e-08	No	No
P11233	RALA	6.06232741270801	1.27763730898217e-20	No	No
P11234	RALB	7.64967832266095	3.76735850803495e-28	No	No
P11277	SPTB	8.50342262893434	2.39645488682467e-25	No	No
P11310	ACADM	5.2851608790599	6.319759272179481e-15	No	No
P11362	FGFR1	9.73335249804004	1.7751360699239602e-23	No	No
P11413	G6PD	9.28597276490924	3.47723058821638e-24	No	No
P11586	MTHFD1	5.85195915105189	2.94745207698642e-06	No	No
P11597	CETP	2.98467544897923	2.9552462123653804e-09	No	No
P11717	IGF2R	2.41117155134871	3.55062018760724e-06	No	No
P11766	ADH5	7.28158792005066	6.09606776368104e-22	No	No
P12109	COL6A1	3.65947317895504	6.24518892233825e-12	No	No
P12110	COL6A2	6.8857602014719	1.4293750920871998e-19	No	No
P12111	COL6A3	3.25327496332069	2.4877898332277797e-11	No	No
P12259	F5	5.66612476444228	1.74876214009716e-21	No	No
P12268	IMPDH2	4.54160507390634	3.34753080495782e-07	No	No
P12273	PIP	5.92807142534139	3.55278992263104e-13	No	No
P12318	FCGR2A	3.5307891352518	7.138676732548681e-09	No	No
P12429	ANXA3	2.36103526911102	0.0001590095372819	No	No
P12532	CKMT1B	6.31646022895472	7.59527991320377e-13	No	No
P12814	ACTN1	14.8108582412359	2.4179105413153e-36	No	No
P12829	MYL4	3.19406979582	4.7432478977611e-09	No	No
P12830	CDH1	7.99892554366161	1.37249862478014e-27	No	No
P12883	MYH7	5.75220207235519	4.54307020751878e-19	No	No
P12931	SRC	9.98575079028555	8.577818058430961e-25	No	No
P13073	COX4I1	8.17073390014013	4.53564860857119e-29	No	No
P13224	GP1BB	12.0700745907761	1.00434953594351e-23	No	No
P13284	IFI30	3.97506726318398	2.27820345943673e-08	No	No
P13489	RNH1	1.91685941878044	0.0002867622338953	No	No
P13497	BMP1	7.29344291060545	8.51106949177456e-25	No	No
P13521	SCG2	3.31020287209868	3.06874511060063e-11	No	No
P13591	NCAM1	7.39759717837545	3.48446008008243e-24	No	No
P13598	ICAM2	4.58808443338643	7.0050783298014395e-16	No	No
P13611	VCAN	8.31873765327773	2.5751178290074e-21	No	No
P13612	ITGA4	5.91414397609204	1.98621512153694e-14	No	No
P13667	PDIA4	9.8156739575218	5.33015610331132e-30	No	No
P13674	P4HA1	8.95823780096931	2.6581574166658e-30	No	No
P13716	ALAD	9.97081765822018	6.26916473052037e-26	No	No
P13727	PRG2	6.74601929357467	3.57862041461976e-23	No	No
P13747	HLA-E	5.33932894165279	4.11500686622743e-16	No	No
P13796	LCP1	4.40011961885591	8.83117581112471e-17	No	No
P13797	PLS3	4.96222412031163	1.91135134884451e-13	No	No
P13798	APEH	12.9382499398852	3.75197378981953e-33	No	No
P13804	ETFA	8.01304752182603	3.19665677560347e-23	No	No
P13861	PRKAR2A	6.62728438271719	9.13413726289582e-22	No	No
P13942	COL11A2	6.11513319152611	6.296986039562159e-16	No	No
P13987	CD59	1.84507060855029	0.004969511821952	No	No
P14151	SELL	3.78262771270765	4.91130611179519e-14	No	No
P14209	CD99	4.49201304393791	2.82833804537494e-10	No	No
P14314	PRKCSH	8.21655201603689	4.42999821929735e-21	No	No
P14317	HCLS1	8.86250938929597	8.96194466842452e-29	No	No
P14543	NID1	7.73055402423881	9.15446795733259e-25	No	No
P14618	PKM	3.64960763366965	1.13712428982402e-11	No	No
P14625	HSP90B1	7.37855332211747	7.21215226508965e-25	No	No
P14770	GP9	12.4858804478204	2.54438357002844e-35	No	No
P14778	IL1R1	8.73111123849286	6.56956602559382e-26	No	No
P14780	MMP9	7.51523934982186	2.85303491367639e-17	No	No
P14868	DARS1	6.25322855066136	8.060691961164279e-18	No	No
P15153	RAC2	9.71063504180332	1.27110161668904e-17	No	No
P15169	CPN1	4.56030228998545	5.564071510686519e-16	No	No
P15170	GSPT1	6.3872001694162	1.40078694221312e-19	No	No
P15289	ARSA	3.50955892082317	2.4038630504338e-09	No	No
P15291	B4GALT1	4.41658601420747	2.30461841253533e-10	No	No
P15311	EZR	4.06496866347212	0.0009157779148966	No	No
P15374	UCHL3	6.82687778688165	6.1352114827661e-24	No	No
P15529	CD46	4.23240557613777	1.1307473527192601e-15	No	No
P15531	NME1	4.2324791401754	2.34256757258773e-10	No	No
P15586	GNS	5.18412838217534	1.20720611880511e-10	No	No
P15924	DSP	4.07889066577457	0.0004875907327878	No	No
P15941	MUC1	5.43395341501461	2.2713205321081203e-09	No	No
P16070	CD44	6.09917468363502	2.54458886089915e-14	No	No
P16109	SELP	4.68013997420303	3.0061912998294796e-11	No	No
P16112	ACAN	5.85460414126291	6.189654628318311e-19	No	No
P16150	SPN	7.51819291788527	1.12834666731041e-29	No	No
P16152	CBR1	5.35282012086191	7.06308051636202e-13	No	No
P16157	ANK1	9.75282009260013	3.0399493394659497e-30	No	No
P16234	PDGFRA	9.65041036740452	7.07875250903914e-33	No	No
P16278	GLB1	8.01506216417576	5.6209346190997205e-21	No	No
P16284	PECAM1	5.4954032351643	2.8381178459765e-16	No	No
P16435	POR	4.45909433859461	2.8803328709380603e-09	No	No
P16452	EPB42	9.7121084260864	1.13416445003325e-22	No	No
P16615	ATP2A2	9.39902369397652	1.4327140877258e-27	No	No
P16662	UGT2B7	4.83678355696662	6.01674713495145e-09	No	No
P16671	CD36	6.6575954676239	7.54381266135085e-17	No	No
P16870	CPE	10.5427400144092	7.59564814785471e-15	No	No
P16871	IL7R	11.707997201403	1.7255680882978202e-35	No	No
P17301	ITGA2	6.15056351254127	1.1685811893092402e-15	No	No
P17655	CAPN2	12.7710018285063	3.14923820500639e-34	No	No
P17858	PFKL	6.39826497921046	2.63869494054681e-13	No	No
P17931	LGALS3	2.79825779251339	0.0003802608847693	No	No
P17980	PSMC3	9.11616433208587	4.71147648273761e-28	No	No
P17987	TCP1	10.0629444244233	4.4436476410609104e-20	No	No
P18031	PTPN1	7.76744923449486	2.27640164147604e-21	No	No
P18054	ALOX12	7.56214740382745	7.79526574139881e-21	No	No
P18075	BMP7	2.98901737400428	9.18011507645595e-10	No	No
P18084	ITGB5	6.46143617925841	1.5958344502156102e-17	No	No
P18085	ARF4	8.1703749747028	4.86590528543722e-25	No	No
P18206	VCL	3.111390332313	4.13340655279045e-11	No	No
P18428	LBP	4.56593342566947	1.28918738350707e-13	No	No
P18433	PTPRA	5.6024621524008	1.3622695533581e-14	No	No
P18827	SDC1	6.74320934506123	4.11433356449822e-29	No	No
P19021	PAM	6.03761817630911	1.49039149732616e-20	No	No
P19022	CDH2	2.98736156694812	3.21679299390241e-07	No	No
P19086	GNAZ	7.88427653669032	9.11020287147186e-26	No	No
P19320	VCAM1	3.41907389440791	8.88745904129579e-13	No	No
P19367	HK1	9.79365509550893	2.7041612898877797e-28	No	No
P19634	SLC9A1	5.96910533432888	3.40571006906099e-19	No	No
P19823	ITIH2	5.70225891468867	6.34463139247626e-23	No	No
P19827	ITIH1	6.11596167533947	2.25584739389649e-27	No	No
P19883	FST	7.65748511582066	1.30074674997225e-20	No	No
P19971	TYMP	4.1094826855316	4.793602518557101e-10	No	No
P20061	TCN1	1.87631991212668	0.0036407535405635	No	No
P20073	ANXA7	6.18666758491118	3.37353795342613e-12	No	No
P20142	PGC	6.06694032177285	2.77781023860357e-20	No	No
P20338	RAB4A	7.45400119687397	2.13404874408689e-22	No	No
P20340	RAB6A	7.40159611949126	1.13994255433785e-23	No	No
P20618	PSMB1	10.9400837745216	3.5683694506399e-33	No	No
P20645	M6PR	5.72922871530125	1.33848465512002e-18	No	No
P20674	COX5A	9.15402687036844	8.45921267721288e-30	No	No
P20700	LMNB1	5.61627415266688	1.5426623954463302e-23	No	No
P20701	ITGAL	5.83499586528763	4.73847081348061e-13	No	No
P20774	OGN	5.10230231774009	8.49550952499401e-19	No	No
P20810	CAST	7.73001266792267	2.2479847305395903e-25	No	No
P20851	C4BPB	6.16282253340744	3.4872156293755504e-20	No	No
P20908	COL5A1	10.1577076759763	6.18529920169084e-29	No	No
P20962	PTMS	4.42538419096111	2.3683743045660003e-16	No	No
P21266	GSTM3	2.03230121266325	0.0011392125273349	No	No
P21281	ATP6V1B2	5.82811806639956	6.27447714021499e-20	No	No
P21291	CSRP1	9.32117576415601	1.31234049141557e-33	No	No
P21333	FLNA	7.42960656306729	3.0090966309959504e-25	No	No
P21583	KITLG	4.26484182043339	1.9331665229938e-07	No	No
P21589	NT5E	5.58377404210818	5.69386836110383e-13	No	No
P21796	VDAC1	9.50231858775975	3.35087914845498e-24	No	No
P21802	FGFR2	9.76307520522036	9.89136497184452e-13	No	No
P21810	BGN	7.04209963673294	1.84890987526988e-18	No	No
P21815	IBSP	2.55079262900555	2.37332285266489e-08	No	No
P21912	SDHB	4.99957792904353	4.5590998367693e-17	No	No
P21926	CD9	11.2997373039743	6.78480357929191e-35	No	No
P21980	TGM2	6.79885978392997	2.59272349150918e-14	No	No
P22003	BMP5	5.24961271450433	5.698480096944891e-14	No	No
P22059	OSBP	5.45041353872192	2.7072244637417e-12	No	No
P22061	PCMT1	9.87838237809168	2.50970061637616e-25	No	No
P22105	TNXB	5.09824436582207	3.83534867643876e-19	No	No
P22223	CDH3	11.7426797243697	2.0746220773806098e-28	No	No
P22234	PAICS	4.30989093810097	1.22370404360397e-12	No	No
P22304	IDS	10.3795823579369	2.21473557958017e-25	No	No
P22307	SCP2	4.61626997995761	5.41346405571144e-12	No	No
P22314	UBA1	2.72603213115753	0.0003145906956344	No	No
P22352	GPX3	2.71984363305921	1.05801183660096e-08	No	No
P22455	FGFR4	2.92924837171694	4.94468228791847e-05	No	No
P22466	GAL	4.97830941805899	1.03336669138223e-10	No	No
P22607	FGFR3	7.16986022482552	8.2407854100054e-11	No	No
P22692	IGFBP4	2.78714475232566	1.08763623436137e-07	No	No
P22694	PRKACB	7.42477492908613	4.04971166854835e-20	No	No
P22695	UQCRC2	8.22157428273358	2.86215982137969e-26	No	No
P22748	CA4	5.55361493796903	3.78116635695929e-06	No	No
P22792	CPN2	5.43207008683214	3.36121990455323e-23	No	No
P22891	PROZ	7.65846655991932	1.90843467228084e-27	No	No
P23141	CES1	4.77036895326269	1.59471125410666e-10	No	No
P23142	FBLN1	6.79856641831802	4.56495154238675e-26	No	No
P23219	PTGS1	9.59603952260994	5.781257659972609e-26	No	No
P23229	ITGA6	11.3580885913133	2.76140832901502e-26	No	No
P23284	PPIB	5.28882538066862	4.68203682792131e-15	No	No
P23327	HRC	6.07804254914561	4.63918504025609e-18	No	No
P23368	ME2	8.27334211055565	1.42121166194645e-27	No	No
P23381	WARS1	3.34874561857738	1.34381040718466e-08	No	No
P23396	RPS3	4.20948388013836	3.03181168644642e-09	No	No
P23435	CBLN1	10.6648948558271	8.286409364049559e-36	No	No
P23467	PTPRB	5.71460072436084	5.64180947566691e-07	No	No
P23470	PTPRG	6.51534597738882	3.0585903226323703e-23	No	No
P23471	PTPRZ1	6.40999505772615	1.57194569843178e-16	No	No
P23526	AHCY	2.97471594567014	8.51032886809757e-06	No	No
P23528	CFL1	4.81215615300363	1.24335387884957e-10	No	No
P23588	EIF4B	1.76656123471872	0.0013348190386816	No	No
P24043	LAMA2	8.52780220597144	2.0122729952632802e-21	No	No
P24158	PRTN3	5.35268821450475	7.83729122719948e-08	No	No
P24534	EEF1B2	10.536750364567	8.12025946527793e-24	No	No
P24539	ATP5PB	8.15287278266336	7.26853846036568e-23	No	No
P24557	TBXAS1	9.93213819544428	1.70782419689383e-28	No	No
P24666	ACP1	5.49040742214515	2.4883930132374302e-14	No	No
P24752	ACAT1	6.22673454471852	1.84352950655958e-17	No	No
P24821	TNC	6.34576591944921	4.53803879165505e-24	No	No
P24855	DNASE1	10.481422760823	6.49239521065616e-22	No	No
P25391	LAMA1	8.66283579479846	5.8681084563138e-30	No	No
P25705	ATP5F1A	5.53310064663369	1.25425979320456e-08	No	No
P25774	CTSS	4.66553843808112	4.58022289736794e-13	No	No
P25786	PSMA1	8.57039210928829	4.43046867754072e-29	No	No
P25787	PSMA2	9.00614427393094	1.56638868543294e-27	No	No
P25788	PSMA3	8.16126359740012	4.39231960029112e-26	No	No
P25789	PSMA4	8.6695393115448	4.44256961134999e-21	No	No
P25815	S100P	4.12901058750753	3.6699916648749397e-16	No	No
P25940	COL5A3	4.1459220432687	3.8848119727623e-12	No	No
P26022	PTX3	9.01377119975104	5.29922960600414e-24	No	No
P26038	MSN	3.55320393024569	9.75760970332646e-10	No	No
P26440	IVD	4.06562289511428	3.93863854874127e-05	No	No
P26447	S100A4	4.10109426066723	4.2183521775029797e-13	No	No
P26572	MGAT1	2.37427782684288	1.17395571722789e-05	No	No
P26583	HMGB2	6.76416841533437	6.53772016596652e-24	No	No
P26641	EEF1G	5.14604214766259	1.41491690592943e-12	No	No
P26885	FKBP2	4.27861386558533	7.924912414398231e-14	No	No
P27105	STOM	7.39568940146959	7.63205793450308e-24	No	No
P27169	PON1	5.02213114198964	8.45912578525161e-21	No	No
P27338	MAOB	10.0309250458859	1.6436522970562401e-31	No	No
P27348	YWHAQ	4.9150033663968	2.58936268582635e-18	No	No
P27449	ATP6V0C	7.83004900194755	2.8546031018080597e-26	No	No
P27701	CD82	8.14473450840182	1.22376749520292e-26	No	No
P27708	CAD	4.17491482710873	3.2709700204958e-10	No	No
P27797	CALR	8.34561479146603	6.43205573630407e-27	No	No
P27816	MAP4	5.98918115996707	2.57553180130871e-14	No	No
P27824	CANX	9.3032055351782	2.65477553956538e-24	No	No
P28062	PSMB8	13.6726534079234	2.17030734403241e-38	No	No
P28065	PSMB9	8.69739154481256	4.9956753206512497e-29	No	No
P28066	PSMA5	8.92092317366516	3.78567361516389e-20	No	No
P28070	PSMB4	8.56487064468902	4.4535166815445e-26	No	No
P28072	PSMB6	7.35511788662829	3.43736192425907e-28	No	No
P28074	PSMB5	8.2756396060167	5.02923985840266e-29	No	No
P28289	TMOD1	3.74826281941531	8.26372659241355e-08	No	No
P28300	LOX	3.25293064567388	1.91672865713699e-08	No	No
P28331	NDUFS1	5.26675296714672	7.94202567449469e-13	No	No
P28676	GCA	3.62635422096046	0.0052775818071986	No	No
P28838	LAP3	5.18063109781556	2.33621366935676e-09	No	No
P28845	HSD11B1	5.70798362364012	1.071134148795e-10	No	No
P28906	CD34	6.49275328023561	5.43318956694016e-20	No	No
P29120	PCSK1	3.88275996175048	1.1420257625648902e-09	No	No
P29122	PCSK6	7.06404055927113	8.92230137724452e-23	No	No
P29144	TPP2	8.26415516135398	5.8793443476429505e-25	No	No
P29350	PTPN6	6.96982578312939	2.81101552054304e-18	No	No
P29692	EEF1D	4.64706257026188	7.470179885669961e-15	No	No
P29966	MARCKS	4.76019779326064	8.11471184518345e-14	No	No
P30038	ALDH4A1	4.63500265098297	5.30791813891492e-11	No	No
P30040	ERP29	7.85763462000677	4.4793114857279904e-17	No	No
P30041	PRDX6	4.31001496575971	4.92018191924431e-14	No	No
P30044	PRDX5	7.37596546788989	6.30850871081627e-16	No	No
P30048	PRDX3	6.55400206670504	1.0389397387490701e-17	No	No
P30049	ATP5F1D	2.20662840506602	9.03292480884057e-05	No	No
P30050	RPL12	3.12469031460459	1.86308093454681e-07	No	No
P30084	ECHS1	6.40723595522613	5.5117442233288794e-18	No	No
P30085	CMPK1	6.43494803536312	9.77284250949169e-16	No	No
P30086	PEBP1	3.36031426882964	2.42986508463338e-05	No	No
P30101	PDIA3	6.93731369535802	1.29857173166674e-24	No	No
P30153	PPP2R1A	10.1571722672284	8.79658546133361e-18	No	No
P30273	FCER1G	9.09525261942581	1.40184064551339e-29	No	No
P30405	PPIF	7.36645472705566	4.12060487096686e-23	No	No
P30530	AXL	6.95847295074936	7.6641046462384e-19	No	No
P30566	ADSL	6.23639384526805	1.41421715966616e-17	No	No
P30622	CLIP1	2.80321991209575	6.57028823832603e-08	No	No
P30626	SRI	4.34062202254428	1.6933218396678097e-11	No	No
P30740	SERPINB1	3.56876976993867	3.55054198000869e-10	No	No
P30825	SLC7A1	2.46115841772882	4.24566553974185e-07	No	No
P30990	NTS	8.57762664686308	1.45071380540912e-25	No	No
P31040	SDHA	6.34776914243357	2.6809533625546e-22	No	No
P31146	CORO1A	5.57903398283302	2.76700302067928e-18	No	No
P31150	GDI1	5.50100823989037	2.52446565921987e-17	No	No
P31151	S100A7	6.76377631449179	1.18362609255895e-14	No	No
P31323	PRKAR2B	8.51389971742709	4.02210338071622e-28	No	No
P31431	SDC4	6.96134181359196	2.7334853143659797e-18	No	No
P31689	DNAJA1	3.55439387993992	4.32750806011907e-08	No	No
P31930	UQCRC1	8.32145517949909	8.590066855757439e-27	No	No
P31939	ATIC	2.98498960344233	0.0026279549668551	No	No
P31944	CASP14	6.26594003448885	4.45583848447066e-05	No	No
P31946	YWHAB	6.42759821186414	1.47640230972189e-16	No	No
P31948	STIP1	2.02752850731394	0.0025898811518722	No	No
P31949	S100A11	2.49861266227754	6.70373313625062e-08	No	No
P32004	L1CAM	6.83579187000274	3.86300715033717e-16	No	No
P33151	CDH5	2.19139533525343	6.4662801639142e-07	No	No
P33176	KIF5B	6.37766847994798	1.7460562647766502e-17	No	No
P33241	LSP1	5.28842059688961	5.64006273022503e-20	No	No
P34897	SHMT2	5.06022104859264	1.23857286761305e-10	No	No
P34913	EPHX2	3.1427381253973	0.0024812136003889	No	No
P34932	HSPA4	13.0483304577433	3.7663319501896897e-29	No	No
P35052	GPC1	6.92845720175116	3.71086453599773e-17	No	No
P35232	PHB	8.45713873280918	5.3641103319598e-20	No	No
P35237	SERPINB6	7.76659462081105	1.5513748308387e-19	No	No
P35241	RDX	5.03153213610406	3.943371139048341e-09	No	No
P35268	RPL22	3.41160872977295	2.32191462036393e-07	No	No
P35442	THBS2	9.75265946766539	3.508256341489e-31	No	No
P35443	THBS4	6.85042413376488	1.90352528596029e-21	No	No
P35555	FBN1	6.35080493253625	5.14327481700803e-10	No	No
P35579	MYH9	9.96023517654829	1.2436476526391801e-24	No	No
P35606	COPB2	8.5926717143628	4.34204824958466e-29	No	No
P35611	ADD1	9.63520485406782	4.2984514174009303e-32	No	No
P35612	ADD2	5.74524181224298	9.23226422567357e-17	No	No
P35613	BSG	7.30146730434659	1.7753220682890402e-15	No	No
P35625	TIMP3	4.14622096834758	7.63745327686987e-11	No	No
P35754	GLRX	3.30583765531131	2.42861759215229e-10	No	No
P35813	PPM1A	7.88717726896177	8.79359120812258e-25	No	No
P35858	IGFALS	1.01236949383093	0.00982783989475	No	No
P35914	HMGCL	4.57467500649891	2.07149829671226e-13	No	No
P35916	FLT4	7.53212110287166	4.6410625153687e-25	No	No
P35998	PSMC2	10.0111309357587	9.12307527387108e-29	No	No
P36542	ATP5F1C	8.19427447491914	8.54122984392716e-27	No	No
P36543	ATP6V1E1	6.08416660163449	1.29852820228449e-19	No	No
P36551	CPOX	3.9927188814581	6.19009170792571e-12	No	No
P36871	PGM1	3.17725173754864	0.0005193872079307	No	No
P36873	PPP1CC	6.63146016162871	5.19684645079642e-23	No	No
P36957	DLST	7.55870491360857	3.88325960846995e-21	No	No
P36959	GMPR	6.30662147825399	8.89726342005332e-14	No	No
P37802	TAGLN2	5.46685129968477	8.07781897681193e-17	No	No
P37837	TALDO1	2.51463364528535	0.0001091034870324	No	No
P37840	SNCA	14.0925087083743	3.5565273400879e-38	No	No
P38117	ETFB	2.13762067362215	0.0001587738110757	No	No
P38570	ITGAE	8.34861591147401	8.13298649964889e-28	No	No
P38571	LIPA	6.1806341685819	5.86713787947296e-07	No	No
P38606	ATP6V1A	8.73868146429049	1.58449157751331e-21	No	No
P38646	HSPA9	3.63179640411249	4.4322555054988696e-11	No	No
P39059	COL15A1	7.76871654987337	1.10688848274819e-14	No	No
P39060	COL18A1	5.37091188851345	3.6503100329882694e-11	No	No
P39656	DDOST	8.79069284901753	8.979074781160189e-22	No	No
P39687	ANP32A	3.43565798978299	7.02113863516963e-05	No	No
P40197	GP5	4.04660219235248	9.77162062016695e-12	No	No
P40200	CD96	4.21243151785484	1.0008088582529e-07	No	No
P40227	CCT6A	1.29785535932915	0.0012952757582306	No	No
P40305	IFI27	1.63527570464556	0.0001748575725953	No	No
P40306	PSMB10	11.8640274907892	1.14919659337168e-29	No	No
P40616	ARL1	4.98097706680028	1.2696226242658e-12	No	No
P40763	STAT3	7.3930440754838	5.66935093892869e-18	No	No
P40925	MDH1	1.4896851028182	0.0093044549024459	No	No
P40926	MDH2	5.29027244372202	1.59132201177597e-07	No	No
P40939	HADHA	8.97025336336056	1.10912628290125e-23	No	No
P40967	PMEL	12.4452486286655	1.22641244231107e-37	No	No
P41222	PTGDS	2.95730114537908	2.20686689303836e-10	No	No
P41226	UBA7	6.60733306485815	2.73484508852213e-13	No	No
P41240	CSK	6.9524949451208	1.30978486469322e-16	No	No
P41250	GARS1	6.84509980103538	6.77534917151675e-23	No	No
P42224	STAT1	6.64756089285043	7.5218886777526e-20	No	No
P42357	HAL	4.13745406328928	0.0080808281608359	No	No
P42566	EPS15	8.46161536131206	3.0020216448781297e-26	No	No
P42680	TEC	7.75222337708514	2.69453309060225e-25	No	No
P42768	WAS	8.38323774357787	7.39529100723142e-26	No	No
P42892	ECE1	7.51235365485783	1.35649107041977e-24	No	No
P43034	PAFAH1B1	8.10515529450418	9.04208173998721e-30	No	No
P43121	MCAM	3.51021738618471	2.87267602690389e-10	No	No
P43251	BTD	1.78171852813877	1.62260590256092e-05	No	No
P43304	GPD2	9.92345103453564	4.57050657750938e-28	No	No
P43405	SYK	4.31658130056264	1.16142877516534e-07	No	No
P43490	NAMPT	4.81147191220311	3.3084217448514998e-12	No	No
P43686	PSMC4	7.52525740761624	3.5324603717083e-11	No	No
P45877	PPIC	3.88882831884686	0.0001009418424935	No	No
P45880	VDAC2	4.73110406582604	2.41169651314405e-13	No	No
P45974	USP5	11.1082950381681	2.01528160158806e-34	No	No
P46060	RANGAP1	6.27490034515486	2.2430734930978e-21	No	No
P46109	CRKL	8.82385968028793	6.99955642641493e-24	No	No
P46379	BAG6	5.0793997661408	6.18239043762061e-12	No	No
P46459	NSF	5.61619034567114	4.53282269579255e-14	No	No
P46531	NOTCH1	6.85018570827232	6.37854327036235e-23	No	No
P46736	BRCC3	3.18923161160205	9.74008221843737e-05	No	No
P46939	UTRN	4.63829685794795	3.85316494375858e-08	No	No
P46940	IQGAP1	6.66073606611988	3.30563126523053e-17	No	No
P46976	GYG1	3.29350604597002	4.07407905780162e-08	No	No
P46977	STT3A	5.55372990425669	1.8922224239286498e-16	No	No
P47712	PLA2G4A	10.2160500639264	3.22390222344961e-25	No	No
P47755	CAPZA2	9.67912628991605	2.37481240409279e-31	No	No
P47756	CAPZB	10.7255087825434	2.52251380105827e-33	No	No
P47929	LGALS7B	3.12985217621658	0.0009631100327068	No	No
P47972	NPTX2	6.00739762498701	3.7996728963855197e-22	No	No
P48047	ATP5PO	5.65304068158789	3.28025137002561e-16	No	No
P48059	LIMS1	9.6812721216496	1.71381066905329e-25	No	No
P48163	ME1	4.38063772110803	1.34904362007508e-06	No	No
P48357	LEPR	5.5971203384917	6.80045249127507e-12	No	No
P48426	PIP4K2A	10.1848036841847	1.63460032666712e-34	No	No
P48444	ARCN1	7.26497515243671	2.94727007767248e-22	No	No
P48507	GCLM	7.43423752029895	4.39100203301813e-19	No	No
P48509	CD151	6.9016733228286	1.23067793432794e-24	No	No
P48556	PSMD8	6.89877757569097	4.8150718649823803e-23	No	No
P48643	CCT5	6.24231678480476	7.738643370250839e-22	No	No
P48735	IDH2	5.35905141282795	1.07201462942226e-09	No	No
P48740	MASP1	7.68023586759416	2.33746495365909e-29	No	No
P48960	ADGRE5	4.80928352398016	3.97933105849352e-07	No	No
P49006	MARCKSL1	2.00041244455763	1.63394953982784e-06	No	No
P49189	ALDH9A1	2.9276508651924	1.76373880982216e-05	No	No
P49247	RPIA	3.15539535498969	0.0004358433694849	No	No
P49257	LMAN1	8.47760345588805	5.26349782639317e-26	No	No
P49321	NASP	5.16806772267435	4.57189743107793e-16	No	No
P49327	FASN	2.12889372965974	0.0026787963125108	No	No
P49354	FNTA	2.76133294022772	5.81474324896687e-06	No	No
P49368	CCT3	10.1659172675997	3.4208029199973504e-25	No	No
