Protein_Group	Genes	SAX_22001_B_vs_RAW_22001_B_logFC	SAX_22001_B_vs_RAW_22001_B_pval	Removed?	Contaminant?
Q16774	GUK1	6.16252138534153	6.25170345481733e-10	No	No
Q16775	HAGH	6.12225061050366	5.3076793802005994e-11	No	No
Q16795	NDUFA9	11.1948143598215	1.06321330780017e-19	No	No
Q16799	RTN1	11.0671496649325	1.39779024924161e-34	No	No
Q16820	MEP1B	9.68006368359929	4.653363730020509e-16	No	No
Q16822	PCK2	4.00809542203595	4.71702771362726e-06	No	No
Q16832	DDR2	4.80432210133084	6.43745757485876e-13	No	No
Q16836	HADH	11.9568932610357	3.19919258968416e-35	No	No
Q16851	UGP2	3.55381444251884	1.04726570877188e-06	No	No
Q16854	DGUOK	7.26741895479096	2.55966132190582e-10	No	No
Q16864	ATP6V1F	6.05938964218221	3.5979638019973104e-20	No	No
Q16881	TXNRD1	5.82072841387793	8.51494760342547e-17	No	No
Q16891	IMMT	8.74472244605689	5.67548681992859e-23	No	No
Q17RC7	EXOC3L4	9.89314926719949	2.64560735998746e-20	No	No
Q1KMD3	HNRNPUL2	3.74780840756772	1.57764526267049e-06	No	No
Q24JP5	TMEM132A	5.11192241756532	2.44739868462726e-16	No	No
Q27J81	INF2	6.56017628372038	6.59260999826109e-24	No	No
Q2LD37	KIAA1109	4.90257125933831	2.95017835307144e-16	No	No
Q2M2I8	AAK1	2.60915802538223	5.00298863385578e-05	No	No
Q2M389	WASHC4	5.25478252925364	3.34086580379476e-19	No	No
Q2M3D2	EXOC3L2	2.88387275772887	2.41176818073836e-06	No	No
Q2PPJ7	RALGAPA2	5.77591296733485	1.8298537060848397e-11	No	No
Q2PZI1	DPY19L1	7.34769632971112	6.11335383205113e-18	No	No
Q2TAA2	IAH1	7.32984606566794	2.20026948027211e-17	No	No
Q2TAA5	ALG11	6.42901225810399	1.1464581818941e-14	No	No
Q2TAL6	VWC2	3.82490953878666	4.21634648907547e-14	No	No
Q2TAZ0	ATG2A	5.15623556543162	9.306489803882659e-12	No	No
Q32MZ4	LRRFIP1	10.1156912467397	1.9229406470063698e-34	No	No
Q32NB8	PGS1	2.52364249870184	0.0004645736007036	No	No
Q32P28	P3H1	8.55343129610033	1.5165521048005e-22	No	No
Q32P44	EML3	8.80828074004667	4.25647338192945e-22	No	No
Q330K2	NDUFAF6	2.50028278030197	1.01850019659555e-08	No	No
Q38SD2	LRRK1	7.44188313704591	4.06291724583967e-09	No	No
Q3KQZ1	SLC25A35	3.4685738940832	1.23056259424899e-08	No	No
Q3LXA3	TKFC	5.89541981880058	2.81565399027831e-10	No	No
Q3MHD2	LSM12	2.79295646170498	1.81808012009352e-06	No	No
Q3MII6	TBC1D25	2.26983176163914	9.11471229563687e-07	No	No
Q3SXM5	HSDL1	7.29798906412523	9.61675696246719e-22	No	No
Q3V6T2	CCDC88A	5.43205183430463	4.91952280848963e-17	No	No
Q3YEC7	RABL6	8.12603056865848	3.63727921679476e-27	No	No
Q3ZAQ7	VMA21	6.3523026587442	9.148984897674151e-23	No	No
Q3ZCQ8	TIMM50	7.16340235474012	8.1563530301469e-23	No	No
Q3ZCW2	LGALSL	3.91789597032241	7.47950178237392e-14	No	No
Q460N5	PARP14	4.37455249834444	4.89348686895564e-10	No	No
Q495W5	FUT11	3.66482620980259	0.0094842162952043	No	No
Q4AE62	GTDC1	3.8869617499424	5.7931790356080296e-11	No	No
Q4G0F5	VPS26B	7.51781877929321	3.46801985648821e-24	No	No
Q4G0N4	NADK2	5.94026360071213	1.48205519863957e-12	No	No
Q4G148	GXYLT1	5.98983890613071	2.82538591507071e-08	No	No
Q4G176	ACSF3	7.98586393885802	7.716041392285769e-11	No	No
Q4KMP7	TBC1D10B	7.24313375362916	2.29934508379221e-22	No	No
Q4KMQ2	ANO6	6.9149345482977	8.35181229908128e-12	No	No
Q4LDE5	SVEP1	8.87193229031767	2.09076487184315e-26	No	No
Q4V328	GRIPAP1	10.2867161074933	4.617572928933859e-30	No	No
Q4VC31	MIX23	2.81091016242866	0.0008441214734555	No	No
Q504Y2	PKDCC	5.35088375637384	4.58268520968807e-20	No	No
Q53EL6	PDCD4	6.66279600042848	7.36944959356361e-06	No	No
Q53ET0	CRTC2	5.9084995764153	7.11115449313662e-22	No	No
Q53FT3	HIKESHI	2.96498977396472	9.45613215536142e-08	No	No
Q53GL0	PLEKHO1	6.44671388127766	2.80004167983272e-14	No	No
Q53GL7	PARP10	5.31977989742325	2.00613709157228e-09	No	No
Q53GQ0	HSD17B12	6.11079112454183	1.46492810491633e-10	No	No
Q53H12	AGK	7.03626101288837	2.10961284595056e-23	No	No
Q53H82	LACTB2	4.52052114650719	3.50945538424563e-08	No	No
Q53H96	PYCR3	2.37926134798422	3.45324574988363e-05	No	No
Q53HC0	CCDC92	2.85264212701814	2.34679792012542e-07	No	No
Q53HC9	EIPR1	6.39548784766131	6.03518756116067e-17	No	No
Q53RD9	FBLN7	3.08127502637256	2.19989368680195e-05	No	No
Q53S33	BOLA3	3.15930042184104	7.2683042439597394e-12	No	No
Q53T59	HS1BP3	9.21549829088825	9.02342917416926e-31	No	No
Q562E7	WDR81	3.26592073587109	1.57146987553174e-08	No	No
Q562R1	ACTBL2	3.615059403579	3.58047438431403e-07	No	No
Q567U6	CCDC93	5.68074289799866	2.2571694872048e-19	No	No
Q58A45	PAN3	2.7310932284177	9.31723499606046e-08	No	No
Q5BJD5	TMEM41B	6.82612188620515	1.34138189594697e-19	No	No
Q5BJH7	YIF1B	6.1672945569818	4.35450039590694e-20	No	No
Q5BLP8	C4orf48	4.38748508613288	1.10180422417394e-13	No	No
Q5F1R6	DNAJC21	2.84710717329484	0.0007893040282256	No	No
Q5GLZ8	HERC4	5.83300328997722	4.24329048510836e-14	No	No
Q5H8A4	PIGG	6.67764711443308	3.9506499141526e-09	No	No
Q5H9R7	PPP6R3	9.3815687046527	3.10707479269299e-25	No	No
Q5HYI8	RABL3	4.42957786573826	2.3540979748197597e-12	No	No
Q5HYK3	COQ5	2.28793350610226	0.00010196974281	No	No
Q5J8M3	EMC4	5.89282379188125	6.96853970447474e-23	No	No
Q5JQS6	GCSAML	6.5512569469608	1.33665210783233e-23	No	No
Q5JRA6	MIA3	8.52221807845381	1.98665568794549e-30	No	No
Q5JRX3	PITRM1	8.34423219837702	6.60299756747794e-16	No	No
Q5JSH3	WDR44	6.96538294711751	4.12187643669922e-26	No	No
Q5JSL3	DOCK11	10.5328992121377	8.08942847151985e-19	No	No
Q5JSP0	FGD3	7.90214953766492	2.15458402013562e-19	No	No
Q5JTD0	TJAP1	3.46623396301155	7.3915341501373e-08	No	No
Q5JTV8	TOR1AIP1	7.69789307886824	1.0574191342921398e-11	No	No
Q5JTZ9	AARS2	4.45122519785739	3.65581007554408e-12	No	No
Q5JU69	TOR2A	4.56788775718474	1.51433715180828e-14	No	No
Q5JWF2	GNAS	7.47997513531725	1.2625167076808601e-17	No	No
Q5K4L6	SLC27A3	9.0092964807951	7.2089238089063e-21	No	No
Q5K651	SAMD9	6.83346898627361	3.0276441228835597e-16	No	No
Q5M775	SPECC1	9.91583946922269	1.38592420118647e-29	No	No
Q5M8T2	SLC35D3	6.25966173233557	1.9915925309887102e-19	No	No
Q5MNZ6	WDR45B	8.42110304168887	8.692120263805659e-11	No	No
Q5MNZ9	WIPI1	5.62706412805743	2.9057938368513204e-15	No	No
Q5NDL2	EOGT	5.89158658800599	3.2075668927459397e-22	No	No
Q5PRF9	SAMD4B	2.87407323324398	0.0014733397000806	No	No
Q5QJ74	TBCEL	3.49914317345339	0.0012770098829433	No	No
Q5R372	RABGAP1L	5.24210138998336	8.25347213427686e-19	No	No
Q5R3I4	TTC38	4.22894576190971	0.0002891654212601	No	No
Q5RI15	COX20	3.76436457107767	7.0916081742648e-15	No	No
Q5RKV6	EXOSC6	5.06127339605245	1.17680510805735e-07	No	No
Q5SGD2	PPM1L	6.98586846401106	1.5714624783312001e-15	No	No
Q5SQ64	LY6G6F	5.67212326508204	6.89612844127304e-19	No	No
Q5SW79	CEP170	8.98005825621505	1.2637585695410299e-30	No	No
Q5SW96	LDLRAP1	8.75377839015717	4.00712373671319e-26	No	No
Q5SWX8	ODR4	2.988282960868	7.35032709217313e-08	No	No
Q5SZK8	FREM2	10.4372862650192	8.53927841023498e-33	No	No
Q5T013	HYI	2.71194585602368	5.09027066888592e-06	No	No
Q5T0F9	CC2D1B	7.92565494035062	4.8741541474153996e-23	No	No
Q5T0N5	FNBP1L	9.12962372221721	1.80456722070304e-30	No	No
Q5T160	RARS2	2.43252044145662	3.33827690186288e-06	No	No
Q5T1C6	THEM4	4.25745623977457	5.937447711193901e-16	No	No
Q5T1M5	FKBP15	9.47203875392886	1.25980561978744e-23	No	No
Q5T2D2	TREML2	3.97246544975866	3.77215297778921e-16	No	No
Q5T2E6	ARMH3	9.69117103315352	1.98435707100352e-15	No	No
Q5T2T1	MPP7	9.31815859044937	7.6123141509521e-09	No	No
Q5T3F8	TMEM63B	6.36571646978038	1.2858048700144399e-12	No	No
Q5T440	IBA57	5.18213656271275	8.77670393530024e-21	No	No
Q5T447	HECTD3	10.4722150991153	8.65937731641277e-34	No	No
Q5T4F4	ZFYVE27	5.4435705881829	1.00733672903151e-17	No	No
Q5T4S7	UBR4	11.9954416028598	2.55174922760841e-26	No	No
Q5T5C0	STXBP5	10.4176651952275	3.9031501421356e-26	No	No
Q5T5U3	ARHGAP21	7.45525124388255	1.40477852387458e-24	No	No
Q5T5Y3	CAMSAP1	4.22592058440554	6.228971009412129e-11	No	No
Q5T9A4	ATAD3B	3.68554272184564	1.09444618319623e-13	No	No
Q5TBA9	FRY	4.92386982992016	1.16835356440312e-16	No	No
Q5TC12	ATPAF1	6.32642365779528	2.38605666073442e-24	No	No
Q5TCZ1	SH3PXD2A	7.76846311259508	4.916125716199831e-25	No	No
Q5TDH0	DDI2	5.53394870665199	1.21104234836317e-12	No	No
Q5TEJ8	THEMIS2	6.2269470135779	4.34809822712263e-08	No	No
Q5THJ4	VPS13D	2.61265733300549	0.0007623510296423	No	No
Q5U3C3	TMEM164	6.17270598118214	7.98973444052957e-13	No	No
Q5UCC4	EMC10	5.16767771504873	9.275466584905631e-17	No	No
Q5UE93	PIK3R6	7.49335419481911	1.06216294884163e-22	No	No
Q5VIR6	VPS53	8.46188028820604	9.44938400556355e-25	No	No
Q5VST6	ABHD17B	6.08186292823206	4.08732481214554e-23	No	No
Q5VT25	CDC42BPA	5.94639859119418	5.83417610905467e-20	No	No
Q5VTQ0	TTC39B	4.47307884919738	2.2307778416186104e-15	No	No
Q5VU43	PDE4DIP	2.46071938903938	0.0019512399147631	No	No
Q5VVQ6	YOD1	7.06709070797525	2.6740213427789e-17	No	No
Q5VW32	BROX	2.93262114689514	2.99790596698481e-05	No	No
Q5VW36	FOCAD	6.48963350148939	7.84046442689905e-20	No	No
Q5VW38	GPR107	3.44138127274346	3.52593030709739e-08	No	No
Q5VWC8	HACD4	6.09697106906255	1.83087393510911e-17	No	No
Q5VWJ9	SNX30	3.16668875854558	1.17938142377876e-09	No	No
Q5VWZ2	LYPLAL1	7.83876389526497	2.02486895174131e-23	No	No
Q5VY43	PEAR1	9.25052541355138	6.86751882679746e-26	No	No
Q5VYK3	ECPAS	6.54633236841744	3.7416109933703403e-14	No	No
Q5VYS8	TUT7	5.93993239429193	2.0748880743779898e-18	No	No
Q5VZ89	DENND4C	8.67899587261361	2.0183522586079e-23	No	No
Q5VZK9	CARMIL1	10.5018298926886	6.62519193627841e-23	No	No
Q5W0V3	FAM160B1	7.8720295492872	1.38859515559368e-29	No	No
Q5W111	SPRYD7	4.0250683021961	4.99392990710406e-13	No	No
Q5XKP0	MICOS13	5.34879137910684	9.20045411116526e-19	No	No
Q629K1	TRIQK	6.06421677515393	1.90402095344846e-22	No	No
Q63HN8	RNF213	9.09028783471788	5.42705127238846e-27	No	No
Q63ZY3	KANK2	7.43941395594067	2.84369894246668e-16	No	No
Q641Q2	WASHC2A	4.15536593413798	3.35911891400092e-15	No	No
Q658P3	STEAP3	7.69627883403331	1.63634671069934e-16	No	No
Q658Y4	FAM91A1	8.73131861648138	1.8610950380667402e-20	No	No
Q66GS9	CEP135	8.13384270259591	3.65979250460784e-27	No	No
Q66K14	TBC1D9B	7.13553076533532	3.28756175507273e-21	No	No
Q66K74	MAP1S	8.32535611575224	1.44505102251219e-16	No	No
Q676U5	ATG16L1	7.749177909037	1.86156504585927e-13	No	No
Q684P5	RAP1GAP2	8.61868522113381	4.34744807957844e-26	No	No
Q68BL7	OLFML2A	6.67447676421372	2.63587234398089e-13	No	No
Q68CP4	HGSNAT	4.73972928809693	3.5242186875790595e-18	No	No
Q68D51	DENND2C	7.93442116016679	3.4137572088641903e-17	No	No
Q68D91	MBLAC2	8.12609522646436	1.6630086561141202e-20	No	No
Q68EM7	ARHGAP17	9.31459857156485	1.3827074100926e-20	No	No
Q69YW2	STUM	2.44234994091028	1.33900597109387e-07	No	No
Q6BDS2	UHRF1BP1	7.67834824767279	8.76652995927662e-12	No	No
Q6DD88	ATL3	8.80325876741786	7.64631193165141e-27	No	No
Q6DN14	MCTP1	5.77172496745062	8.818736071276749e-18	No	No
Q6FI81	CIAPIN1	7.78596702268473	5.76136860103945e-12	No	No
Q6GMV2	SMYD5	7.42435694117694	9.18566966177081e-21	No	No
Q6GMV3	PTRHD1	6.51936992481478	2.59394383726332e-09	No	No
Q6GYQ0	RALGAPA1	5.30991880678499	3.89878310738125e-08	No	No
Q6IA17	SIGIRR	4.11987207458933	1.79358893787174e-16	No	No
Q6IA69	NADSYN1	5.7444196062076	2.9034365420945503e-15	No	No
Q6IAA8	LAMTOR1	11.0399789540434	7.03654029128128e-34	No	No
Q6IAN0	DHRS7B	5.60099097411553	4.30407679403299e-13	No	No
Q6IBS0	TWF2	5.67682794045748	2.20004432052241e-19	No	No
Q6ICB4	PHETA2	2.79562790455924	6.21683844951478e-09	No	No
Q6ICL3	TANGO2	8.39293822708284	2.9841388000366297e-16	No	No
Q6IEE7	TMEM132E	6.62306098358589	1.0303461439982202e-15	No	No
Q6IQ22	RAB12	6.57266296608443	3.88708248874531e-19	No	No
Q6L8Q7	PDE12	4.76287222916912	7.33473075366496e-15	No	No
Q6NUK1	SLC25A24	8.71965623793971	2.55316576646916e-25	No	No
Q6NUQ1	RINT1	3.71521637730032	5.22518148153846e-07	No	No
Q6NVY1	HIBCH	8.15579278833125	2.4974835952768202e-23	No	No
Q6NXE6	ARMC6	5.1001286176715	1.0981608247191e-10	No	No
Q6NXT4	SLC30A6	2.88346864287011	2.50136329598251e-08	No	No
Q6NXT6	TAPT1	5.72694230502305	5.19443544680398e-16	No	No
Q6NYC8	PPP1R18	4.57413575083073	5.311446310161159e-11	No	No
Q6NZI2	CAVIN1	6.02958017677565	7.816182561214739e-11	No	No
Q6P1A2	LPCAT3	5.74504325545992	1.93717327256896e-16	No	No
Q6P1M0	SLC27A4	9.93425610415483	1.94420767876723e-27	No	No
Q6P1N0	CC2D1A	6.13086431498305	4.2234468687994204e-19	No	No
Q6P1X6	C8orf82	4.96108192657246	2.40414088506432e-10	No	No
Q6P2E9	EDC4	10.0902327748592	1.3064887575292901e-17	No	No
Q6P2P2	PRMT9	5.07203534736932	2.87554932356214e-10	No	No
Q6P3W7	SCYL2	8.17029990290621	4.06926585182373e-22	No	No
Q6P3X3	TTC27	8.51863367987067	2.23851071950624e-22	No	No
Q6P499	NIPAL3	6.99469963966187	7.10580837960607e-18	No	No
Q6P4E1	GOLM2	8.33285543728136	2.78665507548882e-27	No	No
Q6P4F2	FDX2	6.29807989132457	1.82836882463948e-14	No	No
Q6P4Q7	CNNM4	4.3183347589227	1.42112142581313e-07	No	No
Q6P587	FAHD1	7.2246321986721	7.35326051594303e-22	No	No
Q6P988	NOTUM	4.20236833021901	1.65575733813609e-07	No	No
Q6P996	PDXDC1	6.01015064327786	1.25405003801663e-16	No	No
Q6P9B6	MEAK7	6.84697408659667	6.6233604333545e-19	No	No
Q6P9F5	TRIM40	3.22886982172074	7.45564729522059e-10	No	No
Q6PCB0	VWA1	3.58420673983738	9.40312244550896e-06	No	No
Q6PCE3	PGM2L1	5.6625655976246	1.82434242499261e-16	No	No
Q6PD74	AAGAB	6.88896169283609	6.456138152230159e-26	No	No
Q6PGP7	TTC37	7.99396825774025	1.86986830307208e-18	No	No
Q6PI48	DARS2	9.10747673400896	1.73898118650581e-25	No	No
Q6PIU2	NCEH1	6.60488036146196	5.14363826046864e-14	No	No
Q6PJ69	TRIM65	2.62841564849784	2.17814710838899e-07	No	No
Q6PJF5	RHBDF2	3.80317559893139	2.7080744931291e-13	No	No
Q6PJI9	WDR59	3.44931899368596	5.816618259899e-05	No	No
Q6PJW8	CNST	6.44664721969368	1.16781231837679e-17	No	No
Q6PKG0	LARP1	6.80060078305965	8.46436471312147e-16	No	No
Q6PL24	TMED8	10.7780102117685	4.86874418429173e-31	No	No
Q6PML9	SLC30A9	3.01932328283931	2.5535660539169404e-09	No	No
Q6Q0C0	TRAF7	7.85528654004469	8.0891756536134e-20	No	No
Q6Q788	APOA5	4.37473486544513	4.18496044254835e-18	No	No
Q6QNY0	BLOC1S3	4.6368097910299	3.39590052384685e-17	No	No
Q6QNY1	BLOC1S2	3.55640803074672	6.37365481660007e-08	No	No
Q6R327	RICTOR	5.49121935997519	4.25516121196508e-21	No	No
Q6RW13	AGTRAP	4.49644802562745	1.44709065543522e-16	No	No
Q6UB35	MTHFD1L	3.9374407503452	9.23344032703062e-14	No	No
Q6ULP2	AFTPH	5.4467168814184	1.11786520978482e-20	No	No
Q6UVK1	CSPG4	13.1709652024803	2.16433613608635e-31	No	No
Q6UW02	CYP20A1	7.88060892813821	2.8032644241619403e-15	No	No
Q6UW63	POGLUT2	7.74746122681096	8.7822402290747e-25	No	No
Q6UWD8	C16orf54	7.48550591321012	8.59263493730471e-21	No	No
Q6UWE0	LRSAM1	5.74668081334772	5.38222764094847e-07	No	No
Q6UWL2	SUSD1	11.579797579148	2.85990369509246e-17	No	No
Q6UWP7	LCLAT1	3.66032808427041	5.83711455399106e-08	No	No
Q6UWY5	OLFML1	6.13563497918601	7.9458065118664e-22	No	No
Q6UX07	DHRS13	2.83312198121234	2.30275376966579e-07	No	No
Q6UX71	PLXDC2	3.74089021478327	1.46326668217119e-13	No	No
Q6UXB8	PI16	4.40036323336651	6.53267245991617e-13	No	No
Q6UXC1	MAMDC4	2.66545069136647	0.0051923393714315	No	No
Q6UXD5	SEZ6L2	8.88538840177487	1.18980428886875e-32	No	No
Q6UXH0	ANGPTL8	3.87834527141943	1.08048377933747e-12	No	No
Q6UXH1	CRELD2	7.28161130258927	4.69893284379877e-26	No	No
Q6UXH9	PAMR1	6.42322229241217	5.0343088845899196e-12	No	No
Q6UXI9	NPNT	3.49811307404921	2.94079368623905e-07	No	No
Q6UXV4	APOOL	6.113683154709	9.05892721825522e-21	No	No
Q6V0I7	FAT4	10.9635279354136	2.6305945600290002e-21	No	No
Q6V1X1	DPP8	2.94753058292479	1.81677104308523e-08	No	No
Q6VN20	RANBP10	5.64768040112676	0.0038065686733276	No	No
Q6VY07	PACS1	9.50458503423595	6.41888112441935e-28	No	No
Q6WCQ1	MPRIP	12.2262873120852	2.23179975612819e-30	No	No
Q6WN34	CHRDL2	8.34123542190319	3.07611243107622e-29	No	No
Q6XQN6	NAPRT	6.53183217737205	4.594010599576799e-19	No	No
Q6XZF7	DNMBP	2.38820465029998	2.2284242153992e-08	No	No
Q6Y7W6	GIGYF2	5.3613473429017	6.56996748737747e-09	No	No
Q6YHK3	CD109	4.57988409211872	3.3273770495622e-15	No	No
Q6YN16	HSDL2	4.17490314626252	1.70103921713123e-09	No	No
Q6YP21	KYAT3	3.90717314044462	8.76512528488668e-09	No	No
Q6ZMI0	PPP1R21	7.58045354021021	4.03517645457411e-20	No	No
Q6ZNJ1	NBEAL2	12.2899646806654	8.26697339834915e-36	No	No
Q6ZRP7	QSOX2	7.22001037524322	2.4014256088383203e-15	No	No
Q6ZRY4	RBPMS2	7.50942608907755	2.66927060195649e-23	No	No
Q6ZS11	RINL	6.32613459394817	1.54874292311565e-20	No	No
Q6ZSR9	gene	4.91037305928649	2.1082594298312996e-12	No	No
Q6ZSS7	MFSD6	8.8288506890675	1.01345296879538e-26	No	No
Q6ZSZ5	ARHGEF18	7.48565139471049	7.27418315246954e-08	No	No
Q6ZT21	TMPPE	5.48333792301519	1.18512936987899e-19	No	No
Q6ZU35	CRACD	9.54267288512494	2.5032211730816602e-23	No	No
Q6ZUT6	CCDC9B	3.18928804248189	2.11073854665498e-09	No	No
Q6ZUX7	LHFPL2	7.78409804369542	5.4672123669473e-25	No	No
Q6ZVM7	TOM1L2	11.1212312488737	2.96000116177843e-29	No	No
Q6ZVX7	NCCRP1	4.03753738359909	0.0003466179235751	No	No
Q6ZWT7	MBOAT2	8.271230605767	1.43499655938547e-23	No	No
Q709C8	VPS13C	13.6003767890196	7.24286087688249e-24	No	No
Q70IA6	MOB2	5.33631620592841	2.07051084796046e-10	No	No
Q70IA8	MOB3C	6.47162861934731	1.87967265749973e-23	No	No
Q70J99	UNC13D	6.34927968400143	9.785764009717721e-21	No	No
Q70UQ0	IKBIP	6.47306931779219	2.0918996541486802e-14	No	No
Q71RG4	TMUB2	7.93167033663723	1.36895240455625e-20	No	No
Q765P7	MTSS2	5.19597520265898	1.31337118668738e-13	No	No
Q7KZF4	SND1	7.32151338285863	6.74840247271002e-13	No	No
Q7KZI7	MARK2	5.27567842644314	7.7534686283085e-09	No	No
Q7L0J3	SV2A	5.88672528682813	1.12266733349974e-12	No	No
Q7L1Q6	BZW1	8.7713291455757	1.2556343549203e-23	No	No
Q7L1V2	MON1B	3.94786188938249	5.420209457926091e-09	No	No
Q7L1W4	LRRC8D	10.0214215300465	4.652833005009e-14	No	No
Q7L273	KCTD9	2.25806245399524	1.33879626355227e-06	No	No
Q7L2H7	EIF3M	8.61191363504919	3.0058353917495597e-18	No	No
Q7L4E1	MIGA2	6.44510405408604	2.41823130391853e-10	No	No
Q7L576	CYFIP1	8.21961015535375	1.8982086138281702e-23	No	No
Q7L591	DOK3	8.3802985827748	8.89864563565173e-21	No	No
Q7L5D6	GET4	3.60406560588548	1.63285975397607e-08	No	No
Q7L5N1	COPS6	10.1177098184056	8.12066419511466e-33	No	No
Q7L5Y9	MAEA	3.81706782164059	8.78436584699539e-14	No	No
Q7L775	EPM2AIP1	3.91562292971528	8.22504145736088e-07	No	No
Q7L7X3	TAOK1	8.34324601765297	8.16993640300486e-23	No	No
Q7L8L6	FASTKD5	3.75661560320129	7.25038177373392e-12	No	No
Q7LBR1	CHMP1B	5.08840311941077	3.01163576637703e-13	No	No
Q7LDG7	RASGRP2	6.72280128255565	3.7447663191511196e-18	No	No
Q7LFX5	CHST15	7.03370765997807	5.24841517719792e-17	No	No
Q7LG56	RRM2B	3.9445374680976	5.08324106414699e-06	No	No
Q7LGA3	HS2ST1	5.92586735424478	2.00636988940879e-23	No	No
Q7LGC8	CHST3	9.21424960061415	1.46892100410947e-27	No	No
Q7RTN6	STRADA	4.57103633612571	1.83200671144638e-15	No	No
Q7RTP6	MICAL3	6.65451334401486	2.99498005874378e-17	No	No
Q7Z2K6	ERMP1	10.2586076889816	1.4789864739285e-12	No	No
Q7Z2W4	ZC3HAV1	8.93075483062807	1.5567097412078501e-24	No	No
Q7Z2W9	MRPL21	3.11623130906876	2.3966084950536005e-10	No	No
Q7Z2Z2	EFL1	7.30416925331105	4.71000960513264e-19	No	No
Q7Z304	MAMDC2	3.80281877095107	2.69280718520525e-10	No	No
Q7Z392	TRAPPC11	7.24811701312956	2.31545527956502e-13	No	No
Q7Z3C6	ATG9A	9.25962272652452	2.13413775246438e-25	No	No
Q7Z3D4	LYSMD3	5.82336732651359	2.60657051959376e-21	No	No
Q7Z3D6	DGLUCY	4.77047581207532	5.8603679089609e-07	No	No
Q7Z3J2	VPS35L	6.96731991249359	6.21783757999084e-25	No	No
Q7Z3U7	MON2	7.26087052322591	1.2692827028433001e-16	No	No
Q7Z3V4	UBE3B	6.81010262893781	2.33530640599031e-17	No	No
Q7Z401	DENND4A	6.45246606601723	5.965699512420051e-15	No	No
Q7Z403	TMC6	3.48568147764828	1.19044520575082e-09	No	No
Q7Z422	SZRD1	2.65642925313301	0.0002360995147035	No	No
Q7Z434	MAVS	7.86250588877424	1.04980098754533e-25	No	No
Q7Z460	CLASP1	8.48057251842486	2.4914333588732602e-23	No	No
Q7Z478	DHX29	6.3619405313694	1.44609802271012e-08	No	No
Q7Z4G1	COMMD6	2.6180176687316	2.6680558835399904e-09	No	No
Q7Z4R8	C6orf120	7.43069742037999	2.24640314159379e-22	No	No
Q7Z4W1	DCXR	2.65167911139919	4.78448534020383e-05	No	No
Q7Z569	BRAP	5.90749668676214	7.7624599052112e-14	No	No
Q7Z5G4	GOLGA7	8.78977213583317	5.25744755976105e-20	No	No
Q7Z5L7	PODN	5.08652014961307	1.4708933287840302e-17	No	No
Q7Z6B0	CCDC91	5.50045354984727	2.46888811453717e-12	No	No
Q7Z6K5	ARPIN	3.40313055213084	4.2714093631535e-11	No	No
Q7Z6Z7	HUWE1	10.1291501829109	2.16397101042367e-27	No	No
Q7Z7E8	UBE2Q1	5.46689811753256	1.36358792966663e-19	No	No
Q7Z7F7	MRPL55	2.49958094851096	1.01565361186931e-08	No	No
Q7Z7G0	ABI3BP	3.25276311637641	1.51844158883472e-07	No	No
Q7Z7G8	VPS13B	3.0573946301967	6.19161670905575e-09	No	No
Q7Z7H5	TMED4	9.19130369357535	1.78351148405038e-22	No	No
Q7Z7K0	CMC1	3.90019226381933	2.7805082307842502e-15	No	No
Q7Z7M8	B3GNT8	2.89051548348231	2.44945515097534e-05	No	No
Q86SF2	GALNT7	3.25690584903048	1.71480502529329e-05	No	No
Q86SR1	GALNT10	5.26983188581779	6.79003557670545e-08	No	No
Q86SX6	GLRX5	6.06395744684318	8.466600215377851e-19	No	No
Q86SZ2	TRAPPC6B	6.37698840850548	1.0609678218680401e-14	No	No
Q86T03	PIP4P1	6.99161246115264	1.52777363793134e-24	No	No
Q86TB9	PATL1	5.71259441707591	5.55401612278162e-08	No	No
Q86TH1	ADAMTSL2	5.97100604440695	6.1582299654490805e-21	No	No
Q86TI0	TBC1D1	3.41489073304954	7.15359677419223e-08	No	No
Q86TI2	DPP9	4.88701765132051	6.15919581141362e-07	No	No
Q86TP1	PRUNE1	11.144559882546	6.51560389454062e-30	No	No
Q86TV6	TTC7B	10.9389978956015	2.7909202545433897e-18	No	No
Q86TX2	ACOT1	2.84373355884317	2.74659477564132e-10	No	No
Q86UD1	OAF	2.31451292061595	3.40200958432633e-07	No	No
Q86UE4	MTDH	10.5649414940122	1.93590238623996e-22	No	No
Q86UF1	TSPAN33	8.7983124805942	5.32331576694272e-26	No	No
Q86UK7	ZNF598	3.771056646923	4.24236464398001e-05	No	No
Q86UL3	GPAT4	4.44256629436974	9.69315297815551e-06	No	No
Q86UN3	RTN4RL2	5.84646834510996	1.20135875432497e-18	No	No
Q86UP0	CDH24	4.62493092362578	6.908810457734421e-09	No	No
Q86UP2	KTN1	11.4815270778251	3.70610355795586e-17	No	No
Q86UT6	NLRX1	10.2443129293827	3.3718414100825204e-24	No	No
Q86UX2	ITIH5	3.1940149762568	5.49939399076483e-05	No	No
Q86UX7	FERMT3	2.31356720538869	0.0002435238873098	No	No
Q86V48	LUZP1	3.40037275063815	2.45914293019577e-08	No	No
Q86VN1	VPS36	6.89235261868133	2.30440655625568e-16	No	No
Q86VP3	PACS2	5.83093650448613	1.98298883581144e-11	No	No
Q86VP6	CAND1	6.30521589079492	3.76057250360544e-13	No	No
