Protein_Group	Genes	SAX_42001_B_vs_RAW_42001_B_logFC	SAX_42001_B_vs_RAW_42001_B_pval	Removed?	Contaminant?
P50542	PEX5	4.18965597802631	0.0022843885374314	No	No
P50579	METAP2	3.64444369077841	0.0004188506604432	No	No
P50897	PPT1	4.44689418941944	0.0074041432245083	No	No
P51116	FXR2	4.78633729200957	9.53823886178523e-06	No	No
P51151	RAB9A	3.83275306237604	0.0003494915462211	No	No
P51159	RAB27A	6.32482678425959	5.24440118181994e-08	No	No
P51398	DAP3	6.00895692446277	9.46827932585559e-05	No	No
P51553	IDH3G	4.71515159514207	8.08642882943351e-06	No	No
P51571	SSR4	4.84735005071995	3.93465169850307e-07	No	No
P51648	ALDH3A2	3.80979276455134	0.0002308050714026	No	No
P51649	ALDH5A1	4.39747952633696	0.0014580065080836	No	No
P51689	ARSD	3.35401184891392	0.0017662159430226	No	No
P51693	APLP1	5.00126801676972	0.0001978027983147	No	No
P51793	CLCN4	3.89480293065062	3.41337819789926e-05	No	No
P51812	RPS6KA3	6.23586095293465	6.16374834355761e-08	No	No
P51858	HDGF	4.57149701951381	1.13080715894819e-05	No	No
P51884	LUM	4.76416365572804	8.21262459898091e-19	No	No
P52294	KPNA1	4.9559523634162	1.77170548274348e-07	No	No
P52630	STAT2	3.76547370231362	0.0005017446265773	No	No
P52815	MRPL12	3.17459372468722	0.0079093488287438	No	No
P52848	NDST1	5.19331700774182	1.33316062620861e-05	No	No
P53367	ARFIP1	3.79318636855147	0.0099557270495566	No	No
P53597	SUCLG1	3.35539502720475	0.0003301267424297	No	No
P53992	SEC24C	3.74285245367344	0.000109420701401	No	No
P54136	RARS1	4.32577731260254	0.0026764634235328	No	No
P54852	EMP3	3.71390791150194	0.0001751297114741	No	No
P54886	ALDH18A1	5.11018585627093	1.41618896800729e-06	No	No
P55010	EIF5	6.75864709754704	9.85567381312585e-13	No	No
P55011	SLC12A2	3.7306723084311	0.0003127744385269	No	No
P55036	PSMD4	6.21039774013036	1.46039249810871e-08	No	No
P55039	DRG2	3.20761725014031	0.0016093917433846	No	No
P55072	VCP	4.17316027740597	8.9764212591689e-06	No	No
P55211	CASP9	3.89997687704498	8.47970346160352e-05	No	No
P56377	AP1S2	5.38887693891168	1.70072376689648e-06	No	No
P56381;Q5VTU8	ATP5F1E;ATP5F1EP2	5.44816210905071	7.025431168503991e-09	No	No
P57075	UBASH3A	6.68085817416372	1.78135419495967e-06	No	No
P57103	SLC8A3	3.88099949706023	0.0003279483804589	No	No
P57105	SYNJ2BP	4.26325786733917	2.67879892710202e-05	No	No
P57678	GEMIN4	6.57478800268182	2.55498347856937e-05	No	No
P57729	RAB38	5.20133017409838	6.34743968678038e-07	No	No
P57764	GSDMD	4.56239881773941	1.17016086908533e-06	No	No
P57772	EEFSEC	4.77569117459907	0.0002452529371588	No	No
P58215	LOXL3	3.55737320206729	0.0003554192700832	No	No
P60059	SEC61G	3.47077608945398	7.87984552586033e-05	No	No
P60484	PTEN	4.91939931232269	0.001734912240833	No	No
P60660	MYL6	3.23409273715121	0.0002881081676913	No	No
P60866	RPS20	3.77233336724206	0.0007617088426072	No	No
P60985	KRTDAP	5.05776139863106	5.07288950875182e-06	No	No
P61803	DAD1	4.86498819542418	1.62183932647933e-05	No	No
P61962	DCAF7	5.15056815809344	1.49933232364056e-06	No	No
P62256	UBE2H	6.68414388950478	7.95917259092732e-07	No	No
P62258	YWHAE	4.5153412858865	0.0001185814587363	No	No
P62263	RPS14	3.57935495843731	0.0011469766059075	No	No
P62312	LSM6	3.84822189559065	0.000432665870742	No	No
P62341	SELENOT	4.44435494142967	0.0002710332247532	No	No
P62701	RPS4X	3.48398881460661	0.0059089168387052	No	No
P63104	YWHAZ	4.58485773503726	6.33457387085547e-10	No	No
P63151	PPP2R2A	4.79218346153475	6.48844411770626e-06	No	No
P63244	RACK1	3.35972331953552	0.0084723566285484	No	No
P63267	ACTG2	3.16591852631556	0.0024679187960425	No	No
P67870	CSNK2B	5.19246129268363	3.22819043069578e-05	No	No
P67936	TPM4	3.89717568368848	0.0002386171682031	No	No
P68366	TUBA4A	3.26148448260857	3.77756116167714e-06	No	No
P68400	CSNK2A1	4.71244672796829	0.0003342298383466	No	No
P78356	PIP4K2B	4.95117001100548	3.30424967062883e-06	No	No
P78362	SRPK2	5.10033473551531	0.0019158686032838	No	No
P78406	RAE1	4.62689002418129	4.20143395209743e-05	No	No
P78509	RELN	3.42464641196299	7.96560835676819e-05	No	No
P78537	BLOC1S1	4.34977147156508	2.17270697117744e-05	No	No
P80303	NUCB2	3.31392887526125	0.0004790527231836	No	No
P80404	ABAT	4.26575395448637	0.0003531928390866	No	No
P82650	MRPS22	3.39180264422827	0.0013052597738197	No	No
P82909	MRPS36	4.75422050896989	5.86288119484408e-05	No	No
P83111	LACTB	4.90212315107654	4.33393779350574e-07	No	No
P83436	COG7	3.91410696798867	0.0001797067858767	No	No
P86790;P86791	CCZ1;CCZ1B	3.68771754912649	0.001019061625156	No	No
P98066	TNFAIP6	4.780708889554	1.28425478331119e-06	No	No
P98082	DAB2	5.63522822729754	7.56353224196799e-07	No	No
Q00534	CDK6	3.17961270452076	0.0056032013141326	No	No
Q00653	NFKB2	3.57389269744401	0.0007548269630469	No	No
Q00722	PLCB2	5.89166420487515	3.71085818672933e-10	No	No
Q00978	IRF9	3.66138298790336	0.0047269240312998	No	No
Q01629	IFITM2	3.43520735744415	0.0005568976474088	No	No
Q01804	OTUD4	3.82223869018111	0.0015200779678734	No	No
Q01968	OCRL	6.53344501556221	7.13782471796315e-07	No	No
Q02127	DHODH	4.19738246798033	0.0001759162822069	No	No
Q02153	GUCY1B1	4.47955636763411	2.25020112664941e-05	No	No
Q02218	OGDH	5.01619385187409	0.0001323222257112	No	No
Q02252	ALDH6A1	6.31119168082442	1.96753374907246e-09	No	No
Q02338	BDH1	5.50589059517091	1.78401050030964e-08	No	No
Q02750	MAP2K1	3.41003705992704	0.0030245182021313	No	No
Q02952	AKAP12	4.43021107798013	1.04810604909992e-06	No	No
Q03013	GSTM4	4.1287769614805	5.91401429122187e-05	No	No
Q03113	GNA12	4.8103947895828	4.21988437458547e-06	No	No
Q03519	TAP2	3.92785858154126	7.61463419853814e-05	No	No
Q04323	UBXN1	4.00940254904073	0.0001921855621613	No	No
Q04656	ATP7A	3.70790283760908	0.0018472631454571	No	No
Q04721	NOTCH2	4.00641339995361	6.34111864197278e-05	No	No
Q05086	UBE3A	3.58196086456856	0.0007448992185595	No	No
Q05823	RNASEL	3.52516310397947	0.0003736219400155	No	No
Q05940	SLC18A2	3.6163099258285	0.0010370974458083	No	No
Q06033	ITIH3	4.5636039564572	1.79146579237472e-14	No	No
Q06136	KDSR	6.51603578177023	8.76345254166237e-07	No	No
Q06203	PPAT	3.70673623894996	0.0013261079421654	No	No
Q06210	GFPT1	5.48592224514128	2.39810731804373e-05	No	No
Q06787	FMR1	5.36355253088058	1.27448155705796e-08	No	No
Q07021	C1QBP	5.98768130086391	3.3195927714292803e-09	No	No
Q07817	BCL2L1	5.29372404188836	3.40226807902132e-06	No	No
Q07889	SOS1	4.10429462281072	8.39347658378776e-05	No	No
Q07912	TNK2	9.58167930739148	6.77656307893731e-06	No	No
Q07954	LRP1	3.80797943996946	3.07134029406735e-09	No	No
Q08257	CRYZ	6.63865454346564	1.29110703823438e-06	No	No
Q08378	GOLGA3	5.70967759647517	0.000144221929858	No	No
Q08379	GOLGA2	3.27929295429534	0.0003490221309818	No	No
Q08380	LGALS3BP	3.6578392117196	1.29895498225489e-07	No	No
Q08426	EHHADH	5.13373312107127	0.0003664069394754	No	No
Q08AM6	VAC14	4.11151206106829	0.0001000444959253	No	No
Q0VD83	APOBR	4.41659301166277	1.44086328086001e-06	No	No
Q0VGL1	LAMTOR4	4.40080178168014	1.0654489544352e-06	No	No
Q10713	PMPCA	4.80024597622234	2.58904380522289e-05	No	No
Q12768	WASHC5	4.51863257151324	2.87009415645237e-05	No	No
Q12778	FOXO1	3.56958443724503	0.0013840641862151	No	No
Q12797	ASPH	5.22044462906771	3.87900877770081e-08	No	No
Q12800	TFCP2	4.07617637440858	0.0007277770545997	No	No
Q12846	STX4	6.95982264962531	1.4251442620228601e-09	No	No
Q12849	GRSF1	5.67123735700489	0.0007876574255128	No	No
Q12851	MAP4K2	4.59670812907427	0.0005479985736212	No	No
Q12864	CDH17	3.88187182568941	3.23557001992105e-05	No	No
Q12882	DPYD	5.54163443984362	0.0002854415538467	No	No
Q12906	ILF3	3.64472408711391	3.39198192510994e-08	No	No
Q12931	TRAP1	5.54550783574903	0.0060517619717076	No	No
Q12959	DLG1	5.5451296480419	6.62236873560429e-06	No	No
Q12965	MYO1E	4.37523364624297	0.0003561088067364	No	No
Q12981	BNIP1	3.68471987755509	0.0003142276061552	No	No
Q12986	NFX1	4.41509151439961	2.66769913339035e-05	No	No
Q13017	ARHGAP5	4.36423944155557	3.4283010229575e-05	No	No
Q13042	CDC16	3.42513664141143	0.0008894564224578	No	No
Q13043	STK4	3.18716084029527	0.0009430157582967	No	No
Q13085	ACACA	7.45616802424882	1.92220140753093e-07	No	No
Q13103	SPP2	3.3631484477329	9.21285031485651e-05	No	No
Q13107	USP4	6.01571050400719	1.65532701827351e-06	No	No
Q13136	PPFIA1	5.49077763335554	7.93731001245432e-07	No	No
Q13144	EIF2B5	5.05902855463939	0.0001168760453851	No	No
Q13155	AIMP2	3.60707305199214	0.0012074108854826	No	No
Q13188	STK3	6.06646709612833	1.72954117152971e-06	No	No
Q13190	STX5	3.67494313762481	0.0002659086463273	No	No
Q13201	MMRN1	4.39959841079395	3.35678389805115e-08	No	No
Q13283	G3BP1	3.35168900898839	0.0033330906171572	No	No
Q13287	NMI	12.2897411383348	3.09360382458119e-20	No	No
Q13303	KCNAB2	3.25153727865899	0.0090276639767312	No	No
Q13308	PTK7	5.26704343396311	3.4063494948073e-05	No	No
Q13325	IFIT5	4.36687965276722	0.0001071006837076	No	No
Q13361	MFAP5	3.65843601487303	0.0007617500749757	No	No
Q13362	PPP2R5C	3.38329348735632	0.0042367378955035	No	No
Q13363	CTBP1	4.17820553418717	0.000351510392837	No	No
Q13405	MRPL49	3.89619404608696	0.0040258154136605	No	No
Q13409	DYNC1I2	4.82548411232767	1.44270117223735e-06	No	No
Q13439	GOLGA4	6.22899147912158	8.37641946278205e-05	No	No
Q13445	TMED1	4.09666390528718	1.1052481758374e-05	No	No
Q13459	MYO9B	3.85808771549298	0.0014821885365224	No	No
Q13501	SQSTM1	4.25399950702885	9.15732595829331e-06	No	No
Q13505	MTX1	4.64858579390195	6.64376834874295e-05	No	No
Q13526	PIN1	4.67103386235723	6.21974240959378e-06	No	No
Q13546	RIPK1	4.78559252362465	0.0003059803079122	No	No
Q13555	CAMK2G	4.93479010936765	4.88357933050082e-05	No	No
Q13557	CAMK2D	4.49214974675984	0.0001546252819923	No	No
Q13564	NAE1	6.56690983062136	1.36787117378342e-08	No	No
Q13617	CUL2	3.84688727025803	0.0050282871326238	No	No
Q13619	CUL4A	3.26441643807286	0.0084116252293127	No	No
Q13636	RAB31	4.64767664793399	4.03523605820476e-06	No	No
Q13643	FHL3	3.86321711081701	9.86505695154736e-06	No	No
Q13813	SPTAN1	6.09209023382045	5.27810412899842e-10	No	No
Q14108	SCARB2	4.324570562584	0.0004172984208497	No	No
Q14139	UBE4A	3.55363546688952	0.0040244391645742	No	No
Q14152	EIF3A	4.38867959868275	1.75619674823139e-06	No	No
Q14155	ARHGEF7	6.55854982325797	2.7359692888724502e-09	No	No
Q14156	EFR3A	5.56838541923303	2.72892097569404e-06	No	No
Q14166	TTLL12	5.38249471861908	9.28578146475839e-08	No	No
Q14185	DOCK1	4.22525940752019	0.0002692157940356	No	No
Q14204	DYNC1H1	3.36344562575646	0.0009333113672583	No	No
Q14232	EIF2B1	4.83958232336233	6.45649471204419e-06	No	No
Q14242	SELPLG	4.16739728304125	0.0016357741695666	No	No
Q14247	CTTN	3.69249686930545	5.83696281995175e-06	No	No
Q14258	TRIM25	3.35716048607939	0.0001710845898479	No	No
Q14289	PTK2B	5.7851959874907	2.56440276228415e-06	No	No
Q14392	LRRC32	5.82125593948212	0.0003365962430756	No	No
Q14393	GAS6	3.30328531155851	0.0041070847800221	No	No
Q14410	GK2	3.37873305884094	0.0012970202954377	No	No
Q14444	CAPRIN1	4.19836190810344	2.1847261368536e-05	No	No
Q14517	FAT1	5.389900378628	5.58273687061991e-05	No	No
Q14520	HABP2	5.70463073711542	1.78317269609191e-07	No	No
Q14558	PRPSAP1	6.87783096310355	5.87632874779238e-07	No	No
Q14571	ITPR2	7.46436722175271	5.847715882608331e-09	No	No
Q14643	ITPR1	6.08252569493288	9.86016001508408e-06	No	No
Q14667	KIAA0100	3.46704696552033	0.0031204860305117	No	No
Q14697	GANAB	3.55348885530818	2.15378880476744e-07	No	No
Q14699	RFTN1	5.58956846722693	0.0001454204605904	No	No
Q14738	PPP2R5D	4.25430073665906	0.0003916262076239	No	No
Q14746	COG2	8.6932697919406	1.9801721897983e-10	No	No
Q14766	LTBP1	3.37787162009779	3.10918768396774e-05	No	No
Q14789	GOLGB1	7.72258008390475	2.38690828993293e-08	No	No
Q14974	KPNB1	3.17852334986987	0.0092376712110932	No	No
Q14997	PSME4	4.52664684806874	0.0002682929185286	No	No
Q14BN4	SLMAP	5.35565335553308	6.72857594728687e-08	No	No
Q15018	ABRAXAS2	4.315753482845	7.23558270435557e-05	No	No
Q15025	TNIP1	4.76485498090016	0.0002282017810923	No	No
Q15027	ACAP1	3.80386043805723	0.0009396782466656	No	No
Q15031	LARS2	4.12234018083312	0.0001235831750455	No	No
Q15036	SNX17	3.97119003998064	0.0001198129661963	No	No
Q15046	KARS1	5.36244794447342	5.73199309863132e-07	No	No
Q15049	MLC1	6.23051104420118	5.808949803175491e-09	No	No
Q15075	EEA1	7.21589349688345	9.57752110389436e-10	No	No
Q15084	PDIA6	3.93470902554268	7.52126697084892e-05	No	No
Q15119	PDK2	5.04928810704562	8.36177909479486e-06	No	No
Q15120	PDK3	4.49338086907391	2.17233867420826e-06	No	No
Q15126	PMVK	3.74911388021292	0.0016368843439755	No	No
Q15147	PLCB4	3.45624675623184	0.001821853323991	No	No
Q15165	PON2	5.16604908159414	4.88631791172502e-08	No	No
Q15172	PPP2R5A	4.75215123301566	0.0003211946242891	No	No
Q15185	PTGES3	6.62975017308649	1.98499991495057e-06	No	No
Q15276	RABEP1	6.47151946287832	2.18146789342373e-05	No	No
Q15311	RALBP1	6.76666935005946	9.51783535383323e-08	No	No
Q15363	TMED2	7.50029590448008	5.87399967932598e-13	No	No
Q15386	UBE3C	3.84271972369737	0.0003304391017835	No	No
Q15388	TOMM20	3.50137397519438	0.0010677139733548	No	No
Q15389	ANGPT1	5.30809268276641	2.78847370400206e-07	No	No
Q15418	RPS6KA1	7.85766456410919	2.37909828510139e-07	No	No
Q15437	SEC23B	5.46405566370529	1.154594200592e-06	No	No
Q15477	SKIV2L	4.72244129998333	1.14105152891315e-06	No	No
Q15526	SURF1	5.28777655540748	5.41988418463907e-07	No	No
Q15642	TRIP10	3.99269125339274	1.54352453551506e-05	No	No
Q15643	TRIP11	5.66313731681341	1.73176879542843e-06	No	No
Q15645	TRIP13	3.21914594860333	0.0094199934798229	No	No
Q15738	NSDHL	4.98563132335095	2.32079209595993e-06	No	No
Q15750	TAB1	5.80708580984114	5.96291802056534e-07	No	No
Q15785	TOMM34	3.44336344831096	0.0088316236621092	No	No
Q15796	SMAD2	5.24617592805948	1.37308883224998e-06	No	No
Q15811	ITSN1	3.91978660744187	0.0006252025461077	No	No
Q15819	UBE2V2	3.50536701127632	0.0003486145639724	No	No
Q15836	VAMP3	6.11994063698551	3.60623629438383e-06	No	No
Q16134	ETFDH	4.3687069849811	0.0004127438093406	No	No
Q16186	ADRM1	6.12332380851918	0.0002105133616757	No	No
Q16363	LAMA4	5.10541414719786	1.62878891399748e-06	No	No
Q16378	PRR4	6.38237248686737	7.090075223951971e-09	No	No
Q16401	PSMD5	4.40274612877297	1.00167015787706e-06	No	No
Q16512	PKN1	5.53030301885716	1.10088418175859e-06	No	No
Q16513	PKN2	3.88681155118474	0.0015942623187697	No	No
Q16531	DDB1	3.50493130604303	0.000950842792689	No	No
Q16563	SYPL1	5.37045239991429	6.17562710362567e-07	No	No
Q16595	FXN	5.30626153520096	3.18113061168168e-07	No	No
Q16611	BAK1	5.71924628724068	3.10293504476451e-05	No	No
Q16740	CLPP	5.8744464989398	4.36386637029413e-05	No	No
Q16774	GUK1	4.20579305094413	0.0003431720370501	No	No
Q16795	NDUFA9	5.89327277216832	2.98225057268753e-06	No	No
Q16864	ATP6V1F	4.32353670094284	0.0004922022089988	No	No
Q17RC7	EXOC3L4	6.73255385523642	7.93259708208278e-10	No	No
Q2LD37	KIAA1109	4.06419735690299	0.0001533489007703	No	No
Q2PPJ7	RALGAPA2	6.03089546764328	1.85521383774987e-06	No	No
Q2PZI1	DPY19L1	4.85160706913246	1.92317506086551e-06	No	No
Q2TAA2	IAH1	4.866577521407	3.15747337157401e-06	No	No
Q2TAA5	ALG11	3.79203291107285	0.0005219136217315	No	No
Q2TAZ0	ATG2A	3.34990410564661	0.0017387109326944	No	No
Q3SXM5	HSDL1	4.49368166882621	0.0004310135077897	No	No
Q3V6T2	CCDC88A	3.40769319027396	0.0002770199665284	No	No
Q3ZCQ8	TIMM50	4.7082060409167	2.00154823246236e-07	No	No
Q460N5	PARP14	7.80988428756032	2.84855643486284e-08	No	No
Q4G0N4	NADK2	3.96856589795724	0.0005841532367043	No	No
Q4KMP7	TBC1D10B	4.09229931421979	0.0021228670086538	No	No
Q4V328	GRIPAP1	3.45324104188182	0.0001453191154696	No	No
Q53EL6	PDCD4	4.74892294359505	0.003348483723834	No	No
Q53GL0	PLEKHO1	4.3083061401365	0.000138414657445	No	No
Q53GL7	PARP10	3.88976790271687	0.0006348000116321	No	No
Q53GS7	GLE1	5.02626387068827	0.0001050049542726	No	No
Q53H12	AGK	4.17283799015505	3.93316097395989e-05	No	No
Q53HC9	EIPR1	4.63271985556975	1.07767463088723e-05	No	No
Q53QZ3	ARHGAP15	4.18445660842761	0.0003153915327679	No	No
Q562E7	WDR81	3.65416341656424	0.0016833895581078	No	No
Q567U6	CCDC93	3.72276181287296	1.45563627385188e-05	No	No
Q5BJD5	TMEM41B	3.31968161578957	0.0018393666379472	No	No
Q5BJH7	YIF1B	3.54326165719504	0.00035800854594	No	No
Q5BKT4	ALG10	3.52096859089306	0.0004242601319546	No	No
Q5EBM0	CMPK2	5.10271601512746	6.83602227660161e-05	No	No
Q5GLZ8	HERC4	3.65151606415013	0.0013390715785945	No	No
Q5H8A4	PIGG	3.557665758364	0.0023538923038871	No	No
Q5H9R7	PPP6R3	3.63606523473318	2.43134737964368e-05	No	No
Q5HYI8	RABL3	3.49193282030964	0.0006545988317952	No	No
Q5JRA6	MIA3	6.43519722844406	2.38426396569667e-07	No	No
Q5JRX3	PITRM1	6.12309209257692	2.94334095902393e-07	No	No
Q5JSL3	DOCK11	6.23183534922933	1.69260521648992e-08	No	No
Q5JTV8	TOR1AIP1	4.93008419251879	0.0001147646887629	No	No
Q5JTZ9	AARS2	3.42513596644381	0.0010185623339394	No	No
Q5K4L6	SLC27A3	4.31722713866085	0.0001272231306407	No	No
Q5K651	SAMD9	4.4939561739033	7.80528018697231e-06	No	No
Q5M775	SPECC1	6.91976932784307	8.07104446105468e-09	No	No
Q5MNZ6	WDR45B	7.16491165365673	1.29770270400771e-07	No	No
Q5MNZ9	WIPI1	3.27618799250749	0.0013192203922165	No	No
Q5NDL2	EOGT	3.30834581105924	0.0009970516885345	No	No
Q5R3I4	TTC38	4.89161051131239	0.0019867232436055	No	No
Q5SGD2	PPM1L	4.24715478122185	2.95342045547018e-05	No	No
Q5SW79	CEP170	6.11012197157498	4.0703864664462e-08	No	No
Q5SZK8	FREM2	5.0752616980513	1.22343411832513e-06	No	No
Q5T0F9	CC2D1B	4.85019697675166	1.39260621059944e-07	No	No
Q5T0N5	FNBP1L	5.96782670627021	3.89699238390283e-06	No	No
Q5T1C6	THEM4	3.63078995306047	0.0002510672169581	No	No
Q5T1M5	FKBP15	4.09834700071497	0.0001520109423235	No	No
Q5T2E6	ARMH3	7.56674959088159	1.97188193339404e-09	No	No
Q5T2T1	MPP7	6.95033466342744	9.74879919215068e-06	No	No
Q5T3F8	TMEM63B	4.39699015079145	0.0001613696936231	No	No
Q5T440	IBA57	3.40961429716832	0.0005364023975722	No	No
Q5T4S7	UBR4	4.77299921955596	3.2715340367864e-06	No	No
Q5TC12	ATPAF1	3.6431751928856	0.0002584035461661	No	No
Q5TCZ1	SH3PXD2A	4.67111690098455	4.14944314518668e-06	No	No
Q5TEC6	H3-2	5.62467035529625	1.4515018157171901e-09	No	No
Q5UE93	PIK3R6	4.08617752153713	0.0005064997705813	No	No
Q5VIR6	VPS53	5.01972308637595	6.19801754722961e-07	No	No
Q5VST6	ABHD17B	3.18332495299475	0.001002025360286	No	No
Q5VT25	CDC42BPA	3.7302718494279	0.0005336088200157	No	No
Q5VW32	BROX	4.29387890176598	5.10795306420105e-05	No	No
Q5VW36	FOCAD	4.35598248986903	4.24600906485168e-05	No	No
Q5VY43	PEAR1	4.94331577653084	0.0002796253311127	No	No
Q5VYK3	ECPAS	3.75757104718872	0.0011658321430239	No	No
Q5VZ89	DENND4C	5.70339488651421	2.6467081874334e-05	No	No
Q5VZK9	CARMIL1	7.38187496027727	1.6891040185350798e-11	No	No
Q5W111	SPRYD7	3.5731220385277	0.000487865041129	No	No
Q5XKP0	MICOS13	3.58560860523798	0.0006133663170697	No	No
Q5XPI4	RNF123	3.65992052512753	0.0020490546394166	No	No
Q63HN8	RNF213	6.95535458473614	2.98869618451707e-09	No	No
Q63ZY3	KANK2	4.06276287194945	8.07331862683017e-05	No	No
Q641Q2	WASHC2A	5.46220227489413	2.270146365655e-06	No	No
Q658P3	STEAP3	5.04920076942493	5.26034209007729e-05	No	No
Q658Y4	FAM91A1	5.56960024517352	2.05770544419461e-06	No	No
Q66K14	TBC1D9B	5.19279178160583	4.79447839203435e-07	No	No
Q676U5	ATG16L1	4.70239904517335	0.0007077341871582	No	No
Q68D51	DENND2C	4.19118920941798	0.0007037626630117	No	No
Q68D91	MBLAC2	5.21071092773918	2.03068436409567e-06	No	No
Q68EM7	ARHGAP17	6.71904653703231	1.11263643628233e-05	No	No
Q6BDS2	UHRF1BP1	5.25627045668603	7.96920834966819e-05	No	No
Q6DN14	MCTP1	3.5673276952854	0.0002474745616877	No	No
Q6GMV2	SMYD5	4.49133583030639	0.0005637464925497	No	No
Q6GYQ0	RALGAPA1	5.97105789032315	3.68058846020375e-07	No	No
Q6IQ22	RAB12	4.11121921923314	0.0001281069062912	No	No
Q6NUK1	SLC25A24	6.30280477798222	1.39499473572197e-08	No	No
Q6NVY1	HIBCH	5.842274076027	5.76991615373898e-08	No	No
Q6NXT6	TAPT1	4.00881190818069	0.0003058860345316	No	No
Q6P1N0	CC2D1A	3.4326843034455	0.0007389717922484	No	No
Q6P2E9	EDC4	7.06849134132282	9.531413627071311e-09	No	No
Q6P3X3	TTC27	4.91394118955477	2.79507588814392e-07	No	No
Q6P499	NIPAL3	3.32353322356102	0.0002723702183269	No	No
Q6P4F2	FDX2	3.61994097224	0.0009420912285257	No	No
Q6PCB0	VWA1	3.52698930767515	0.0005676064589616	No	No
Q6PCE3	PGM2L1	3.21716717532694	0.003677917971317	No	No
Q6PD74	AAGAB	4.0523122773382	7.1656851719843e-06	No	No
Q6PGP7	TTC37	5.12965904506562	2.89365914082673e-06	No	No
Q6PI48	DARS2	6.35773427178465	2.3443438650818602e-09	No	No
Q6PIU2	NCEH1	4.16821832671177	0.0035535616690351	No	No
Q6PKG0	LARP1	4.72209723449019	1.3471029932906e-06	No	No
Q6Q0C0	TRAF7	4.67201043037899	0.0006237224337159	No	No
Q6UB35	MTHFD1L	3.61285610804056	0.0001590385440757	No	No
Q6ULP2	AFTPH	3.47414986802596	0.0017460672626056	No	No
Q6UVK1	CSPG4	5.07397796084303	5.87402256114608e-08	No	No
Q6UW63	POGLUT2	3.561598442057	0.0074373713687929	No	No
Q6UWE0	LRSAM1	4.41580758907947	0.0014359537469269	No	No
Q6UXD5	SEZ6L2	4.95772873558717	0.001326062171165	No	No
Q6UXV4	APOOL	3.28104699399024	0.0011815973566716	No	No
Q6VN20	RANBP10	8.26449723075556	3.33835418358309e-05	No	No
Q6VY07	PACS1	3.1710660895667	0.0094798944510046	No	No
Q6WCQ1	MPRIP	6.0539580190763	1.00349849929103e-07	No	No
Q6XYB7	LBX2	3.69361524311925	5.4364520874475e-05	No	No
Q6YN16	HSDL2	4.37721614257987	0.0001261520428538	No	No
Q6ZMI0	PPP1R21	5.03198183840851	5.62293469885726e-06	No	No
Q6ZRP7	QSOX2	3.78336862008753	7.1514984624953e-05	No	No
Q6ZRY4	RBPMS2	4.86540342020706	6.49885362296224e-05	No	No
Q6ZS11	RINL	3.78141017686299	0.0004938687782152	No	No
Q6ZSZ5	ARHGEF18	4.81087856768139	0.0026818885896002	No	No
Q6ZU35	CRACD	3.678174150098	0.0001891432635801	No	No
Q709C8	VPS13C	7.05234986567921	3.06063469700127e-06	No	No
Q70IA8	MOB3C	3.38732872960822	0.0004028957212943	No	No
Q70UQ0	IKBIP	5.17907101664137	7.24041100838905e-07	No	No
Q71RG4	TMUB2	4.86585459754946	0.0001018377422355	No	No
Q71U36	TUBA1A	4.74465839427097	8.97613327218126e-08	No	No
Q7KZI7	MARK2	4.76709791155634	0.0011217497055238	No	No
Q7KZN9	COX15	7.75433245844833	1.30292123037508e-07	No	No
Q7L1W4	LRRC8D	6.39411965691124	2.98940652246165e-05	No	No
Q7L2H7	EIF3M	5.82252952893324	1.92714519004128e-07	No	No
Q7L4E1	MIGA2	7.32548324889558	2.23533326025145e-09	No	No
Q7L523	RRAGA	3.94597666257626	9.33910788420737e-05	No	No
Q7L5N1	COPS6	3.74761249391497	5.56505313116301e-05	No	No
Q7LFX5	CHST15	3.17833361382902	0.0019709254719498	No	No
Q7LGA3	HS2ST1	3.60794600274384	0.0003982146624253	No	No
Q7RTP6	MICAL3	4.23730493292369	4.70577935761785e-05	No	No
Q7Z2K6	ERMP1	7.0505492838317	1.04332586052092e-07	No	No
Q7Z2Z2	EFL1	4.54915611438922	1.3373551411146e-06	No	No
Q7Z392	TRAPPC11	4.51248561922425	0.0001514712535379	No	No
Q7Z3C6	ATG9A	5.56602879562975	4.22017040381492e-08	No	No
Q7Z3D6	DGLUCY	3.56203636636868	0.0012906145767015	No	No
Q7Z3J2	VPS35L	4.22209440875543	0.0002555957407745	No	No
Q7Z3V4	UBE3B	3.67389235156694	0.0004682150519627	No	No
Q7Z401	DENND4A	5.39207613757942	1.22743179861028e-06	No	No
Q7Z460	CLASP1	5.76254864835552	9.58359571568687e-07	No	No
Q7Z478	DHX29	5.89933396540501	6.00941557432118e-07	No	No
Q7Z569	BRAP	3.65239374531373	0.0005042647847869	No	No
Q7Z5G4	GOLGA7	6.16161527542135	8.08344351004171e-09	No	No
Q7Z6B0	CCDC91	4.12228858613164	0.0009596903074538	No	No
Q7Z7E8	UBE2Q1	4.19331265337801	4.49947869032109e-05	No	No
Q86SR1	GALNT10	4.05144084387768	0.0007990233308597	No	No
Q86TB9	PATL1	3.74360941514683	0.0020789500236345	No	No
Q86TV6	TTC7B	5.51146299530988	2.71819028850517e-05	No	No
Q86UF1	TSPAN33	5.19548502994062	2.3874465825917e-07	No	No
Q86UL3	GPAT4	5.25703217684626	0.0001626095973559	No	No
Q86UP2	KTN1	5.8246682434025	1.88656418182374e-06	No	No
