Protein_Group	Genes	SAX_62001_B_vs_RAW_62001_B_logFC	SAX_62001_B_vs_RAW_62001_B_pval	Removed?	Contaminant?
P08579	SNRPB2	2.90492944346235	0.0017285964295002	No	No
P08590	MYL3	9.10353726637032	2.68565374427766e-15	No	No
P08621	SNRNP70	2.93477219459413	0.0045002650934423	No	No
P08631	HCK	7.40563148809657	1.2653678898333302e-09	No	No
P08648	ITGA5	6.7643124150746	3.4867518574487204e-09	No	No
P08708	RPS17	2.95641457964157	0.006642419478001	No	No
P08709	F7	4.72362121954931	6.508465426370531e-09	No	No
P08754	GNAI3	7.18884403240099	2.0967878685344e-14	No	No
P08758	ANXA5	8.64220884532248	7.566496831474631e-10	No	No
P08865	RPSA	4.51453944416425	1.99088895393172e-06	No	No
P08887	IL6R	7.05265991992013	1.51743567451388e-10	No	No
P09104	ENO2	6.36245650796496	8.60290238213772e-06	No	No
P09237	MMP7	2.83754091592166	0.004783373397803	No	No
P09417	QDPR	3.78869722544976	0.0028731958320117	No	No
P09429	HMGB1	8.90096088987442	2.1991261325135e-15	No	No
P09466	PAEP	10.8551189993884	1.6044482104396801e-15	No	No
P09486	SPARC	3.47837303772508	1.38594616026917e-05	No	No
P09493	TPM1	2.57887592599019	0.0010328079898905	No	No
P09496	CLTA	6.7992285201782	6.47235869337922e-07	No	No
P09497	CLTB	6.0519926578507	1.89194389364669e-07	No	No
P09525	ANXA4	4.17978006037914	0.0001095268599923	No	No
P09543	CNP	7.26318318210054	1.88982485475905e-11	No	No
P09603	CSF1	5.03985390987095	6.41291767312177e-05	No	No
P09619	PDGFRB	5.89698206209298	6.56557957372789e-08	No	No
P09651	HNRNPA1	3.9345058897277	0.0054277962569259	No	No
P09669	COX6C	6.43339835996493	7.94238876500409e-09	No	No
P09769	FGR	4.17085243229114	0.0061055888393817	No	No
P09871	C1S	4.40576233651496	5.2377948232284e-06	No	No
P09912	IFI6	5.64935616634271	1.39971962129316e-07	No	No
P09958	FURIN	4.36822055789021	0.000228873973922	No	No
P0C0L4	C4A	3.51804460081764	5.2669051028449e-07	No	No
P0C0L5	C4B	3.40943232987465	7.0312538065475e-08	No	No
P0C0S5;Q71UI9	H2AZ1;H2AZ2	4.13096904019035	6.86488814950423e-06	No	No
P0C7P3	SLFN14	2.83215023840753	0.0027110713764978	No	No
P0DJD8	PGA3	9.56086335079139	1.1139139424929301e-17	No	No
P0DN76;Q01081	U2AF1;U2AF1L5	2.9782337682491	0.0037135329921759	No	No
P0DN79;P35520	CBS;CBSL	5.68563399660676	1.34167139056655e-06	No	No
P0DP23;P0DP24;P0DP25	CALM1;CALM2;CALM3	3.88816427958049	3.97613178431776e-05	No	No
P10114	RAP2A	2.3086702443319	0.0068946120954958	No	No
P10124	SRGN	2.52602423375404	0.001878525753251	No	No
P10155	RO60	7.1827558426617	1.41787569979361e-12	No	No
P10253	GAA	2.65410619599431	0.0035232565802838	No	No
P10301	RRAS	7.94904124861216	1.25911388715726e-13	No	No
P10451	SPP1	4.03182429142786	3.88574768961611e-05	No	No
P10515	DLAT	7.06205999730564	2.71926425376391e-10	No	No
P10606	COX5B	7.57125419389708	3.84334550094644e-12	No	No
P10620	MGST1	4.48094595010533	0.006446792347024	No	No
P10644	PRKAR1A	8.05784060158742	3.79350995398662e-13	No	No
P10645	CHGA	3.1736991603221	0.0001191881754256	No	No
P10720	PF4V1	8.31967567074006	1.50189361249555e-13	No	No
P10809	HSPD1	4.00539012259373	5.90998276057398e-05	No	No
P10909	CLU	1.47086930520354	0.0068427345726683	No	No
P10915	HAPLN1	7.34394786495164	8.070610141150619e-11	No	No
P11021	HSPA5	4.027569192573	2.3633964433545798e-12	No	No
P11047	LAMC1	4.90859952543376	3.57740493511519e-10	No	No
P11049	CD37	7.30721362214364	1.5078550770155501e-10	No	No
P11142	HSPA8	1.99595271821816	0.0010224647508105	No	No
P11150	LIPC	3.30350061971324	0.009278443246618	No	No
P11169	SLC2A3	9.31983207353798	9.58241442129837e-18	No	No
P11171	EPB41	3.17434783217145	0.0008084197265111	No	No
P11177	PDHB	5.46458179040472	1.76391943264139e-06	No	No
P11233	RALA	8.9722931916832	5.8013437251728894e-18	No	No
P11234	RALB	8.03343754494088	2.21941394268832e-07	No	No
P11310	ACADM	7.2288944351468	1.4167495339351001e-11	No	No
P11362	FGFR1	5.67193184622641	5.38447678727631e-06	No	No
P11387	TOP1	8.52834742564987	9.56540857756673e-11	No	No
P11441	UBL4A	3.59118652834842	0.0003063309696668	No	No
P11908	PRPS2	4.02042803843568	0.0022780424783803	No	No
P12004	PCNA	6.60067850421578	2.0904354260736803e-09	No	No
P12081	HARS1	5.29446010582141	5.12063710378633e-05	No	No
P12107	COL11A1	2.3450968966261	0.0065825680241989	No	No
P12110	COL6A2	2.93020402919615	0.0039984679492279	No	No
P12236	SLC25A6	6.14490019619555	1.89464234434054e-09	No	No
P12259	F5	3.69089294031771	5.081708495222e-09	No	No
P12268	IMPDH2	6.20597156216824	4.31865716382892e-07	No	No
P12273	PIP	2.20649882826509	0.0089278174270067	No	No
P12277	CKB	5.40198405073261	5.36688938763385e-06	No	No
P12429	ANXA3	6.00706115745217	3.22664417203231e-05	No	No
P12644	BMP4	9.47693578563445	2.52786814355618e-18	No	No
P12814	ACTN1	6.36290827314316	1.92461974852503e-06	No	No
P12829	MYL4	4.04551211212993	0.0001031471568747	No	No
P12830	CDH1	4.94725837396071	8.06838241345424e-10	No	No
P12882	MYH1	4.12230940297506	2.53662977629206e-06	No	No
P12883	MYH7	4.82563974960062	1.84027842328626e-06	No	No
P12931	SRC	9.18128550961897	1.8002427267105499e-22	No	No
P12956	XRCC6	10.3380664520463	1.02276899450419e-12	No	No
P13010	XRCC5	3.86759565680468	0.0005952513569475	No	No
P13073	COX4I1	7.6601395668637	1.26864057971291e-10	No	No
P13224	GP1BB	2.75969634534648	0.00129014762128	No	No
P13284	IFI30	3.79481296779536	0.0001653958230462	No	No
P13521	SCG2	6.46212548576248	2.96004719116012e-08	No	No
P13591	NCAM1	5.08108746273794	1.30986355241569e-07	No	No
P13612	ITGA4	6.57159674122662	1.68063968023169e-10	No	No
P13667	PDIA4	4.58859697325754	1.34560941586775e-08	No	No
P13674	P4HA1	11.0725811193526	4.17454516966416e-18	No	No
P13727	PRG2	3.78418903749364	0.0007940387974448	No	No
P13796	LCP1	2.34568928318163	1.88201687237303e-05	No	No
P13797	PLS3	5.9726778365721	2.41626149938936e-05	No	No
P13798	APEH	5.96035102509805	4.45729766291502e-10	No	No
P13804	ETFA	8.16464247253505	4.78886222329071e-15	No	No
P13805	TNNT1	7.10585464378224	7.79759554637166e-11	No	No
P13807	GYS1	4.13012571616831	0.0002645816571255	No	No
P13861	PRKAR2A	9.88731907974184	2.99458620414205e-14	No	No
P13942	COL11A2	6.42955713065013	2.28903268670636e-09	No	No
P14174	MIF	6.79627462449421	2.70509794854124e-08	No	No
P14314	PRKCSH	5.00379665770335	5.89480777273946e-07	No	No
P14317	HCLS1	9.47543295478373	2.1360103258659101e-10	No	No
P14384	CPM	5.6283736945497	0.0005809390030468	No	No
P14406	COX7A2	7.27962431427712	4.43898821208093e-12	No	No
P14543	NID1	5.19745248340029	1.88811680762603e-13	No	No
P14625	HSP90B1	4.58373700697955	3.17493285872915e-08	No	No
P14770	GP9	10.3945585238661	1.14268360648198e-16	No	No
P14778	IL1R1	4.82459574530907	1.29644897436345e-05	No	No
P14866	HNRNPL	4.22333064057571	0.0022043002915859	No	No
P14868	DARS1	7.66512964061898	5.69141713065433e-09	No	No
P14927	UQCRB	4.41429537023014	0.00126587091445	No	No
P15170	GSPT1	8.62740967706979	7.38860602140275e-16	No	No
P15260	IFNGR1	3.48555366093277	0.0006981255983976	No	No
P15289	ARSA	3.37508515392168	0.001549786265449	No	No
P15374	UCHL3	8.83261692709563	6.12602643619107e-17	No	No
P15586	GNS	5.52103110651165	2.84804627172584e-08	No	No
P15692	VEGFA	4.88552392237369	6.45614161084512e-08	No	No
P15880	RPS2	7.12616751966327	6.261859634182181e-09	No	No
P15941	MUC1	8.50720110633972	3.69571472364467e-12	No	No
P16070	CD44	2.876895315345	2.88692182078451e-06	No	No
P16150	SPN	4.29090703525723	5.24686001384833e-07	No	No
P16157	ANK1	3.40917598265394	0.0094012559164273	No	No
P16219	ACADS	3.74475005479918	0.0005728733527712	No	No
P16234	PDGFRA	9.45056328758371	7.21645166413453e-15	No	No
P16278	GLB1	7.58193136243079	3.64059518716277e-11	No	No
P16298	PPP3CB	8.79996944342964	1.01830689751067e-16	No	No
P16401	H1-5	4.87569450156353	0.0015793521985825	No	No
P16435	POR	9.45651812881312	3.11804284961864e-13	No	No
P16591	FER	2.30101656608031	0.0081670081975259	No	No
P16615	ATP2A2	8.6851362743056	1.4207268556482301e-10	No	No
P16671	CD36	2.40538124343093	0.002746667910289	No	No
P16870	CPE	7.72825741434752	1.7246421750681301e-09	No	No
P16871	IL7R	10.7869151783911	4.68537537572688e-18	No	No
P16885	PLCG2	6.19231244159991	1.94762927101657e-06	No	No
P16989	YBX3	3.21578306995064	0.0021239977373344	No	No
P17050	NAGA	5.76790396819993	3.57479544269117e-08	No	No
P17096	HMGA1	4.44363907626117	0.0001906700937316	No	No
P17612	PRKACA	6.6588496986381	6.96060086830131e-09	No	No
P17655	CAPN2	5.34028514744865	4.55778680667748e-05	No	No
P17844	DDX5	4.69533014476962	0.00034166713562	No	No
P17980	PSMC3	9.80820846168161	3.04640630665764e-16	No	No
P17987	TCP1	6.7835864658224	3.07314580681551e-12	No	No
P18031	PTPN1	6.56005017606988	7.06898697013128e-06	No	No
P18054	ALOX12	7.3381782992208	7.068246996973671e-15	No	No
P18075	BMP7	4.99873050070769	3.32594874929628e-07	No	No
P18077	RPL35A	4.51015557557191	0.0025777583068425	No	No
P18084	ITGB5	7.48354661719199	1.1373895594674699e-12	No	No
P18085	ARF4	2.67131071585403	0.0027687351251813	No	No
P18124	RPL7	4.64149977094359	0.0002074009460999	No	No
P18428	LBP	2.39146902365773	0.0001577384074952	No	No
P18433	PTPRA	6.29187953028897	1.1030570374306302e-09	No	No
P18621	RPL17	6.16886060507206	4.30988681029974e-07	No	No
P18827	SDC1	3.51673044150013	5.54029140713553e-05	No	No
P18859	ATP5PF	5.66606413264815	1.63561098524697e-08	No	No
P18887	XRCC1	3.68650604734994	0.0004047183109917	No	No
P19086	GNAZ	6.84002369922707	2.17305151475615e-06	No	No
P19237	TNNI1	2.90728557183681	0.0005737535880579	No	No
P19338	NCL	6.24398427086016	1.32380603422105e-07	No	No
P19367	HK1	8.36635264192784	2.09390357244784e-13	No	No
P19397	CD53	8.78664628675569	1.7820988392992699e-12	No	No
P19404	NDUFV2	5.88654714488172	5.94665188669319e-06	No	No
P19474	TRIM21	3.53753686190237	0.0002338509721014	No	No
P19526	FUT1	3.11908003938585	0.0084182700538803	No	No
P19634	SLC9A1	5.89655789014178	4.2465827658169e-10	No	No
P19823	ITIH2	3.9385749902623	2.09521005064964e-12	No	No
P19827	ITIH1	4.23494302056192	6.48062891875804e-11	No	No
P19835	CEL	5.38084616237844	6.49674213043792e-07	No	No
P19838	NFKB1	6.55214732416282	8.1789727994968e-08	No	No
P19883	FST	11.0846332568232	7.790645464234031e-20	No	No
P20036	HLA-DPA1	5.98576474372276	5.77859210869519e-08	No	No
P20042	EIF2S2	5.19390900912486	0.000570243298323	No	No
P20142	PGC	6.40765793412242	5.692105947024011e-09	No	No
P20160	AZU1	10.0160136042466	9.309945668139031e-14	No	No
P20290	BTF3	6.38404446703157	8.01719413356556e-05	No	No
P20338	RAB4A	5.96677491050964	1.21543050270372e-08	No	No
P20339	RAB5A	6.33672264098633	7.04198497657158e-05	No	No
P20340	RAB6A	2.98271601956274	0.0029130677005497	No	No
P20618	PSMB1	4.29997814927365	3.34728674004275e-08	No	No
P20645	M6PR	6.30398521724365	6.84394266292871e-09	No	No
P20674	COX5A	8.07571272669469	1.35252231461136e-09	No	No
P20701	ITGAL	6.54241824795788	7.439419548211541e-09	No	No
P20774	OGN	2.17560004208507	0.0069748378845978	No	No
P20807	CAPN3	6.13366463963669	3.29035258323619e-08	No	No
P20810	CAST	3.66707418699979	2.37733417270334e-05	No	No
P20851	C4BPB	3.58578206286989	1.12619232027469e-05	No	No
P20908	COL5A1	8.44433364771377	3.66021912785299e-12	No	No
P20962	PTMS	7.24406728815662	8.146871814185359e-11	No	No
P20963	CD247	3.04170945687537	0.0028842615885516	No	No
P21283	ATP6V1C1	3.20102604221058	0.0069126140290528	No	No
P21333	FLNA	4.26097726433366	5.51893533794396e-07	No	No
P21583	KITLG	4.00364629734099	0.0006120883797809	No	No
P21731	TBXA2R	4.38751471687039	0.0001310816371963	No	No
P21796	VDAC1	8.63537582075746	2.29358058510595e-14	No	No
P21802	FGFR2	11.1858976115309	3.8170283370848195e-11	No	No
P21815	IBSP	3.11415289925811	0.0004517142728293	No	No
P21817	RYR1	4.13832548239152	5.9083021984397e-06	No	No
P21964	COMT	5.63233000023335	3.11943599824911e-07	No	No
P21980	TGM2	6.3425216638675	2.44679777979692e-08	No	No
P22003	BMP5	3.48308759805436	0.0020952719489493	No	No
P22059	OSBP	7.28454924359102	3.7637975262370096e-11	No	No
P22087	FBL	5.24236241944561	0.0002329083266894	No	No
P22102	GART	5.55032963205717	2.60182992676893e-07	No	No
P22105	TNXB	2.55758330536721	6.61011337812937e-05	No	No
P22223	CDH3	10.9416367655052	6.65107679952675e-13	No	No
P22234	PAICS	9.1229587952781	3.99162156896141e-17	No	No
P22303	ACHE	4.03222262452257	0.0016529743470843	No	No
P22304	IDS	6.32180781143954	2.95866386852344e-06	No	No
P22307	SCP2	3.3812916780885	0.0007247500381673	No	No
P22455	FGFR4	5.81908703353059	1.10866142993329e-05	No	No
P22466	GAL	4.4012696910486	1.30813043791402e-05	No	No
P22607	FGFR3	5.8643480876999	6.3300855869156e-06	No	No
P22626	HNRNPA2B1	5.58083356956844	0.0007151050012198	No	No
P22670	RFX1	6.98780278838879	5.58052016378523e-12	No	No
P22694	PRKACB	7.28989275241116	4.22402941559795e-07	No	No
P22695	UQCRC2	8.7661648517761	7.70638189535136e-16	No	No
P22748	CA4	4.61675539324184	0.0002147240977588	No	No
P22792	CPN2	2.77273963533973	2.24547670607257e-07	No	No
P22830	FECH	3.98662589336645	7.41167769038357e-05	No	No
P22891	PROZ	5.24230128514931	2.70403100042921e-05	No	No
P23142	FBLN1	4.59414842037227	2.22280836482924e-11	No	No
P23219	PTGS1	8.2571479819026	6.36199989299066e-10	No	No
P23229	ITGA6	4.82690223434246	8.17956767510989e-08	No	No
P23246	SFPQ	7.03019853893568	3.69696545959256e-07	No	No
P23258	TUBG1	4.09887436704811	0.0001109119963522	No	No
P23327	HRC	6.88308430590137	8.86697050837061e-10	No	No
P23368	ME2	2.72850278462014	0.0026864913466017	No	No
P23396	RPS3	8.72551515974806	1.76420299055216e-12	No	No
P23435	CBLN1	3.42039306569548	0.0005916396695658	No	No
P23458	JAK1	3.95306592394914	0.0006629725872933	No	No
P23470	PTPRG	3.25822726950449	1.03770101844864e-05	No	No
P23471	PTPRZ1	4.72469659095147	2.29800549045588e-05	No	No
P24043	LAMA2	4.1292001096226	6.01879145993298e-06	No	No
P24158	PRTN3	3.17831778372539	0.0057969738276285	No	No
P24534	EEF1B2	4.0712351306091	4.95975810004591e-05	No	No
P24539	ATP5PB	7.97726522361624	1.19899145106876e-06	No	No
P24557	TBXAS1	8.16563207313783	1.14612260389701e-08	No	No
P24752	ACAT1	3.66055759172172	0.0026875297714685	No	No
P24821	TNC	3.69597201136884	4.97026772396756e-06	No	No
P24844	MYL9	5.38242455806711	9.963064618366379e-11	No	No
P24855	DNASE1	9.38617171448829	2.55870976334482e-14	No	No
P25391	LAMA1	9.69614375449091	3.97286758760738e-15	No	No
P25685	DNAJB1	5.34231637469591	5.17986332679561e-06	No	No
P25705	ATP5F1A	5.39047861941076	5.70303991173e-07	No	No
P25786	PSMA1	4.49494118042849	4.59358972021394e-07	No	No
P25787	PSMA2	4.32628018378456	6.04476772648677e-07	No	No
P25788	PSMA3	4.16802326229189	4.67343869687328e-07	No	No
P25789	PSMA4	3.78035111940019	2.71497820527454e-06	No	No
P25940	COL5A3	4.66889644771369	2.69754335016527e-06	No	No
P26022	PTX3	4.97745672085266	8.31506535201627e-07	No	No
P26196	DDX6	8.14706347141508	2.13241507215095e-06	No	No
P26232	CTNNA2	4.67397219734151	5.13498177070827e-07	No	No
P26368	U2AF2	5.31227093967458	2.07396351961119e-06	No	No
P26373	RPL13	5.17335231133316	0.0005985343963049	No	No
P26440	IVD	8.73045973247081	7.7401532288412e-08	No	No
P26583	HMGB2	9.42503286020068	1.9551222559381e-14	No	No
P26599	PTBP1	9.24874682124004	2.19635019628471e-12	No	No
P26640	VARS1	5.83521776865597	5.5863323731763e-08	No	No
P26641	EEF1G	2.95541140771713	0.0002948251217522	No	No
P27105	STOM	3.92873906424193	0.006037467473755	No	No
P27169	PON1	3.07832014520586	5.99040606222991e-10	No	No
P27338	MAOB	7.5042460266081	7.91606287342315e-16	No	No
P27348	YWHAQ	2.99469431313272	0.0005925207404546	No	No
P27449	ATP6V0C	7.38666532586145	3.76035414559097e-10	No	No
P27482	CALML3	3.47682941904851	0.000265783597911	No	No
P27695	APEX1	3.54915046840665	0.0026583524352436	No	No
P27701	CD82	8.13390071970134	9.580577476510522e-09	No	No
P27708	CAD	6.06521593972892	8.80820528530758e-10	No	No
P27797	CALR	5.01869409272707	3.93799407524395e-09	No	No
P27816	MAP4	8.56078839670011	4.29654755567683e-11	No	No
P27824	CANX	5.43417928848114	1.1092754021224e-08	No	No
P28062	PSMB8	3.81337695852972	0.0003390954994985	No	No
P28065	PSMB9	4.50493038863948	2.92153238858147e-10	No	No
P28066	PSMA5	4.38573401212284	3.77993928826481e-11	No	No
P28070	PSMB4	3.66365052243537	0.0033073035367986	No	No
P28074	PSMB5	3.40396236490576	0.0001668839775361	No	No
P28289	TMOD1	4.02667289009126	7.41130021906478e-05	No	No
P28331	NDUFS1	5.20638331034907	6.97859126927625e-05	No	No
P28482	MAPK1	3.21517341191819	0.0012207259839315	No	No
P28845	HSD11B1	7.59134506361293	3.89787792268467e-10	No	No
P28907	CD38	4.90647852338414	8.97593116522621e-06	No	No
P29120	PCSK1	4.87241188652752	7.35416369263806e-05	No	No
P29122	PCSK6	4.23216682495794	5.05875015212163e-06	No	No
P29144	TPP2	10.7355454832939	4.48212755021435e-16	No	No
P29218	IMPA1	3.73691049826845	0.0001031308017812	No	No
P29279	CCN2	6.79103350086195	3.2670468376894e-09	No	No
P29350	PTPN6	7.35052110216031	2.9391779390310996e-12	No	No
P29373	CRABP2	5.64003591857648	4.18974329423351e-07	No	No
P29692	EEF1D	5.39319362452049	2.75803508531062e-06	No	No
P29965	CD40LG	2.82588005716934	0.0079203184629541	No	No
P29972	AQP1	4.12382492586586	4.80113997883538e-06	No	No
P29992	GNA11	3.50062235426762	0.0007098076975484	No	No
P30038	ALDH4A1	5.49963190758303	3.33800656409518e-06	No	No
P30040	ERP29	7.82669732336121	4.72303686187701e-15	No	No
P30050	RPL12	7.87968263701975	5.3539149204677697e-11	No	No
P30084	ECHS1	7.2448614405075	2.42299605067572e-13	No	No
P30085	CMPK1	7.11113087593862	9.05510903414714e-06	No	No
P30101	PDIA3	3.82961702103114	0.0002057910661217	No	No
P30153	PPP2R1A	4.03256038340368	0.0041496960099925	No	No
P30405	PPIF	5.95524861495763	1.85117669864177e-10	No	No
P30419	NMT1	5.4531019576388	8.75165639906542e-06	No	No
P30622	CLIP1	5.00321407913545	6.21029442733633e-06	No	No
P30825	SLC7A1	2.76276130071514	0.0043499311340737	No	No
P30990	NTS	8.59235867541792	5.01046996930911e-13	No	No
P31151	S100A7	7.49689032098315	1.26731127164384e-10	No	No
P31323	PRKAR2B	8.75335930637393	1.7076988008138598e-11	No	No
P31327	CPS1	4.44892841753658	0.0003653624847553	No	No
P31431	SDC4	5.60468338575934	1.98414279189139e-07	No	No
P31689	DNAJA1	4.66793510291391	0.0003676374509873	No	No
P31749	AKT1	3.2865346757878	0.0064757864432081	No	No
P31751	AKT2	5.03904402201539	0.000173830683541	No	No
P31930	UQCRC1	8.31634484910138	3.1057746293507597e-13	No	No
P31946	YWHAB	3.8380160166414	4.31130835425888e-07	No	No
P31947	SFN	5.63514663640517	1.78678769755777e-07	No	No
P32121	ARRB2	2.75101859164218	0.0047613186258444	No	No
P32320	CDA	5.74886624110863	1.01869904789404e-09	No	No
P32322	PYCR1	7.25495248215222	2.27448544613474e-08	No	No
P32969	RPL9P9	6.96153778102886	1.59081588579502e-10	No	No
P33176	KIF5B	6.66231126699433	5.02292098036785e-10	No	No
P33241	LSP1	8.57586729362013	5.04511672479801e-13	No	No
P33991	MCM4	3.37057931507933	0.0099527699179649	No	No
P33992	MCM5	5.58164173765183	3.23726317245034e-07	No	No
P34896	SHMT1	3.19386765940636	0.002637828168325	No	No
P34897	SHMT2	7.56950694236116	1.50536705515668e-08	No	No
P34931	HSPA1L	2.18646343843261	0.0089676251331017	No	No
P34932	HSPA4	4.1337831894268	0.0032856394149544	No	No
P35030	PRSS3	3.60007848188852	0.0011264227494448	No	No
P35052	GPC1	7.53626626516472	7.97502454105266e-07	No	No
P35219	CA8	5.00518190952537	6.18355031485529e-06	No	No
P35221	CTNNA1	8.01049298772037	3.37800678198437e-10	No	No
P35232	PHB	6.86178605934737	2.3011131085128197e-11	No	No
P35241	RDX	6.97065108839798	1.21315063831565e-08	No	No
P35244	RPA3	8.19568381157794	3.3371183169724197e-13	No	No
P35268	RPL22	7.04496621771128	6.35427588681013e-11	No	No
P35270	SPR	4.4460860063626	5.19245467145125e-05	No	No
P35442	THBS2	4.09992609692819	0.0011202496348598	No	No
P35443	THBS4	5.01154093626264	4.05112538346362e-07	No	No
P35579	MYH9	5.46401726484799	1.04443291219804e-13	No	No
P35611	ADD1	3.86473677978232	0.0002589288072253	No	No
P35612	ADD2	5.0506080120672	5.09204979134224e-07	No	No
P35658	NUP214	4.64363312831682	0.0006326886698001	No	No
P35916	FLT4	3.93513953042485	0.000355074711114	No	No
P35998	PSMC2	10.367464534516	1.60290039425352e-20	No	No
P36404	ARL2	4.40367389686513	6.51727564786834e-06	No	No
P36507	MAP2K2	7.38188008550004	3.18307500913597e-08	No	No
P36542	ATP5F1C	8.04816036912339	6.486294877340671e-09	No	No
P36543	ATP6V1E1	6.24386633814783	1.27140940777154e-07	No	No
P36578	RPL4	8.72846078129604	7.7865893689287e-09	No	No
P36776	LONP1	4.0246734583119	0.0007191801660748	No	No
P36873	PPP1CC	3.66799576683276	4.56633885876931e-05	No	No
P36957	DLST	4.8833169288391	9.65361355955802e-05	No	No
P36959	GMPR	6.70972392953903	5.85540855521696e-06	No	No
P37108	SRP14	2.82736827092206	0.0075747229340243	No	No
P37268	FDFT1	3.80437121649548	0.001877006894916	No	No
P37840	SNCA	4.74893861806108	4.117210443679341e-09	No	No
P38117	ETFB	3.12782513022551	0.0004630824592193	No	No
P38159	RBMX	7.11306461017229	4.16017638631713e-06	No	No
P38570	ITGAE	7.76107824054041	2.25771690058861e-10	No	No
P38571	LIPA	8.95276221762612	7.83845330257002e-10	No	No
P38606	ATP6V1A	8.3508032102801	1.1411836305016201e-09	No	No
P38646	HSPA9	5.17848835291257	0.0002151458796679	No	No
P38919	EIF4A3	7.56324295821184	5.65007898184062e-05	No	No
P39019	RPS19	4.49739633091847	0.0017604779153886	No	No
P39023	RPL3	8.28059038938051	1.21664208732597e-06	No	No
P39059	COL15A1	5.8092829845198	2.06552733827622e-08	No	No
P39060	COL18A1	2.86743901005151	0.0012466655219654	No	No
P39656	DDOST	8.47923971455006	1.67609167516049e-10	No	No
P39687	ANP32A	11.2693120109287	2.9655556262424297e-16	No	No
P39748	FEN1	2.68724558235996	0.0046555976694012	No	No
P40200	CD96	4.075770927452	0.000191215469597	No	No
P40306	PSMB10	4.27228342284102	0.000443790295998	No	No
P40429	RPL13A	3.74980146133662	0.0008626072458093	No	No
P40616	ARL1	6.10975386007784	1.71255933936627e-08	No	No
P40763	STAT3	7.25431574366988	1.37045296942553e-09	No	No
P40855	PEX19	3.74006225839019	0.0003129113658844	No	No
P40939	HADHA	7.8149026520823	1.1645788798442e-13	No	No
P40967	PMEL	10.2681883318279	2.20718053024065e-20	No	No
P41091	EIF2S3	8.74002152529266	2.38077216812263e-12	No	No
P41226	UBA7	5.71710245888407	0.0004621143045493	No	No
P41227	NAA10	2.9031268483905	0.0038055414954712	No	No
P41236	PPP1R2	9.87871382179437	1.80282347183923e-15	No	No
P41240	CSK	6.42286847404111	2.65552680244701e-10	No	No
P41250	GARS1	3.96931527460267	0.00360334836222	No	No
P41252	IARS1	4.35274061556798	5.18406929706096e-05	No	No
P42025	ACTR1B	6.24082658392482	1.08506090214138e-08	No	No
P42166	TMPO	4.52105809302548	0.0001582458423259	No	No
P42224	STAT1	4.06975040585434	4.74502748183111e-05	No	No
P42331	ARHGAP25	3.98062677532019	0.0003313342022201	No	No
P42357	HAL	5.25202327406631	0.0023113914766158	No	No
P42566	EPS15	8.39803161428629	5.721087437805041e-15	No	No
P42704	LRPPRC	7.07024893739428	5.7641343220766796e-11	No	No
P42766	RPL35	2.67506831337991	0.0031525737073692	No	No
P42892	ECE1	6.28661764501868	6.44239608538033e-11	No	No
P43155	CRAT	3.47328174904627	0.000886111264943	No	No
P43243	MATR3	6.91709845858868	2.56460887029422e-08	No	No
P43250	GRK6	3.23803027713753	0.0024696491073713	No	No
P43304	GPD2	7.42797612603854	8.50439197736649e-13	No	No
P43307	SSR1	7.41692993321407	1.83297474690061e-08	No	No
P43405	SYK	5.25950697004894	0.000158338066065	No	No
P43487	RANBP1	5.68616482594132	5.61580494838231e-06	No	No
P43490	NAMPT	6.2753620390158	4.47056696734319e-08	No	No
P43686	PSMC4	8.35084551244945	3.61715511378097e-08	No	No
P45880	VDAC2	8.83017649223403	6.27673732269223e-10	No	No
P45954	ACADSB	5.72685111102039	5.89647400407356e-10	No	No
P45974	USP5	11.7948074132373	2.4600107591687202e-17	No	No
P46060	RANGAP1	9.27041851038878	2.3288654260569103e-15	No	No
P46087	NOP2	4.57978980712144	4.25285048307288e-07	No	No
P46109	CRKL	8.08754780249487	8.02626127887429e-15	No	No
P46379	BAG6	6.97295966720254	6.69841844956638e-11	No	No
P46439	GSTM5	4.53613084700014	1.49619196197597e-05	No	No
P46459	NSF	8.31844910269993	3.71269868054378e-15	No	No
P46531	NOTCH1	7.55936520012662	6.47303323204565e-12	No	No
P46734	MAP2K3	5.2123655827724	2.78511159492227e-06	No	No
P46736	BRCC3	7.37138362741353	3.67929668810175e-09	No	No
P46776	RPL27A	4.97173566228314	1.1007228501897e-05	No	No
P46777	RPL5	4.43624740908259	0.0003655450654886	No	No
P46779	RPL28	6.14359694003267	5.99307405351087e-07	No	No
P46781	RPS9	6.3756660162241	4.08069617706746e-08	No	No
P46783	RPS10	5.59938193245496	4.92431157247831e-06	No	No
P46821	MAP1B	4.48145569920656	2.71051319072257e-05	No	No
P46939	UTRN	5.75281743323275	8.25383372119135e-08	No	No
P46940	IQGAP1	6.45091828063407	9.925980114226121e-09	No	No
P46976	GYG1	7.24677431871525	2.20600625375138e-10	No	No
P46977	STT3A	6.33215293971346	4.053059468032291e-09	No	No
P47712	PLA2G4A	8.80446968383211	3.68873196447468e-14	No	No
P47813	EIF1AX	7.75945960107012	6.48670587873866e-11	No	No
P47897	QARS1	6.0682636848521	5.61916388936086e-06	No	No
P47929	LGALS7B	4.64958658425013	0.000177292625345	No	No
P47972	NPTX2	8.61716017825735	6.52143314779323e-14	No	No
P47985	UQCRFS1	6.74010327866703	1.4190028162583799e-11	No	No
