term,fdr,Odds Ratio,Combined Score,Genes,description
Triglyceride Metabolism,0.7644542,3.513904,4.733169,PLIN1,Triglyceride Metabolism
Constitutive Signaling by AKT1 E17K in Cancer,0.7644542,3.318182,4.316244,MTOR,Constitutive Signaling by AKT1 E17K in Cancer
Diseases of Carbohydrate Metabolism,0.7644542,3.318182,4.316244,ALDOB,Diseases of Carbohydrate Metabolism
Transcriptional Regulation by VENTX,0.7644542,3.318182,4.316244,CDC27,Transcriptional Regulation by VENTX
Signaling by MET,0.7644542,1.99633,2.581731,LAMA5;PTPN2,Signaling by MET
FCERI Mediated NF-kB Activation,0.7644542,1.666667,2.126823,IGLV3-22;IGHE;IGHV3-9,FCERI Mediated NF-kB Activation
RAC2 GTPase Cycle,0.7644542,1.963303,2.495343,VRK2;ARHGAP35,RAC2 GTPase Cycle
mTORC1-mediated Signalling,0.7644542,3.143062,3.951899,MTOR,mTORC1-mediated Signalling
Peroxisomal Lipid Metabolism,0.7644542,3.143062,3.951899,NUDT19,Peroxisomal Lipid Metabolism
Formation of TC-NER Pre-Incision Complex,0.7644542,3.143062,3.951899,CUL4B,Formation of TC-NER Pre-Incision Complex
Sialic Acid Metabolism,0.7644542,3.143062,3.951899,NANP,Sialic Acid Metabolism
Signaling by FGFR3,0.7644542,3.143062,3.951899,BRAF,Signaling by FGFR3
Signaling by FGFR4,0.7644542,3.143062,3.951899,BRAF,Signaling by FGFR4
Integration of Energy Metabolism,0.7644542,1.931341,2.412713,STK11;ADIPOR1,Integration of Energy Metabolism
NR1H2 and NR1H3-mediated Signaling,0.7644542,2.985455,3.631436,PLIN1,NR1H2 and NR1H3-mediated Signaling
HSF1-dependent Transactivation,0.7644542,2.985455,3.631436,MTOR,HSF1-dependent Transactivation
Laminin Interactions,0.7644542,2.985455,3.631436,LAMA5,Laminin Interactions
VEGFR2 Mediated Vascular Permeability,0.7644542,2.985455,3.631436,MTOR,VEGFR2 Mediated Vascular Permeability
RAC3 GTPase Cycle,0.7644542,1.870413,2.257903,VRK2;ARHGAP35,RAC3 GTPase Cycle
Classical Antibody-Mediated Complement Activation,0.7644542,1.841355,2.185345,IGLV3-22;IGHV3-9,Classical Antibody-Mediated Complement Activation
Signaling by FGFR1,0.7644542,2.842857,3.347919,BRAF,Signaling by FGFR1
Signalling to ERKs,0.7644542,2.842857,3.347919,BRAF,Signalling to ERKs
Scavenging of Heme From Plasma,0.7644542,1.785841,2.049075,IGLV3-22;IGHV3-9,Scavenging of Heme From Plasma
NRAGE Signals Death Through JNK,0.7644542,2.713223,3.09576,AKAP13,NRAGE Signals Death Through JNK
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,0.7644542,2.713223,3.09576,HDAC7,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
Constitutive Signaling by NOTCH1 PEST Domain Mutants,0.7644542,2.713223,3.09576,HDAC7,Constitutive Signaling by NOTCH1 PEST Domain Mutants
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes,0.7644542,2.713223,3.09576,PLIN1,Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes,0.7644542,2.713223,3.09576,PLIN1,Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,0.7644542,2.713223,3.09576,HDAC7,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer
Signaling by NOTCH1 PEST Domain Mutants in Cancer,0.7644542,2.713223,3.09576,HDAC7,Signaling by NOTCH1 PEST Domain Mutants in Cancer
Signaling by NOTCH1 in Cancer,0.7644542,2.713223,3.09576,HDAC7,Signaling by NOTCH1 in Cancer
Signaling by Non-Receptor Tyrosine Kinases,0.7644542,2.713223,3.09576,ARHGAP35,Signaling by Non-Receptor Tyrosine Kinases
Signaling by PTK6,0.7644542,2.713223,3.09576,ARHGAP35,Signaling by PTK6
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,0.7644542,2.713223,3.09576,PLIN1,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis
"Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds",0.7644542,2.713223,3.09576,SLC14A1,"Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds"
Regulation of TP53 Activity Through Phosphorylation,0.7819312,2.594862,2.870409,STK11,Regulation of TP53 Activity Through Phosphorylation
Senescence-Associated Secretory Phenotype (SASP),0.7819312,2.594862,2.870409,CDC27,Senescence-Associated Secretory Phenotype (SASP)
FCGR Activation,0.7888581,1.708519,1.864554,IGLV3-22;IGHV3-9,FCGR Activation
CD28 Co-Stimulation,0.793801,2.486364,2.66813,MTOR,CD28 Co-Stimulation
MET Activates PTK2 Signaling,0.793801,2.486364,2.66813,LAMA5,MET Activates PTK2 Signaling
Factors Involved in Megakaryocyte Development and Platelet Production,0.8012709,1.66055,1.753278,HBG2;SH2B3,Factors Involved in Megakaryocyte Development and Platelet Production
Negative Regulation of MAPK Pathway,0.8012709,2.386545,2.485826,BRAF,Negative Regulation of MAPK Pathway
RND2 GTPase Cycle,0.8012709,2.386545,2.485826,ARHGAP35,RND2 GTPase Cycle
Creation of C4 and C2 Activators,0.8012709,1.637552,1.700817,IGLV3-22;IGHV3-9,Creation of C4 and C2 Activators
PTEN Regulation,0.8012709,1.615175,1.650339,MTOR;HDAC7,PTEN Regulation
SARS-CoV-1-host Interactions,0.8012709,1.615175,1.650339,BST2;RCAN3,SARS-CoV-1-host Interactions
FLT3 Signaling,0.8012709,2.294406,2.320913,SH2B3,FLT3 Signaling
Transcription-Coupled Nucleotide Excision Repair (TC-NER),0.8012709,2.294406,2.320913,CUL4B,Transcription-Coupled Nucleotide Excision Repair (TC-NER)
Transcriptional Regulation by Small RNAs,0.8012709,2.294406,2.320913,IPO8,Transcriptional Regulation by Small RNAs
Role of Phospholipids in Phagocytosis,0.801813,1.593394,1.601749,IGLV3-22;IGHV3-9,Role of Phospholipids in Phagocytosis
Adipogenesis,0.8053865,2.209091,2.17122,PLIN1,Adipogenesis
RND3 GTPase Cycle,0.8053865,2.209091,2.17122,ARHGAP35,RND3 GTPase Cycle
Signaling by High-Kinase Activity BRAF Mutants,0.8053865,2.209091,2.17122,BRAF,Signaling by High-Kinase Activity BRAF Mutants
Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation,0.8053865,2.12987,2.03491,CA1,Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation
Signaling by Interleukins,0.8053865,1.242269,1.181407,LAMA5;CA1;IGHE;PTPN2;IL27RA,Signaling by Interleukins
Cytoprotection by HMOX1,0.8053865,2.056113,1.910418,TXNIP,Cytoprotection by HMOX1
