Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__DNA-templated Transcription Termination (GO:0006353),-0.7288952175112215,-1.5937442559540418,0.02524271844660194,0.9137860450740348,1.0,2/13,1.56%,NKX2-1;MTERF2
prerank,GO_Biological_Process_2023__Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043),0.6991383530695505,1.5911198690954202,0.034782608695652174,0.5850910010092052,1.0,7/15,11.53%,FGFR2;TGFBR1;NOG;TBX2;MEF2C;ZFPM2;RUNX1
prerank,GO_Biological_Process_2023__Monoatomic Ion Transport (GO:0006811),0.5694903088451808,1.5905993992466156,0.01642710472279261,0.5774732203805893,1.0,17/40,16.90%,ATP10D;GLRB;SLC20A1;ATP11B;SLC1A1;SLC17A5;PANX1;SLC15A4;SLC8B1;SLC20A2;SLC9A8;SLC39A1;SLC36A1;ANO6;TSPO;PLP2;SLC4A2
prerank,GO_Biological_Process_2023__Axonogenesis (GO:0007409),-0.48664249817417243,-1.5875638902927978,0.004016064257028112,0.9287661441736091,1.0,22/100,7.63%,SEMA6B;SEMA3B;UNC5C;EFNB2;CNTN1;NRCAM;NEO1;EPHA5;EFNA5;EPHA4;FEZ1;SLITRK2;EPHB3;GLI2;MYCBP2;SEMA4C;DAG1;SEMA3C;SIAH1;SEMA4D;PALLD;CYFIP2
prerank,GO_Biological_Process_2023__Regulation Of Mitochondrial Translation (GO:0070129),0.6435782953704621,1.5862820881046402,0.022271714922048998,0.5882577345440639,1.0,1/22,0.37%,NGRN
prerank,GO_Biological_Process_2023__Mononuclear Cell Differentiation (GO:1903131),0.7781094294836723,1.584732687490841,0.02608695652173913,0.5859548339939523,1.0,3/10,4.17%,RELB;VEGFA;IL31RA
prerank,GO_Biological_Process_2023__Neural Crest Cell Development (GO:0014032),-0.6387574766700814,-1.584713433538698,0.03515625,0.9151812503823287,1.0,10/23,13.24%,SEMA6B;RADIL;SEMA3B;NRG1;SEMA4C;SEMA3C;SEMA4D;PHACTR4;CDH2;SEMA4F
prerank,GO_Biological_Process_2023__Lymphocyte Differentiation (GO:0030098),0.5792603015817634,1.5815568285521318,0.026915113871635612,0.5909024445920181,1.0,7/37,6.09%,RELB;GATA3;IL11;NFIL3;KIT;HDAC5;DNAJB9
prerank,GO_Biological_Process_2023__Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),-0.5296084648104903,-1.5805491910344218,0.005703422053231939,0.9150901948779978,1.0,16/58,8.06%,ROBO1;FGFRL1;PLXNB3;NECTIN1;DSG2;HMCN1;SLITRK2;FAT4;CADM4;VCAM1;NLGN1;CELSR2;TENM4;GPC4;PALLD;PTK7
prerank,GO_Biological_Process_2023__Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175),0.7625299900172329,1.580492943835973,0.04132231404958678,0.5862841457813979,1.0,4/10,6.14%,SOCS5;SOCS6;GPRC5A;ERRFI1
prerank,"GO_Biological_Process_2023__Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",-0.737492900063766,-1.5796010278732238,0.04024144869215292,0.8882995416286052,1.0,7/11,13.86%,CCT6A;CCT8;CCT3;CCT5;TCP1;CCT4;CCT7
prerank,GO_Biological_Process_2023__Development Of Primary Male Sexual Characteristics (GO:0046546),0.6614164931840216,1.574436859246998,0.0437636761487965,0.6061993793710152,1.0,7/19,11.08%,GATA3;KIT;NR0B1;WNT5A;LHFPL2;GATA6;MAMLD1
prerank,GO_Biological_Process_2023__Positive Regulation Of T Cell Activation (GO:0050870),0.5456764468832428,1.572503260700479,0.0175054704595186,0.6062805124327405,1.0,12/50,11.98%,GATA3;CCL2;IL6ST;LGALS9;GNAO1;ZMIZ1;CD70;CD274;CD276;PDCD1LG2;CD47;ZBTB1
prerank,GO_Biological_Process_2023__Phospholipid Transport (GO:0015914),0.5731251682462662,1.5719258488749883,0.014084507042253521,0.5992785957774618,1.0,11/41,7.04%,APOC3;ATP10D;APOE;APOA2;ATP8B1;ABCA3;ABCB1;LDLR;ABCB4;ATP11B;PRELID3B
prerank,GO_Biological_Process_2023__Hemopoiesis (GO:0030097),0.5343406327680277,1.5708111656221446,0.011881188118811881,0.5949500133103918,1.0,14/62,7.97%,FST;FGFR2;EVI2B;IL7R;KIRREL3;KIT;KDR;KLF3;CEBPB;TET2;WNT5A;FSTL3;ZNF160;SH2B3
