Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Protein Targeting to Vacuole (GO:0006623),0.5427171327342594,1.7857836281215422,0.0010193679918450561,0.2866408250637159,0.991,15/25,21.33%,VPS13C;VPS13A;SORL1;AP3M1;VPS41;VPS4A;VPS37B;PIK3R4;VPS8;VPS37A;SQSTM1;GGA3;SCARB2;PIK3C3;GCC2
prerank,GO_Biological_Process_2025__Ub-dep Prot Cat Proc via Multivsiclr Bdy Sorting Pway (GO:0043162),0.5325921336225425,1.7820539552906982,0.0010183299389002036,0.2869942947505818,0.993,21/26,36.30%,CHMP4B;VPS28;STAM2;VPS4B;CHMP7;TOM1L1;VPS4A;VPS37B;CHMP6;CHMP5;PTPN23;VPS25;VPS37A;VPS36;TSG101;STAM;PLAA;CHMP1B;SNF8;VPS37C;CHMP2B
prerank,GO_Biological_Process_2025__Mesenchymal Cell Migration (GO:0090497),-0.592401680030546,-1.7785975951899844,0.013513513513513514,0.16429845142411206,0.954,7/7,40.86%,SEMA7A;SEMA4B;RADIL;SEMA3F;SEMA4D;PHACTR4;NRP1
prerank,GO_Biological_Process_2025__Endosome Organization (GO:0007032),0.49670656447310285,1.775983964354007,0.0,0.2953201932943781,0.996,22/37,26.20%,ATP6V0C;EEA1;HOOK3;VPS11;RAB27A;EXOC8;UBR4;DNAJC13;VPS18;ATP6V1H;ATP6AP2;PI4K2A;VPS33B;PLEKHF2;SQSTM1;ARFGEF2;ATP6V1F;CLCN3;WASHC5;RAB22A;ATP6V1D;LAMTOR1
prerank,GO_Biological_Process_2025__Male Gonad Development (GO:0008584),-0.6310364573391868,-1.7736729997286693,0.012422360248447204,0.16315060201166745,0.958,6/6,36.99%,KIT;MEA1;KITLG;INHBA;CSDE1;TGFB2
prerank,GO_Biological_Process_2025__Multivesicular Body Organization (GO:0036257),0.5202605873439344,1.76429180373153,0.0010111223458038423,0.3252926738376373,0.999,21/27,36.30%,RAB11A;VTA1;RAB27A;CHMP4B;VPS28;STAM2;VPS4B;CHMP7;VPS4A;VPS37B;CHMP6;CHMP5;VPS25;VPS37A;VPS36;TSG101;STAM;CHMP1B;SNF8;VPS37C;CHMP2B
prerank,GO_Biological_Process_2025__Negative Regulation of Leukocyte Cell-Cell Adhesion (GO:1903038),0.6458982886655846,1.7639203089803628,0.002188183807439825,0.3148426142174829,0.999,6/10,18.55%,MIA3;AKT1;WNK1;JAK3;CTSG;UFL1
prerank,GO_Biological_Process_2025__Cellular Respiration (GO:0045333),0.4682858074111398,1.7606050974584355,0.0,0.31424343277174027,0.999,55/66,43.22%,NDUFA10;MTFR1L;NDUFA9;NDUFS3;NDUFA13;NDUFV2;NDUFS2;COX7A2;COX6C;COX6B1;NDUFA5;NDUFS4;NDUFB3;MFN2;NDUFS8;NDUFA12;NDUFA6;NDUFA11;SIRT3;NDUFS5;SURF1;NDUFS1;NDUFA2;SLC25A13;UQCR11;NDUFB1;UQCR10;NDUFV1;BLOC1S1;NDUFB4;NDUFA8;NDUFB8;COX6A1;NDUFA1;ETFDH;NDUFAB1;SDHC;NDUFS7;NDUFB11;UQCRC2;SDHA;SDHB;UQCRC1;MDH2;UQCRFS1;COX7C;CYCS;NDUFA3;NDUFB9;ETFA;UQCRQ;COX5A;UQCRB;ETFB;COX4I1
prerank,GO_Biological_Process_2025__Purine Ribonucleotide Transport (GO:0015868),0.6629894560384131,1.7550745686276779,0.002254791431792559,0.3233213134215022,0.999,4/9,6.08%,LRRC8D;LRRC8C;PANX1;SLC25A24
prerank,GO_Biological_Process_2025__Regulation of Mitotic Spindle Organization (GO:0060236),0.5485894204205408,1.7536713578933305,0.002066115702479339,0.3171195037113048,0.999,11/20,16.78%,VTA1;CHMP4B;EML3;DYNC1H1;VPS4B;TACC3;CHMP7;RIPOR2;CHMP6;CHMP1A;CHMP5
prerank,GO_Biological_Process_2025__Endomembrane System Organization (GO:0010256),0.4393284039127337,1.7534943275214563,0.0,0.30742752418512564,0.999,76/120,36.91%,GAK;GOLGB1;VAPB;COG2;TMED7;AP3D1;HOOK3;TBC1D20;TMED4;COG3;VPS51;VPS11;MIA3;EXOC8;SEC23IP;ATL2;LMNB1;UBR4;DNAJC13;NPLOC4;VPS18;RAB2B;TRIP11;PI4K2A;SEC31A;RAB30;VPS33B;VPS4A;TOR1AIP2;PLEKHF2;LMNB2;ARHGAP21;TRAPPC8;ZW10;LNPK;GOLPH3;TRAPPC12;ARHGEF7;TRAPPC11;SQSTM1;SEC16A;TOR1A;TMED1;ARFGEF2;ATL3;BAG5;WASHC5;CLASP2;SLC6A4;CLASP1;ARFGEF1;SURF4;RAB22A;COG4;SYNGR2;HUWE1;COG6;BNIP1;LAMTOR1;GOLGA2;OSBPL2;SEC61A1;COG7;DNM1;COG5;SPTBN1;JAGN1;NSFL1C;MYO18A;PTGES2;COG1;RAB2A;LYSMD3;WASHC4;CHMP2B;VAPA
prerank,GO_Biological_Process_2025__Fc-epsilon Receptor Signaling Pathway (GO:0038095),0.5997197315121019,1.7486922965107055,0.0021164021164021165,0.3127727146776448,0.999,11/14,31.29%,PRKCQ;VAV1;TRAF6;IKBKB;MAP3K7;VAV3;LYN;FER;MAP2K4;PLCG2;SOS1
prerank,GO_Biological_Process_2025__Protein Modification by Small Protein Removal (GO:0070646),0.499773063300142,1.7463636942010923,0.0010050251256281408,0.3113465637985219,0.999,17/35,19.37%,USP9X;USP47;USP24;COPS8;COPS7A;COPS7B;VCPIP1;STAMBP;BRCC3;USP15;USP7;USP4;UCHL5;COPS3;HINT1;TOR1A;COPS5
prerank,GO_Biological_Process_2025__Sphingolipid Biosynthetic Process (GO:0030148),0.5404097939353489,1.7423151411017916,0.0020491803278688526,0.31464715930737436,1.0,18/22,36.91%,HACD4;KDSR;TM9SF2;SPTLC1;ABCC1;MECR;OSBP;PPM1L;ELOVL7;AGK;CERS2;PRKD2;SPTLC2;MFSD2B;HACD3;B3GALNT1;ASAH1;VAPA
prerank,GO_Biological_Process_2025__Aerobic Respiration (GO:0009060),0.46350991518895523,1.740138248245923,0.0,0.3125486052537826,1.0,54/65,44.88%,NDUFA10;MTFR1L;NDUFA9;OGDH;NDUFS3;NDUFA13;NDUFV2;NDUFS2;IDH3B;NDUFA5;NDUFS4;NDUFB3;MFN2;NDUFS8;NDUFA12;NDUFA6;NDUFA11;SUCLG2;SIRT3;NDUFS5;SURF1;NDUFS1;NIPSNAP2;NDUFA2;NDUFB1;SUCLG1;NDUFV1;BLOC1S1;DLAT;NDUFB4;NDUFA8;NDUFB8;NDUFA1;IDH3G;NDUFAB1;SDHC;LDLR;NDUFS7;SDHD;NDUFB11;UQCRC2;SDHA;SDHB;UQCRC1;MDH2;IDH3A;DLST;NNT;NDUFA3;NDUFB9;ATP5F1C;UQCRB;SUCLA2;NDUFA7
prerank,DGIdb_Drug_Targets_2024__BEZ235,0.6426297061361477,1.737254970763486,0.005543237250554324,0.3147064366161778,1.0,7/10,21.16%,MTOR;PIK3R1;PIK3R4;PIK3R6;PIK3CB;PIK3CG;PIK3C3
prerank,GO_Biological_Process_2025__Multivesicular Body Assembly (GO:0036258),0.513892723534012,1.734133019026762,0.0030303030303030303,0.3165621324696386,1.0,20/26,36.30%,RAB11A;VTA1;CHMP4B;VPS28;STAM2;VPS4B;CHMP7;VPS4A;VPS37B;CHMP6;CHMP5;VPS25;VPS37A;VPS36;TSG101;STAM;CHMP1B;SNF8;VPS37C;CHMP2B
prerank,GO_Biological_Process_2025__Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768),0.6890220010831256,1.7329274780336277,0.002304147465437788,0.3122308711692938,1.0,4/8,19.49%,VAV1;FGR;VAV3;LYN
prerank,DGIdb_Drug_Targets_2024__GEDATOLISIB,0.6874417623549584,1.7318375509628003,0.005834305717619603,0.3078200400701778,1.0,6/8,24.50%,MTOR;PIK3R1;AKT1;PIK3CB;PIK3CG;PTEN
prerank,GO_Biological_Process_2025__Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090049),-0.38367424966545594,-1.730675741248444,0.016666666666666666,0.2014050634282681,0.977,14/14,61.75%,MMRN2;ITGB1BP1;PIK3C2A;RHOA;TGFBR3;THBS1;TBXA2R;NOTCH1;JCAD;HDAC5;CIB1;MMRN1;ANXA1;PDCD10
prerank,DGIdb_Drug_Targets_2024__METFORMIN HYDROCHLORIDE,0.4787706686027565,1.7303617458836036,0.0,0.30463474122364964,1.0,30/46,30.18%,MTOR;NDUFA10;MT-ND5;NDUFA9;NDUFS3;NDUFA13;NDUFV2;NDUFS2;NDUFA5;NDUFS4;NDUFB3;NDUFS8;NDUFA12;NDUFA6;NDUFA11;NDUFS5;NDUFS1;NDUFA2;NDUFB1;NDUFV1;NDUFB4;NDUFA8;NDUFB8;GPD2;NDUFA1;NDUFAB1;NDUFS7;NDUFAF4;NDUFB11;MT-ND4
prerank,GO_Biological_Process_2025__Positive Regulation of Fat Cell Differentiation (GO:0045600),0.6136867954751948,1.7279897514396607,0.003293084522502744,0.30497671307317104,1.0,6/12,20.42%,LPL;LONP1;LRP5;AKT1;SYAP1;TRPM4
prerank,DGIdb_Drug_Targets_2024__BAY80 6946,0.6863066727792683,1.724315513832378,0.005834305717619603,0.3098546232211061,1.0,6/8,24.50%,PIK3R1;PIK3R4;PIK3R6;PIK3CB;PIK3CG;PTEN
prerank,GO_Biological_Process_2025__acetyl-CoA Metabolic Process (GO:0006084),0.6691820770568937,1.722589468720197,0.009216589861751152,0.3077107082142463,1.0,4/8,8.73%,ACSS2;MVD;ACSS1;MLYCD
prerank,DGIdb_Drug_Targets_2024__GSK2126458,0.5933723046541841,1.7219977499751713,0.005387931034482759,0.3025891060564077,1.0,9/13,24.50%,PIK3R1;EML4;PIK3R4;AKT1;PIK3R6;PIK3CB;AKT2;PIK3CG;PTEN
prerank,GO_Biological_Process_2025__Protein Localization to Golgi Apparatus (GO:0034067),0.5557489430582736,1.7192897396675964,0.001026694045174538,0.3044931165182923,1.0,6/18,2.14%,RAB33B;VPS13C;GAK;VPS13A;SORL1;BICD2
prerank,"GO_Biological_Process_2025__Mitochondrial Electron Transport, NADH to Ubiquinone (GO:0006120)",0.5044630867339998,1.7175682615906538,0.0010050251256281408,0.3041402389079538,1.0,18/31,20.88%,NDUFA10;NDUFA9;NDUFS3;NDUFV2;NDUFS2;NDUFA5;NDUFS4;NDUFB3;NDUFS8;NDUFA6;NDUFS5;NDUFS1;NDUFA2;NDUFB1;NDUFV1;NDUFB4;NDUFA8;NDUFB8
prerank,GO_Biological_Process_2025__Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),0.5685150511728064,1.7169245669362232,0.009424083769633508,0.29963012745381257,1.0,6/16,6.83%,CHUK;RELA;JAK2;IKBKB;PTK2B;RIPK1
prerank,DGIdb_Drug_Targets_2024__MIDOSTAURIN,0.5741370220754606,1.7121103390529304,0.00949367088607595,0.3078294677502682,1.0,9/15,19.14%,PDGFRB;PRKCQ;JAK2;CBL;YES1;JAK1;JAK3;PDGFRA;FGFR1
prerank,GO_Biological_Process_2025__Negative Regulation of Fibrinolysis (GO:0051918),-0.6085130750143157,-1.7120387470764789,0.026737967914438502,0.2174849861790876,0.989,6/6,39.24%,PLG;SERPINF2;THBD;VTN;SERPINE1;THBS1
prerank,GO_Biological_Process_2025__Adenine Nucleotide Transport (GO:0051503),0.6260301023923753,1.7076920909398077,0.006659267480577136,0.31565412155587275,1.0,4/10,6.08%,LRRC8D;LRRC8C;PANX1;SLC25A24
prerank,GO_Biological_Process_2025__Regulation of Small GTPase Mediated Signal Transduction (GO:0051056),0.4472806944958786,1.7021934296104744,0.0,0.3267151222096702,1.0,36/68,24.67%,VAV1;MADD;GIT1;MYO9B;DOCK11;DOCK8;BCR;ARHGEF1;ARHGAP4;ARHGAP25;ARHGAP35;DENND4C;ARHGEF12;DOCK10;DENND3;DEF6;DOCK7;ARHGAP10;DENND4A;ARHGEF18;ARHGAP21;FGD3;FGD4;KANK2;OPHN1;GMIP;VAV3;AKAP13;WNK1;SQSTM1;KALRN;ITGAV;TRIO;ARHGAP15;CD2AP;ARAP1
prerank,GO_Biological_Process_2025__Positive Regulation of Macroautophagy (GO:0016239),0.4700457494257876,1.7017217788623198,0.003015075376884422,0.3217892739734721,1.0,27/44,28.58%,TSC2;RAB3GAP1;SH3GLB1;DDRGK1;UBE2A;TBK1;IKBKG;SPTLC1;CDK5RAP3;STUB1;FBXO7;FYCO1;GNAI3;MAP3K7;LARP1;PIP4K2B;UFL1;SNX4;SLC6A4;TOM1;DCN;RNF31;SMCR8;PIP4K2C;SNX18;LRSAM1;SPTLC2
prerank,GO_Biological_Process_2025__Prot Transport to Vacuole Inv in Ub-dep Prot Cat Proc via Multivsiclr Bdy Sorting Pway (GO:0043328),0.5899513160973803,1.701276048467195,0.007583965330444204,0.3171283028793892,1.0,11/13,34.99%,VPS28;STAM2;VPS37B;PTPN23;VPS25;VPS37A;VPS36;TSG101;STAM;SNF8;VPS37C
prerank,GO_Biological_Process_2025__Negative Regulation of Protein Ubiquitination (GO:0031397),0.5139008169557939,1.7002632913803637,0.007077856420626896,0.3146781733404352,1.0,12/24,20.50%,DNAJA1;DTX3L;VPS28;USP4;CHORDC1;AKT1;N4BP1;WNK1;SQSTM1;UFL1;BAG5;BAG2
prerank,GO_Biological_Process_2025__Marginal Zone B Cell Differentiation (GO:0002315),0.7205533235228196,1.6976199419312263,0.010688836104513063,0.31100785296473016,1.0,4/6,16.36%,DOCK11;PTK2B;DOCK10;NOTCH2
prerank,GO_Biological_Process_2025__Mature B Cell Differentiation Involved in Immune Response (GO:0002313),0.7205533235228196,1.6976199419312263,0.010688836104513063,0.31100785296473016,1.0,4/6,16.36%,DOCK11;PTK2B;DOCK10;NOTCH2
prerank,GO_Biological_Process_2025__Vesicle Organization (GO:0016050),0.4702101638372468,1.6975743568242696,0.0010050251256281408,0.3056117182432988,1.0,29/44,36.30%,HOOK3;VPS11;TRAPPC10;CD34;EXOC8;UBR4;DNAJC13;VPS18;TRAPPC3;PI4K2A;VPS33B;TRAPPC5;PLEKHF2;EPS15;FNBP1L;SQSTM1;ARFGEF2;TRAPPC4;WASHC5;RAB22A;TRAPPC6B;LAMTOR1;TRAPPC9;TRAPPC1;DNM1;SAR1B;WASHC4;SORT1;CHMP2B
prerank,GO_Biological_Process_2025__Positive Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903052),0.5216888797789964,1.6956299336612897,0.0041025641025641026,0.30647700915204296,1.0,16/23,32.98%,MTOR;DDRGK1;IKBKG;SGTA;CDK5RAP3;FMR1;TRAF7;UFL1;BAG2;PSMC6;PTEN;PSMC2;PTK2;PSMC3;CCDC22;PSMC5
