term,fdr,Odds Ratio,Combined Score,Genes,description
Interleukin-4 and Interleukin-13 Signaling,0.1859315,4.315547,14.10007,IGHG1;IGHE;VEGFA,Interleukin-4 and Interleukin-13 Signaling
Infection With Mycobacterium Tuberculosis,0.20263,6.577,20.61653,MRC1;B2M,Infection With Mycobacterium Tuberculosis
Parasitic Infection Pathways,0.20263,2.451601,7.623185,IGLV5-37;IGHG1;CD163;IGLV3-27;IGKV2D-30;IGKV2-30,Parasitic Infection Pathways
Leishmania Infection,0.20263,2.451601,7.623185,IGLV5-37;IGHG1;CD163;IGLV3-27;IGKV2D-30;IGKV2-30,Leishmania Infection
"tRNA-derived Small RNA (tsRNA or tRNA-related Fragment, tRF) Biogenesis",0.20263,32.64851,101.2512,ANG,"tRNA-derived Small RNA (tsRNA or tRNA-related Fragment, tRF) Biogenesis"
Regulation of Gene Expression by Hypoxia-inducible Factor,0.20263,32.64851,101.2512,VEGFA,Regulation of Gene Expression by Hypoxia-inducible Factor
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes,0.20263,6.262857,19.12324,FABP4;ADIPOQ,Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes,0.20263,6.262857,19.12324,FABP4;ADIPOQ,Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes
Late Endosomal Microautophagy,0.20263,6.262857,19.12324,HBB;RNASE1,Late Endosomal Microautophagy
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,0.20263,6.262857,19.12324,FABP4;ADIPOQ,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis
Fcgamma Receptor (FCGR) Dependent Phagocytosis,0.2191483,2.605106,7.715869,IGLV5-37;IGHG1;IGLV3-27;IGKV2D-30;IGKV2-30,Fcgamma Receptor (FCGR) Dependent Phagocytosis
DAP12 Interactions,0.2366916,5.4775,15.51356,SIGLEC14;B2M,DAP12 Interactions
Neurofascin Interactions,0.2366916,21.76238,61.39383,CNTN1,Neurofascin Interactions
Prednisone ADME,0.2366916,21.76238,61.39383,SERPINA6,Prednisone ADME
Digestion of Dietary Lipid,0.2366916,21.76238,61.39383,PNLIP,Digestion of Dietary Lipid
Tyrosine Catabolism,0.2366916,21.76238,61.39383,HPD,Tyrosine Catabolism
Adipogenesis,0.2552204,5.054615,13.65045,FABP4;ADIPOQ,Adipogenesis
Potential Therapeutics for SARS,0.2552204,2.735115,7.370187,IGLV3-27;IGKV2D-30;IGKV2-30;VEGFA,Potential Therapeutics for SARS
Fc Epsilon Receptor (FCERI) Signaling,0.2552204,2.360167,6.231417,IGLV5-37;IGLV3-27;IGKV2D-30;IGHE;IGKV2-30,Fc Epsilon Receptor (FCERI) Signaling
AMPK Inhibits chREBP Transcriptional Activation Activity,0.2552204,16.31931,42.51943,ADIPOQ,AMPK Inhibits chREBP Transcriptional Activation Activity
Neurotransmitter Clearance,0.2552204,16.31931,42.51943,BCHE,Neurotransmitter Clearance
Biosynthesis of DHA-derived SPMs,0.2552204,16.31931,42.51943,LTA4H,Biosynthesis of DHA-derived SPMs
HDL Assembly,0.2552204,16.31931,42.51943,A2M,HDL Assembly
VEGF Binds to VEGFR Leading to Receptor Dimerization,0.2552204,16.31931,42.51943,VEGFA,VEGF Binds to VEGFR Leading to Receptor Dimerization
VEGF Ligand-Receptor Interactions,0.2552204,16.31931,42.51943,VEGFA,VEGF Ligand-Receptor Interactions
ERBB2 Regulates Cell Motility,0.2552204,16.31931,42.51943,EGFR,ERBB2 Regulates Cell Motility
Vitamin D (Calciferol) Metabolism,0.2552204,16.31931,42.51943,GC,Vitamin D (Calciferol) Metabolism
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes,0.2552204,4.692143,12.10346,FABP4;ADIPOQ,Epigenetic Regulation by WDR5-containing Histone Modifying Complexes
Amyloid Fiber Formation,0.2552204,4.692143,12.10346,CST3;B2M,Amyloid Fiber Formation
Cytoprotection by HMOX1,0.2552204,4.692143,12.10346,FABP1;HBB,Cytoprotection by HMOX1
Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers,0.2552204,3.194037,8.2273,IGLV3-27;IGKV2D-30;IGKV2-30,Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers
Nectin Necl Trans Heterodimerization,0.2698068,13.05347,31.72828,NECTIN1,Nectin Necl Trans Heterodimerization
GRB2 Events in EGFR Signaling,0.2698068,13.05347,31.72828,EGFR,GRB2 Events in EGFR Signaling
GRB2 Events in ERBB2 Signaling,0.2698068,13.05347,31.72828,EGFR,GRB2 Events in ERBB2 Signaling
PI3K Events in ERBB2 Signaling,0.2698068,13.05347,31.72828,EGFR,PI3K Events in ERBB2 Signaling
Biosynthesis of Specialized Proresolving Mediators (SPMs),0.2698068,13.05347,31.72828,LTA4H,Biosynthesis of Specialized Proresolving Mediators (SPMs)
CD163 Mediating an Anti-Inflammatory Response,0.2698068,13.05347,31.72828,CD163,CD163 Mediating an Anti-Inflammatory Response
Glycosphingolipid Biosynthesis,0.2698068,13.05347,31.72828,B4GALT5,Glycosphingolipid Biosynthesis
Phenylalanine and Tyrosine Metabolism,0.2698068,13.05347,31.72828,HPD,Phenylalanine and Tyrosine Metabolism
Defective F9 Activation,0.2698068,13.05347,31.72828,F11,Defective F9 Activation
Adherens Junctions Interactions,0.2982289,3.978182,9.207619,ANG;NECTIN1,Adherens Junctions Interactions
SHC1 Events in EGFR Signaling,0.2982289,10.87624,24.84095,EGFR,SHC1 Events in EGFR Signaling
Aspirin ADME,0.2982289,10.87624,24.84095,BCHE,Aspirin ADME
Heme Degradation,0.2982289,10.87624,24.84095,FABP1,Heme Degradation
EGFR Transactivation by Gastrin,0.2982289,10.87624,24.84095,EGFR,EGFR Transactivation by Gastrin
Anchoring Fibril Formation,0.3293195,9.321075,20.11386,COL4A2,Anchoring Fibril Formation
Synthesis of Leukotrienes (LT) and Eoxins (EX),0.3293195,9.321075,20.11386,LTA4H,Synthesis of Leukotrienes (LT) and Eoxins (EX)
Defective Factor IX Causes Hemophilia B,0.3293195,9.321075,20.11386,F11,Defective Factor IX Causes Hemophilia B
Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression,0.3582284,8.154703,16.69713,B2M,Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression
HuR (ELAVL1) Binds and Stabilizes mRNA,0.3582284,8.154703,16.69713,ENPP2,HuR (ELAVL1) Binds and Stabilizes mRNA
Chemokine Receptors Bind Chemokines,0.3582284,8.154703,16.69713,PPBP,Chemokine Receptors Bind Chemokines
Cell-cell Junction Organization,0.3608688,3.198049,6.312574,ANG;NECTIN1,Cell-cell Junction Organization
Drug ADME,0.3608688,3.198049,6.312574,BCHE;SERPINA6,Drug ADME
Endosomal Vacuolar Pathway,0.3608688,7.247525,14.12981,B2M,Endosomal Vacuolar Pathway
N-Glycan Antennae Elongation,0.3608688,7.247525,14.12981,B4GALT5,N-Glycan Antennae Elongation
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.3608688,7.247525,14.12981,CNTN1,NOTCH2 Activation and Transmission of Signal to the Nucleus
SHC1 Events in ERBB2 Signaling,0.3608688,7.247525,14.12981,EGFR,SHC1 Events in ERBB2 Signaling
GAB1 Signalosome,0.3608688,7.247525,14.12981,EGFR,GAB1 Signalosome
Signaling by ERBB2 TMD JMD Mutants,0.3608688,7.247525,14.12981,EGFR,Signaling by ERBB2 TMD JMD Mutants
"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS",0.3608688,7.247525,14.12981,EXT1,"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS"
Defective EXT2 Causes Exostoses 2,0.3608688,7.247525,14.12981,EXT1,Defective EXT2 Causes Exostoses 2
Dissolution of Fibrin Clot,0.3608688,7.247525,14.12981,PLG,Dissolution of Fibrin Clot
Signaling by PDGF,0.375919,3.048372,5.794659,COL4A2;PLG,Signaling by PDGF
Non-integrin membrane-ECM Interactions,0.3762528,2.978636,5.557936,DDR1;COL4A2,Non-integrin membrane-ECM Interactions
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling,0.3762528,6.521782,12.14158,EGFR,Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling
PECAM1 Interactions,0.3762528,6.521782,12.14158,INPP5D,PECAM1 Interactions
Signaling by NOTCH2,0.3762528,6.521782,12.14158,CNTN1,Signaling by NOTCH2
Metabolism of Steroid Hormones,0.3762528,6.521782,12.14158,SERPINA6,Metabolism of Steroid Hormones
Gastrin-CREB Signalling Pathway via PKC and MAPK,0.3852221,5.927993,10.56409,EGFR,Gastrin-CREB Signalling Pathway via PKC and MAPK
Crosslinking of Collagen Fibrils,0.3852221,5.927993,10.56409,COL4A2,Crosslinking of Collagen Fibrils
Metabolism of Lipids,0.3852221,1.523624,2.648223,FABP1;BCHE;FABP4;INPP5D;LTA4H;GC;SERPINA6;B4GALT5,Metabolism of Lipids
Peptide Hormone Metabolism,0.3852221,2.72875,4.73491,BCHE;CPB2,Peptide Hormone Metabolism
NOTCH3 Activation and Transmission of Signal to the Nucleus,0.3852221,5.433168,9.287402,EGFR,NOTCH3 Activation and Transmission of Signal to the Nucleus
Signaling by EGFR in Cancer,0.3852221,5.433168,9.287402,EGFR,Signaling by EGFR in Cancer
Signaling by EGFRvIII in Cancer,0.3852221,5.433168,9.287402,EGFR,Signaling by EGFRvIII in Cancer
Signaling by ERBB2 ECD Mutants,0.3852221,5.433168,9.287402,EGFR,Signaling by ERBB2 ECD Mutants
Signaling by ERBB2 KD Mutants,0.3852221,5.433168,9.287402,EGFR,Signaling by ERBB2 KD Mutants
Signaling by Ligand-Responsive EGFR Variants in Cancer,0.3852221,5.433168,9.287402,EGFR,Signaling by Ligand-Responsive EGFR Variants in Cancer
Synthesis of IP3 and IP4 in the Cytosol,0.3852221,5.433168,9.287402,INPP5D,Synthesis of IP3 and IP4 in the Cytosol
"Synthesis, Secretion, and Deacylation of Ghrelin",0.3852221,5.433168,9.287402,BCHE,"Synthesis, Secretion, and Deacylation of Ghrelin"
Constitutive Signaling by EGFRvIII,0.3852221,5.433168,9.287402,EGFR,Constitutive Signaling by EGFRvIII
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.3852221,5.433168,9.287402,EGFR,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
Interleukin Receptor SHC Signaling,0.3852221,5.433168,9.287402,INPP5D,Interleukin Receptor SHC Signaling
Metabolism of Angiotensinogen to Angiotensins,0.3852221,5.433168,9.287402,CPB2,Metabolism of Angiotensinogen to Angiotensins
Downregulation of ERBB2 Signaling,0.3852221,5.433168,9.287402,EGFR,Downregulation of ERBB2 Signaling
Vitamin B5 (Pantothenate) Metabolism,0.3852221,5.433168,9.287402,ENPP2,Vitamin B5 (Pantothenate) Metabolism
Bacterial Infection Pathways,0.3852221,2.672653,4.555821,MRC1;B2M,Bacterial Infection Pathways
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.38595,2.096389,3.555814,CST3;IGFBP2;PLG,Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
O-linked Glycosylation,0.3968005,2.567059,4.224651,CFP;B4GALT5,O-linked Glycosylation
Ephrin Signaling,0.3968005,5.014471,8.236907,EPHB4,Ephrin Signaling
Signaling by ERBB2 in Cancer,0.3968005,5.014471,8.236907,EGFR,Signaling by ERBB2 in Cancer
VEGFR2 Mediated Cell Proliferation,0.3968005,5.014471,8.236907,VEGFA,VEGFR2 Mediated Cell Proliferation
O-glycosylation of TSR Domain-Containing Proteins,0.4090137,4.655587,7.360306,CFP,O-glycosylation of TSR Domain-Containing Proteins
Synthesis of PC,0.4090137,4.655587,7.360306,BCHE,Synthesis of PC
Defective B3GALTL Causes PpS,0.4090137,4.655587,7.360306,CFP,Defective B3GALTL Causes PpS
Metabolism of Porphyrins,0.4090137,4.655587,7.360306,FABP1,Metabolism of Porphyrins
Miscellaneous Transport and Binding Events,0.4090137,4.655587,7.360306,AZGP1,Miscellaneous Transport and Binding Events
NCAM1 Interactions,0.420137,4.344554,6.619937,COL4A2,NCAM1 Interactions
Activated NOTCH1 Transmits Signal to the Nucleus,0.420137,4.344554,6.619937,CNTN1,Activated NOTCH1 Transmits Signal to the Nucleus
HS-GAG Biosynthesis,0.420137,4.344554,6.619937,EXT1,HS-GAG Biosynthesis
Plasma Lipoprotein Assembly,0.420137,4.344554,6.619937,A2M,Plasma Lipoprotein Assembly
Heme Signaling,0.420137,4.344554,6.619937,HBB,Heme Signaling
ECM Proteoglycans,0.4277836,2.294737,3.408489,COL4A2;ITGB6,ECM Proteoglycans
Respiratory Syncytial Virus (RSV) Attachment and Entry,0.4277836,4.072401,5.988049,EGFR,Respiratory Syncytial Virus (RSV) Attachment and Entry
N-glycan Antennae Elongation in the Medial trans-Golgi,0.4277836,4.072401,5.988049,B4GALT5,N-glycan Antennae Elongation in the Medial trans-Golgi
Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters,0.4277836,4.072401,5.988049,B2M,Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters
Scavenging by Class A Receptors,0.4277836,4.072401,5.988049,COL4A2,Scavenging by Class A Receptors
Signaling by NOTCH3,0.4277836,4.072401,5.988049,EGFR,Signaling by NOTCH3
Cell Junction Organization,0.4294484,2.254828,3.293739,ANG;NECTIN1,Cell Junction Organization
EGFR Downregulation,0.4445266,3.832266,5.443775,EGFR,EGFR Downregulation
Epigenetic Regulation of Gene Expression,0.4504906,2.142951,2.979101,FABP4;ADIPOQ,Epigenetic Regulation of Gene Expression
Integrin Cell Surface Interactions,0.4504906,2.142951,2.979101,COL4A2;ITGB6,Integrin Cell Surface Interactions
Metabolism of Steroids,0.4504906,2.142951,2.979101,GC;SERPINA6,Metabolism of Steroids
Developmental Biology,0.4621714,1.311235,1.78195,CELA2A;CEACAM1;FABP4;COL4A2;ADIPOQ;SPINK5;CNTN1;PRSS8;EGFR;EPHB4,Developmental Biology
Signal Transduction by L1,0.4706768,3.427827,4.55777,EGFR,Signal Transduction by L1
Collagen Chain Trimerization,0.4706768,3.427827,4.55777,COL4A2,Collagen Chain Trimerization
Laminin Interactions,0.4853279,3.255941,4.19386,COL4A2,Laminin Interactions
Signaling by the B Cell Receptor (BCR),0.4853279,1.678322,2.161671,IGLV3-27;IGKV2D-30;IGKV2-30,Signaling by the B Cell Receptor (BCR)
Keratan Sulfate Biosynthesis,0.5020148,3.100424,3.871629,B4GALT5,Keratan Sulfate Biosynthesis
Signaling by CSF1 (M-CSF) in Myeloid Cells,0.5072942,2.959046,3.584791,INPP5D,Signaling by CSF1 (M-CSF) in Myeloid Cells
Signaling by Non-Receptor Tyrosine Kinases,0.5072942,2.959046,3.584791,EGFR,Signaling by Non-Receptor Tyrosine Kinases
Signaling by PTK6,0.5072942,2.959046,3.584791,EGFR,Signaling by PTK6
Interleukin-2 Family Signaling,0.5072942,2.959046,3.584791,INPP5D,Interleukin-2 Family Signaling
DAP12 Signaling,0.5072942,2.959046,3.584791,B2M,DAP12 Signaling
Inositol Phosphate Metabolism,0.5194075,2.829961,3.328231,INPP5D,Inositol Phosphate Metabolism
The Role of Nef in HIV-1 Replication and Disease Pathogenesis,0.5194075,2.829961,3.328231,B2M,The Role of Nef in HIV-1 Replication and Disease Pathogenesis
Factors Involved in Megakaryocyte Development and Platelet Production,0.5194075,1.8125,2.115057,HBB;HBD,Factors Involved in Megakaryocyte Development and Platelet Production
Antigen processing-Cross Presentation,0.5194075,1.8125,2.115057,MRC1;B2M,Antigen processing-Cross Presentation
Retinoid Metabolism and Transport,0.528749,2.711634,3.097741,PNLIP,Retinoid Metabolism and Transport
Signaling by Interleukins,0.528749,1.359456,1.548139,CA1;IGHG1;INPP5D;IGHE;VEGFA,Signaling by Interleukins
L1CAM Interactions,0.5299445,1.762973,1.994663,CNTN1;EGFR,L1CAM Interactions
Vesicle-mediated Transport,0.533567,1.219203,1.36492,IGLV5-37;HPX;CD163;IGLV3-27;IGKV2D-30;COL4A2;HP;HBB;EGFR;IGKV2-30,Vesicle-mediated Transport
EPH-ephrin Mediated Repulsion of Cells,0.535793,2.602772,2.889837,EPHB4,EPH-ephrin Mediated Repulsion of Cells
Glycosphingolipid Metabolism,0.546785,2.502285,2.701608,B4GALT5,Glycosphingolipid Metabolism
