term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__LAPATINIB,-0.4365612016618728,-1.10092294279483,0.807995367183045,56.45%,MET;HLA-A;KRAS;YES1;HLA-C,DGIdb_Drug_Targets_2024__LAPATINIB
DGIdb_Drug_Targets_2024__TAMOXIFEN,0.3834727026771296,1.092041470976136,0.71490943730227,47.32%,TGFB1;PIP;GAPDH;F2;COL18A1;F5;TGM2,DGIdb_Drug_Targets_2024__TAMOXIFEN
DGIdb_Drug_Targets_2024__INDOMETHACIN,0.4127056057598823,1.083419614793131,0.7229782479699195,24.66%,PTGS1;FST;ENO2,DGIdb_Drug_Targets_2024__INDOMETHACIN
DGIdb_Drug_Targets_2024__SIMVASTATIN,-0.281870595771941,-1.0831199825123483,0.8024016082242874,71.95%,MMP2;IDH1;PLTP;LIPC;PIK3CG;LEPR;THBD;PON1;APOA5;TPM3;THBS1;RHOA,DGIdb_Drug_Targets_2024__SIMVASTATIN
DGIdb_Drug_Targets_2024__ETOPOSIDE,0.3668355305604421,1.0825417603358507,0.7226212591163927,7.31%,TGFB1;ACTR2;FGFR1,DGIdb_Drug_Targets_2024__ETOPOSIDE
DGIdb_Drug_Targets_2024__FORETINIB,0.4342639027267172,1.0823967560467416,0.7223390550258824,27.28%,PDGFRA;PDGFRB;FLT4,DGIdb_Drug_Targets_2024__FORETINIB
DGIdb_Drug_Targets_2024__MOTESANIB,0.458359673508206,1.0819030155083669,0.7222751259687425,27.28%,PDGFRA;PDGFRB;FLT4,DGIdb_Drug_Targets_2024__MOTESANIB
DGIdb_Drug_Targets_2024__PF 562271,0.2945879659510598,1.0767773624212122,0.7281957291503974,52.49%,ROCK2;SRC;FGFR1;LYN;FGFR3;PDGFRB;FYN;NTRK2;ROCK1;SLK;FLT4;BTK;PTK2;PRKCD;AXL;PRKACA;PAK1;CAMK2G;TAOK1;STK3;HCK;MINK1;PRKCQ;IRAK4,DGIdb_Drug_Targets_2024__PF 562271
DGIdb_Drug_Targets_2024__CYTARABINE,0.4061608327938402,1.074708994613457,0.7303820458907001,1.24%,HSPA4;IDH2,DGIdb_Drug_Targets_2024__CYTARABINE
DGIdb_Drug_Targets_2024__TRAMETINIB,0.3908166090186361,1.0733118599048403,0.7307559350031232,13.43%,G6PD;FGFR1;FGFR2,DGIdb_Drug_Targets_2024__TRAMETINIB
DGIdb_Drug_Targets_2024__MYCOPHENOLIC ACID,0.4572388306562015,1.0729065698294349,0.7311935801348335,20.93%,SNCA;HSD17B10;HPRT1,DGIdb_Drug_Targets_2024__MYCOPHENOLIC ACID
DGIdb_Drug_Targets_2024__CAMPTOTHECIN,0.4507316701105224,1.0682746863933632,0.7354120892852857,47.32%,HSD17B10;THBS1;COL18A1;BAX;TGM2,DGIdb_Drug_Targets_2024__CAMPTOTHECIN
DGIdb_Drug_Targets_2024__METFORMIN HYDROCHLORIDE,0.3230631658340922,1.0660913676220758,0.7365068506392685,62.28%,GPD2;NDUFS1;NDUFA8;NDUFS3;NDUFB10;NDUFV2;NDUFA13;NDUFS2;NDUFA5;NDUFB3;NDUFS8;NDUFA6;NDUFA11;NDUFA4;NDUFV1;NDUFA7;NDUFS5;NDUFA2;NDUFB1;NDUFA10,DGIdb_Drug_Targets_2024__METFORMIN HYDROCHLORIDE
DGIdb_Drug_Targets_2024__ACETAMINOPHEN,0.4466961268309251,1.056809058053274,0.746834958217487,41.26%,PTGS1;PLA2G4A;HSPA8;CD44,DGIdb_Drug_Targets_2024__ACETAMINOPHEN
DGIdb_Drug_Targets_2024__FASUDIL,0.42466273535505,1.0562406900134045,0.7469930088112906,30.15%,ROCK2;PRKACB;ROCK1;PRKCD,DGIdb_Drug_Targets_2024__FASUDIL
DGIdb_Drug_Targets_2024__PEMETREXED,-0.4020453819111537,-1.0451142004467762,0.8131041183460064,59.89%,GGH;KRAS;MTHFD1;GART;ATIC,DGIdb_Drug_Targets_2024__PEMETREXED
DGIdb_Drug_Targets_2024__EPTIFIBATIDE,0.4641169645763861,1.0399872541635928,0.7692349547637621,16.15%,ITGA2B;ITGB3,DGIdb_Drug_Targets_2024__EPTIFIBATIDE
DGIdb_Drug_Targets_2024__GOSSYPOL,0.3775642851187144,1.0352606496499686,0.7735179384425757,14.96%,HSPA4;TGFB1;HSD17B10,DGIdb_Drug_Targets_2024__GOSSYPOL
DGIdb_Drug_Targets_2024__NIFEDIPINE,0.3649011963900418,1.0313443156219784,0.7755830794314573,14.96%,HSPA4;NTS;HSD17B10,DGIdb_Drug_Targets_2024__NIFEDIPINE
DGIdb_Drug_Targets_2024__VEMURAFENIB,0.4164565073204263,1.0301248078724,0.7742554764917502,13.43%,RAC1;FGFR2,DGIdb_Drug_Targets_2024__VEMURAFENIB
DGIdb_Drug_Targets_2024__ISOPROTERENOL,0.4581904772183042,1.0243196128746554,0.7837981324668789,1.02%,HSPA4,DGIdb_Drug_Targets_2024__ISOPROTERENOL
DGIdb_Drug_Targets_2024__DAUNORUBICIN,0.3103494669105429,0.9901623523767812,0.8149053121700078,20.01%,IDH2;MAN1B1;NRP2;CPT1A;GSTM3;RPSA,DGIdb_Drug_Targets_2024__DAUNORUBICIN
DGIdb_Drug_Targets_2024__DEXAMETHASONE,0.3012113126460264,0.9729611264367006,0.8355818477721432,39.98%,CDH17;F9;SERPINE1;TG;HSPA8;PYGL;ANXA1;RELA;IGFBP1,DGIdb_Drug_Targets_2024__DEXAMETHASONE
DGIdb_Drug_Targets_2024__CENISERTIB,0.2625886828460385,0.9725180897358732,0.8353844682810522,52.49%,ROCK2;SRC;FGFR1;LYN;FGFR3;PDGFRA;PDGFRB;PRKG1;FYN;NTRK2;ROCK1;FLT4;BTK;PRKCD;AXL;PRKACA;PAK1;CAMK2G;TAOK1;STK3;SYK;MINK1;PRKCQ;IRAK4,DGIdb_Drug_Targets_2024__CENISERTIB
DGIdb_Drug_Targets_2024__LEUCOVORIN,0.3635288664521482,0.9688878454874892,0.8338764085014426,44.61%,CSPG4;FGFR2;PDGFRB;ABCC4;KLC1;BAX,DGIdb_Drug_Targets_2024__LEUCOVORIN
DGIdb_Drug_Targets_2024__COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,-0.235576923076923,-0.968033150354472,0.8755596503792021,76.58%,COL6A6;COL1A2;COL6A3;COL28A1;COL6A1;COL5A3;COL1A1;COL3A1;COL5A1;COL6A2;COL18A1;COL11A2;COL5A2;COL15A1,DGIdb_Drug_Targets_2024__COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
DGIdb_Drug_Targets_2024__METHYLPHENIDATE,0.3547241722321225,0.9642100407354728,0.8399288221752204,53.92%,CDH23;PURA;ESYT2;ETFDH;CORO7;ARSA;HTT,DGIdb_Drug_Targets_2024__METHYLPHENIDATE
DGIdb_Drug_Targets_2024__OXALIPLATIN,0.3877448026304314,0.9623467601843516,0.8418122698004599,13.43%,GNA13;FGFR2,DGIdb_Drug_Targets_2024__OXALIPLATIN
DGIdb_Drug_Targets_2024__VATALANIB,0.3666454430333575,0.9599791386403794,0.843641806624902,43.78%,PDGFRA;PDGFRB;FLT4;CSF1R;STK3,DGIdb_Drug_Targets_2024__VATALANIB
DGIdb_Drug_Targets_2024__PICTILISIB,0.3795625195192936,0.9427223180308848,0.8563033291700145,13.37%,FGFR1;FGFR3,DGIdb_Drug_Targets_2024__PICTILISIB
DGIdb_Drug_Targets_2024__PD 0166285,0.2725721155531861,0.9370264806943184,0.8607387560100316,48.60%,SRC;FGFR1;MAPK14;PDGFRA;PDGFRB;FYN;NTRK2;BTK;PTK2;PRKACA;TAOK1;CSF1R;STK3;SYK;MINK1,DGIdb_Drug_Targets_2024__PD 0166285
DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE,0.3093686847924508,0.9331489794783692,0.8626390327633666,49.27%,RAC2;CPT1A;ITGAL;SOD2;BAX;FGFR4;CBR1,DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE
DGIdb_Drug_Targets_2024__MITOXANTRONE,0.3723830190704523,0.9302835485123236,0.8636055486490544,62.67%,RPSA;BAX;ARSA;HTT;MAPK1;YES1,DGIdb_Drug_Targets_2024__MITOXANTRONE
DGIdb_Drug_Targets_2024__ERLOTINIB,0.3076465308610626,0.9213357471667876,0.868308804761562,48.60%,LYN;FGFR3;SLK;FLT4;FGFR4;DDR2;SYK;MINK1,DGIdb_Drug_Targets_2024__ERLOTINIB
DGIdb_Drug_Targets_2024__VERAPAMIL,0.4110575716401072,0.9205334189551396,0.8670749324020945,44.61%,TGFB1;LDLR;BAX,DGIdb_Drug_Targets_2024__VERAPAMIL
DGIdb_Drug_Targets_2024__PREDNISONE,0.3580427434318123,0.9196997914926552,0.8670778770919848,44.07%,PTPRC;HSD17B10;TG;ANXA1;VWF,DGIdb_Drug_Targets_2024__PREDNISONE
DGIdb_Drug_Targets_2024__METHOTREXATE,0.2792998154406761,0.910662690039588,0.8761353177372383,45.72%,HSD17B10;CPT1A;PYGL;ABCC4;TPM3;ATIC;COL18A1;HLA-E;SOD2;HLA-C;BAX;FGFR4,DGIdb_Drug_Targets_2024__METHOTREXATE
DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707,0.2752888138120425,0.9081896912031,0.8784929874711462,55.90%,ATP5F1A;C1QBP;ARF6;ARF5;ITPR1;C1S;C4BPB;C4BPA;C4A;C4B,DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707
DGIdb_Drug_Targets_2024__ACETAZOLAMIDE,-0.3410035155001598,-0.8980577361670379,0.9347800409656412,65.99%,CA1;MMP2;CA2;AQP1;CA4,DGIdb_Drug_Targets_2024__ACETAZOLAMIDE
DGIdb_Drug_Targets_2024__TRASTUZUMAB,-0.3273657289002558,-0.8851728293181481,0.9329063264550224,67.36%,MET;FCGR3A;FCGR2A;KRAS;AKT2;ANXA1,DGIdb_Drug_Targets_2024__TRASTUZUMAB
DGIdb_Drug_Targets_2024__SNS 314,0.2845930759341695,0.8763144987087779,0.8903856469060599,30.15%,ROCK2;PDGFRB;NTRK2;SLK;PTK2;PRKCD,DGIdb_Drug_Targets_2024__SNS 314
DGIdb_Drug_Targets_2024__IMATINIB,0.2852731067602627,0.8696559490606505,0.8944344556939091,43.75%,LYN;ABI1;PDGFRA;PDGFRB;ABCC4;ATIC;TAOK1;CSF1R,DGIdb_Drug_Targets_2024__IMATINIB
DGIdb_Drug_Targets_2024__TANDUTINIB,0.3659709860793544,0.8571359517067874,0.8997133720006533,27.28%,PDGFRA;PDGFRB;FLT4,DGIdb_Drug_Targets_2024__TANDUTINIB
DGIdb_Drug_Targets_2024__CLOZAPINE,0.2834450188884544,0.855291338431702,0.9003185684622373,47.89%,SRC;FASN;NTRK2;ITIH3;HLA-C;NT5E;GCG,DGIdb_Drug_Targets_2024__CLOZAPINE
DGIdb_Drug_Targets_2024__THIOGUANINE,-0.2789842092778211,-0.8504461197366081,0.941705712828109,34.91%,GGH;HBB;IDH1;BMP7;NT5C2;PRPS1,DGIdb_Drug_Targets_2024__THIOGUANINE
DGIdb_Drug_Targets_2024__CYCLOHEXIMIDE,0.2931552738422797,0.8242767634668346,0.9154567123643496,53.86%,RPLP1;RPSA;EEF2;RPLP0;RPS20;RPS16;RPS3,DGIdb_Drug_Targets_2024__CYCLOHEXIMIDE
DGIdb_Drug_Targets_2024__CYC 116,0.2327321656196002,0.8211578673540653,0.917509954798078,46.81%,ROCK2;SRC;FGFR1;LYN;FGFR3;PDGFRA;FYN;ROCK1;SLK;PRKACA;CAMK2G;TAOK1;CSF1R;STK3;SYK,DGIdb_Drug_Targets_2024__CYC 116
DGIdb_Drug_Targets_2024__CRIZOTINIB,0.3397052432821042,0.8082290955510576,0.9234571001383444,22.78%,PTPN12;NTRK2,DGIdb_Drug_Targets_2024__CRIZOTINIB
DGIdb_Drug_Targets_2024__OPIOIDS,0.3187591614046012,0.8051167304163203,0.9252815233787642,67.42%,PDE3A;RGS19;TAOK3;GAL;SLC18A2;EXOC4,DGIdb_Drug_Targets_2024__OPIOIDS
DGIdb_Drug_Targets_2024__DORLIMOMAB ARITOX,0.3014548851041045,0.8040845305737468,0.9242981696731126,53.86%,RPLP1;RPSA;RPLP0;RPS20;RPS16;RPS3,DGIdb_Drug_Targets_2024__DORLIMOMAB ARITOX
DGIdb_Drug_Targets_2024__ATALUREN,0.3014548851041045,0.8040845305737468,0.9242981696731126,53.86%,RPLP1;RPSA;RPLP0;RPS20;RPS16;RPS3,DGIdb_Drug_Targets_2024__ATALUREN
DGIdb_Drug_Targets_2024__MORPHINE,0.354745925215724,0.7977400616224566,0.9280501898047232,64.58%,MAPK14;TAOK3;GCG;ITGAM;TBXA2R,DGIdb_Drug_Targets_2024__MORPHINE
DGIdb_Drug_Targets_2024__MT 3724,0.2890676520680442,0.7871007275137378,0.9329262600501954,53.86%,RPLP1;RPSA;RPLP0;RPS20;RPS16;RPS3,DGIdb_Drug_Targets_2024__MT 3724
DGIdb_Drug_Targets_2024__GEFITINIB,0.2410253520527815,0.7845046696982526,0.9342408592983602,63.66%,CRKL;LYN;MAPK14;SLK;FLT4;RELA;AXL;CAMK2G;HCK;MINK1;IRAK4;SIRT2;YES1;MAP4K4,DGIdb_Drug_Targets_2024__GEFITINIB
DGIdb_Drug_Targets_2024__PALBOCICLIB,0.3286379403751028,0.778242028507082,0.9388944191913232,3.35%,ROCK2,DGIdb_Drug_Targets_2024__PALBOCICLIB
DGIdb_Drug_Targets_2024__GILTERITINIB,0.3487126963065813,0.7767869127719107,0.9389990456903156,1.24%,IDH2,DGIdb_Drug_Targets_2024__GILTERITINIB
DGIdb_Drug_Targets_2024__TOFACITINIB,0.340683924576542,0.7672876104054739,0.9452609643172176,65.99%,PTPN6;STAT5B;YES1;JAK1;JAK3,DGIdb_Drug_Targets_2024__TOFACITINIB
DGIdb_Drug_Targets_2024__LOVASTATIN,0.2514037500881372,0.7547438832333236,0.9488837801012192,49.97%,LPL;LIPA;LDLR;THBS1;NT5E;APOA5;TFPI,DGIdb_Drug_Targets_2024__LOVASTATIN
DGIdb_Drug_Targets_2024__CARBOPLATIN,0.2466146091200288,0.7458415401956869,0.9515251707161698,43.62%,FGFR1;HSD17B10;XYLT2;DOCK8;HLA-C,DGIdb_Drug_Targets_2024__CARBOPLATIN
DGIdb_Drug_Targets_2024__TOSEDOSTAT,0.2629048193878942,0.7430185627845771,0.9541646725862334,13.78%,XPNPEP3;NPEPPS,DGIdb_Drug_Targets_2024__TOSEDOSTAT
DGIdb_Drug_Targets_2024__AXITINIB,0.3083045907381279,0.7343791168712732,0.956591048321168,27.28%,PDGFRB;FLT4,DGIdb_Drug_Targets_2024__AXITINIB
DGIdb_Drug_Targets_2024__ROSIGLITAZONE,0.290054365206268,0.7333384383084834,0.9569143509005168,71.06%,HSD17B10;TG;SLC2A1;PIK3CG;MAP2K3;RBP4;CD40LG,DGIdb_Drug_Targets_2024__ROSIGLITAZONE
DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE,0.2792730276468987,0.7308587562662415,0.9579126545358312,41.96%,FGFR1;SERPINE1;TXNRD1;IKBKB,DGIdb_Drug_Targets_2024__ARSENIC TRIOXIDE
DGIdb_Drug_Targets_2024__ATORVASTATIN,0.2353353698146436,0.6968810122030803,0.9689357130625916,71.06%,HSPD1;POR;TGM2;APOA5;TFPI;ITGAM;LEPR;PIK3CG;LIPC;CD40LG,DGIdb_Drug_Targets_2024__ATORVASTATIN
DGIdb_Drug_Targets_2024__INFLIXIMAB,0.2808013925909324,0.6962231006963154,0.9681477788593212,43.62%,IVL;HLA-E;HLA-C,DGIdb_Drug_Targets_2024__INFLIXIMAB
DGIdb_Drug_Targets_2024__SOTRASTAURIN,0.2081681019620097,0.6899657020555575,0.9701865949343556,69.30%,PRKCB;PDGFRB;PRKG1;SLK;FLT4;PRKCD;CAMK2G;TAOK1;STK3;MINK1;PRKCQ;AKT2;MAP4K4;PRKAA1;CAMK2B;CAMK2D,DGIdb_Drug_Targets_2024__SOTRASTAURIN
DGIdb_Drug_Targets_2024__CI 1040,-0.2655186324221594,-0.6874300410211498,1.0,39.15%,AKT1;MAP2K2;LCK;MAPK1,DGIdb_Drug_Targets_2024__CI 1040
DGIdb_Drug_Targets_2024__QUERCETIN,0.2295625099686113,0.6866805396025917,0.9711232211151218,62.67%,HSPB1;HSD17B10;RELA;F2;BAX;CD34;GALK1;PON1;YES1,DGIdb_Drug_Targets_2024__QUERCETIN
DGIdb_Drug_Targets_2024__OCTREOTIDE,-0.2652604666027485,-0.6845440606017517,1.0,73.55%,PIK3CB;MPO;PIK3CG;IGFBP1;TG,DGIdb_Drug_Targets_2024__OCTREOTIDE
DGIdb_Drug_Targets_2024__FENTANYL,-0.2681367849153084,-0.6779870211514967,1.0,73.26%,FCGR3A;FCGR3B;MPO;ITGAM;SLC9A9,DGIdb_Drug_Targets_2024__FENTANYL
DGIdb_Drug_Targets_2024__MERCAPTOPURINE,-0.1716298430995837,-0.6762831242346117,1.0,82.93%,HBB;ALDH1A1;IDH1;PPAT;NT5C2;PRPS1;COMT;SLC29A1;FTO;HPRT1;CPT1A,DGIdb_Drug_Targets_2024__MERCAPTOPURINE
DGIdb_Drug_Targets_2024__CAPTOPRIL,-0.2604666027484819,-0.671341922444175,1.0,74.03%,ACE;DPP4;PIK3CG;MYO9B;SERPINE1,DGIdb_Drug_Targets_2024__CAPTOPRIL
DGIdb_Drug_Targets_2024__GEMCITABINE,0.2154671208223745,0.6665302969982746,0.9730671137355208,51.02%,FGFR3;UBASH3B;XYLT2;DOCK8;TNC;HLA-C;TGM2;SLC29A1,DGIdb_Drug_Targets_2024__GEMCITABINE
DGIdb_Drug_Targets_2024__PROGESTERONE,0.2323915376486631,0.6605476195683146,0.9738738797969664,60.91%,ROCK2;TPM3;CTSC;TGM2;SLC2A1;TARDBP;MAPK1,DGIdb_Drug_Targets_2024__PROGESTERONE
DGIdb_Drug_Targets_2024__METHADONE,-0.2279411764705882,-0.6593962125126777,1.0,77.28%,LEP;ACHE;ALDH5A1;CDH2;POR;NTRK2,DGIdb_Drug_Targets_2024__METHADONE
DGIdb_Drug_Targets_2024__VALPROIC ACID,0.214798327133934,0.6511520127654293,0.978931973818733,68.63%,APEH;ACADSB;OGDH;SOD2;HLA-C;HDAC6;COMT;LEPR;RABEP1;CPS1;COL1A1,DGIdb_Drug_Targets_2024__VALPROIC ACID
DGIdb_Drug_Targets_2024__NORTRIPTYLINE,0.2697395237693912,0.6349272122924284,0.9815622406702864,56.22%,PPM1A;SLC39A14;COMT;EPHX1,DGIdb_Drug_Targets_2024__NORTRIPTYLINE
DGIdb_Drug_Targets_2024__MARIMASTAT,0.2580210846245304,0.6097118649895318,0.9853122073784488,9.51%,ADAM10,DGIdb_Drug_Targets_2024__MARIMASTAT
DGIdb_Drug_Targets_2024__CETUXIMAB,-0.2005778188148534,-0.6044006893663234,1.0,21.86%,GC;MET;FCGR3A;IDH1;KRAS,DGIdb_Drug_Targets_2024__CETUXIMAB
DGIdb_Drug_Targets_2024__PEGINTERFERON ALFA 2A,0.2590948109447266,0.5887102328966657,0.9900170833412226,15.28%,CALR,DGIdb_Drug_Targets_2024__PEGINTERFERON ALFA 2A
DGIdb_Drug_Targets_2024__FENRETINIDE,0.2560318581013535,0.5765822591758255,0.9915966470429451,24.66%,ENO2,DGIdb_Drug_Targets_2024__FENRETINIDE
DGIdb_Drug_Targets_2024__RALOXIFENE,0.2278857200663439,0.5370733734174006,0.9936571376272486,14.96%,HSD17B10,DGIdb_Drug_Targets_2024__RALOXIFENE
DGIdb_Drug_Targets_2024__DACTOLISIB,0.1696018953874824,0.4236442157969423,0.9999245936960034,13.37%,FGFR3,DGIdb_Drug_Targets_2024__DACTOLISIB
