,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
24,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,GO:0043123,0.09365889,9.469176,35.76868,PLK2;ALPK1,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)
25,GO:0090382,phagosome maturation,GO:0090382,0.09572807,47.10185,175.776,MCOLN1,Phagosome Maturation (GO:0090382)
26,GO:0060173,limb development,GO:0060173,0.09950115,37.67037,132.8569,ZNRF3,Limb Development (GO:0060173)
27,GO:0051247,positive regulation of protein metabolic process,GO:0051247,0.09950115,8.321458,29.49048,PLK2;PASK,Positive Regulation Of Protein Metabolic Process (GO:0051247)
28,GO:0015908,fatty acid transport,GO:0015908,0.09950115,37.67037,132.8569,SLC27A3,Fatty Acid Transport (GO:0015908)
29,GO:0046326,positive regulation of glucose import,GO:0046326,0.09950115,37.67037,132.8569,ERFE,Positive Regulation Of Glucose Import (GO:0046326)
30,GO:0062014,negative regulation of small molecule metabolic process,GO:0062014,0.1038647,31.38272,105.371,ERFE,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014)
31,GO:0090162,establishment of epithelial cell polarity,GO:0090162,0.1038647,33.23203,113.3478,CYTH3,Establishment Of Epithelial Cell Polarity (GO:0090162)
32,GO:0019941,modification-dependent protein catabolic process,GO:0019941,0.1038647,7.564103,25.51463,ZNRF3;RC3H2,Modification-Dependent Protein Catabolic Process (GO:0019941)
33,GO:2000042,negative regulation of double-strand break repair via homologous recombination,GO:2000042,0.1038647,31.38272,105.371,POLQ,Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042)
34,GO:0019752,carboxylic acid metabolic process,GO:0019752,0.1053474,29.72807,98.31662,ST3GAL1,Carboxylic Acid Metabolic Process (GO:0019752)
35,GO:0007613,memory,GO:0007613,0.1243929,22.58,68.87129,PLK2,Memory (GO:0007613)
36,GO:0071277,cellular response to calcium ion,GO:0071277,0.1260902,20.90329,62.24473,MCOLN1,Cellular Response To Calcium Ion (GO:0071277)
37,GO:0006879,intracellular iron ion homeostasis,GO:0006879,0.1288402,18.19892,51.82549,ERFE,Intracellular Iron Ion Homeostasis (GO:0006879)
38,GO:0044272,sulfur compound biosynthetic process,GO:0044272,0.1394737,14.09167,36.74773,ST3GAL1,Sulfur Compound Biosynthetic Process (GO:0044272)
39,GO:0043069,negative regulation of programmed cell death,GO:0043069,0.1509318,4.563419,11.40581,PLK2;PIM3,Negative Regulation Of Programmed Cell Death (GO:0043069)
40,GO:0097485,neuron projection guidance,GO:0097485,0.1608671,11.04031,26.27258,PLEKHG4B,Neuron Projection Guidance (GO:0097485)
41,GO:0071248,cellular response to metal ion,GO:0071248,0.169418,8.786458,19.04792,MCOLN1,Cellular Response To Metal Ion (GO:0071248)
42,GO:0010558,negative regulation of macromolecule biosynthetic process,GO:0010558,0.1805389,7.696347,15.74681,PASK,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)
