,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
246,GO:1901163,regulation of trophoblast cell migration,GO:1901163,0.9999931,0.8953074,0.3324972,FBN2,Regulation of Trophoblast Cell Migration (GO:1901163)
247,GO:0061723,glycophagy,GO:0061723,0.9999931,2.69066,4.095576,ATG3;ATG2B,Glycophagy (GO:0061723)
248,GO:0043062,extracellular structure organization,GO:0043062,0.9999931,1.099333,0.6939804,CCDC80;COL13A1;COL8A1,Extracellular Structure Organization (GO:0043062)
249,GO:0045599,negative regulation of fat cell differentiation,GO:0045599,0.9999931,1.344045,1.0208,WWTR1;SMAD3,Negative Regulation of Fat Cell Differentiation (GO:0045599)
250,GO:0031952,regulation of protein autophosphorylation,GO:0031952,0.9999931,2.016046,1.64186,ERRFI1,Regulation of Protein Autophosphorylation (GO:0031952)
251,GO:0008045,motor neuron axon guidance,GO:0008045,0.9999931,1.61258,1.103478,NCOA3,Motor Neuron Axon Guidance (GO:0008045)
252,GO:0019731,antibacterial humoral response,GO:0019731,0.9999931,0.3090748,0.01333999,FAU,Antibacterial Humoral Response (GO:0019731)
253,GO:0051260,protein homooligomerization,GO:0051260,0.9999931,0.7536337,0.1683305,BLM;ALS2;FUS;TIFA;G3BP2;RBMX,Protein Homooligomerization (GO:0051260)
254,GO:0018026,peptidyl-lysine monomethylation,GO:0018026,0.9999931,2.68849,2.646027,EHMT1,Peptidyl-Lysine Monomethylation (GO:0018026)
255,GO:0055119,relaxation of cardiac muscle,GO:0055119,0.9999931,2.016046,1.64186,PIK3CA,Relaxation of Cardiac Muscle (GO:0055119)
256,GO:0035329,hippo signaling,GO:0035329,0.9999931,0.6711596,0.1652798,WWTR1,Hippo Signaling (GO:0035329)
257,GO:2000785,regulation of autophagosome assembly,GO:2000785,0.9999931,0.29758,0.01139307,SNX18,Regulation of Autophagosome Assembly (GO:2000785)
258,GO:0051051,negative regulation of transport,GO:0051051,0.9999931,0.4733822,0.06130243,PTEN,Negative Regulation of Transport (GO:0051051)
