Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Negative Regulation of Defense Response to Virus (GO:0050687),-0.8277711340286076,-1.6688168159091907,0.008,0.5332680699575758,1.0,2/7,7.31%,TARBP2;PCBP2
prerank,GO_Biological_Process_2025__Positive Regulation of Interleukin-4 Production (GO:0032753),0.888123799432301,1.666964577531689,0.0,0.2173631180546504,0.993,1/7,0.05%,LGALS9
prerank,GO_Biological_Process_2025__Negative Regulation of T Cell Proliferation (GO:0042130),0.712675093875802,1.6644805461771897,0.014858841010401188,0.22056253262422157,0.994,10/20,17.97%,LGALS9;LILRB1;RIPOR2;TINAGL1;SFTPD;SCRIB;LILRB2;CR1;CD274;GPNMB
prerank,GO_Biological_Process_2025__Positive Regulation of Vascular Permeability (GO:0043117),0.9265743124426712,1.6638483711307506,0.0,0.21775853117712973,0.994,2/6,4.08%,TJP1;PDE2A
prerank,GO_Biological_Process_2025__Protein Targeting to Mitochondrion (GO:0006626),0.6344168075120455,1.6631823260912248,0.0013869625520110957,0.215264460918934,0.994,7/42,11.59%,TOMM20;TOMM6;TOMM40L;TIMM17B;GDAP1;TOMM34;TIMM21
prerank,GO_Biological_Process_2025__Negative Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),0.7334696294848164,1.6619796025332065,0.007633587786259542,0.21484440859620418,0.994,6/18,12.95%,LGALS9;LILRB1;SELENOS;IGF1;TNFAIP3;ORM1
prerank,GO_Biological_Process_2025__Positive Regulation of Leukocyte Apoptotic Process (GO:2000108),0.9312880030999506,1.660035705770709,0.0017064846416382253,0.21631044955313677,0.995,1/5,0.05%,LGALS9
prerank,GO_Biological_Process_2025__Regulation of Dendritic Cell Apoptotic Process (GO:2000668),0.9361423154373458,1.659592186766045,0.0,0.2135769095369957,0.996,2/5,1.60%,LGALS9;LILRB1
prerank,GO_Biological_Process_2025__Positive Regulation of Telomere Maintenance (GO:0032206),0.7571165181911392,1.659444436602046,0.01167883211678832,0.2099551490592204,0.996,5/16,5.68%,RAD50;DHX36;ACTL6A;TERF2IP;HNRNPA2B1
prerank,GO_Biological_Process_2025__Muscle Filament Sliding (GO:0030049),-0.8621149137052747,-1.6583781605671895,0.015189873417721518,0.5611162508525666,1.0,1/5,0.18%,MYH7
prerank,GO_Biological_Process_2025__Actin-Myosin Filament Sliding (GO:0033275),-0.8621149137052747,-1.6583781605671895,0.015189873417721518,0.5611162508525666,1.0,1/5,0.18%,MYH7
prerank,GO_Biological_Process_2025__Calcium Import Into the Mitochondrion (GO:0036444),0.8268038017611674,1.657525228651217,0.006329113924050633,0.21206234259834422,0.996,1/9,0.92%,MCUR1
prerank,GO_Biological_Process_2025__Regulation of Endothelial Cell Migration (GO:0010594),0.6362394383449258,1.6569838117374183,0.00410958904109589,0.21010834696283848,0.996,8/41,11.32%,RNASE1;STC1;NF1;PRCP;DCN;GFUS;GRN;BMP10
prerank,GO_Biological_Process_2025__Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902235),0.8146687188346722,1.6498183086440945,0.01288244766505636,0.2302365219533754,0.997,3/10,2.22%,EIF2AK3;TMBIM6;SELENOS
prerank,GO_Biological_Process_2025__Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),0.754150237415423,1.647829182249982,0.00778816199376947,0.23278304949366474,0.998,3/15,4.99%,LGALS9;LILRB1;PVR
prerank,GO_Biological_Process_2025__Negative Regulation of Cell Migration (GO:0030336),0.5716819850674613,1.6449437214188956,0.003870967741935484,0.23916697608896254,0.998,21/77,16.04%,RNASE1;RBBP4;STC1;NF1;MITF;EPPK1;AFDN;CHRD;COL3A1;MIA3;THY1;EMILIN2;DUSP3;DCN;ADAM15;BMP10;NF2;PTPRK;APOE;PODN;TIMP1
prerank,GO_Biological_Process_2025__Extracellular Matrix Disassembly (GO:0022617),0.712476981508533,1.6443261777767757,0.011747430249632892,0.23725877953164237,0.998,9/22,10.38%,ADAMTS5;MMP1;MMP14;HPN;FURIN;LAMC1;MMP2;ADAM15;MMP3
prerank,GO_Biological_Process_2025__Cellular Response to Insulin Stimulus (GO:0032869),-0.5150774836334229,-1.6437604804503836,0.0,0.629409608263555,1.0,9/56,7.10%,PRKDC;PIK3C2A;PTPN2;RARRES2;MAPKAP1;ENPP1;HDAC5;AKT2;VAMP2
prerank,GO_Biological_Process_2025__Non-Canonical Wnt Signaling Pathway (GO:0035567),0.8245097198862326,1.6425936410070716,0.003110419906687403,0.23888318385705493,0.998,4/10,9.67%,RNASE1;CCDC88C;PRICKLE2;DVL3
