Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__Ventricular Septum Morphogenesis (GO:0060412),0.7096041690941343,1.6041314171650363,0.032692307692307694,0.6542207272380546,1.0,12/18,13.82%,ZFPM1;SOX4;CITED2;TGFBR2;TGFBR1;BMPR1A;NOTCH1;SOX11;BMPR2;HES1;TGFB2;SLIT2
prerank,GO_Biological_Process_2023__Sensory Perception Of Sound (GO:0007605),0.6344880223766936,1.6022074267481161,0.0205761316872428,0.6518054932527735,1.0,8/33,9.00%,CEMIP;ZNF354A;KIT;ROR1;WHRN;COL2A1;EYA1;TPRN
prerank,GO_Biological_Process_2023__Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895),-0.7568595139307421,-1.6010144321674897,0.02004008016032064,0.7893388108779894,1.0,6/11,11.46%,TRIL;S100A14;PIK3AP1;LY96;MYD88;IRAK1
prerank,GO_Biological_Process_2023__Positive Regulation Of Fibroblast Proliferation (GO:0048146),0.7258122280762763,1.6009553124125915,0.03667953667953668,0.6463627048721822,1.0,4/18,3.51%,AMH;CDKN1A;MYC;SPHK1
prerank,GO_Biological_Process_2023__Negative Regulation Of Kinase Activity (GO:0033673),0.5954868828774218,1.5980038750010364,0.023391812865497075,0.64994497060068,1.0,1/45,0.01%,PPM1E
prerank,GO_Biological_Process_2023__Acylglycerol Metabolic Process (GO:0006639),0.6825261098966497,1.5976921444404972,0.02594810379241517,0.639969358966607,1.0,6/22,8.99%,APOC3;APOA2;APOE;ABHD2;DGKD;DGKH
prerank,GO_Biological_Process_2023__Positive Regulation Of Protein Localization To Cajal Body (GO:1904871),-0.7674876705925431,-1.5919356679124628,0.02247191011235955,0.7972105425996524,1.0,7/10,15.87%,CCT5;CCT8;CCT7;CCT3;CCT4;TCP1;CCT6A
prerank,GO_Biological_Process_2023__Regulation Of Protein Localization To Cajal Body (GO:1904869),-0.7674876705925431,-1.5919356679124628,0.02247191011235955,0.7972105425996524,1.0,7/10,15.87%,CCT5;CCT8;CCT7;CCT3;CCT4;TCP1;CCT6A
prerank,GO_Biological_Process_2023__Sodium Ion Transport (GO:0006814),0.705628905658354,1.5918100228740117,0.032989690721649485,0.659973629416871,1.0,2/19,2.20%,SGK1;SLC9B2
prerank,GO_Biological_Process_2023__Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),0.5997505893291031,1.5889464059211957,0.017509727626459144,0.6623894389791398,1.0,9/43,13.79%,SGK1;MDM2;MLF1;SOX4;RNF34;RFFL;NUAK1;AURKA;EP300
prerank,GO_Biological_Process_2023__NIK/NF-kappaB Signaling (GO:0038061),0.6514575230187372,1.5880447057785594,0.028455284552845527,0.6560670512287483,1.0,7/25,9.01%,RELB;TNFRSF10B;NFKB2;CARD10;TNFRSF10A;DICER1;BTRC
prerank,GO_Biological_Process_2023__Positive Regulation Of Notch Signaling Pathway (GO:0045747),0.6987750433411767,1.5836405496583164,0.024390243902439025,0.666645652345266,1.0,9/19,17.29%,DLL1;TSPAN5;IL6ST;YAP1;ZMIZ1;ITGB1BP1;TGFB2;JAG1;TSPAN14
