term,fdr,Odds Ratio,Combined Score,Genes,description
REGORAFENIB,0.6425781,1.555223,2.295985,PDGFRB;PDGFRA;FLT4;KIT;FGFR3;FGFR2;FGFR1;DDR2,REGORAFENIB
DEXAMETHASONE,0.6425781,1.4001,2.062882,IGFBP1;TGFBR3;HSPA8;ANXA1;F9;VCAM1;TG;SERPINE1;PYGL;CDH17;BMP7;RELA,DEXAMETHASONE
ILORASERTIB,0.6425781,1.245339,1.833174,PDGFRB;LYN;CAMK2B;PDGFRA;CSF1R;NTRK2;SYK;ROCK1;SRC;ROCK2;FLT4;PRKCD;MAPK14;PTK2;PAK1;SLK;AXL;TAOK1;KIT;BTK;TYRO3;FYN;FGFR3;FGFR1,ILORASERTIB
IRINOTECAN,0.6425781,1.499786,2.204674,PDGFRB;ABCC4;TGFB1;CSPG4;PLCB1;KLC1;FGFR3;CES2;CES1,IRINOTECAN
PHENYTOIN,0.6932069,2.331508,3.174526,TG;CFHR4;SLC2A1,PHENYTOIN
FLUTICASONE PROPIONATE,0.6932069,2.331508,3.174526,HSPA4;PLA2G4A;CD14,FLUTICASONE PROPIONATE
AZD4547,0.6932069,2.331508,3.174526,FGFR3;FGFR2;FGFR1,AZD4547
TACROLIMUS,0.6932069,2.331508,3.174526,FKBP1A;HSD11B1;SPP1,TACROLIMUS
RITONAVIR,0.6932069,2.331508,3.174526,TOMM40;APOC3;APOE,RITONAVIR
RG 1530,0.7080715,1.228334,1.604186,PDGFRB;LYN;PDGFRA;CSF1R;NTRK2;SYK;SRC;FLT4;PRKCD;MAPK14;PTK2;PAK1;SLK;TAOK1;KIT;BTK;FYN;FGFR3;FGFR2;FGFR1,RG 1530
CABAZITAXEL,0.7080715,1.865339,2.435291,TUBB1;TUBB4B;TUBB4A;TUBA4A,CABAZITAXEL
ACETAMINOPHEN,0.7080715,1.865339,2.435291,HSPA8;PLA2G4A;CD44;PTGS1,ACETAMINOPHEN
PEGINTERFERON ALFA 2A,0.7080715,1.865339,2.435291,HLA-B;HLA-A;CALR;SLC29A1,PEGINTERFERON ALFA 2A
CURCUMIN,0.7080715,1.372157,1.779295,APP;THBD;TUBB;TUBB1;CAMK2A;TUBB4B;MMP9;TUBB4A;TUBA4A;PTGS1,CURCUMIN
