"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0003203","GO:0003203",52,"GO:0010719",0.63703467884947,41,"endocardial cushion morphogenesis","negative regulation of epithelial to mesenchymal transition",0.909276712328767,0.262333333333333,0.711
"GO:0043066","GO:0043066",65,"GO:0006915",0.63703467884947,918,"negative regulation of apoptotic process","apoptotic process",0.875270319634703,0.262333333333333,0.852
"GO:0051146","GO:0051146",84,"GO:1905064",0.63703467884947,305,"striated muscle cell differentiation","negative regulation of vascular associated smooth muscle cell differentiation",0.923413698630137,0.257636363636364,0.72
"GO:0006670","GO:0006670",92,"GO:0046476",0.63703467884947,20,"sphingosine metabolic process","glycosylceramide biosynthetic process",0.919829223744292,0.25,0.679
"GO:0045606","GO:0045606",11,"GO:0045604",0.63703467884947,28,"positive regulation of epidermal cell differentiation","regulation of epidermal cell differentiation",0.826876712328767,0.238571428571429,0.949
"GO:0055007","GO:0055007",86,"GO:0003228",0.63703467884947,131,"cardiac muscle cell differentiation","atrial cardiac muscle tissue development",0.890075799086758,0.233363636363636,0.768
"GO:0043517","GO:0043517",55,"GO:1901798",0.63703467884947,16,"positive regulation of DNA damage response, signal transduction by p53 class mediator","positive regulation of signal transduction by p53 class mediator",0.835530593607306,0.226125,0.961
"GO:0001933","GO:0001933",98,"GO:0043407",0.627622360634587,304,"negative regulation of protein phosphorylation","negative regulation of MAP kinase activity",0.810986301369863,0.3136,0.852
"GO:2000573","GO:2000573",40,"GO:2000105",0.626754491262349,69,"positive regulation of DNA biosynthetic process","positive regulation of DNA-templated DNA replication",0.848100456621005,0.2829,0.7
"GO:0030512","GO:0030512",7,"GO:0090287",0.626754491262349,111,"negative regulation of transforming growth factor beta receptor signaling pathway","regulation of cellular response to growth factor stimulus",0.821193607305936,0.252894736842105,0.892
"GO:0045787","GO:0045787",102,"GO:1901991",0.626754491262349,334,"positive regulation of cell cycle","negative regulation of mitotic cell cycle phase transition",0.881800913242009,0.251923076923077,0.717
"GO:0061384","GO:0061384",164,"GO:0061384",0.624769982594705,32,"heart trabecula morphogenesis","heart trabecula morphogenesis",0.953277625570776,1,0
"GO:0071634","GO:0071634",143,"GO:0071636",0.624769982594705,42,"regulation of transforming growth factor beta production","positive regulation of transforming growth factor beta production",0.846341552511416,0.494333333333333,0.956
"GO:0032660","GO:0032660",143,"GO:0071636",0.624769982594705,48,"regulation of interleukin-17 production","positive regulation of transforming growth factor beta production",0.845706849315068,0.493166666666667,0.502
"GO:0042158","GO:0042158",165,"GO:0042158",0.624769982594705,97,"lipoprotein biosynthetic process","lipoprotein biosynthetic process",0.918527853881279,0.438,0
"GO:0048008","GO:0048008",60,"GO:0007167",0.624769982594705,58,"platelet-derived growth factor receptor signaling pathway","enzyme-linked receptor protein signaling pathway",0.881821917808219,0.417,0.719
