,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
159,GO:0051129,negative regulation of cellular component organization,GO:0051129,0.2306563,3.668785,8.083276,APOC3;SPRY2,Negative Regulation Of Cellular Component Organization (GO:0051129)
160,GO:0046686,response to cadmium ion,GO:0046686,0.2306563,9.124074,19.81992,FOS,Response To Cadmium Ion (GO:0046686)
161,GO:0031663,lipopolysaccharide-mediated signaling pathway,GO:0031663,0.2306563,9.124074,19.81992,CCL2,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663)
162,GO:0061384,heart trabecula morphogenesis,GO:0061384,0.237263,8.293771,17.33887,NOG,Heart Trabecula Morphogenesis (GO:0061384)
163,GO:0042158,lipoprotein biosynthetic process,GO:0042158,0.237263,8.293771,17.33887,UGCG,Lipoprotein Biosynthetic Process (GO:0042158)
164,GO:0030038,contractile actin filament bundle assembly,GO:0030038,0.237263,8.293771,17.33887,TNFAIP1,Contractile Actin Filament Bundle Assembly (GO:0030038)
165,GO:1905562,regulation of vascular endothelial cell proliferation,GO:1905562,0.2451571,7.601852,15.32436,CCL2,Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)
166,GO:0048523,negative regulation of cellular process,GO:0048523,0.2513077,1.77169,3.513089,SFRP4;BCL6;IRF1;MYC;CCN2;E2F7,Negative Regulation Of Cellular Process (GO:0048523)
167,GO:0071466,cellular response to xenobiotic stimulus,GO:0071466,0.251846,7.016382,13.66145,MYC,Cellular Response To Xenobiotic Stimulus (GO:0071466)
168,GO:0018149,peptide cross-linking,GO:0018149,0.2570545,6.51455,12.26945,TGM2,Peptide Cross-Linking (GO:0018149)
169,GO:0006836,neurotransmitter transport,GO:0006836,0.2570545,6.51455,12.26945,SLC38A2,Neurotransmitter Transport (GO:0006836)
170,GO:0010950,positive regulation of endopeptidase activity,GO:0010950,0.2570545,6.51455,12.26945,SERPINB3,Positive Regulation Of Endopeptidase Activity (GO:0010950)
171,GO:0006974,DNA damage response,GO:0006974,0.2638294,1.69894,3.145339,CCND1;BCL6;ZBTB38;MYC;NFATC2;IER3,DNA Damage Response (GO:0006974)
172,GO:0090305,nucleic acid phosphodiester bond hydrolysis,GO:0090305,0.2643571,6.07963,11.09016,DICER1,Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305)
173,GO:0032986,protein-DNA complex disassembly,GO:0032986,0.2643571,6.07963,11.09016,MYC,protein-DNA Complex Disassembly (GO:0032986)
174,GO:0071229,cellular response to acid chemical,GO:0071229,0.2926952,4.797758,7.782427,KLF2,Cellular Response To Acid Chemical (GO:0071229)
175,GO:0007224,smoothened signaling pathway,GO:0007224,0.2982163,4.557407,7.194118,TCTN2,Smoothened Signaling Pathway (GO:0007224)
176,GO:0043489,RNA stabilization,GO:0043489,0.3186348,3.961755,5.786984,TENT5A,RNA Stabilization (GO:0043489)
177,GO:0048863,stem cell differentiation,GO:0048863,0.3250023,3.796296,5.410104,JARID2,Stem Cell Differentiation (GO:0048863)
178,GO:0006473,protein acetylation,GO:0006473,0.3250023,3.796296,5.410104,SPHK1,Protein Acetylation (GO:0006473)
179,GO:0006094,gluconeogenesis,GO:0006094,0.3250023,3.796296,5.410104,ENO3,Gluconeogenesis (GO:0006094)
180,GO:0007416,synapse assembly,GO:0007416,0.3319233,3.644074,5.069202,DNER,Synapse Assembly (GO:0007416)
181,GO:0071709,membrane assembly,GO:0071709,0.3371927,3.503561,4.759699,UGCG,Membrane Assembly (GO:0071709)
182,GO:0033120,positive regulation of RNA splicing,GO:0033120,0.3506293,3.252646,4.22007,SLC38A2,Positive Regulation Of RNA Splicing (GO:0033120)
183,GO:0051276,chromosome organization,GO:0051276,0.3809843,2.758418,3.21102,MYC,Chromosome Organization (GO:0051276)
184,GO:0044272,sulfur compound biosynthetic process,GO:0044272,0.4279518,2.274074,2.30244,CHSY3,Sulfur Compound Biosynthetic Process (GO:0044272)
185,GO:0007009,plasma membrane organization,GO:0007009,0.4944703,1.747151,1.425158,UGCG,Plasma Membrane Organization (GO:0007009)
186,GO:0070936,protein K48-linked ubiquitination,GO:0070936,0.5122153,1.621693,1.236742,TNFAIP3,Protein K48-linked Ubiquitination (GO:0070936)
187,GO:0098662,inorganic cation transmembrane transport,GO:0098662,0.6288601,1.078042,0.5352985,KCNQ5,Inorganic Cation Transmembrane Transport (GO:0098662)
