Protein_Group	Genes	SAX_vs_RAW_logFC	SAX_vs_RAW_pval	Removed?	Contaminant?
Q60634	Flot2	2.32157326074474	2.98265980362494e-06	No	No
Q60664	Irag2	5.15874303417315	6.129104851737319e-12	No	No
Q60673	Ptprn	1.28471037012158	0.0002178640575733	No	No
Q60675	Lama2	4.63152862114979	1.06298482043625e-11	No	No
Q60676	Ppp5c	1.85145050796544	0.0003047105929327	No	No
Q60692	Psmb6	5.48111749901776	1.21523930371845e-15	No	No
Q60696	Pmel	1.50819864962243	0.0036396059517397	No	No
Q60715	P4ha1	6.0362323254351	8.50367401773276e-10	No	No
Q60716	P4ha2	5.20565768586431	3.06927935923337e-11	No	No
Q60737	Csnk2a1	2.4833725599668	0.0004999561264442	No	No
Q60738	Slc30a1	4.87060505739325	1.0721716476844801e-10	No	No
Q60739	Bag1	6.59079377773396	4.5221231024988e-12	No	No
Q60766	Irgm1	4.99661669525717	1.8124526021849202e-14	No	No
Q60770	Stxbp3	7.28296095852979	1.1521605934993599e-11	No	No
Q60787	Lcp2	5.85114201050015	1.84057039042722e-14	No	No
Q60790	Rasa3	6.92921620508917	2.2489121891956002e-10	No	No
Q60823	Akt2	8.20487439740601	1.44335890823806e-08	No	No
Q60841	Reln	3.85496660280403	3.5800615595987096e-11	No	No
Q60847	Col12a1	4.19695277693406	1.7136659200765899e-12	No	No
Q60855	Ripk1	5.92220012423034	1.02181269710384e-07	No	No
Q60857	Slc6a4	6.10547358662097	9.93554023968071e-13	No	No
Q60865	Caprin1	5.56795569038595	2.51268062005805e-12	No	No
Q60870	Reep5	2.73887334699313	2.231046685409e-05	No	No
Q60875	Arhgef2	6.15301158921255	1.13042099514364e-10	No	No
Q60902	Eps15l1	5.99338336253945	1.8751994741488398e-11	No	No
Q60930	Vdac2	5.47398048378747	7.27721501768456e-12	No	No
Q60931	Vdac3	5.47056953945281	3.49743000359104e-10	No	No
Q60932	Vdac1	4.6297886803949	4.65969767488035e-13	No	No
Q60949	Tbc1d1	4.07131841414375	3.86696312346614e-08	No	No
Q60960	Kpna1	5.54362187020455	3.67140268051867e-13	No	No
Q60972	Rbbp4	5.72186256552381	4.9951557227372905e-19	No	No
Q60973	Rbbp7	8.74699991441887	2.26438289943289e-20	No	No
Q60994	Adipoq	1.48265229248583	1.81941619336073e-05	No	No
Q60996	Ppp2r5c	3.55760778841984	9.83278084454431e-12	No	No
Q61072	Adam9	2.42908104070041	6.6441297021543e-08	No	No
Q61074	Ppm1g	9.76167686178672	1.55113022751361e-13	No	No
Q61081	Cdc37	5.35329221636382	4.2861718107138e-14	No	No
Q61087	Lamb3	1.03423615767342	0.0005195591243823	No	No
Q61093	Cybb	7.31524795274928	1.4990248250518502e-19	No	No
Q61097	Ksr1	4.41208118013943	0.0016237549827772	No	No
Q61112	Sdf4	6.93897583653083	3.8930183796045997e-13	No	No
Q61143	Trpc6	9.46877206759326	3.87458221963259e-14	No	No
Q61144	Psen2	5.8893939084431	3.22757236670191e-07	No	No
Q61165	Slc9a1	5.64262262218226	3.55151881380801e-08	No	No
Q61166	Mapre1	4.77627055037996	5.12343409397814e-14	No	No
Q61187	Tsg101	4.99549520655497	2.90597531718018e-13	No	No
Q61189	Clns1a	4.93007029945618	1.8571671938872201e-09	No	No
Q61191	Hcfc1	2.18827897424931	7.9133456059535e-08	No	No
Q61210	Arhgef1	2.8292876609941	0.0045444756930378	No	No
Q61220	Nell2	3.88239920999216	9.54784894457514e-07	No	No
Q61233	Lcp1	1.09553545327947	0.0009888647877775	No	No
Q61245	Col11a1	2.59949525680381	4.67563155557248e-09	No	No
Q61249	Igbp1	2.8152422024132	1.05861646519864e-07	No	No
Q61268	Apoc4	0.831931302039475	0.0040644233757586	No	No
Q61282	Acan	4.29013594897694	2.45832202688543e-13	No	No
Q61292	Lamb2	7.1641012446044	2.4115612846987898e-11	No	No
Q61316	Hspa4	3.70707837223854	7.154896140000239e-12	No	No
Q61334	Bcap29	6.63017581902978	8.82732977115603e-17	No	No
Q61335	Bcap31	5.89122851615707	5.179322355502121e-09	No	No
Q61361	Bcan	7.73926793632342	1.46824674199173e-09	No	No
Q61411	Hras	3.44516969523549	2.1870660213882e-09	No	No
Q61419	Cmah	3.63293646623854	2.2541518247843998e-12	No	No
Q61425	Hadh	5.49463950704302	2.90808905310201e-12	No	No
Q61469	Plpp1	7.68487991617202	3.300025860047e-16	No	No
Q61470	Cd37	4.65879223919225	5.91622832680079e-15	No	No
Q61477	Nbl1	2.5981012954605	0.0037869228141536	No	No
Q61508	Ecm1	2.54218061677892	7.02592659628809e-08	No	No
Q61510	Trim25	5.60644400631949	3.22121122440794e-11	No	No
Q61543	Glg1	7.25421895340498	8.81114021709208e-07	No	No
Q61549	Adgre1	1.75419109415127	0.0023505110076158	No	No
Q61550	Rad21	2.91015434307047	5.9073230037034e-15	No	No
Q61553	Fscn1	6.1206991994071	1.2630569573034e-05	No	No
Q61554	Fbn1	4.50106923714881	6.887109109588701e-10	No	No
Q61555	Fbn2	4.34325561106315	4.7430765883363e-06	No	No
Q61576	Fkbp10	7.69939232856255	3.88997146222141e-18	No	No
Q61578	Fdxr	4.67515334524877	2.33021151115361e-07	No	No
Q61584	Fxr1	2.57656016189327	0.0084934836774135	No	No
Q61592	Gas6	4.12114793234678	1.70957843211226e-10	No	No
Q61595	Ktn1	4.12024329103359	1.18840442986902e-10	No	No
Q61599	Arhgdib	2.92005539385993	6.64231119622543e-07	No	No
Q61635	Ifi47	2.87877707565821	2.64293015120864e-06	No	No
Q61644	Pacsin1	0.907147009902804	0.0022944011293011	No	No
Q61655	Ddx19a	2.02367600240404	1.92779577427011e-08	No	No
Q61699	Hsph1	5.18548860432499	6.44286571201604e-10	No	No
Q61702	Itih1	2.3261311615401	4.62385732390366e-08	No	No
Q61703	Itih2	2.39342712910558	5.87005897120884e-08	No	No
Q61704	Itih3	3.15044504134843	3.89677219897011e-10	No	No
Q61735	Cd47	1.95335319650184	2.67960854296116e-05	No	No
Q61739	Itga6	6.35404197500766	2.7316143292410798e-12	No	No
Q61749	Eif2b4	4.62736872827436	8.803011739738929e-11	No	No
Q61768	Kif5b	5.5840654650139	3.49992531563622e-08	No	No
Q61771	Kif3b	5.48372771478197	1.10510352789674e-11	No	No
Q61792	Lasp1	5.30868764773284	2.6869896025628897e-11	No	No
Q61809	Lrrn1	2.96916457166944	6.7738350546629e-06	No	No
Q61823	Pdcd4	5.95452051085813	1.84831071756374e-13	No	No
Q61826	Madcam1	1.86453812435581	1.22421979833997e-05	No	No
Q61851	Fgfr3	4.44447945129941	4.16718671954135e-10	No	No
Q61878	Prg2	3.94177153938495	2.94970971976907e-05	No	No
Q61881	Mcm7	4.66220373859366	0.0068711526697264	No	No
Q61937	Npm1	6.59589099750836	2.19297822770013e-17	No	No
Q61982	Notch3	3.67543839149537	1.8197285388685301e-10	No	No
Q61990	Pcbp2	3.69702872971982	5.11137076326957e-07	No	No
Q62000	Ogn	2.14959701843537	1.88321815746591e-09	No	No
Q62010	Ovgp1	4.74453932489336	3.92570382047001e-07	No	No
Q62028	Pla2r1	4.93653117887087	7.05638503174435e-11	No	No
Q62059	Vcan	6.33661211584355	3.47395284909093e-10	No	No
Q62073	Map3k7	3.81744922695557	7.85126563102306e-13	No	No
Q62086	Pon2	6.22665783485475	7.29565364803564e-16	No	No
Q62093	Srsf2	3.89959611560839	4.36209113558495e-12	No	No
Q62120	Jak2	8.11441590795191	1.4700667804705e-13	No	No
Q62167	Ddx3x	5.22219128895978	7.874746244972759e-12	No	No
Q62172	Ralbp1	5.04514300861037	1.35423939406252e-08	No	No
Q62176;D3Z4I3	Rbm24;Rbm38	3.70517738076034	2.3257288927867202e-10	No	No
Q62177	Sema3b	1.2701489082466	0.0013829560672938	No	No
Q62179	Sema4b	1.52729951608507	0.0007198812603599	No	No
Q62186	Ssr4	8.95619828770255	2.8806555524409003e-15	No	No
Q62192	Cd180	2.13251707385045	1.33017102919063e-05	No	No
Q62203	Sf3a2	3.06873119417088	6.89785858909617e-06	No	No
Q62210	Birc2	2.41685693730708	1.09024678836985e-10	No	No
Q62219	Tgfb1i1	4.55194247579384	1.72538937568162e-07	No	No
Q62261	Sptbn1	6.57454519063563	6.00102775443232e-10	No	No
Q62264	Thrsp	5.67057150537367	9.16715444601055e-11	No	No
Q62313	Tgoln1	5.79869154443535	3.5246831972719294e-11	No	No
Q62318	Trim28	3.93348375936168	2.86523556255724e-07	No	No
Q62348	Tsn	4.14901556921562	1.2819309567143e-10	No	No
Q62356	Fstl1	1.47564759965898	5.36078216962833e-05	No	No
Q62376	Snrnp70	6.50085424765153	4.52895749370807e-16	No	No
Q62381	Tll1	3.79787235720847	1.89570543257577e-08	No	No
Q62384	Zpr1	7.06214288936583	4.459726770687341e-19	No	No
Q62393	Tpd52	5.50167998613304	1.11533124595404e-05	No	No
Q62418	Dbnl	5.83389631484392	3.1134730965208697e-12	No	No
Q62419	Sh3gl1	6.13710965171896	6.04512139902658e-14	No	No
Q62422	Ostf1	5.15353347104524	1.05657697943627e-08	No	No
Q62425	Ndufa4	4.26719806809295	2.89650738371717e-09	No	No
Q62433	Ndrg1	2.911048469632	1.46348469220081e-08	No	No
Q62448	Eif4g2	13.498768540695	3.4426414298998e-09	No	No
Q62469	Itga2	2.37214498982242	2.32642612059203e-07	No	No
Q62471	Lcn3	4.78063700421923	2.99729544837663e-13	No	No
Q62472	Lcn4	6.53153212242692	2.68868955200967e-15	No	No
Q62523	Zyx	4.55573577615071	1.54443998569543e-08	No	No
Q63739	Ptp4a1	0.662344710246973	0.0049370194001268	No	No
Q63810	Ppp3r1	1.85490648002257	0.0075957657528478	No	No
Q63918	Cavin2	5.67948357622611	7.31161459063142e-12	No	No
Q63961	Eng	5.07834161311761	2.38738591807453e-13	No	No
Q64010	Crk	4.9536150339885	4.58616255391741e-09	No	No
Q64012	Raly	6.99083324966283	4.6224902422975196e-11	No	No
Q64096	Mcf2l	3.49476387017214	0.0001808983801695	No	No
Q640N1	Aebp1	6.02836267471909	4.053238071781e-11	No	No
Q64152	Btf3	4.04884480313074	2.03716641929264e-07	No	No
Q64237	Dbh	5.30637216888976	9.369632232030529e-11	No	No
Q64310	Surf4	7.43104544148867	6.44561842495697e-16	No	No
Q64314	Cd34	5.28317579545103	3.82890611349721e-13	No	No
Q64324	Stxbp2	6.27981738005252	1.7933971851704e-09	No	No
Q64331	Myo6	8.68009432807848	1.20098693863875e-12	No	No
Q64337	Sqstm1	6.59897085944851	6.5199854433564905e-21	No	No
Q64373	Bcl2l1	5.69031586643963	9.8866153795059e-17	No	No
Q64378	Fkbp5	2.44554213702254	0.0004552786202003	No	No
Q64433	Hspe1	3.43058941037755	5.33562090760764e-08	No	No
Q64444	Ca4	5.72581157970326	3.1019897684125098e-12	No	No
Q64455	Ptprj	5.79052453152768	3.6911015771763094e-11	No	No
Q64514	Tpp2	3.79854758655251	4.54065975946137e-08	No	No
Q64516	Gk	5.18376844475794	5.3779435628674195e-11	No	No
Q64518	Atp2a3	6.88256429846028	4.657528809118101e-10	No	No
Q64521	Gpd2	7.96301372356536	9.737780492104629e-11	No	No
Q64522	H2ac21	2.33241127680816	0.0003833154294959	No	No
Q64692	St8sia4	4.48961496652569	7.6549752987726e-11	No	No
Q64695	Procr	3.43590267381754	3.56088837049345e-11	No	No
Q64697	Ptprcap	5.33508902442065	2.82196431914912e-12	No	No
Q64727	Vcl	1.48262590824243	0.0009531019003878	No	No
Q64735	Cr1l	2.54981115500222	4.29329543266583e-07	No	No
Q64739	Col11a2	2.73347538310116	6.17757886824866e-08	No	No
Q66K08	Cilp	1.70323202060064	3.84667486965689e-06	No	No
Q66VB7	Gm1553	4.5831669876899	8.99910256137147e-13	No	No
Q673H1	Tusc1	5.14987497128689	3.20680038757273e-05	No	No
Q68FD5	Cltc	3.16979547610588	5.3724180267177304e-09	No	No
Q68FL4	Ahcyl2	5.39114974993885	2.42876824621857e-05	No	No
Q68FL6	Mars1	4.04115965241949	4.17518817658261e-08	No	No
Q69Z38	Peak1	4.85450292191466	2.4335894167763603e-10	No	No
Q69ZF3	Gba2	4.84269664866559	6.315051533323e-08	No	No
Q69ZH9	Arhgap23	7.36217259398548	8.22208755976573e-09	No	No
Q69ZR2	Hectd1	8.16406062060905	1.70474976085312e-10	No	No
Q69ZS7	Hbs1l	6.73812119035926	3.4511210575280797e-22	No	No
Q6A065	Cep170	9.7745993561199	1.2047317571983498e-11	No	No
Q6A0A9	FAM120A	6.45610369151143	1.09437318559862e-05	No	No
Q6A0D4	Rftn1	5.79924128605616	3.79936045771492e-18	No	No
Q6A4J8	Usp7	6.64466290870703	1.2049219751056802e-09	No	No
Q6DFV7	Ncoa7	3.20776904620209	1.7882947027498698e-11	No	No
Q6DFZ1	Gbf1	4.87194676242414	1.47203604440107e-07	No	No
Q6DIA2	Exoc3l4	6.02145179713389	3.26433285775378e-08	No	No
Q6GQT9	Nomo1	4.85684748130303	1.56818674234194e-07	No	No
Q6IEE6	Tmem132e	8.45854780718854	9.4203751333731e-17	No	No
Q6IQX7	Chpf	3.99778854392761	9.957417894550208e-11	No	No
Q6IR34	Gpsm1	6.04854982042562	2.04537259998927e-13	No	No
Q6IRU2	Tpm4	4.96706114847633	1.08472048352148e-10	No	No
Q6IRU5	Cltb	5.77308565952691	5.49260868831608e-16	No	No
Q6KAU4	Mvb12b	2.85383493786528	2.70096878565193e-05	No	No
Q6NVD0	Frem2	6.79257314516949	1.1665526638053501e-10	No	No
Q6NVE8	Wdr44	6.23698793028069	1.30149559658358e-13	No	No
Q6NVF0	Ocrl	5.62048914152508	1.93931953514953e-05	No	No
Q6NVF9	Cpsf6	3.43264717559495	1.51392409608287e-08	No	No
Q6NXL1	Sec24d	0.669411330453727	0.003213195884404	No	No
Q6NZC7	Sec23ip	9.55823201623034	1.27938330736333e-23	No	No
Q6NZJ6	Eif4g1	5.978775003532	1.2834727400266e-08	No	No
Q6P1B1	Xpnpep1	2.64643760005886	0.00012274280561	No	No
Q6P1D5	Sez6l	5.39202701902769	3.07400547147644e-05	No	No
Q6P1F6	Ppp2r2a	9.55150244615441	5.86051913482048e-19	No	No
Q6P2L7	Golm2	4.86859839818494	4.75242829294389e-05	No	No
Q6P4T0	Atg2a	2.59627400708784	1.9981467876175298e-11	No	No
Q6P542	Abcf1	5.90510964487934	1.20022851025752e-07	No	No
Q6P5E4	Uggt1	4.89915125355085	2.91791727282198e-05	No	No
Q6P5G6	Ubxn7	10.691984395624	8.94879584774757e-12	No	No
Q6P5H2	Nes	3.2392348004669	1.89377671092627e-07	No	No
Q6P6I6	Polr2m	2.72231162678182	4.51268876883423e-07	No	No
Q6P6J9	Txndc15	3.2010127678581	1.36550040441961e-10	No	No
Q6P6M7	Sepsecs	3.04554809824274	4.31654777749618e-07	No	No
Q6P8I4	Pcnp	3.46636501287448	0.0001427746217181	No	No
Q6P8X1	Snx6	9.75716352488483	7.38234701463617e-16	No	No
Q6P9J9	Ano6	7.68582569377149	1.11103996943352e-16	No	No
Q6P9K9	Nrxn3	3.8381202784659	1.87445126897494e-13	No	No
Q6P9N1	Fam126a	4.62265686125068	2.1715687621963e-05	No	No
Q6P9Q4	Fhod1	6.11534983985151	8.95991483319969e-10	No	No
Q6P9Q6	Fkbp15	4.79094586167601	4.88424846047464e-12	No	No
Q6P9R4	Arhgef18	6.35291770988954	1.0051806680091401e-19	No	No
Q6P9S0	Mtss2	4.29405114887521	2.9418065724046e-08	No	No
Q6PA06	Atl2	8.59073756375644	8.87685621139975e-12	No	No
Q6PAJ1	Bcr	6.16595305695332	3.47422873486381e-08	No	No
Q6PAM0	Prkab2	4.66246231777643	4.52582511286836e-15	No	No
Q6PAM1	Txlna	3.00911371636024	2.01821180796286e-07	No	No
Q6PAR5	Gapvd1	4.68419234659526	2.70110944506073e-06	No	No
Q6PB66	Lrpprc	1.50718025896327	0.0051542081864129	No	No
Q6PB93	Galnt2	3.48525055871585	7.28514473317057e-05	No	No
Q6PCP5	Mff	7.40725563577499	3.4477459347177003e-16	No	No
Q6PD26	Pigs	2.08349585283693	0.0005509496948759	No	No
Q6PDG5	Smarcc2	6.52986498625521	1.86842543445457e-06	No	No
Q6PDI6	Mindy2	4.76931122695719	1.51453732688922e-07	No	No
Q6PDJ6	Fbxo42	2.30743433108787	0.0019188346158153	No	No
Q6PDL0	Dync1li2	10.4707202516731	1.22823882981798e-20	No	No
Q6PDN3	Mylk	6.00539919367577	6.19780221650823e-11	No	No
Q6PDQ2	Chd4	2.6868577953301	1.09358117591808e-06	No	No
Q6PER3	Mapre3	1.08537643313648	9.79442962488995e-05	No	No
Q6PF93	Pik3c3	1.87051718381647	3.12745648176086e-07	No	No
Q6PFX6	Cdh24	4.23332490446876	3.8341910910498e-11	No	No
Q6PFY1	Fchsd1	4.35999682211597	1.35497704621441e-05	No	No
Q6PGC1	Dhx29	3.40940384476428	1.1335469918142599e-12	No	No
Q6PGF7	Exoc8	6.94243476737328	2.2361846087652098e-12	No	No
Q6PGH2	Jpt2	3.39509890407506	5.00494649984948e-06	No	No
Q6PGL7	Washc2	6.58894256049806	3.28844810228649e-12	No	No
Q6PHU5	Sort1	2.82893658626798	0.0001248521858012	No	No
Q6PHZ2	Camk2d	6.18442955425214	4.2583466637020804e-17	No	No
Q6PIP5	Nudcd1	4.74064132769857	3.9510775846757104e-14	No	No
Q6PIU9	gene	9.00017228197742	1.79180664227831e-23	No	No
Q6PNC0	Dmxl1	4.7447947466871	1.96733111405296e-07	No	No
Q6Q477	Atp2b4	4.16199716058696	2.58652298005264e-09	No	No
Q6R0H7	Gnas	3.10605168331512	2.36686936329038e-07	No	No
Q6R891	Ppp1r9b	4.40033824106541	1.23907911689187e-10	No	No
Q6S5C2	Gnptg	1.8064448557308	1.80606709332603e-05	No	No
Q6SJQ0	Cd300a	4.42114654637524	8.09839728041468e-16	No	No
Q6SJQ5	Cd300ld3	5.59983653497239	2.9393944775546496e-11	No	No
Q6U7R4	Timd4	4.31514376126679	5.3382153346911196e-12	No	No
Q6URW6	Myh14	2.93152354766615	7.08681540776357e-06	No	No
Q6VN19	Ranbp10	6.89495447426206	1.58966021638247e-16	No	No
Q6VNB8	Wdfy3	6.12195586634032	0.000220976424204	No	No
Q6W8Q3	Pcp4l1	3.6414709577971	2.71345407950104e-06	No	No
Q6X893	Slc44a1	9.01182772798769	3.32321228837178e-17	No	No
Q6Y5D8	Arhgap10	2.44535467901753	0.0021856655940559	No	No
Q6Y685	Tacc1	8.21087939983864	3.38565528024179e-12	No	No
Q6YGZ1	Hpse	1.66113054486978	0.0022914621697839	No	No
Q6ZPE2	Sbf1	5.00218741689176	4.53792560744352e-05	No	No
Q6ZPJ3	Ube2o	5.11963842476696	7.0337428706735e-11	No	No
Q6ZPQ6	Pitpnm2	1.440850244425	0.0004320919631582	No	No
Q6ZPS6	Ankib1	5.56581124164307	6.14821314415215e-12	No	No
Q6ZPZ3	Zc3h4	6.22591301731354	8.42193382223929e-08	No	No
Q6ZQ03	Fnbp4	2.62076460610255	3.54290114186257e-08	No	No
Q6ZQ38	Cand1	1.23148960519423	0.0006936317382586	No	No
Q6ZQ58	Larp1	5.2317295735742	2.7151353985347003e-16	No	No
Q6ZQA0	Nbeal2	7.0085867042041	2.8924236742855304e-09	No	No
Q6ZQA6	Igsf3	5.01088162077903	5.47857567725983e-06	No	No
Q6ZQI3	Mlec	10.6884934629097	3.9085665629725702e-19	No	No
Q6ZQK5	Acap2	9.473376637002	3.43270278541824e-08	No	No
Q6ZWM4	Lsm8	5.17318279570704	5.99643899084792e-12	No	No
Q6ZWQ7	Spcs3	4.50491402867324	1.00618242968049e-07	No	No
Q6ZWR6	Syne1	6.2673406968354	2.9346047504985e-05	No	No
Q6ZWU9	Rps27	1.53509588590292	0.0090814470238458	No	No
Q6ZWV7	Rpl35	1.99362666679281	2.74831119941719e-06	No	No
Q6ZWX6	Eif2s1	4.9099298689294	3.74705085302286e-08	No	No
Q6ZWZ2	Ube2r2	3.62417261436741	7.94455862133685e-08	No	No
Q70E20	Sned1	3.76548509064045	1.76582636751618e-08	No	No
Q70IV5	Synm	3.03112877653063	2.19592934360784e-06	No	No
Q711T7	Nadsyn1	4.21109526737254	2.6480783851719204e-09	No	No
Q71M36	Cspg5	6.72988182667656	8.5245233254289e-15	No	No
Q76LS9	Mindy1	3.66170653489876	3.90918779303354e-09	No	No
Q76MZ3	Ppp2r1a	2.53193271744561	2.78359625550981e-06	No	No
Q78IK2	Atp5mk	7.37973307666763	2.34343431910598e-18	No	No
Q78IK4	Apool	5.36083990807477	5.57318491379803e-08	No	No
Q78IS1	Tmed3	7.52683417026214	1.1022944045074799e-16	No	No
Q78PY7	Snd1	3.91028128505061	2.09968376887169e-06	No	No
Q78T54	Vma21	4.66254451687041	5.18281163961316e-14	No	No
Q78XF5	Ostc	6.99304333330695	4.74653231096596e-19	No	No
Q78XR0	Trappc6a	4.8963851763216	3.509052413937e-06	No	No
Q78ZA7	Nap1l4	4.68483542237831	7.353171495860281e-09	No	No
Q791V5	Mtch2	4.6960653385787	1.64819252268355e-06	No	No
Q793I8	Tifa	2.53583817096981	1.19853149300286e-07	No	No
Q7M6Y3	Picalm	4.48718259298961	2.82489657898239e-08	No	No
Q7M6Z0	Rtn4rl2	3.1577740655033	1.3585648138983e-06	No	No
Q7M742	Scgb1c1	3.62015866364016	2.2873735570941101e-10	No	No
Q7M747	Scgb2b24	4.1443415703789	5.64210756506585e-06	No	No
Q7SIG6	Asap2	8.09449718042885	3.04738135218452e-13	No	No
Q7TMB8	Cyfip1	5.77589486203192	1.30174383698836e-07	No	No
Q7TMF3	Ndufa12	6.2722584353283	1.47301500659827e-06	No	No
Q7TMJ8	Pik3ip1	1.20432707892899	0.0017912835272178	No	No
Q7TMK9	Syncrip	2.59796692692377	0.0002026349356467	No	No
Q7TMQ7	Wdr91	7.80092942650353	1.77342381376062e-14	No	No
Q7TMS5	Abcg2	3.90856547546705	0.0001433684452993	No	No
Q7TMY8	Huwe1	6.33966880168296	2.85686428493706e-07	No	No
Q7TNC9	Inpp5a	7.64184971816906	5.15738666482982e-16	No	No
Q7TNG5	Eml2	4.49454950524436	1.44506444456855e-07	No	No
Q7TNP2	Ppp2r1b	5.11780743197755	5.70614959090001e-09	No	No
Q7TPC1	Cdsn	2.67122271331532	1.72904041356477e-06	No	No
Q7TPE5	Slc7a6os	2.36809664295162	1.5494224327402102e-09	No	No
Q7TPH6	Mycbp2	3.39465547886035	4.56813114196943e-07	No	No
Q7TPR4	Actn1	4.8483539991716	4.84974784404664e-12	No	No
Q7TPS5	C2cd5	4.88157065415924	1.26484112488669e-06	No	No
Q7TQ62	Podn	1.55887053680441	2.20961038514466e-05	No	No
Q7TQ95	Lnpk	6.7801733303203	3.89195194398106e-07	No	No
Q7TQA1	Igsf1	1.7536913202814	6.99391798504733e-08	No	No
Q7TQH0	Atxn2l	5.21688223513643	2.63223932709534e-14	No	No
Q7TQK5	Ccdc93	2.85304755293945	9.36860327396888e-05	No	No
Q7TQN3	Wfikkn2	3.33166705663573	6.80563807809961e-06	No	No
Q7TSA3	Btla	1.3713561318445	1.52174453000316e-05	No	No
Q7TSC1	Prrc2a	7.59598367161012	1.16350076144545e-16	No	No
Q7TSI3	Ppp6r1	5.61191147302718	8.906484417589361e-15	No	No
Q7TSK7	Adamtsl2	4.74642787074719	5.27292452694587e-09	No	No
Q7TSS2	Ube2q1	3.57005876470844	2.36039092046155e-10	No	No
Q7TT36	Adgra3	0.935692406668078	0.0028694626986413	No	No
Q7TT37	Elp1	6.84465293870689	1.3019883730791901e-15	No	No
Q7TT50	Cdc42bpb	3.28152852549171	0.0021122204344139	No	No
Q80SW1	Ahcyl1	2.05843781434404	1.03270126599773e-08	No	No
Q80SY4	Mib1	7.00400968785729	1.30781918555539e-09	No	No
Q80SZ7	Gng5	3.81726769589833	6.96363425478749e-08	No	No
Q80T14	Fras1	5.46142418311991	1.8683733125503503e-09	No	No
Q80TA6	Mtmr12	2.35429722726095	6.7557482333362e-08	No	No
Q80TA9	Epg5	4.67289172184138	9.03342561658184e-12	No	No
Q80TF3	Pcdh19	7.68462576213631	1.7358945382843898e-18	No	No
Q80TH2	Erbin	6.89435849892485	8.042085686862269e-11	No	No
Q80TL7	Mon2	5.21603537654123	1.09362560307378e-08	No	No
Q80TM9	Nisch	5.99497814719433	5.28401990174318e-15	No	No
Q80TY0	Fnbp1	7.35352403992115	2.5499261376574496e-11	No	No
Q80U16	Ripor2	5.95997812882921	9.07128021289242e-21	No	No
Q80U28	Madd	9.33877290772366	7.20431393014007e-14	No	No
Q80U35	Arhgef17	6.19303995756015	3.30977963687124e-16	No	No
Q80U72	Scrib	5.5103186589316	1.19574573422806e-06	No	No
Q80U93	Nup214	7.86856782880309	3.17684255438289e-13	No	No
Q80UE6	Wnk4	3.01804667380497	2.65004507030889e-10	No	No
Q80UG2	Plxna4	9.29960317526953	2.8782539920070296e-11	No	No
Q80UG5	Septin9	5.1341448370427	8.74950392794738e-11	No	No
Q80UJ7	Rab3gap1	5.00689650908848	2.85486413559752e-07	No	No
Q80UM3	Naa15	2.09763755723335	9.28515463157734e-08	No	No
Q80UP5	Ankrd13a	4.69878461693018	1.00310343524937e-14	No	No
Q80UR4	Prss34	6.15104518709411	2.19339509539084e-08	No	No
Q80UU9	Pgrmc2	5.04001301211092	9.959070782867969e-11	No	No
Q80UW8	Polr2e	2.03231050184132	2.4681142049562302e-09	No	No
Q80UY2	Kcmf1	4.43113900211083	3.62271961289279e-12	No	No
Q80V53	Chst14	2.47616841917954	4.09656373226114e-05	No	No
Q80V70	Megf6	6.02726907123792	5.09333943504137e-19	No	No
Q80V94	Ap4e1	3.98982748484003	7.23191636458267e-16	No	No
Q80VJ2	Sra1	3.60111234091587	1.19785688184098e-07	No	No
Q80VP1	Epn1	4.22544044167195	3.69797047122982e-05	No	No
Q80W04	Tmcc2	5.27285462034294	1.27436410006137e-13	No	No
Q80W54	Zmpste24	7.85775400450495	5.05738855761431e-13	No	No
Q80W65	Pcsk9	1.76103740614153	6.52188409696e-05	No	No
Q80WC7	Agfg2	1.017581240677	0.0057276199130604	No	No
Q80WJ7	Mtdh	5.73213897290366	6.58651408738099e-11	No	No
Q80WQ2	Vac14	3.17329683946221	2.03239614695215e-05	No	No
Q80WQ6	Rhbdf2	1.58993877679763	0.0003987361686887	No	No
Q80WT5	Aftph	6.77223739392995	2.94400990717243e-14	No	No
Q80WV3	Chst2	6.40153587692977	1.4619161826735102e-09	No	No
Q80X19	Col14a1	6.3157948556074	3.00731427587627e-13	No	No
Q80X50	Ubap2l	6.30473944106174	1.07279891691731e-14	No	No
Q80X71	Tmem106b	2.64490150364783	3.35236141090364e-06	No	No
Q80X73	Pelo	2.94056477862753	0.0015957481790657	No	No
Q80X80	C2cd2l	6.99842735137065	1.19774089548284e-10	No	No
Q80X90	Flnb	3.82023658430528	7.43646878340362e-06	No	No
Q80X95	Rraga	5.75494670336436	8.04177410681714e-13	No	No
Q80XD8	Prap1	2.95011232367853	2.86011522964886e-11	No	No
Q80XI3	Eif4g3	3.28177025802799	2.2611073086311e-07	No	No
Q80XI4	Pip4k2b	6.83900444784735	2.3299875976482e-10	No	No
