,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
97,GO:0070633,transepithelial transport,GO:0070633,0.1657667,19.96371,57.73715,ABCC2,Transepithelial Transport (GO:0070633)
98,GO:0046209,nitric oxide metabolic process,GO:0046209,0.1657667,17.74373,49.50205,MTARC1,Nitric Oxide Metabolic Process (GO:0046209)
99,GO:0035627,ceramide transport,GO:0035627,0.1657667,17.74373,49.50205,ABCB1,Ceramide Transport (GO:0035627)
100,GO:0019220,regulation of phosphate metabolic process,GO:0019220,0.1657667,17.74373,49.50205,SRPX2,Regulation Of Phosphate Metabolic Process (GO:0019220)
101,GO:0010526,retrotransposon silencing,GO:0010526,0.1724579,15.96774,43.07473,APOBEC3G,Retrotransposon Silencing (GO:0010526)
102,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,GO:0007200,0.1724579,15.96774,43.07473,TGM2,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)
103,GO:0032801,receptor catabolic process,GO:0032801,0.1724579,15.96774,43.07473,SNX25,Receptor Catabolic Process (GO:0032801)
104,GO:1902679,negative regulation of RNA biosynthetic process,GO:1902679,0.1724579,15.96774,43.07473,APOBEC3G,Negative Regulation Of RNA Biosynthetic Process (GO:1902679)
105,GO:0042981,regulation of apoptotic process,GO:0042981,0.1771247,2.192441,5.848515,COMP;WNT5A;IL31RA;HTRA1;DHRS2;TGM2,Regulation Of Apoptotic Process (GO:0042981)
106,GO:0032770,positive regulation of monooxygenase activity,GO:0032770,0.1786255,14.51466,37.9367,CDH3,Positive Regulation Of Monooxygenase Activity (GO:0032770)
107,GO:0006490,oligosaccharide-lipid intermediate biosynthetic process,GO:0006490,0.1786255,14.51466,37.9367,SRD5A3,Oligosaccharide-Lipid Intermediate Biosynthetic Process (GO:0006490)
108,GO:0050853,B cell receptor signaling pathway,GO:0050853,0.1786255,14.51466,37.9367,VAV3,B Cell Receptor Signaling Pathway (GO:0050853)
109,GO:0022900,electron transport chain,GO:0022900,0.1837068,13.30376,33.7479,DHRS2,Electron Transport Chain (GO:0022900)
