term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0043312,0.8162256,3.587419,5.374858,VAMP8;VAMP7;STXBP3;STXBP2,Neutrophil Degranulation (GO:0043312)
GO:0072672,0.8162256,3.587419,5.374858,CLSTN1;PECAM1;PRTN3;PIK3CG,Neutrophil Extravasation (GO:0072672)
GO:0051081,0.8162256,3.587419,5.374858,DCTN1;PRKCB;CDK1;PRKCA,Nuclear Membrane Disassembly (GO:0051081)
GO:0006107,0.8162256,3.587419,5.374858,FAHD1;MDH1;NIT2;FAHD2A,Oxaloacetate Metabolic Process (GO:0006107)
GO:0070262,0.8162256,3.587419,5.374858,PPP2CB;PPP3CA;PPP5C;PPM1F,Peptidyl-Serine Dephosphorylation (GO:0070262)
GO:0045579,0.8162256,3.587419,5.374858,MMP14;SYK;DDRGK1;NCKAP1L,Positive Regulation of B Cell Differentiation (GO:0045579)
GO:0046579,0.8162256,3.587419,5.374858,NOTCH2;NOTCH1;IGF1;PICALM,Positive Regulation of Ras Protein Signal Transduction (GO:0046579)
GO:1900006,0.8162256,3.587419,5.374858,VLDLR;BMP7;LRP8;BMP5,Positive Regulation of Dendrite Development (GO:1900006)
GO:2001137,0.8162256,3.587419,5.374858,EHD1;EHD2;EIPR1;SORL1,Positive Regulation of Endocytic Recycling (GO:2001137)
GO:0120183,0.8162256,3.587419,5.374858,DUSP3;PIK3R1;MAPRE2;MAP4K4,Positive Regulation of Focal Adhesion Disassembly (GO:0120183)
GO:0010560,0.8162256,3.587419,5.374858,GOLGA2;CHORDC1;IGF1;PLCB1,Positive Regulation of Glycoprotein Biosynthetic Process (GO:0010560)
GO:0035332,0.8162256,3.587419,5.374858,YWHAE;STK24;STK4;MAP4K4,Positive Regulation of Hippo Signaling (GO:0035332)
GO:0002839,0.8162256,3.587419,5.374858,PRKAA1;HLA-DRB3;YWHAG;HSPD1,Positive Regulation of Immune Response to Tumor Cell (GO:0002839)
GO:2000394,0.8162256,3.587419,5.374858,VIL1;SRC;CORO1B;CORO1C,Positive Regulation of Lamellipodium Morphogenesis (GO:2000394)
GO:0002053,0.8162256,3.587419,5.374858,STAT1;LRP5;PDGFA;FGFR2,Positive Regulation of Mesenchymal Cell Proliferation (GO:0002053)
GO:0051561,0.8162256,3.587419,5.374858,RAP1GDS1;MICU1;MCU;TGM2,Positive Regulation of Mitochondrial Calcium Ion Concentration (GO:0051561)
GO:1903490,0.8162256,3.587419,5.374858,EXOC7;WNK1;RAB11FIP3;RAB11A,Positive Regulation of Mitotic Cytokinesis (GO:1903490)
GO:0002888,0.8162256,3.587419,5.374858,MAVS;ITGAM;ITGB2;STX4,Positive Regulation of Myeloid Leukocyte Mediated Immunity (GO:0002888)
GO:0048549,0.8162256,3.587419,5.374858,CDC42;AXL;APPL2;APPL1,Positive Regulation of Pinocytosis (GO:0048549)
GO:0061098,0.8162256,3.587419,5.374858,CSF1R;PTPN1;ADAM17;CASS4,Positive Regulation of Protein Tyrosine Kinase Activity (GO:0061098)
GO:2000646,0.8162256,3.587419,5.374858,PTPN1;ITCH;PCSK9;APOE,Positive Regulation of Receptor Catabolic Process (GO:2000646)
GO:0051152,0.8162256,3.587419,5.374858,NOTCH2;OLFM2;NOTCH1;KIT,Positive Regulation of Smooth Muscle Cell Differentiation (GO:0051152)
GO:2000738,0.8162256,3.587419,5.374858,NUDT21;MTCH2;TGFB2;LTBP3,Positive Regulation of Stem Cell Differentiation (GO:2000738)
GO:0034145,0.8162256,3.587419,5.374858,NDUFA2;WDFY1;IFI35;LBP,Positive Regulation of Toll-Like Receptor 4 Signaling Pathway (GO:0034145)
GO:2000679,0.8162256,3.587419,5.374858,NIBAN2;DDRGK1;TRAF6;IGF1,Positive Regulation of Transcription Regulatory Region DNA Binding (GO:2000679)
GO:0051443,0.8162256,3.587419,5.374858,PTEN;RPS2;UBE2L3;SKP1,Positive Regulation of Ubiquitin-Protein Transferase Activity (GO:0051443)
GO:0097105,0.8162256,3.587419,5.374858,NLGN1;NLGN2;NRXN1;PTEN,Presynaptic Membrane Assembly (GO:0097105)
GO:0010737,0.8162256,3.587419,5.374858,TTR;RAB13;RDX;FBN1,Protein Kinase A Signaling (GO:0010737)
GO:0032988,0.8162256,3.587419,5.374858,VCP;KIF5B;KLC1;TRIM21,protein-RNA Complex Disassembly (GO:0032988)
GO:0009220,0.8162256,3.587419,5.374858,CMPK1;CTPS2;CTPS1;UMPS,Pyrimidine Ribonucleotide Biosynthetic Process (GO:0009220)
GO:2001169,0.8162256,3.587419,5.374858,VCP;PARP1;TMSB4X;ENO1,Regulation of ATP Biosynthetic Process (GO:2001169)
GO:2000561,0.8162256,3.587419,5.374858,TWSG1;CD81;CD55;VSIR,"Regulation of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)"
